item,logprob
wEhE,-9.383687
NEni,-11.56376
mAtO,-6.342963
iAfa,-8.336138
ewea,-7.323755
eEtu,-9.239166
Eheu,-9.233951
Aiha,-6.854377
eaNi,-6.801053
UnoA,-10.06826
punE,-5.876571
fEfa,-10.66636
EreU,-11.52831
EtOI,-9.421599
fakI,-5.963446
nInI,-14.7481
ikOi,-8.578294
nEhu,-7.06736
Aanu,-6.675709
tifi,-7.224399
Irui,-11.47458
fouA,-9.672783
uerE,-11.24886
aoku,-8.74762
OAiE,-9.622922
rupo,-9.082516
pOfe,-9.009378
Ataa,-6.335116
uaNI,-11.38468
onoA,-7.611978
wOnE,-8.892979
ikoA,-7.362915
wEtO,-7.630064
rUNU,-11.81916
aepI,-9.673105
haeo,-5.967077
ikou,-5.744729
onOu,-9.485595
tOpE,-8.674523
rIkA,-8.794589
mIra,-7.804343
itUA,-7.322044
upeu,-12.59568
Aniu,-8.433853
nihU,-9.175191
ArIi,-10.067
aerU,-8.945043
nOhI,-8.133206
Anoa,-6.182274
enio,-8.776585
eiwE,-9.394922
mONO,-8.519199
nOro,-6.108598
puaU,-10.0186
AtaI,-10.79361
nAwI,-7.261509
toAi,-8.77006
ekEa,-6.505993
UkaI,-11.21114
opui,-7.761623
reUa,-9.590837
nIkA,-8.449278
ItOA,-11.94969
oarE,-10.3308
uhai,-9.220503
nOwi,-7.104933
AerI,-6.93869
NUNA,-10.05986
apOI,-9.139886
nAiE,-7.808262
rONU,-12.12835
UkAI,-12.5243
nunE,-6.726663
furi,-8.528811
Nehi,-9.872121
NONU,-13.24971
wifa,-9.009251
mApi,-7.573357
ekoa,-5.818817
uaeA,-9.581207
kIfa,-9.578921
Numo,-10.74731
Ootu,-7.171174
NauI,-11.43099
utEA,-11.10068
rinE,-6.547051
wOue,-9.562323
auhU,-8.316432
umAI,-12.45145
tuAi,-7.666582
howi,-7.880306
uhOu,-11.20337
nAfI,-9.675443
aehi,-8.08361
winE,-6.922178
raNI,-8.759872
OuaU,-11.82166
mEni,-7.74271
kUro,-8.35357
Nipo,-10.14616
UaNe,-11.16187
Urio,-8.844983
mAko,-5.946982
ofEa,-10.8163
wUra,-7.371905
nIrI,-12.23453
itaI,-10.47414
nEri,-8.176155
oera,-8.099815
ONue,-11.48854
NuNA,-8.823287
ONAe,-7.409261
OAke,-6.581609
otEA,-9.114858
AkaU,-8.102185
raNE,-10.26477
hOke,-8.562185
Iheo,-9.146903
uaiE,-10.50774
erIi,-9.579883
aAha,-8.189129
AkUI,-10.69034
fafu,-9.843616
amIi,-11.23698
kOkE,-7.931092
OAkO,-8.2794
kuaA,-5.669294
OotI,-9.235782
eina,-7.114457
fefO,-12.57977
kinI,-8.476695
eNaO,-6.676007
rEro,-10.28206
NoNA,-7.969516
AakI,-8.289612
muNi,-8.571296
nopo,-8.543181
hItU,-8.487875
Nufe,-11.63861
rerI,-8.171117
opOI,-9.427197
kitO,-5.143608
fOno,-11.46052
ANea,-8.256241
Niwe,-10.0686
moeo,-7.209173
hEpi,-7.474461
OAki,-6.431359
Aupu,-9.391929
aoNu,-10.92971
fEre,-9.961553
eEra,-7.782688
orIi,-10.48891
nutE,-9.296819
tItA,-8.077205
anaA,-5.992019
Urowe,-11.46068
Uniko,-10.80674
wIheo,-8.736507
mAhOu,-9.419208
EpakU,-12.05332
eaiAo,-9.961385
iuaiE,-11.06299
aAihi,-9.458176
wOpOI,-11.99005
upawI,-11.339
pOkAI,-12.61977
tAatO,-9.526406
nEtue,-10.02856
ufafu,-13.34546
eaipU,-8.849391
eikUI,-13.48626
moNue,-14.37159
uNeNi,-11.45261
rOkeA,-11.18843
paaNI,-11.43451
ImEpi,-14.24067
noane,-7.252285
ENaAu,-12.95442
Nouhu,-12.44955
iNonE,-7.477232
afanE,-8.229691
arEhE,-9.002401
unArE,-12.18443
mUmOu,-13.28218
hUtaI,-13.50777
ihEri,-10.49584
kaanE,-5.681538
wureU,-14.78575
OheNu,-10.93434
rOpOI,-9.453292
NukAI,-14.79233
Erewi,-9.949735
pEorI,-11.70823
pAnOu,-9.79693
kOnie,-11.45495
omipu,-10.00602
kINau,-9.958658
OiauE,-9.796975
ONUti,-12.46577
UkahI,-10.2869
amApU,-9.300117
ahekI,-7.024894
fiuiA,-8.952914
UrUta,-11.05181
OtAue,-8.650391
tIfea,-10.65913
pUtio,-9.476554
NunAe,-8.900151
ImuhU,-14.7756
ouaaa,-11.15615
paaiE,-10.31367
apefO,-13.93722
UrApI,-12.01453
awAkU,-9.856068
pupAu,-10.23693
hikIi,-9.287945
IhAmi,-12.9198
rahuI,-10.11102
tAifO,-11.63997
ouomO,-10.86731
oufAi,-9.879409
eiafa,-9.96865
OwiwI,-13.8577
OotoA,-9.152699
tiroA,-7.203503
tIeNU,-12.30185
kEiaA,-9.05131
Owanu,-9.57128
AitOI,-9.13579
hoaoA,-8.542007
orEwe,-10.13904
kOnoi,-10.74862
apiui,-8.97134
uaAfu,-13.32855
pofae,-10.6516
eNUhe,-10.02763
pAumo,-10.94038
ahUhO,-11.78054
OrUke,-10.73321
OrIhu,-12.48409
mIeke,-9.398894
hIkeu,-12.21161
fAepe,-10.48138
Aiwea,-7.959356
EnawI,-10.17721
OtaNu,-9.592377
hemAI,-10.31093
hiNoA,-8.916665
eriNA,-7.4417
NakaU,-10.63605
hAuii,-8.883987
NaurE,-13.25798
koNoU,-8.105985
iumoI,-10.59288
etinI,-9.370456
iwEki,-9.260996
OAteU,-10.59589
EnaNI,-11.69104
ufANI,-10.34372
eweNU,-12.10983
kOutu,-8.760277
pEiNa,-8.912017
OipUA,-11.06833
ewauE,-10.35509
imAmO,-8.103414
nErue,-10.61287
pEofe,-13.22043
imutO,-7.699162
remue,-10.32896
ONUpO,-13.15788
rUtAa,-11.41462
meAnO,-7.912977
awiwE,-12.73163
uhaiE,-12.64023
kowea,-7.210727
ImOne,-12.14576
wAhIi,-9.967365
wOpEO,-15.8242
epEmu,-9.376508
poifA,-9.729539
niehA,-8.874523
IkikO,-12.16974
aNene,-11.01053
wapEO,-13.3979
ENiwE,-13.19313
ENifI,-14.28108
pOpaI,-12.07972
eNaNE,-11.02259
wahIi,-9.9915
unAnA,-9.723266
ueuta,-10.98735
omaAi,-9.995755
OukuI,-12.89734
foukO,-11.80147
itUwI,-10.24903
aNEnE,-11.31248
Awita,-9.516137
eNefO,-12.63736
ErapU,-9.072184
Ukepu,-10.33172
kIore,-7.584108
opANu,-10.92144
maaNO,-10.5333
Afuiu,-11.82789
NAiwI,-8.581326
uhukO,-12.51049
eomAI,-11.981
nUmeo,-11.32928
ImEni,-13.15827
ErAwA,-6.173541
ikEme,-7.715926
OtaNI,-10.59637
uiteU,-10.9308
tIahu,-10.26222
omErE,-16.19442
tUkEA,-9.020628
kUtOI,-11.86963
ipupo,-9.162599
uakie,-9.444878
ekUte,-8.176469
owAmo,-10.20618
ImEnA,-10.40553
enekE,-8.404147
mofAO,-10.46057
fiAma,-10.22718
NOotU,-12.17043
AfaNi,-7.60981
NOpEO,-16.75149
NuunO,-13.65057
topIi,-12.44463
EhehO,-10.42249
wAiwI,-9.548132
tAinE,-7.879355
oNONo,-12.23452
Omiko,-8.782854
OfIri,-11.74489
ahIue,-14.00895
Imuri,-11.16594
hIewI,-11.93987
AfAeA,-9.595101
nUpEO,-12.36602
kiOmo,-8.309678
eIhoA,-12.50255
rUriU,-11.81614
wakUI,-12.94897
hiUrA,-11.17394
Iwepe,-14.52557
eaifI,-11.69363
noAtO,-9.418612
noepE,-10.34339
ienie,-11.05798
ErANI,-7.710821
epUmu,-9.739027
opeNU,-12.64165
fEawe,-12.61283
AnOkI,-8.460906
wEneA,-8.146923
nekIi,-8.945411
utAwE,-12.69313
pENaO,-11.85126
kuIhu,-11.3286
NeipU,-12.25006
Iteru,-10.98937
iwiti,-7.617684
otErE,-12.45807
EpufI,-13.87083
omofe,-10.68807
iowaA,-9.653326
Okoie,-8.915538
poiNO,-10.39033
ahekU,-8.879164
hUnao,-8.526461
nimei,-9.880423
tUNoa,-8.643431
tUAmo,-9.303831
tOami,-10.65122
EkerO,-9.458982
nuaiO,-9.720262
enofi,-9.219841
iwIpU,-12.07435
uneNu,-12.30504
huomO,-9.568815
ItIfi,-13.08361
AirAu,-8.452921
wEpEO,-15.29711
rArUa,-9.947222
ameAo,-10.11736
NApui,-7.374237
pEpEO,-11.81596
iwirE,-10.14191
UareU,-12.32194
oNUho,-9.82303
UahIi,-11.98829
AwIwI,-7.973348
rUhAu,-11.09196
iwawE,-10.56627
UrIia,-10.66313
okEru,-11.66566
piaao,-9.920683
OmOmA,-8.495163
ukIho,-10.82285
UrIfa,-12.79308
apuhU,-9.485122
ufahe,-11.80139
hUorO,-11.14521
AakIi,-10.51628
EiNAu,-9.544103
tiNoU,-10.53737
AiakE,-7.456034
wAmao,-8.985621
Naefu,-12.41981
NEkEi,-13.78392
Ehaho,-10.48196
inohU,-8.167162
Oweru,-11.21184
eonoA,-9.246217
tuoke,-9.067311
unife,-11.98528
ukIro,-11.69467
AuNAo,-11.13443
afeNU,-13.64234
EpuNe,-12.10913
AtEme,-9.768996
iaerO,-8.411974
kANOo,-10.94202
OnutE,-11.53526
inaNI,-10.21033
eEteU,-11.39658
uhOnI,-14.70106
UnoNU,-12.61952
umeta,-9.272314
pIhIa,-8.890141
eomio,-9.510343
Uarae,-9.03604
tUAme,-8.205926
aikIi,-10.26971
eoeiA,-9.447234
iniei,-8.495285
puAno,-9.775773
IrawE,-12.5556
oapEO,-13.84135
IreNU,-14.32963
aorAo,-9.686066
fipie,-11.0184
pApOi,-9.059904
irawi,-6.731919
hEaoA,-11.2919
aunOu,-9.957869
Eiati,-8.535123
itIhA,-9.068187
ENapa,-10.19295
inEti,-9.301194
amUhi,-10.57228
iNaiE,-9.206371
fatEA,-11.47184
rUkue,-10.31977
wekAo,-8.469902
wurUA,-13.37669
aAnaa,-9.089447
etewI,-7.952803
epepU,-8.193052
otifI,-11.23978
kIoNU,-10.27663
etueu,-10.95772
EfaiO,-11.42571
irAnO,-6.768816
kunio,-7.53445
Anemo,-8.797717
fAoku,-9.971387
iNAfu,-9.615352
uirIi,-12.2099
Eruhe,-9.723188
onEro,-11.52557
parIa,-10.17628
afEri,-11.80501
enAura,-10.16051
uroohI,-13.29374
aNAmAu,-9.478184
utUaiA,-11.6494
aAirii,-10.79812
futoNo,-10.50819
ANUtuA,-11.58529
emoIta,-10.90857
oweame,-10.51522
onIokI,-16.56485
tepUhE,-9.688042
konEpE,-10.03653
mIpewi,-14.17443
rOtife,-13.06651
wurife,-14.22417
etiNoU,-11.3632
nAtEtE,-10.23863
anIrIi,-16.71825
Omuneu,-14.69536
Nenuii,-11.69614
OuNAwe,-12.59585
Oiaomi,-10.99631
rApUpu,-9.290966
aetIro,-11.87119
AitiwE,-11.82683
Anuiui,-8.817978
roahOi,-10.55178
tOmemi,-9.383254
uniAkU,-13.17818
rurEwE,-12.8903
riAkuI,-11.93979
oNApAA,-9.199461
kOwAtu,-11.29599
iwEwau,-11.49085
tUhetE,-10.87157
kUfAfa,-13.38417
ihEpaa,-10.99968
OtUAro,-10.81842
opuehu,-10.20684
ehUtua,-8.837962
ehiAmo,-9.558579
kOfIfa,-13.56903
aNUreU,-14.86728
iriomo,-9.269915
foahai,-9.448828
newApu,-10.78348
otoena,-9.756667
tIrime,-9.760972
NUhikI,-13.12524
eotOfA,-10.80962
nUmUfa,-16.31247
fifanI,-13.22038
ouNinE,-10.87492
fOmeau,-12.63327
OhAtiU,-13.13618
mUfeNA,-15.04265
aohOpo,-14.17694
kUremi,-11.54367
