item,logprob
wEhE,-4.018483
NEni,-4.837487
mAtO,-3.56947
iAfa,-6.965506
ewea,-4.856404
eEtu,-8.321579
Eheu,-4.809433
Aiha,-4.857372
eaNi,-6.611261
UnoA,-6.34734
punE,-3.951328
fEfa,-4.340443
EreU,-5.217655
EtOI,-5.435954
fakI,-3.573078
nInI,-4.359719
ikOi,-5.168762
nEhu,-4.476752
Aanu,-8.075641
tifi,-4.09362
Irui,-6.3411
fouA,-5.518437
uerE,-4.746527
aoku,-5.612857
OAiE,-6.70628
rupo,-5.516371
pOfe,-5.854318
Ataa,-4.919608
uaNI,-5.250567
onoA,-4.945529
wOnE,-4.640262
ikoA,-4.823874
wEtO,-4.432523
rUNU,-5.063261
aepI,-6.992728
haeo,-4.653474
ikou,-5.168431
onOu,-5.598107
tOpE,-4.114491
rIkA,-4.149867
mIra,-3.734497
itUA,-5.042172
upeu,-5.956147
Aniu,-5.07021
nihU,-5.166962
ArIi,-6.194722
aerU,-5.617375
nOhI,-3.836637
Anoa,-4.787986
enio,-6.770125
eiwE,-8.145681
mONO,-4.61043
nOro,-4.22131
puaU,-4.825935
AtaI,-4.481061
nAwI,-4.867742
toAi,-4.817816
ekEa,-4.372804
UkaI,-5.069835
opui,-5.252215
reUa,-4.495731
nIkA,-4.810669
ItOA,-5.335645
oarE,-5.429997
uhai,-5.547162
nOwi,-5.810438
AerI,-5.662838
NUNA,-4.566959
apOI,-4.946644
nAiE,-5.366333
rONU,-6.391527
UkAI,-5.069835
nunE,-4.988378
furi,-4.581228
Nehi,-4.555761
NONU,-5.907276
wifa,-6.080857
mApi,-4.384776
ekoa,-5.018398
uaeA,-5.442211
kIfa,-5.329096
Numo,-6.720999
Ootu,-8.024987
NauI,-5.045409
utEA,-4.571772
rinE,-4.648631
wOue,-6.1535
auhU,-5.084047
umAI,-5.218343
tuAi,-4.415827
howi,-5.515771
uhOu,-5.922071
nAfI,-5.889332
aehi,-5.323611
winE,-4.61556
raNI,-3.837239
OuaU,-6.121078
mEni,-4.171699
kUro,-4.727125
Nipo,-6.178535
UaNe,-5.729682
Urio,-5.50104
mAko,-3.788794
ofEa,-6.193998
wUra,-4.564726
nIrI,-4.97714
itaI,-5.163069
nEri,-5.275144
oera,-6.232145
ONue,-7.809469
NuNA,-4.566959
ONAe,-5.580641
OAke,-5.449652
otEA,-4.678342
AkaU,-4.583671
raNE,-4.316354
hOke,-3.861464
Iheo,-5.654678
uaiE,-6.363599
erIi,-7.040893
aAha,-7.961875
AkUI,-5.15832
fafu,-6.708205
amIi,-6.65684
kOkE,-3.492665
OAkO,-5.850206
kuaA,-5.410211
OotI,-7.786957
eina,-5.508692
fefO,-6.613839
kinI,-3.864163
eNaO,-5.179842
rEro,-4.230113
NoNA,-3.467694
AakI,-7.528019
muNi,-5.544498
nopo,-5.273841
hItU,-4.796324
Nufe,-6.376869
rerI,-4.366635
opOI,-4.963654
kitO,-4.760294
fOno,-5.519184
ANea,-5.077198
Niwe,-6.635679
moeo,-5.516252
hEpi,-5.277433
OAki,-5.130528
Aupu,-5.039487
aoNu,-7.393556
fEre,-3.482549
eEra,-7.806323
orIi,-6.499738
nutE,-5.775933
tItA,-3.900745
anaA,-4.473186
Urowe,-7.229912
Uniko,-6.381134
wIheo,-6.49738
mAhOu,-4.96964
EpakU,-5.822564
eaiAo,-7.949136
iuaiE,-8.78322
aAihi,-8.574632
wOpOI,-6.664528
upawI,-6.612659
pOkAI,-4.787071
tAatO,-7.234053
nEtue,-6.634679
ufafu,-8.334506
eaipU,-8.634343
eikUI,-8.657529
moNue,-7.960891
uNeNi,-6.830564
rOkeA,-4.863869
paaNI,-6.970373
ImEpi,-8.755716
noane,-6.020272
ENaAu,-7.653534
Nouhu,-6.359343
iNonE,-6.85887
afanE,-5.341304
arEhE,-4.962243
unArE,-6.039554
mUmOu,-6.822847
hUtaI,-5.635736
ihEri,-6.093725
kaanE,-6.987324
wureU,-6.354792
OheNu,-6.379861
rOpOI,-5.521043
NukAI,-6.13038
Erewi,-6.950551
pEorI,-6.103835
pAnOu,-5.526355
kOnie,-6.38833
omipu,-7.220649
kINau,-5.715445
OiauE,-7.749922
ONUti,-7.807378
UkahI,-5.706808
amApU,-5.880367
ahekI,-5.488858
fiuiA,-5.4731
UrUta,-5.654348
OtAue,-6.760919
tIfea,-6.048357
pUtio,-5.76456
NunAe,-6.700036
ImuhU,-6.179186
ouaaa,-9.69507
paaiE,-7.797687
apefO,-9.18457
UrApI,-6.033737
awAkU,-5.346715
pupAu,-5.177372
hikIi,-6.477463
IhAmi,-6.27838
rahuI,-5.146726
tAifO,-8.287468
ouomO,-8.682803
oufAi,-7.197069
eiafa,-8.650082
OwiwI,-6.013758
OotoA,-8.727272
tiroA,-4.684125
tIeNU,-7.1749
kEiaA,-7.258534
Owanu,-6.088265
AitOI,-6.514091
hoaoA,-6.182633
orEwe,-5.569157
kOnoi,-4.400447
apiui,-6.637102
uaAfu,-12.15265
pofae,-6.747258
eNUhe,-6.935859
pAumo,-8.001137
ahUhO,-6.198216
OrUke,-5.92418
OrIhu,-6.393595
mIeke,-5.7625
hIkeu,-6.270473
fAepe,-6.417785
Aiwea,-7.115888
EnawI,-6.707616
OtaNu,-6.659857
hemAI,-5.720038
hiNoA,-5.890789
eriNA,-5.581225
NakaU,-5.187661
hAuii,-7.829974
NaurE,-5.520086
koNoU,-5.902418
iumoI,-9.972856
etinI,-5.585075
iwEki,-6.372413
OAteU,-7.481651
EnaNI,-6.306823
ufANI,-5.656814
eweNU,-7.659529
kOutu,-4.688401
pEiNa,-5.020158
OipUA,-7.133912
ewauE,-7.197995
imAmO,-6.843536
nErue,-6.804106
pEofe,-7.615627
imutO,-6.739988
remue,-6.65078
ONUpO,-9.337106
rUtAa,-5.916464
meAnO,-7.029372
awiwE,-6.65746
uhaiE,-7.207233
kowea,-5.522342
ImOne,-6.27709
wAhIi,-7.219589
wOpEO,-7.195496
epEmu,-6.773445
poifA,-6.792391
niehA,-8.005863
IkikO,-5.794623
aNene,-5.823872
wapEO,-6.668027
ENiwE,-7.799958
ENifI,-6.8158
pOpaI,-5.053043
eNaNE,-6.258891
wahIi,-7.219589
unAnA,-4.979487
ueuta,-8.220966
omaAi,-8.558737
OukuI,-6.430326
foukO,-8.021071
itUwI,-8.342515
aNEnE,-5.823872
Awita,-5.977226
eNefO,-9.617555
ErapU,-5.967202
Ukepu,-7.236249
kIore,-5.461794
opANu,-6.918176
maaNO,-7.494364
Afuiu,-9.142863
NAiwI,-6.03619
uhukO,-6.666441
eomAI,-8.498008
nUmeo,-6.926534
ImEni,-7.236868
ErAwA,-5.694012
ikEme,-7.057111
OtaNI,-5.832715
uiteU,-8.571681
tIahu,-5.940538
omErE,-5.550134
tUkEA,-4.657587
kUtOI,-5.884493
ipupo,-7.335303
uakie,-7.232687
ekUte,-6.808288
owAmo,-7.568929
ImEnA,-6.878772
enekE,-5.164099
mofAO,-6.54156
fiAma,-6.671858
NOotU,-8.419531
AfaNi,-5.550991
NOpEO,-6.806477
NuunO,-9.72253
topIi,-6.725119
EhehO,-6.459392
wAiwI,-5.720266
tAinE,-4.385767
oNONo,-6.11263
Omiko,-6.248888
OfIri,-6.861627
ahIue,-7.943051
Imuri,-6.121063
hIewI,-8.404149
AfAeA,-5.641793
nUpEO,-7.434261
kiOmo,-7.149517
eIhoA,-7.164415
rUriU,-5.599382
wakUI,-5.476446
hiUrA,-6.512457
Iwepe,-6.99303
eaifI,-8.324528
noAtO,-5.819465
noepE,-6.988349
ienie,-9.239397
ErANI,-5.719603
epUmu,-6.379929
opeNU,-7.12094
fEawe,-6.515996
AnOkI,-5.441096
wEneA,-4.416165
nekIi,-7.372354
utAwE,-5.86649
pENaO,-5.766569
kuIhu,-6.011804
NeipU,-7.818659
Iteru,-6.434802
iwiti,-5.490924
otErE,-5.294858
EpufI,-6.748437
omofe,-7.679899
iowaA,-8.870872
Okoie,-7.571039
poiNO,-5.892342
ahekU,-6.013084
hUnao,-5.636674
nimei,-8.416117
tUNoa,-6.320508
tUAmo,-6.363982
tOami,-6.544821
EkerO,-5.5151
nuaiO,-6.82632
enofi,-7.97903
iwIpU,-7.30642
uneNu,-7.264873
huomO,-8.209796
ItIfi,-5.85319
AirAu,-6.075145
wEpEO,-5.993605
rArUa,-4.527317
ameAo,-6.53656
NApui,-6.407978
pEpEO,-5.297382
iwirE,-5.96536
UareU,-6.901647
oNUho,-9.111785
UahIi,-8.838808
AwIwI,-5.716484
rUhAu,-5.335
iwawE,-5.856366
UrIia,-6.333588
okEru,-5.635038
piaao,-9.067125
OmOmA,-6.018797
ukIho,-6.695816
UrIfa,-6.716056
apuhU,-5.426186
ufahe,-6.522408
hUorO,-7.156965
AakIi,-10.49846
EiNAu,-7.420883
tiNoU,-6.117766
AiakE,-5.924299
wAmao,-6.239838
Naefu,-9.477731
NEkEi,-5.95517
Ehaho,-6.334416
inohU,-5.515194
Oweru,-6.186673
eonoA,-7.941337
tuoke,-5.723693
unife,-7.699702
ukIro,-5.896112
AuNAo,-5.996682
afeNU,-6.434713
EpuNe,-7.685778
AtEme,-6.178291
iaerO,-7.896898
kANOo,-8.353499
OnutE,-7.38194
inaNI,-5.413855
eEteU,-9.569255
uhOnI,-6.342351
UnoNU,-9.369759
umeta,-6.089705
pIhIa,-4.278527
eomio,-8.869659
Uarae,-6.536
tUAme,-6.22119
aikIi,-7.406441
eoeiA,-9.013347
iniei,-8.016014
puAno,-5.921524
IrawE,-5.854636
oapEO,-8.072969
IreNU,-6.9601
aorAo,-7.149653
fipie,-7.336716
pApOi,-4.962591
irawi,-6.343237
hEaoA,-5.752295
aunOu,-7.869903
Eiati,-7.388589
itIhA,-5.939601
ENapa,-6.676074
inEti,-5.368545
amUhi,-5.047021
iNaiE,-6.574164
fatEA,-4.639405
rUkue,-5.613475
wekAo,-5.476676
