item,logprob
wEhE,-4.485825
NEni,-5.720792
mAtO,-4.174238
iAfa,-6.872207
ewea,-5.454743
eEtu,-8.766641
Eheu,-5.889087
Aiha,-6.225982
eaNi,-6.880542
UnoA,-6.959638
punE,-4.211027
fEfa,-5.501687
EreU,-6.338807
EtOI,-6.088678
fakI,-2.342183
nInI,-5.309114
ikOi,-5.513213
nEhu,-5.006167
Aanu,-8.570164
tifi,-4.792167
Irui,-6.326393
fouA,-9.040476
uerE,-4.979455
aoku,-6.284308
OAiE,-11.25181
rupo,-5.334666
pOfe,-5.284172
Ataa,-6.248256
uaNI,-5.788626
onoA,-6.135952
wOnE,-5.601424
ikoA,-7.339169
wEtO,-5.035082
rUNU,-5.156051
aepI,-7.87707
haeo,-5.504011
ikou,-5.856457
onOu,-5.963035
tOpE,-4.461513
rIkA,-5.975031
mIra,-4.260119
itUA,-7.140266
upeu,-7.547025
Aniu,-5.985707
nihU,-5.527189
ArIi,-6.887133
aerU,-7.518008
nOhI,-4.348498
Anoa,-5.650549
enio,-6.666522
eiwE,-8.883016
mONO,-4.975714
nOro,-4.865418
puaU,-4.884593
AtaI,-5.110422
nAwI,-6.112227
toAi,-7.52268
ekEa,-4.903633
UkaI,-5.303294
opui,-5.836065
reUa,-5.503745
nIkA,-6.640885
ItOA,-7.554505
oarE,-6.196677
uhai,-6.115133
nOwi,-6.377832
AerI,-7.029967
NUNA,-6.310564
apOI,-5.373037
nAiE,-7.649897
rONU,-5.890072
UkAI,-7.354451
nunE,-5.892057
furi,-5.13291
Nehi,-5.263851
NONU,-5.926522
wifa,-7.654794
mApi,-4.962352
ekoa,-5.777795
uaeA,-7.811003
kIfa,-6.047495
Numo,-7.228698
Ootu,-9.246923
NauI,-6.112189
utEA,-7.454983
rinE,-5.367392
wOue,-7.69191
auhU,-4.901191
umAI,-7.238109
tuAi,-6.360249
howi,-5.75547
uhOu,-5.824898
nAfI,-5.829047
aehi,-7.114821
winE,-5.073864
raNI,-3.784932
OuaU,-6.935641
mEni,-5.151062
kUro,-4.398332
