item,logprob
wEhE,-6.181586
NEni,-6.595048
mAtO,-5.27679
iAfa,-6.875119
ewea,-5.476434
eEtu,-10.77782
Eheu,-7.031184
Aiha,-6.255006
eaNi,-7.005164
UnoA,-8.044318
punE,-6.562818
fEfa,-6.147482
EreU,-7.942856
EtOI,-7.868704
fakI,-3.861993
nInI,-6.663367
ikOi,-7.393317
nEhu,-6.338602
Aanu,-8.547115
tifi,-5.286447
Irui,-8.744798
fouA,-9.409035
uerE,-7.369379
aoku,-6.38849
OAiE,-12.59697
rupo,-5.681629
pOfe,-5.341997
Ataa,-6.255021
uaNI,-8.549106
onoA,-6.01327
wOnE,-6.444547
ikoA,-7.332196
wEtO,-6.01338
rUNU,-6.366987
aepI,-8.552511
haeo,-5.503579
ikou,-5.966939
onOu,-9.88377
tOpE,-5.570176
rIkA,-6.050352
mIra,-4.939485
itUA,-7.619952
upeu,-7.637539
Aniu,-5.991743
nihU,-7.404914
ArIi,-9.374629
aerU,-8.660888
nOhI,-6.120592
Anoa,-5.679289
enio,-6.827015
eiwE,-9.290412
mONO,-7.410954
nOro,-5.566201
puaU,-9.400419
AtaI,-8.108264
nAwI,-7.696316
toAi,-8.324615
ekEa,-7.416982
UkaI,-7.718289
opui,-6.104491
reUa,-8.199279
nIkA,-7.085292
ItOA,-9.280197
oarE,-8.402336
uhai,-6.155514
nOwi,-6.564307
AerI,-8.669591
NUNA,-6.508006
apOI,-7.534305
nAiE,-9.555702
rONU,-7.099229
UkAI,-7.231871
nunE,-7.945841
furi,-5.125328
Nehi,-5.38337
NONU,-6.484095
wifa,-7.71068
mApi,-4.942747
ekoa,-5.843735
uaeA,-7.846075
kIfa,-6.595319
Numo,-7.268055
Ootu,-9.121232
NauI,-7.010865
utEA,-7.978988
rinE,-9.309612
wOue,-7.206666
auhU,-6.619418
umAI,-7.738925
tuAi,-7.478387
howi,-5.905657
uhOu,-8.214711
nAfI,-7.599266
aehi,-7.201424
winE,-8.926982
raNI,-6.480622
OuaU,-11.74925
mEni,-6.641737
kUro,-4.677803
Nipo,-7.659077
UaNe,-7.708251
Urio,-7.227683
mAko,-4.434001
ofEa,-8.988459
wUra,-5.366288
nIrI,-7.639536
itaI,-8.78123
nEri,-6.044455
oera,-7.236231
ONue,-7.58691
NuNA,-6.767163
ONAe,-7.932956
OAke,-7.832474
otEA,-8.202482
AkaU,-7.143295
raNE,-6.072596
hOke,-4.435174
Iheo,-7.637174
uaiE,-9.144396
erIi,-10.24356
aAha,-9.483731
AkUI,-7.586117
fafu,-7.589123
amIi,-9.277301
kOkE,-4.674667
OAkO,-9.877528
kuaA,-10.14782
OotI,-10.37133
eina,-6.474008
fefO,-8.892373
kinI,-8.215917
eNaO,-11.02531
rEro,-5.608146
NoNA,-6.561766
AakI,-9.391389
muNi,-5.583778
nopo,-6.205428
hItU,-6.446363
Nufe,-7.129838
rerI,-6.586651
opOI,-8.446185
kitO,-6.451511
fOno,-9.699691
ANea,-6.33539
Niwe,-7.608007
moeo,-5.233357
hEpi,-6.569378
OAki,-7.645407
Aupu,-6.555776
aoNu,-7.627556
fEre,-4.629096
eEra,-10.28067
orIi,-9.992647
nutE,-6.558183
tItA,-6.034602
anaA,-10.24264
Urowe,-8.312893
Uniko,-8.065358
wIheo,-8.229537
mAhOu,-7.287911
EpakU,-9.352137
eaiAo,-11.76359
iuaiE,-12.18591
aAihi,-10.54993
wOpOI,-9.655721
upawI,-8.707738
pOkAI,-6.619901
tAatO,-8.162788
nEtue,-8.6286
ufafu,-10.65268
eaipU,-9.944983
eikUI,-11.9346
moNue,-8.107902
uNeNi,-7.462229
rOkeA,-7.959684
paaNI,-9.0378
ImEpi,-9.163765
noane,-6.54447
ENaAu,-14.47374
Nouhu,-6.881557
iNonE,-10.96613
afanE,-10.44626
arEhE,-7.062401
unArE,-11.38599
mUmOu,-9.024584
hUtaI,-8.555058
ihEri,-9.183017
kaanE,-9.898371
wureU,-8.176248
OheNu,-7.897954
rOpOI,-8.525048
NukAI,-8.810507
Erewi,-8.947841
pEorI,-10.17015
