item,logprob
wEhE,-4.619232
NEni,-6.011688
mAtO,-3.92737
iAfa,-6.920881
ewea,-6.784461
eEtu,-8.174961
Eheu,-7.598883
Aiha,-5.153208
eaNi,-6.125606
UnoA,-6.581292
punE,-3.573412
fEfa,-6.012202
EreU,-6.769589
EtOI,-6.117666
fakI,-3.18005
nInI,-5.5941
ikOi,-5.430668
nEhu,-6.173111
Aanu,-7.018413
tifi,-4.864255
Irui,-6.111005
fouA,-7.788805
uerE,-5.718472
aoku,-5.936567
OAiE,-6.715408
rupo,-5.317344
pOfe,-4.605683
Ataa,-5.912172
uaNI,-5.514417
onoA,-5.055684
wOnE,-7.879342
ikoA,-5.445349
wEtO,-4.755338
rUNU,-7.007335
aepI,-6.780739
haeo,-5.265694
ikou,-5.510163
onOu,-6.311861
tOpE,-4.915797
rIkA,-4.000455
mIra,-4.122068
itUA,-6.197011
upeu,-6.89338
Aniu,-5.123691
nihU,-5.94333
ArIi,-6.552983
aerU,-5.523903
nOhI,-4.682179
Anoa,-4.77604
enio,-7.200646
eiwE,-8.415924
mONO,-4.86528
nOro,-4.856994
puaU,-4.539236
AtaI,-4.267223
nAwI,-5.63778
toAi,-4.529554
ekEa,-5.33334
UkaI,-5.169906
opui,-5.730578
reUa,-5.643567
nIkA,-4.673501
ItOA,-5.268327
oarE,-5.357286
uhai,-6.520793
nOwi,-5.992484
AerI,-5.403462
NUNA,-4.799819
apOI,-6.228524
nAiE,-6.073602
rONU,-5.91291
UkAI,-5.169906
nunE,-6.037386
furi,-7.05628
Nehi,-6.073529
NONU,-7.618017
wifa,-5.637216
mApi,-5.050924
ekoa,-5.858159
uaeA,-7.074888
kIfa,-5.153955
Numo,-6.256743
Ootu,-6.930225
NauI,-5.634171
utEA,-4.729191
rinE,-5.219385
wOue,-8.788996
auhU,-4.918461
umAI,-5.594688
tuAi,-4.221614
howi,-4.601708
uhOu,-6.027374
nAfI,-5.821826
aehi,-6.446095
winE,-4.979823
raNI,-3.064876
OuaU,-6.230382
mEni,-5.53374
kUro,-4.337748
Nipo,-5.683198
UaNe,-6.340513
Urio,-5.076871
mAko,-3.852419
ofEa,-6.340165
wUra,-7.203997
nIrI,-4.884759
itaI,-5.191815
nEri,-5.623312
oera,-5.521325
ONue,-7.741715
NuNA,-4.799819
ONAe,-6.730572
OAke,-5.303967
otEA,-4.101849
AkaU,-4.109327
raNE,-3.890973
hOke,-3.832652
Iheo,-6.392937
uaiE,-7.078886
erIi,-7.795515
aAha,-6.654829
AkUI,-4.845445
fafu,-7.88099
amIi,-7.594218
kOkE,-3.699198
OAkO,-5.807314
kuaA,-6.36147
OotI,-7.368328
