item,item.bestsplit,length,logprob,ppl,ppl1
umAI,u + mai,4,-5.1732181,10.830378135623437,19.64737457485787
tuAi,tu + ai,4,-4.4573481,7.788783281343557,13.011789385897202
howi,ho + wi,4,-5.1255471,10.595206365693244,19.115548977806075
uhOu,u + hou,4,-5.6954661,13.775051144791155,26.53789827377771
nAfI,na + fi,4,-4.6794541,8.627616254723371,14.786436583316053
aehi,ae + hi,4,-5.1060451,10.5004768065812,18.902153036522193
winE,wine,4,-4.5826061000000005,8.251278009442697,13.984647534570646
raNI,raNi,4,-3.3047761,4.580946502496479,6.701839533057443
OuaU,ou + au,4,-6.6954211,21.8315323598466,47.19057564157826
mEni,meni,4,-4.4923731,7.91543195797209,13.276795776656574
kUro,ku + ro,4,-4.2424191,7.0547856037398615,11.497535918721667
Nipo,Ni + po,4,-4.3104861,7.27942741612061,11.956980610748598
UaNe,ua + Ne,4,-6.3215601,18.37858283197772,38.05309847577301
Urio,urio,4,-5.4503121,12.304456068045328,23.045069647483082
mAko,ma + ko,4,-3.4443970999999998,4.885167059439934,7.26271956340011
ofEa,o + fea,4,-5.7443751,14.088832957496379,27.295671007314716
wUra,wura,4,-4.8514171,9.338635400824664,16.325040786865294
nIrI,ni + ri,4,-4.6401161,8.472727132344001,14.455363763742922
itaI,itai,4,-4.5758021,8.225464266143517,13.929981030083168
nEri,ne + ri,4,-4.4879821,7.899442095977119,13.243278891593501
oera,oe + ra,4,-5.9545011,15.520303869989922,30.805288114432283
ONue,o + Nue,4,-7.6913200999999995,34.53536258487385,83.72015524620613
NuNA,Nu + Na,4,-4.6234681,8.40801775287216,14.317494501544159
ONAe,oNae,4,-6.2391641,17.694276927767795,36.29033899104305
OAke,oa + ke,4,-5.7671051,14.23708310113286,27.65516633981755
otEA,otea,4,-4.9685041,9.856002840862264,17.46328834841968
AkaU,akau,4,-3.7445031,5.609196056036225,8.632285091412362
raNE,ra + Ne,4,-4.8012241,9.125251020232387,15.86010378800888
hOke,hoke,4,-3.7095901,5.519732357071014,8.460529128012071
Iheo,iheo,4,-6.2882271,18.09861826421629,37.329895570546256
uaiE,uaie,4,-7.400740099999999,30.20981181881265,70.82474588950893
erIi,eri + i,4,-7.1889561,27.40256521534164,62.695883245209345
aAha,a + aha,4,-4.8542851,9.350977671964257,16.352014930682536
AkUI,a + kui,4,-4.8214901,9.210814161195383,16.046211972881114
fafu,fa + fu,4,-6.2675561,17.92714866564343,36.88833259981163
amIi,a + mi + i,4,-7.0298971,25.467095682868724,57.210306569478576
kOkE,ko + ke,4,-3.8082661,5.776346274719636,8.955019275577362
OAkO,oa + ko,4,-5.3745321,11.88246161423476,22.06139776575146
kuaA,kua + a,4,-5.1084651,10.512185598628179,18.928503294622054
OotI,o + oti,4,-6.3578271,18.6881116464241,38.85588230651787
eina,e + ina,4,-5.4226381,12.148638801988985,22.680860372612234
fefO,fe + fo,4,-7.1802591,27.293034237539587,62.38278724396258
kinI,kini,4,-3.6594821,5.393819636232937,8.219975535808429
eNaO,eNa + o,4,-6.2278761000000005,17.602535141025836,36.05529265420549
rEro,rero,4,-3.5094791,5.033798418783327,7.539972727406935
NoNA,No + Na,4,-4.2657291,7.130924199555892,11.652853190739467
AakI,a + aki,4,-5.0972461000000004,10.458014027015967,18.80665358456147
muNi,mu + Ni,4,-4.9096041,9.592257307961713,16.881110978951533
nopo,no + po,4,-4.5927161,8.289784102159459,14.066272449350166
hItU,hi + tu,4,-3.5517091,5.13265200509445,7.725512063141954
Nufe,Nu + fe,4,-5.7628621,14.209291376039896,27.587701928196626
rerI,re + ri,4,-3.7702150999999997,5.676008275786667,8.761001909688268
opOI,o + poi,4,-5.4366881000000005,12.227498550212912,22.86504313416608
kitO,ki + to,4,-3.9532761,6.175259607124603,9.734620490985284
fOno,fono,4,-6.1416341,16.917135193822055,34.309036741422744
ANea,a + Nea,4,-6.1211211,16.75807848230795,33.90629021768479
Niwe,Ni + we,4,-4.9818551,9.916787793735532,17.59801870590472
moeo,moe + o,4,-5.4094751,12.075219111289597,22.509651697067987
hEpi,he + pi,4,-4.4915501,7.912432534110206,13.270507292998575
OAki,oa + ki,4,-5.4805651,12.477081732850026,23.449915116279023
Aupu,au + pu,4,-4.5020781,7.950887710343695,13.35117612395935
aoNu,ao + Nu,4,-6.1271551,16.804709914046224,34.024266782524876
fEre,fere,4,-3.3201581,4.613511632734452,6.761445082843883
eEra,e + era,4,-6.7642341,22.534442596768304,49.09740347628825
orIi,ori + i,4,-6.2385421,17.689209276856747,36.27734748919658
nutE,nu + te,4,-4.8929311,9.518888067805356,16.719865326295857
tItA,ti + ta,4,-3.2289331,4.423709707737182,6.415540855514959
anaA,ana + a,4,-4.7985921000000005,9.114197179167423,15.83609232352937
Urowe,uro + we,5,-7.2522431,16.16989438678448,28.21295784807444
Uniko,uni + ko,5,-5.6125211,8.618271735300231,13.25880001153405
wIheo,wi + heo,5,-6.8234181000000005,13.716280249824871,23.15707061574254
mAhOu,ma + hou,5,-4.5267771,5.6814978935949245,8.041839849011007
EpakU,e + pa + ku,5,-6.5864901,12.52415258213211,20.76337845801552
eaiAo,ea + iao,5,-8.294208099999999,24.119484231862682,45.58706371673366
iuaiE,iu + aie,5,-9.444555099999999,37.50528903146649,77.43031392086888
aAihi,a + ai + hi,5,-6.2601761,11.05001031259233,17.86632459593612
wOpOI,wo + poi,5,-6.8498201,13.855961990805252,23.44034611012692
upawI,u + pa + wi,5,-7.2617471,16.228978441276215,28.336709634986473
pOkAI,pokai,5,-4.0798371,4.786001716089979,6.545870662672367
tAatO,ta + a + to,5,-5.1346761,7.17429697453692,10.639843009331415
nEtue,ne + tue,5,-6.6109761,12.642394844690285,20.998835915673048
ufafu,u + fa + fu,5,-8.760229099999998,28.842850794024713,56.49965813208481
eaipU,e + ai + pu,5,-7.463167100000001,17.53319985996874,31.09090902662821
eikUI,ei + kui,5,-7.2322671000000005,16.0464087209545,27.954608859832952
moNue,mo + Nue,5,-7.7534821,19.599591360061897,35.5382812462986
uNeNi,u + Ne + Ni,5,-8.111353099999999,22.484963314759387,41.905460742281065
rOkeA,ro + kea,5,-5.3873521,7.904820574611854,11.952821116782937
paaNI,pa + a + Ni,5,-5.4502171,8.097846061697282,12.303917770735156
ImEpi,i + me + pi,5,-7.8748631,20.534171425968005,37.58137104489272
noane,noa + ne,5,-5.9579331,9.839858427577004,15.544853018249814
ENaAu,eNa + au,5,-6.3755601,11.550302275041414,18.84135012279898
Nouhu,No + uhu,5,-6.6867431,13.015389918021022,21.74445965430481
iNonE,iNo + ne,5,-6.5387411,12.296745460197645,20.311791038513324
afanE,a + fane,5,-5.6847061,8.860352836162727,13.706962354231537
arEhE,arehe,5,-4.7921351,6.290558179026877,9.087135835867468
unArE,una + re,5,-5.5691351000000004,8.475965558823784,12.996518220882034
mUmOu,mu + mou,5,-6.0183001,10.070476414647706,15.983063319950933
hUtaI,hu + tai,5,-4.3864031,5.383530567851966,7.538425028088629
ihEri,iheri,5,-6.1390371,10.548066278304562,16.896915024879064
kaanE,ka + ane,5,-5.3522831,7.799148387075308,11.761334993802974
wureU,wure + u,5,-7.922116099999999,20.909935026405225,38.40813504802678
OheNu,ohe + Nu,5,-6.5186681,12.202383874568142,20.12489485404323
rOpOI,ro + poi,5,-5.1505371,7.2180992602716865,10.717843715570984
NukAI,Nu + kai,5,-5.3195161,7.701689694526675,11.585191581292825
Erewi,ere + wi,5,-6.3618611000000005,11.489739527323323,18.722861298502522
pEorI,pe + ori,5,-5.8341261,9.383272956472297,14.683352333394229
pAnOu,pa + nou,5,-6.0788351,10.307163930189382,16.43489826256365
kOnie,ko + ni + e,5,-7.1357621,15.46299741678269,26.739446916859034
omipu,omi + pu,5,-6.3142021,11.281504388310909,18.316412684780232
kINau,ki + Nau,5,-5.3990641,7.940429911326168,12.017463728474322
OiauE,oia + ue,5,-8.024607099999999,21.748760794202525,40.26441744501323
ONUti,o + Nu + ti,5,-6.8187561,13.691762273834252,23.10740732912024
UkahI,uka + hi,5,-5.4921671,8.229267568846089,12.543924170876327
amApU,a + ma + pu,5,-5.1583841,7.239868588208149,10.75664460609699
ahekI,a + heki,5,-5.3645411,7.835923425833017,11.827915684787463
fiuiA,fiu + ia,5,-5.6396221,8.708372880691353,13.425313009148693
UrUta,uru + ta,5,-4.5223741,5.671905894949191,8.025550281113519
OtAue,o + tau + e,5,-7.0170901,14.77457566982483,25.31733685118633
tIfea,ti + fea,5,-4.9064821,6.572748529294695,9.578476101455891
pUtio,pu + tio,5,-5.4471721,8.088388753837746,12.286676394184822
NunAe,Nu + nae,5,-6.8158551,13.676527718255238,23.076557371947512
ImuhU,imu + hu,5,-7.2520681,16.168808473647527,28.210684243925133
ouaaa,oua + a + a,5,-8.726415099999999,28.47098658230254,55.62666457083613
paaiE,pa + aie,5,-6.9236401,14.25410706941276,24.25090889053416
apefO,a + pe + fo,5,-8.4581871,25.686081133080833,49.16289174237106
UrApI,ura + pi,5,-5.4542951,8.110529034293295,12.327046096171836
awAkU,awa + ku,5,-5.4737361,8.171266030884068,12.43790455969877
pupAu,pu + pau,5,-4.9174551,6.600485023807543,9.627001068112621
hikIi,hiki + i,5,-5.7810581,9.194109744051822,14.328859359033745
IhAmi,iha + mi,5,-6.6735951,12.949883159292016,21.613197398608317
rahuI,ra + hui,5,-4.6069451,5.859009245632387,8.34428290479429
tAifO,tai + fo,5,-6.7462371,13.3159712862668,22.348450639801072
ouomO,ou + omo,5,-8.4313921,25.42330552699947,48.559971144603296
oufAi,ou + fai,5,-6.7896261,13.539553728861002,22.799494598281278
eiafa,eia + fa,5,-7.0581791,15.009394872715383,25.800957299433726
OwiwI,o + wi + wi,5,-8.253609099999998,23.746604365547384,44.74266208011496
OotoA,o + otoa,5,-7.654407099999999,18.86837576510542,33.95325537810444
tiroA,tiroa,5,-4.3795201,5.369329011738727,7.514568021212785
tIeNU,ti + eNu,5,-6.7820651000000005,13.500323748076852,22.720245512330646
kEiaA,ke + ia + a,5,-6.4852451,12.046868877078419,19.81750698775799
Owanu,o + wa + nu,5,-7.0048391,14.705276109667095,25.17490381888827
AitOI,ai + toi,5,-6.0146531,10.05639175564066,15.956242205540175
hoaoA,ho + aoa,5,-6.2860081,11.160098215464535,18.08013296326661
orEwe,orewe,5,-5.7093361,8.944498934498371,13.863319107673025
kOnoi,konoi,5,-5.1210331,7.136832706940348,10.573204204743291
apiui,a + pi + ui,5,-6.8746691,13.988726634205166,23.710123712180483
uaAfu,ua + a + fu,5,-8.7530641,28.763651397964303,56.31353883823876
pofae,po + fae,5,-5.6394011,8.707634338497533,13.42394672736435
eNUhe,eNu + he,5,-7.2638671,16.242187387169622,28.36438816252751
pAumo,pau + mo,5,-5.4004951,7.944791727355934,12.02538584536244
ahUhO,ahu + ho,5,-5.4721481,8.166287835247706,12.428812032431244
OrUke,oruke,5,-5.6132101,8.620550824176787,13.26300764623454
OrIhu,ori + hu,5,-5.5929821,8.55389043823861,13.140031913314989
mIeke,mi + eke,5,-5.7309641000000004,9.019047689655801,14.002088555562203
hIkeu,hi + ke + u,5,-6.5499011000000005,12.349523000756427,20.41644955560621
fAepe,fae + pe,5,-5.9908061,9.964779275849775,15.7819702363868
Aiwea,ai + wea,5,-6.3453131,11.417004791858043,18.580723472877295
EnawI,ena + wi,5,-7.0191771,14.78641360158971,25.341681015469998
OtaNu,o + taNu,5,-6.3402931,11.395031148440529,18.537818254356726
hemAI,he + mai,5,-4.8358111,6.396884608316071,9.271760824812768
hiNoA,hiNoa,5,-5.3584461,7.817616285360339,11.794763034163605
eriNA,eriNa,5,-5.7825341,9.199319093423716,14.338602326900588
NakaU,Na + kau,5,-4.2739181,5.156080430167651,7.15786692545356
hAuii,haui + i,5,-7.0082921,14.724775542601662,25.214967922326938
NaurE,Na + ure,5,-5.2255711,7.4289684964296,11.094665680107044
koNoU,koNou,5,-6.1984461,10.791314507014665,17.36557707843034
iumoI,iu + moi,5,-9.0319571,32.01298589937842,64.03116742312322
etinI,etini,5,-6.0683511,10.265777567422786,16.355740822921437
iwEki,i + weki,5,-6.8557421000000005,13.887487573186341,23.504359443375616
OAteU,oate + u,5,-8.0716711,22.145144408605937,41.14662513716663
EnaNI,ena + Ni,5,-6.3046601,11.240268444118655,18.236102307523534
ufANI,u + faNi,5,-6.5627081,12.41036867644511,20.537218325659786
eweNU,e + we + Nu,5,-8.238323099999999,23.607709369542594,44.42880375247783
kOutu,ko + utu,5,-4.8006011,6.311029109195119,9.122633342054689
pEiNa,pei + Na,5,-4.8162671,6.349085613887603,9.188686193186598
OipUA,oi + pua,5,-6.2042561,10.815402420203137,17.41210269811451
ewauE,ewa + ue,5,-8.2154791,23.401651994111617,43.96386038313902
imAmO,i + ma + mo,5,-6.6343501,12.756308586417557,21.22609091227937
nErue,ne + ru + e,5,-7.4319291000000005,17.324266265384576,30.646848397640902
pEofe,peo + fe,5,-7.4004631000000005,17.116324704968033,30.20595840390036
imutO,imu + to,5,-7.1360091,15.46446321995885,26.742488640532457
remue,remue,5,-6.7771631,13.47495065032601,22.669013442346372
ONUpO,o + Nu + po,5,-7.379846100000001,16.981433549328283,29.92052571648504
rUtAa,ru + ta + a,5,-5.3609851,7.8252373051558495,11.808562158567407
meAnO,mea + no,5,-5.9977471,9.991357913176085,15.832497203873164
awiwE,a + wi + we,5,-7.2660021,16.255500657885282,28.39228985201442
uhaiE,uhaie,5,-7.7697750999999995,19.722525064860186,35.80593508758281
kowea,ko + wea,5,-5.1746221,7.285125146999301,10.837382953040262
ImOne,i + mone,5,-7.0944991,15.220065332797986,26.236132768989908
wAhIi,wahi + i,5,-6.1389121,10.547560294187225,16.89594238825772
wOpEO,wo + peo,5,-8.319819099999998,24.35771343013086,46.12791449340738
epEmu,e + pe + mu,5,-7.6583540999999995,18.896977675356965,34.01502699802038
poifA,poi + fa,5,-5.1895231,7.326904259621749,10.912006600240243
niehA,ni + e + ha,5,-7.2169721000000004,15.952497430190036,27.758399381344677
IkikO,iki + ko,5,-5.3435011,7.772907807285204,11.713865146676444
aNene,a + Nene,5,-6.8424691,13.816928705581246,23.361128591527816
wapEO,wa + peo,5,-6.7561321,13.366632773058097,22.450520795830045
ENiwE,eNi + we,5,-7.436903099999999,17.357367152653012,30.717128887556886
ENifI,eNi + fi,5,-7.2772771,16.325989643528867,28.54009536830165
pOpaI,po + pai,5,-4.6446821,5.944477441911174,8.490561655068216
eNaNE,eNa + Ne,5,-7.0014111,14.685943396854338,25.135192751303453
wahIi,wahi + i,5,-6.1389121,10.547560294187225,16.89594238825772
unAnA,unana,5,-5.0665451,6.989147135458514,10.311195472765236
ueuta,ue + uta,5,-7.2978331,16.45528909727163,28.811549799208077
omaAi,o + ma + ai,5,-7.0215061,14.799635410453114,25.368875667973136
OukuI,ou + kui,5,-7.0090421,14.72901428365903,25.22367836786975
foukO,fou + ko,5,-7.4628281,17.53091900815527,31.08605563984633
itUwI,itu + wi,5,-6.9237261,14.254577515729768,24.25186935379175
aNEnE,a + Nene,5,-6.8424691,13.816928705581246,23.361128591527816
Awita,a + wi + ta,5,-5.9831911,9.935701070411351,15.726722366962349
eNefO,eNe + fo,5,-9.3512861,36.18659195955983,74.17494278584786
ErapU,era + pu,5,-5.6565761,8.765217221314662,13.53054281915343
Ukepu,uke + pu,5,-5.8023111,9.269404833051514,14.469789725099576
kIore,ki + ore,5,-5.1775741,7.293382936942607,10.852125811326442
opANu,o + pa + Nu,5,-7.0650351,15.048937897701272,25.882547517461582
maaNO,ma + a + No,5,-6.0511761,10.19833678965699,16.226887304378877
Afuiu,a + fui + u,5,-9.5060451,38.40085110080463,79.65426232586553
NAiwI,Na + iwi,5,-5.2934021,7.624891766082218,11.44670314193396
uhukO,uhu + ko,5,-5.8969171000000005,9.612127362785621,15.114139279443693
eomAI,eo + mai,5,-7.4536951,17.46958212290929,30.95558530345837
nUmeo,numeo,5,-7.0018601,14.688474151521993,25.140390546292988
ImEni,i + meni,5,-7.2681951,16.269186961901024,28.420978101859863
ErAwA,era + wa,5,-5.7675941,9.14672629087565,14.240289551076003
ikEme,ike + me,5,-7.2547861000000005,16.185682488501186,28.246017249758662
OtaNI,o + taNi,5,-5.2274791,7.4344101430462715,11.10441847495195
uiteU,ui + te + u,5,-7.8064861,20.002349742025643,36.41641754829274
tIahu,tia + hu,5,-3.8280830999999997,4.345240812727217,5.829302865786791
omErE,o + mere,5,-6.0482551,10.186911112424932,16.205074053511336
tUkEA,tukea,5,-4.6989181,6.069501410274363,8.705297549226279
kUtOI,ku + toi,5,-5.3008831,7.646813825079871,11.486206505327539
ipupo,ipu + po,5,-6.3488331,11.43243787342338,18.610867621016066
uakie,ua + ki + e,5,-7.6248321,18.65543370271143,33.493954036088404
ekUte,eku + te,5,-6.6682251,12.923223343096785,21.559814506253797
owAmo,o + wa + mo,5,-7.0073591,14.719504251289177,25.204136326370623
ImEnA,i + mena,5,-6.6120781,12.6477425469506,21.00949531429561
enekE,eneke,5,-5.1206111,7.135677001281575,10.571149627109733
mofAO,mo + fao,5,-5.7024081,8.92074961726946,13.819159198897328
fiAma,fia + ma,5,-5.1684231,7.267814766651128,10.80648910626871
NOotU,No + otu,5,-6.7304891,13.235738657457269,22.1869610013528
AfaNi,a + faNi,5,-5.7433491,9.062016529180235,14.082177690715024
NOpEO,No + peo,5,-7.4374151,17.360777989269682,30.72437237090964
NuunO,Nu + u + no,5,-8.080082099999998,22.21674089226066,41.30631189700674
topIi,to + pi + i,5,-6.8563651,13.890808261287683,23.5111038609674
EhehO,ehe + ho,5,-6.3623781,11.492019387689803,18.72731950467151
wAiwI,waiwi,5,-4.7997631,6.308999843989845,9.119113476092565
tAinE,tai + ne,5,-4.4502441,5.517055463693946,7.763343811828154
oNONo,oNoNo,5,-5.9029081,9.634252329205776,15.155896122926558
Omiko,omi + ko,5,-6.1034281,10.404902540545361,16.62208963792316
OfIri,o + firi,5,-5.7182871,8.975276774830064,13.920582868741194
ahIue,ahi + ue,5,-6.7734941,13.455990856111896,22.63074338017281
Imuri,imuri,5,-6.2550541,11.028311301972611,17.824231741336597
hIewI,hi + e + wi,5,-7.402596099999999,17.13034133378129,30.23564377464594
AfAeA,a + faea,5,-6.0259921,10.100247515108423,16.039780470902166
nUpEO,nu + peo,5,-7.3132001,16.55261764852951,29.016165521893353
kiOmo,kio + mo,5,-5.9824621,9.932921806842009,15.721443526526576
eIhoA,ei + hoa,5,-7.0344741,14.873471650262749,25.520831492556646
rUriU,ruriu,5,-5.6582441,8.770829796546035,13.540940195433732
wakUI,wa + kui,5,-5.2453451,7.485558062033454,11.19615803624553
hiUrA,hi + ura,5,-5.1662451,7.261742586101108,10.795655566098953
Iwepe,i + wepe,5,-7.3173881000000005,16.579242478402044,29.072181412421493
eaifI,e + ai + fi,5,-8.182303099999999,23.10559641893258,43.297280580201615
noAtO,noa + to,5,-5.6826151000000005,8.853245689960868,13.69376970990694
noepE,noe + pe,5,-7.1774501,15.712369488511465,27.257751004442763
ienie,i + eni + e,5,-10.0825751,47.91033232793147,103.87595271210726
ErANI,eraNi,5,-5.5054541,8.271336383674152,12.620914365393187
epUmu,e + pu + mu,5,-7.3651571,16.885976608784347,29.718810313021713
opeNU,ope + Nu,5,-7.388267099999999,17.036400848032255,30.036783206901646
fEawe,fea + we,5,-5.8602931,9.477974079859294,14.861362237585464
AnOkI,a + no + ki,5,-5.8891111,9.583375753084729,15.059904574079258
wEneA,wenea,5,-5.3042301,7.656642152449313,11.50392442627756
nekIi,neki + i,5,-6.6983211,13.073348847787363,21.86070783478624
utAwE,uta + we,5,-6.3554001,11.461286003626972,18.667236083118652
pENaO,pe + Na + o,5,-6.4782421,12.014536376399704,19.753698460797366
kuIhu,kui + hu,5,-5.3780981,7.876797549775765,11.901991067805382
NeipU,Nei + pu,5,-6.6602981,12.88396936004385,21.481253488024834
Iteru,ite + ru,5,-5.6267811,8.665564316961659,13.346156709634863
iwiti,iwiti,5,-5.0350981,6.905307400933748,10.162946046899252
otErE,otere,5,-5.4175921,7.997090608234383,12.120440948592833
EpufI,e + pu + fi,5,-7.2944491000000005,16.433933174588667,28.766685147285248
omofe,omo + fe,5,-7.0386341,14.897235501867627,25.56976990777467
iowaA,io + wa + a,5,-7.564196099999999,18.22633506956044,32.57160954431296
Okoie,okoi + e,5,-7.4805071,17.65026309350884,31.340175202727803
poiNO,poi + No,5,-5.6528511,8.752696105890585,13.507352072328517
ahekU,a + he + ku,5,-5.8166291,9.320477949544298,14.56551416836861
hUnao,hunao,5,-5.8440131,9.418943317064722,14.750360002901909
nimei,ni + mei,5,-6.4483871,11.877668039785686,19.483968555162598
tUNoa,tu + Noa,5,-5.6335961,8.688257488131098,13.388108397890974
tUAmo,tua + mo,5,-4.7958221,6.299465232210639,9.102578228630477
tOami,toa + mi,5,-5.9438751,9.786915755850725,15.444541500437229
EkerO,ekero,5,-4.9107271,6.583464782029967,9.597219328590688
nuaiO,nua + io,5,-6.9196171,14.232117370614981,24.206021795598733
enofi,eno + fi,5,-7.6519941000000005,18.850911303205265,33.91554654020737
iwIpU,iwi + pu,5,-5.5607311,8.448673297545886,12.94631649833437
uneNu,uneNu,5,-7.1825351,15.743061185213735,27.321656066490174
huomO,hu + omo,5,-6.4921041,12.078620880538097,19.88020324097204
ItIfi,iti + fi,5,-5.6984921,8.907353400112354,13.794260397199842
AirAu,ai + rau,5,-5.4652051,8.144557930028121,12.389135989216921
wEpEO,wepeo,5,-7.0408401000000005,14.909852599859343,25.595759450068954
rArUa,ra + rua,5,-4.2888401,5.185691578560137,7.207223998170371
ameAo,amea + o,5,-7.1936791,15.810533206813052,27.46223125817375
NApui,Na + pui,5,-5.3689591,7.849220269167795,11.852004835612558
pEpEO,pepeo,5,-6.4920701,12.078463279936114,19.87989196756347
iwirE,iwi + re,5,-5.4631171,8.138034312950902,12.377228823020168
UareU,ua + re + u,5,-7.592762100000001,18.427242451757373,33.00292405347241
oNUho,o + Nu + ho,5,-7.5455791,18.096580400580834,32.293552287937864
UahIi,ua + hi + i,5,-7.605921100000001,18.520534519732323,33.20352711455565
AwIwI,a + wi + wi,5,-7.2938461,16.43013064135788,28.758697984829546
rUhAu,ru + hau,5,-4.4371421,5.489384899932814,7.7166432012999975
iwawE,iwawe,5,-6.1191821,10.467999261602312,16.74312116083632
UrIia,uri + ia,5,-5.7653341000000005,9.13879670985149,14.225476416679706
okEru,oke + ru,5,-5.9971701,9.989145752409536,15.828290778205933
piaao,pia + ao,5,-6.5322851,12.266316980482015,20.251491778017225
OmOmA,omo + ma,5,-5.8352491,9.387317710640895,14.690947948778774
ukIho,uki + ho,5,-6.0855371,10.333707948291407,16.48570104514823
UrIfa,uri + fa,5,-5.3379101,7.756247937067455,11.683743659064865
apuhU,a + pu + hu,5,-5.4071871,7.965221365450224,12.062502601071367
ufahe,u + fa + he,5,-6.8334341,13.769104098264654,23.264130212981442
hUorO,hu + oro,5,-5.1747321,7.285432688200878,10.83793195486707
AakIi,a + aki + i,5,-7.6535111,18.86188893833813,33.939248365575835
EiNAu,ei + Nau,5,-7.3193251,16.591571260279036,29.09812599211714
tiNoU,ti + Nou,5,-6.4952581,12.093249600866402,19.909099633727013
AiakE,aia + ke,5,-6.0404591,10.156479197529114,16.146999060253698
wAmao,wa + mao,5,-5.1420041,7.1945011000945955,10.675809608183163
Naefu,Nae + fu,5,-8.2211591,23.45271809630474,44.0790087980172
NEkEi,Nekei,5,-6.5698791,12.444568712549104,20.60515187786866
Ehaho,e + ha + ho,5,-6.6305911,12.737919990546358,21.18937856234554
inohU,inohu,5,-5.0315101,6.895805709477889,10.146167320661599
Oweru,o + weru,5,-6.9854181,14.596083863859219,24.950750878570474
eonoA,e + onoa,5,-7.5181271,17.906931955220955,31.887863330508324
tuoke,tu + oke,5,-5.7210511,8.984802119090865,13.93831322950507
unife,uni + fe,5,-6.6893191000000005,13.028262989024757,21.77027023577016
ukIro,ukiro,5,-5.6785361,8.839397889786817,13.668070807594514
AuNAo,au + Na + o,5,-6.7241551,13.203604793236668,22.12233782250721
afeNU,a + feNu,5,-6.7411421,13.289960291452312,22.296075174730966
EpuNe,e + pu + Ne,5,-7.926481099999999,20.94499125324784,38.485419071817006
AtEme,ate + me,5,-6.3107271,11.26646962094015,18.287124432307166
iaerO,ia + ero,5,-6.6299071000000005,12.734576792857192,21.182705093952794
kANOo,ka + No + o,5,-6.7706771,13.441451933001188,22.60140408463762
OnutE,onu + te,5,-6.5140771,12.180903893846173,20.082391071790124
inaNI,ina + Ni,5,-5.0070861,6.831472902247774,10.032685999063316
eEteU,e + ete + u,5,-9.509175099999998,38.447005221912136,79.7691602227934
uhOnI,u + honi,5,-7.1223441,15.38357772041917,26.574727505035856
UnoNU,u + no + Nu,5,-8.0798391,22.214669173436988,41.30168974655011
umeta,ume + ta,5,-5.9690881000000005,9.882072065220134,15.624913436851742
pIhIa,pihia,5,-3.6267781,4.022194026331591,5.313193344983362
eomio,e + omio,5,-9.074324099999998,32.53773741470722,65.29272886124532
Uarae,ua + rae,5,-6.3057461,11.2449540035417,18.245224855039943
tUAme,tua + me,5,-5.2783891,7.581087629585229,11.36783653549277
aikIi,ai + ki + i,5,-7.2899821000000005,16.40578503405541,28.707569175468954
eoeiA,eoe + ia,5,-9.1393031,33.359319537838694,67.2760709639508
iniei,ini + ei,5,-7.2660611,16.255868720508143,28.393061295322386
puAno,pua + no,5,-5.1128341,7.114412079066078,10.533357395681875
IrawE,irawe,5,-6.1345461,10.529902501899265,16.862005242876645
oapEO,oa + peo,5,-8.3189911,24.349974832009433,46.11032889934938
IreNU,ireNu,5,-6.8539731,13.878062851240538,23.48521930605537
aorAo,ao + rao,5,-6.6611521,12.888192574746547,21.48970332982079
fipie,fi + pi + e,5,-7.599719100000001,18.476506111352954,33.10882893859368
pApOi,pa + poi,5,-4.5669051000000005,5.769668351141838,8.191831677252742
irawi,ira + wi,5,-6.5390971,12.298425556927958,20.3151213089556
hEaoA,he + aoa,5,-6.2929641,11.18992949103192,18.138142936273447
aunOu,au + nou,5,-7.1766711,15.707672941604036,27.247974237461527
Eiati,eia + ti,5,-6.6497981,12.832157555974222,21.377633144787364
itIhA,iti + ha,5,-5.1998941,7.356123581047596,10.96424723573574
ENapa,eNa + pa,5,-5.4847541,8.205889856084424,12.501174574823324
inEti,ine + ti,5,-5.0996371,7.0784719704046175,10.469535648474123
amUhi,amu + hi,5,-5.5649611,8.462399356821342,12.97156033377322
iNaiE,iNaie,5,-7.2894641,16.40252405470457,28.700721864288006
fatEA,fatea,5,-4.5398071,5.709979074335844,8.090240273617622
rUkue,ruku + e,5,-6.6447481,12.807312800060211,21.327974852505914
wekAo,wekao,5,-5.9895391,9.959935286746878,15.772764536225132
wurUA,wurua,5,-5.0283221000000005,6.887374262211148,10.131282374913502
aAnaa,a + ana + a,5,-6.5547191,12.37237809303819,20.461799273428262
etewI,ete + wi,5,-7.1195361,15.367009154774633,26.540385089555826
epepU,e + pepu,5,-6.7278471,13.2223256771531,22.159982852633224
otifI,oti + fi,5,-6.1393581,10.549365756722407,16.899413012242984
kIoNU,kio + Nu,5,-6.8244871,13.72190842465859,23.168473478938036
etueu,e + tu + eu,5,-9.1770711,33.84635069314694,68.45642575147309
EfaiO,e + faio,5,-7.638348100000001,18.752450021495765,33.703082230842206
irAnO,ira + no,5,-6.1785861,10.709380520961249,17.20747788214178
kunio,kuni + o,5,-6.9575671,14.440908514386823,24.632779540523757
Anemo,ane + mo,5,-6.2583911,11.042443436880884,17.85164410304611
fAoku,fao + ku,5,-5.4606591,8.130361386835244,12.363226335118659
iNAfu,iNa + fu,5,-7.488751100000001,17.70619257406948,31.459384395812542
uirIi,uiri + i,5,-7.542656099999999,18.07629207480874,32.25011146413706
