item,item.bestsplit,length,logprob,ppl,ppl1
Owi,o + wi,3,-5.5266405999999995,24.080203345220358,69.53661302451289
etI,eti,3,-4.2123745999999995,11.300395668498837,25.358576256527396
Ire,ire,3,-4.1151326,10.685212167124394,23.534819219686767
tOA,toa,3,-3.3149955999999996,6.741381424012058,12.734987802450817
AhU,ahu,3,-3.2846636,6.624695179783436,12.441933238819503
eme,eme,3,-4.4167776,12.711429701282956,29.666014181594942
erU,eru,3,-4.5666796,13.857021793522772,33.2833117863634
IwI,iwi,3,-3.6493326,8.172090170990451,16.46054460671158
unO,u + no,3,-4.9352186,17.131865257411746,44.164454100944056
fAo,fao,3,-3.3066636000000003,6.709125255822611,12.653806820161945
oeA,oea,3,-5.1429176,19.307649220577055,51.79715025754082
uii,ui + i,3,-5.899085599999999,29.838116137280046,92.54689801653267
aiO,aio,3,-4.9723046,17.501535368895972,45.43963839820452
inE,ine,3,-3.5331595999999994,7.643458290094184,15.056355715249211
Ira,ira,3,-3.7511776,8.665515431761465,17.798874191768977
upi,u + pi,3,-4.7679206,15.558945157764274,38.84247247604812
epi,e + pi,3,-5.0260536,18.05150433539535,47.35340359380532
OmO,omo,3,-4.3321436,12.10698209123941,27.80019656504094
Noa,Noa,3,-3.8107866,8.9680216906185,18.632116885084383
Oua,oua,3,-4.9969776,17.751881901946433,46.308338586111624
ahO,a + ho,3,-3.7417146,8.618439752045399,17.670067153215413
nOi,noi,3,-4.0376166,10.218900017448261,22.175437663411945
eNu,eNu,3,-5.4804666,23.448585516634196,67.11540264630702
tAe,tae,3,-3.0190416000000004,5.68539181585468,10.147222889413989
ome,o + me,3,-5.1886546,19.822738416539217,53.647752602520924
paI,pai,3,-2.6946256,4.7168970768334075,7.910583759557612
nAi,nai,3,-3.7753955999999995,8.787167399788954,18.13281371883239
UpA,u + pa,3,-4.2683536,11.670471436074969,26.471864632505138
eNU,eNu,3,-5.4804666,23.448585516634196,67.11540264630702
kEa,kea,3,-3.5421135999999995,7.682956955170918,15.160186127581705
puA,pua,3,-2.5957456,4.455909893088218,7.332440260304149
eaa,ea + a,3,-5.2975536,21.105147903087158,58.32452358340757
opo,o + po,3,-4.5051606,13.374887877764142,31.748279864279443
AwE,awe,3,-3.9078836,9.483549164362353,20.073720212820106
awE,awe,3,-3.9078836,9.483549164362353,20.073720212820106
oNu,o + Nu,3,-5.677781599999999,26.269112474150937,78.08972018872902
auA,aua,3,-3.7810556,8.815844069920525,18.21175783011438
ItI,iti,3,-3.3882785999999996,7.031850841855512,13.47181778242182
unA,una,3,-3.6930346,8.380282326736335,17.02203712335955
tUa,tua,3,-2.5101126000000002,4.241584760261884,6.866006338213564
InI,ini,3,-3.2990336000000005,6.679722181992601,12.579919634308824
UrA,ura,3,-3.4061186,7.104436715075683,13.657552123795897
ONO,oNo,3,-4.5279486,13.551493153038722,32.30845571254132
OtI,oti,3,-3.7206186,8.51441177988827,17.386261204043695
ofi,o + fi,3,-5.1339346,19.208066472714993,51.441252383400496
Ome,o + me,3,-5.1886546,19.822738416539217,53.647752602520924
Awi,a + wi,3,-4.4915606,13.270587503980684,31.418602714095716
ENe,eNe,3,-5.6978016,26.573600398613106,79.29890675329078
kiO,kio,3,-3.9837325999999997,9.906794400356478,21.277023177471914
ItU,itu,3,-3.9814325999999998,9.893686618198354,21.239495657934995
aiu,ai + u,3,-5.1725006,19.639261369974932,52.98669927708054
Eka,eka,3,-3.5064165999999997,7.526692093244594,14.750458951567847
aNU,a + Nu,3,-4.7064356,15.01788934397555,37.05201802606352
pAu,pau,3,-2.9615866000000004,5.500430100064715,9.709470204038007
AkE,ake,3,-3.6512715999999994,8.1812167717738,16.485060044311926
Eko,eko,3,-4.1194505999999995,10.71180480056398,23.61294741705679
irU,i + ru,3,-4.7872356,15.73290426568348,39.42259423720187
ire,ire,3,-4.1151326,10.685212167124394,23.534819219686767
uko,u + ko,3,-4.3745126,12.405896396905963,28.719102699113638
kIi,ki + i,3,-4.4757786,13.150572199873203,31.04032072718236
mie,mie,3,-4.8421796,16.238462248849256,41.12064012165541
Ero,ero,3,-3.9772765999999997,9.870045392462576,21.171852840198007
rOi,roi,3,-3.7038865999999997,8.43279708112388,17.164409480210804
iwA,iwa,3,-3.9203985999999995,9.55211736698978,20.267469742776886
iwI,iwi,3,-3.6493326,8.172090170990451,16.46054460671158
eoA,eoa,3,-6.0282946,32.14205574736609,102.19544364496706
uNi,u + Ni,3,-4.8845826,16.63970605152948,42.48094801488993
tEa,tea,3,-2.8277745999999997,5.092647893225963,8.761763639861794
Iwi,iwi,3,-3.6493326,8.172090170990451,16.46054460671158
epu,e + pu,3,-4.6436326,14.484654816481175,35.30835897387349
eha,e + ha,3,-4.4414096,12.892953015175992,30.232207983765655
IkI,iki,3,-3.7726336,8.773207475357228,18.094414441047995
uti,uti,3,-3.9859175999999996,9.91926287832705,21.31273573553717
koA,koa,3,-3.1108376,5.993898715603613,10.887943703516083
imA,i + ma,3,-4.3886416,12.507208794809175,29.032239194871067
enA,ena,3,-4.2303755999999995,11.418101518338801,25.711368926762304
iwe,i + we,3,-5.209164599999999,20.05816271240068,54.49895814989367
upE,upe,3,-4.7577966,15.468533777706817,38.541818330534404
irI,iri,3,-3.0896496000000004,5.921236396701255,10.712311675060255
ape,a + pe,3,-4.1119496,10.665651769822007,23.477392825558347
Afu,a + fu,3,-5.4084706,22.49663955318146,63.50728305822887
ErE,ere,3,-3.4966225999999994,7.484376905486767,14.639992919056242
etO,e + to,3,-4.7337526,15.255911124483196,37.83707303949693
IrI,iri,3,-3.0896496000000004,5.921236396701255,10.712311675060255
tiU,tiu,3,-4.0684926,10.402150908923781,22.70723214795089
Otu,otu,3,-3.8999236,9.440193579913428,19.951453178790537
ekA,eka,3,-3.5064165999999997,7.526692093244594,14.750458951567847
pie,pi + e,3,-4.9802876,17.582146726213765,45.7189098927977
UNu,u + Nu,3,-5.7316766,27.09687138723651,81.38771706980916
kOi,koi,3,-2.9669695999999997,5.517500738974671,9.749668886838506
oae,o + ae,3,-5.6519626,25.881571936754625,76.55746303467149
Ohe,ohe,3,-3.7152956,8.488362146929015,17.315373610150527
pUa,pua,3,-2.5957456,4.455909893088218,7.332440260304149
epO,e + po,3,-4.8668466,16.470684566267785,41.90657812167506
OhO,oho,3,-3.4985505999999997,7.492688022545723,14.661673139968839
rIi,ri + i,3,-4.7165396,15.10549286199217,37.34047744642396
kOu,kou,3,-3.5087826,7.536950274564516,14.77726971006061
eae,e + ae,3,-5.8669595999999995,29.29138451829768,90.29281646592054
orO,oro,3,-3.0819776,5.895143755372087,10.649417823847928
uhE,u + he,3,-4.7587345999999995,15.476888363843948,38.5695761799279
oeo,oe + o,3,-6.5502465999999995,43.40718776718064,152.5511666614467
etE,ete,3,-4.2373996,11.464362239220568,25.85035629434631
uNu,u + Nu,3,-5.7316766,27.09687138723651,81.38771706980916
Upu,upu,3,-4.0299486,10.173892629995002,22.045309480629413
eto,e + to,3,-4.7337526,15.255911124483196,37.83707303949693
AwI,a + wi,3,-4.4915606,13.270587503980684,31.418602714095716
AkU,a + ku,3,-3.7201546,8.512137885294027,17.38007048230834
ipi,ipi,3,-4.5920366,14.060771479702124,33.937423398178225
taI,tai,3,-2.3082726000000005,3.7763144464587906,5.880634669695918
Ano,a + no,3,-4.0029666,10.01709171205139,21.593458184100726
ume,ume,3,-4.3545486,12.26414142558436,28.28239607730085
OkO,oko,3,-3.5314965999999997,7.636144710567967,15.03715004744614
uae,uae,3,-4.9010896,16.79857334893427,43.02258817351902
onO,ono,3,-3.4393595999999995,7.241689504154074,14.010485984316349
emu,emu,3,-4.4833566,13.208063554622465,31.221387535825208
ihE,ihe,3,-4.338282599999999,12.149842551628176,27.931496195097594
aNu,a + Nu,3,-4.7064356,15.01788934397555,37.05201802606352
eaA,ea + a,3,-5.2975536,21.105147903087158,58.32452358340757
Ini,ini,3,-3.2990336000000005,6.679722181992601,12.579919634308824
otA,ota,3,-3.8154556,8.992157394952075,18.69900653253533
keA,kea,3,-3.5421135999999995,7.682956955170918,15.160186127581705
apI,a + pi,3,-3.9174195999999997,9.53575095313917,20.221181780205637
Iro,iro,3,-3.5880045999999997,7.888622065014992,15.703683487141147
Imi,imi,3,-4.9178375999999995,16.961310321154055,43.57919463416922
pEi,pei,3,-3.3330666000000004,6.811874687455162,12.912852790585099
Oio,oi + o,3,-6.180488599999999,35.08505405692761,114.85842763368932
Onu,onu,3,-4.3710686,12.381325751676671,28.643287798521047
Ino,ino,3,-3.4391606,7.240859990003461,14.008346212100122
ahE,a + he,3,-3.7606225999999996,8.712757969595891,17.928372485801884
NAo,Na + o,3,-4.1649275999999995,10.995928317165244,24.451707952435765
Eru,eru,3,-4.5666796,13.857021793522772,33.2833117863634
OnI,oni,3,-4.2859826,11.78950714525264,26.832483233907524
Etu,e + tu,3,-4.425773599999999,12.777426752186251,29.871557458843355
afu,a + fu,3,-5.4084706,22.49663955318146,63.50728305822887
rAu,rau,3,-2.5372356,4.308329394514916,7.01043876223352
hAo,hao,3,-3.5897585999999997,7.896591099475494,15.724838725476841
aie,ai + e,3,-5.4703805999999995,23.31283822572675,66.59784863107878
Ore,ore,3,-3.3467956,6.8659225480364725,13.049640070964658
aAe,a + ae,3,-5.0459005999999995,18.258922699186815,48.080266549990085
Ani,ani,3,-3.9014775999999998,9.448642124031997,19.975264254040287
ahU,ahu,3,-3.2846636,6.624695179783436,12.441933238819503
ItO,ito,3,-4.0028686,10.016526630442353,21.59183403320326
unE,une,3,-4.3511446,12.240133371086168,28.20860005123634
pEa,pea,3,-3.6749776,8.29362510215265,16.78775155305349
hAe,hae,3,-2.8341716000000003,5.111435677655922,8.804888621277506
Epo,e + po,3,-4.8668466,16.470684566267785,41.90657812167506
OnE,one,3,-3.9398415999999994,9.659627961972927,20.57219031368524
teU,teu,3,-4.5286745999999996,13.557157765732601,32.32646382774401
ENi,eNi,3,-4.6445716,14.492486350160158,35.33381520286277
OwA,o + wa,3,-4.667042599999999,14.681169405399292,35.948507706053874
heA,hea,3,-2.9555146,5.481237874848249,9.664325155610593
maA,ma + a,3,-3.5234666,7.60092854806038,14.944757303214585
ikE,i + ke,3,-4.6760676,14.757639595769426,36.198385432714
fEa,fea,3,-3.1175765999999996,6.017195887336867,10.944406113059955
pUA,pua,3,-2.5957456,4.455909893088218,7.332440260304149
Uru,uru,3,-3.1361546000000002,6.081891246090772,11.101581886128784
opE,ope,3,-4.4200776,12.735599698619474,29.74124879435312
kaU,kau,3,-2.6819476,4.682598266345093,7.833981350454649
opO,o + po,3,-4.5051606,13.374887877764142,31.748279864279443
ufe,u + fe,3,-5.0116526,17.90247805346858,46.832880109186675
upe,upe,3,-4.7577966,15.468533777706817,38.541818330534404
ONa,o + Na,3,-4.164030599999999,10.990251983446635,24.434879406769035
UkO,u + ko,3,-4.3745126,12.405896396905963,28.719102699113638
eNo,eNo,3,-4.9613846,17.391864773616028,45.06038174329716
nUmu,nu + mu,4,-5.233787599999999,11.136725622452404,20.344494340680246
Uafu,ua + fu,4,-6.8972446,23.957909497139216,53.00430568931517
kApI,ka + pi,4,-3.6683525999999995,5.415898542541453,8.26205629892148
pikE,pi + ke,4,-4.2044396,6.932468741171286,11.248895958792557
humo,hu + mo,4,-4.5100245999999995,7.980037275764861,13.412389284189821
pAfi,pa + fi,4,-4.2613416,7.116530582046936,11.623459320016531
Urii,uri + i,4,-5.9691756,15.625543059160323,31.06661247037062
AkiA,akia,4,-4.3528356,7.422789077170126,12.252053936276445
meNU,me + Nu,4,-5.8542646,14.820160943296772,29.078108318411026
wOpI,wo + pi,4,-5.881560599999999,15.007630206780842,29.538616472502472
UNeo,u + Neo,4,-8.159700599999999,42.848943671697704,109.62892360611049
oupo,ou + po,4,-5.9544456,15.519907196353511,30.804303951467446
UrAA,ura + a,4,-5.1663796,10.796324264737164,19.57018359719098
rIwi,ri + wi,4,-4.6538616,8.526529912998175,14.57019620162933
oumi,ou + mi,4,-6.4214826,19.244051922285703,40.306088116060394
pAwI,pa + wi,4,-4.6651006,8.570775510097464,14.664766421992743
OAno,oa + no,4,-5.9124506,15.222645016682339,30.068561385044855
pefO,pe + fo,4,-6.7215305999999995,22.095616321001106,47.905199156492955
OhOi,ohoi,4,-4.714807599999999,8.769231192662275,15.090439898683734
NAmi,Na + mi,4,-4.2991076,7.241383031375517,11.878918426319322
imAI,i + mai,4,-5.2990316,11.476416996915567,21.123111913351078
Aape,a + a + pe,4,-5.8718585999999995,14.94072664550309,29.37410547636475
OAka,oa + ka,4,-4.6906316,8.672140791757258,14.8818834855075
fInA,fi + na,4,-4.3628156,7.456982433168459,12.322643945053327
NikA,Ni + ka,4,-3.6932126,5.478258484228116,8.381141056666129
AiwE,ai + we,4,-5.6026806,13.198850811576943,25.15765458743523
utOI,u + toi,4,-5.8231896,14.609586361180005,28.562577775938102
eife,ei + fe,4,-6.5331936,20.259966363976467,42.98316589602954
upio,u + pio,4,-6.3204936,18.369558565346317,38.02974383043668
wIpu,wi + pu,4,-4.8401236,9.290192649619218,16.219254930568702
AanO,a + a + no,4,-5.7629826,14.210079904188667,27.589615625883226
wurI,wuri,4,-6.0990176,16.58836260353548,33.47760647634553
fihE,fi + he,4,-4.7242706,8.807529774092533,15.172866966213723
IrIi,iri + i,4,-5.8012906,14.4629911348447,28.204775678902703
Iwea,i + wea,4,-5.7870896,14.368714644682617,27.975148463641446
ofAO,o + fao,4,-5.8973316,15.117024606776852,29.808004286135805
NOto,Noto,4,-4.5211146,8.020896641664987,13.498286755883692
OkAI,okai,4,-4.5593965999999995,8.163554942641705,13.799048783449674
Iwie,iwi + e,4,-6.3171986,18.341705668871185,37.95767910996572
hEha,he + ha,4,-4.0960786,6.595013972505658,10.568653268459936
wuri,wuri,4,-6.0990176,16.58836260353548,33.47760647634553
OtOI,otoi,4,-5.0965066,10.454453132286867,18.798649476072814
rAwI,ra + wi,4,-4.5606896,8.168417366746093,13.80932338543457
UaNu,ua + Nu,4,-6.1106076,16.677137905014327,33.70170711221098
NAme,Na + me,4,-4.4635956,7.811224501634579,13.05866858232811
wewE,wewe,4,-5.0230796,10.106852322486416,18.02062710313504
niNA,ni + Na,4,-4.3982426,7.579638969953792,12.576524755187052
wEni,weni,4,-4.7646596,8.972881245950816,15.529765574511444
NAiE,Nai + e,4,-5.8418285999999995,14.735528610625932,28.870689102550717
ONoe,oNoe,4,-6.5520515999999995,20.43667883529659,43.45231307715227
IrAA,ira + a,4,-5.5114396,12.655750954570477,23.870411179175008
nIno,nino,4,-4.8390636,9.285658766981728,16.209361202503164
eIho,ei + ho,4,-5.9900866,15.776741873121496,31.44283161908872
witI,witi,4,-4.2437716,7.059181040491795,11.506490944072194
NUta,Nu + ta,4,-4.3972826,7.5762887799308505,12.569576630780086
oaiE,oai + e,4,-7.5610886,32.525031062524135,77.67337031890717
aema,ae + ma,4,-5.0213225999999995,10.098677888749954,18.002410065632994
AfiU,afiu,4,-3.9257885999999997,6.097582991279099,9.581801067198011
pIhu,pi + hu,4,-4.3112356,7.281940398791052,11.962140525783427
mEri,meri,4,-4.3264926,7.33328426214261,12.067662343658057
wEnu,wenu,4,-4.5624535999999996,8.175055693064612,13.823353047066725
ahEa,a + hea,4,-4.5038396,7.957340092979568,13.364721094848813
nEhE,nehe,4,-4.0186256,6.363925985209545,10.107794412396988
ehuI,ehui,4,-5.1669326,10.799074070620627,19.576414412173218
AmAo,a + mao,4,-4.6250346,8.414085484486666,14.330411123499607
iNii,iNi + i,4,-6.8304936,23.232648404593494,51.00625056374109
Omou,omou,4,-5.2516706,11.22881999815421,20.55500799320245
tImu,ti + mu,4,-4.1272106,6.690246507634907,10.759761626333376
uirE,ui + re,4,-5.1146866,10.54234731893506,18.996415056443873
EpEO,e + peo,4,-7.3851066,29.99309754831279,70.19022749252176
NaeA,Naea,4,-4.7342426,8.848069392441856,15.260214915540748
ApOI,a + poi,4,-4.7215356,8.796443549725897,15.148997712107114
neNu,ne + Nu,4,-5.3702656,11.85913792349903,22.00728156876247
tuei,tu + ei,4,-5.4142506,12.101804143527062,22.57161583271885
apaI,a + pai,4,-4.2388335999999995,7.0431464680692,11.473829710820821
hUku,huku,4,-3.8268416,5.825971020060429,9.0512883378406
hOre,hore,4,-3.4318315999999998,4.856980054292395,7.210375792538852
Aeni,ae + ni,4,-5.7791416,14.316218561013555,27.847447893985304
tukE,tuke,4,-3.3824806,4.7478404918763415,7.00842047923767
etOu,e + tou,4,-6.0295716,16.066242580894194,32.16569206836619
wAiE,wai + e,4,-4.9301015999999995,9.683231616177707,17.081476192815607
tANI,taNi,4,-2.9008206000000003,3.803330971449364,5.311352801861887
upaI,u + pai,4,-5.2214176,11.073464558584536,20.200140958253765
mini,mini,4,-3.9428136,6.145577785867601,9.676167998161398
wEhE,wehe,4,-3.5898525999999995,5.223607298403704,7.897018401500557
NEni,Ne + ni,4,-5.7766576,14.299851254351372,27.807657134749157
mAtO,mato,4,-3.5353236,5.09406778883946,7.652985667779051
iAfa,ia + fa,4,-4.8284246,9.240275500875306,16.110393563448955
ewea,e + wea,4,-5.9244775999999995,15.307191660114098,30.277457277606143
eEtu,e + e + tu,4,-7.1260376,26.61996744397414,60.46574385900488
Eheu,eheu,4,-5.7167916,13.910999019348015,26.865683865274246
Aiha,ai + ha,4,-4.668961599999999,8.586028386925205,14.697396143218894
eaNi,ea + Ni,4,-5.7458876,14.098649698802218,27.319446741240217
UnoA,u + noa,4,-6.2136776,17.48781377918443,35.76180246752007
punE,pune,4,-3.8463746,5.878613667072608,9.153636243527664
fEfa,fe + fa,4,-4.7682606,8.987773515060278,15.561990648376407
EreU,ere + u,4,-6.1093496,16.667479129965436,33.67731041714585
EtOI,e + toi,4,-6.0408946,16.150237749016597,32.37603418918712
fakI,faki,4,-2.3561976,2.9596443052843924,3.8819451971457353
nInI,nini,4,-4.8039306,9.136631726484714,15.884832876589245
ikOi,ikoi,4,-5.2281455999999995,11.107827328236642,20.27852675040436
nEhu,nehu,4,-4.1546916,6.775452734608077,10.931327352554666
Aanu,a + anu,4,-5.714794599999999,13.898211615400326,26.83481774379098
tifi,ti + fi,4,-4.0040476,6.321345386281375,10.023327023820572
Irui,i + rui,4,-6.4278316,19.300400451678392,40.453667448374446
fouA,foua,4,-6.6973806,21.851241656981227,47.24383564631278
uerE,uere,4,-5.0567476,10.264777026992839,18.373288735080013
aoku,ao + ku,4,-5.2413666,11.175663585789952,20.43344767337945
OAiE,oai + e,4,-7.5610886,32.525031062524135,77.67337031890717
rupo,ru + po,4,-4.2293436,7.0124329219234625,11.411320415963274
pOfe,po + fe,4,-4.7705356,8.997194725946143,15.582383908290605
Ataa,ata + a,4,-4.6129185999999995,8.367268780784192,14.230810973546697
uaNI,ua + Ni,4,-5.2462246,11.200693675456245,20.490669570125203
onoA,onoa,4,-4.7178186,8.781399189681844,15.116618400126102
wOnE,wone,4,-5.7626696,14.208031784925375,27.58464505169193
ikoA,ikoa,4,-5.3720146,11.868693645917952,22.029449774848246
wEtO,weto,4,-4.4808986,7.873715528495417,13.189388171840129
rUNU,ru + Nu,4,-5.2489026,11.214515615493305,20.52228195152782
aepI,ae + pi,4,-5.5545485999999995,12.90950886227895,24.470179211917173
haeo,hae + o,4,-5.285847599999999,11.406949529542542,20.963408634019455
ikou,ikou,4,-5.7699606,14.255817270844423,27.700662120665726
onOu,onou,4,-5.3499026,11.748448568463221,21.750820782139357
tOpE,tope,4,-4.1330026,6.708115319910762,10.795696084577381
rIkA,ri + ka,4,-3.2732916000000003,4.515005877484436,6.581469908873802
mIra,mi + ra,4,-4.043389599999999,6.436917159915281,10.2529160164198
itUA,itua,4,-4.7064156,8.73540650851946,15.017716445130178
upeu,upeu,4,-7.0816566,26.081425235678584,58.940545368813105
Aniu,aniu,4,-5.390526599999999,11.970307859667026,22.265458872202462
nihU,ni + hu,4,-4.833465599999999,9.261751407119256,16.15721112845598
ArIi,ari + i,4,-5.8072496,14.502735286016975,28.30169197781377
aerU,ae + ru,4,-5.2763726,11.357284892316182,20.849380247459404
nOhI,nohi,4,-3.9540286,6.177399946596663,9.738838187167477
Anoa,a + noa,4,-5.2814266,11.383749224545282,20.91012600999933
enio,enio,4,-7.1527416,26.949351566132833,61.40240756554546
eiwE,ei + we,4,-6.6192915999999995,21.079403638265976,45.16717205890863
mONO,mo + No,4,-4.9010146,9.554389015591193,16.79784811187907
nOro,noro,4,-4.1452295999999995,6.745993524922976,10.87194883812543
puaU,pu + au,4,-4.4112346,7.625124165279009,12.670934619051918
AtaI,atai,4,-3.6932055999999998,5.478240824437729,8.381107284725868
nAwI,na + wi,4,-4.896556599999999,9.534794120404424,16.75479621605743
toAi,toai,4,-4.6430726,8.484270764286363,14.479986267966655
ekEa,ekea,4,-4.5380326,8.083631731379207,13.630385848432836
UkaI,u + kai,4,-4.7134545999999995,8.763768966123404,15.078691294297315
opui,opui,4,-5.9246526,15.308425323720826,30.280507524694542
reUa,re + ua,4,-5.008568599999999,10.039537817792915,17.87072410221264
nIkA,ni + ka,4,-4.0830436,6.555543748430128,10.48964764097486
ItOA,itoa,4,-5.2278785999999995,11.10646161548006,20.27541022993161
oarE,oa + re,4,-5.2986106,11.474192191664578,21.11799340908878
uhai,u + hai,4,-5.5457355999999995,12.857221326766503,24.34635218141654
nOwi,no + wi,4,-5.4385106,12.237765302983908,22.889043789033895
AerI,ae + ri,4,-5.0634906,10.296701433963149,18.444744768529283
NUNA,Nu + Na,4,-4.6789176,8.625484915478589,14.781870730706562
apOI,a + poi,4,-4.7215356,8.796443549725897,15.148997712107114
nAiE,nai + e,4,-6.2701746,17.948779404734847,36.943977408578604
rONU,ro + Nu,4,-5.2180346,11.056226317664692,20.160841253399138
UkAI,u + kai,4,-4.7134545999999995,8.763768966123404,15.078691294297315
nunE,nu + ne,4,-5.0304366,10.141152650097599,18.097106825546277
furi,furi,4,-5.3389456,11.689316560496316,21.614062352925814
Nehi,Ne + hi,4,-4.9974326,9.988183672848278,17.756532067023567
NONU,No + Nu,4,-5.8839906,15.02443399117742,29.57996460567636
wifa,wi + fa,4,-5.0477076,10.222132829256548,18.27792538091513
mApi,ma + pi,4,-4.0208696,6.370505866769988,10.12085959488602
ekoa,ekoa,4,-5.4307966,12.194368646811826,22.787629514398244
uaeA,uaea,4,-5.6498716,13.48883120255014,25.85043764208921
kIfa,ki + fa,4,-4.0845646,6.560137163885142,10.498835957556183
Numo,Nu + mo,4,-5.4299366,12.189540088745284,22.77635115829108
Ootu,o + otu,4,-6.470608599999999,19.68437907788754,41.46218165076217
NauI,Na + ui,4,-4.7749156,9.015360963478088,15.621721821961337
