item,item.bestsplit,length,logprob,ppl,ppl1
oNu,o + Nu,3,-5.5108679,23.862556791576356,68.69987813350991
auA,aua,3,-3.7139579000000005,8.481828267401,17.29760464658781
ItI,iti,3,-3.3769188999999997,6.9860183973955,13.354869031291505
unA,una,3,-3.6543829,8.195882527831499,16.524473590293205
tUa,tua,3,-2.4822859000000004,4.17418290375077,6.720918566450826
InI,ini,3,-3.3243599,6.777819125972439,12.826848541961558
UrA,ura,3,-3.4103339000000004,7.121696717600907,13.70181081107871
ONO,oNo,3,-4.3373209,12.143118272135505,27.910886670377543
OtI,oti,3,-3.7250969000000005,8.53638954049979,17.446124471055093
ofi,o + fi,3,-5.0908689,18.737740711959848,49.768700371558616
Ome,o + me,3,-5.252674900000001,20.566894721985435,56.34970325466831
Awi,a + wi,3,-4.4512799,12.966416719261526,30.462108921178864
ENe,eNe,3,-5.4757979,23.38565158578095,66.87533440123939
kiO,kio,3,-3.8364419000000005,9.101447640728518,19.002641130214002
ItU,itu,3,-3.9417619000000004,9.670311749412884,20.60253370644335
aiu,ai + u,3,-5.1124719,18.97221226575546,50.60079031763214
Eka,eka,3,-3.5503059000000006,7.719274324699453,15.255811009916123
aNU,a + Nu,3,-4.622152900000001,14.306658972191627,34.73102761583419
pAu,pau,3,-2.8661919,5.206525202969038,9.02396287634254
AkE,ake,3,-3.6178289,8.02522514067854,16.067302367500957
Eko,eko,3,-4.1051759,10.624144648131404,23.35565044266375
irU,i + ru,3,-4.7120189,15.066234577307506,37.21113926324224
ire,ire,3,-4.0950749,10.562548716213195,23.175278758906572
uko,u + ko,3,-4.3772099,12.425173878888199,28.778620130587434
kIi,ki + i,3,-4.5653499,13.846419176751612,33.24936074980536
mie,mie,3,-4.8108389,15.948128453122893,40.14329035487382
Ero,ero,3,-3.9819899000000003,9.89686109790256,21.248582658680455
rOi,roi,3,-3.6987449000000003,8.407874585587034,17.0968053287669
iwA,iwa,3,-3.7089138999999998,8.457236490917955,17.2307679336249
iwI,iwi,3,-3.6391029,8.124108688755454,16.331809292564017
eoA,e + oa,3,-6.1277719,34.03634953669685,110.30384039774418
uNi,u + Ni,3,-4.9018699,16.80612057302964,43.0483622213845
tEa,tea,3,-2.8026439,5.019505968832697,8.594381608003989
Iwi,iwi,3,-3.6391029,8.124108688755454,16.331809292564017
epu,e + pu,3,-4.6293909,14.366392417576481,34.92450826590207
eha,e + ha,3,-4.4441689,12.913448206482519,30.29630284123106
IkI,iki,3,-3.6778109,8.30716286399339,16.82429856129603
uti,uti,3,-3.9672629000000006,9.813314670250868,21.009753967040304
koA,koa,3,-3.1228079,6.035343251330715,10.98843811540242
imA,i + ma,3,-4.256728900000001,11.592636679055786,26.236725608263317
enA,ena,3,-4.1544219,10.929630376040679,24.255336272490513
iwe,iwe,3,-5.0593929,18.401288103413844,48.58075948003611
upE,upe,3,-4.6745129,14.744438047349641,36.15521651688591
irI,iri,3,-3.1077509,5.983257928871259,10.862179283282343
ape,a + pe,3,-4.0424919,10.247619112261928,22.25857206640806
Afu,a + fu,3,-5.8182279,28.481114187923424,86.97797654034594
ErE,ere,3,-3.5097639000000003,7.541208962471688,14.788403781232152
etO,e + to,3,-4.8144639,15.981442442051547,40.25513616467512
IrI,iri,3,-3.1077509,5.983257928871259,10.862179283282343
tiU,tiu,3,-3.9198079000000003,9.548869872051574,20.258282980214886
Otu,otu,3,-3.9248049,9.576376781422058,20.336129556382534
ekA,eka,3,-3.5503059000000006,7.719274324699453,15.255811009916123
pie,pie,3,-4.7285839,15.210587018564546,37.68726603232228
UNu,u + Nu,3,-5.6315109,25.578656220505838,75.3651035160592
kOi,koi,3,-2.9521589,5.47066000838028,9.639465796279193
oae,o + ae,3,-5.5516439,24.429297309694782,70.88395915693523
Ohe,ohe,3,-3.7725389,8.772729228374287,18.093099297486688
pUa,pua,3,-2.6887989,4.701102549943986,7.875285371712686
epO,e + po,3,-4.8271359,16.098446735800984,40.648572630323066
OhO,oho,3,-3.5381459,7.6654291693911585,15.114088701214904
rIi,ri + i,3,-4.6042349,14.159852355584789,34.25665600686508
kOu,kou,3,-3.4275869000000005,7.192779137543971,13.88445913704633
eae,e + ae,3,-5.7274669000000005,27.03128708709107,81.12517251206481
orO,oro,3,-3.1777319000000004,6.229210041346839,11.461566187109485
uhE,u + he,3,-4.7898949,15.757006893013708,39.50314140226514
oeo,oe + o,3,-6.5015959,42.20840829970785,146.95982743430994
etE,ete,3,-4.6018809,14.140677740079878,34.19481827028737
uNu,u + Nu,3,-5.6315109,25.578656220505838,75.3651035160592
Upu,upu,3,-4.0269569,10.156386627743817,21.994746792579438
eto,e + to,3,-4.8144639,15.981442442051547,40.25513616467512
AwI,a + wi,3,-4.4512799,12.966416719261526,30.462108921178864
AkU,a + ku,3,-3.7137649,8.480885990908634,17.295042490737533
ipi,ipi,3,-4.5683429,13.870295863841976,33.32582939215538
taI,tai,3,-2.3314429000000003,3.8270199396141598,5.986150526677211
Ano,ano,3,-3.9535859,9.736356671434347,20.79035794868109
ume,ume,3,-4.2810219,11.755888951862419,26.73051339261309
OkO,oko,3,-3.5354359000000004,7.653480411614096,15.08268404069198
uae,ua + e,3,-5.3969849000000005,22.348389146130575,62.949888712532754
onO,ono,3,-3.3778779000000005,6.989876057059606,13.36470263081703
emu,emu,3,-4.5013759,13.345780417989765,31.656189230143863
ihE,ihe,3,-4.3321779000000005,12.107221141931245,27.80092844884611
aNu,a + Nu,3,-4.622152900000001,14.306658972191627,34.73102761583419
eaA,ea + a,3,-5.2059559,20.021147952564103,54.364904984112094
Ini,ini,3,-3.3243599,6.777819125972439,12.826848541961558
otA,ota,3,-3.7322979,8.57184826988739,17.542815666795644
keA,kea,3,-3.5122649,7.552073794753887,14.816818693908328
apI,a + pi,3,-3.9169089,9.532948020767927,20.213257100626645
Iro,iro,3,-3.6399909,8.128262582592491,16.342944279405792
Imi,imi,3,-4.7528069,15.424167221538513,38.394495614235275
pEi,pei,3,-3.4682199000000002,7.363002958857084,14.324296436130929
Oio,oi + o,3,-5.9593079,30.890644892471286,96.92503503615399
Onu,onu,3,-4.3134679,11.977521938451572,27.404547365895628
Ino,ino,3,-3.5555099000000006,7.74243334175943,15.316867894944625
ahE,a + he,3,-3.8791259,9.327848311057018,19.63550009081951
NAo,Na + o,3,-4.1206149000000005,10.718986525881448,23.634058163807847
Eru,eru,3,-4.5440349,13.677563036191097,32.709830978422346
OnI,oni,3,-4.0900929,10.532300097724015,23.08682973285024
Etu,e + tu,3,-4.5154739,13.454528253191558,32.000588608554764
afu,a + fu,3,-5.8182279,28.481114187923424,86.97797654034594
rAu,rau,3,-2.5092319,4.239434941934981,6.861366745526158
hAo,hao,3,-3.5739969,7.825268086435785,15.53575271908115
aie,ai + e,3,-5.3959809000000005,22.335476651877876,62.9013983098287
Ore,ore,3,-3.4715379000000004,7.377079691755053,14.360822025557297
aAe,a + ae,3,-4.9184959,16.967738992777456,43.60121919261695
Ani,ani,3,-3.9193968999999997,9.546610966252924,20.251893428478414
ahU,ahu,3,-3.3404109,6.840734341250204,12.985847547661361
ItO,ito,3,-3.9733869000000004,9.847970183032023,21.10873948253414
unE,une,3,-4.3169039,12.001235970274138,27.47691477344797
pEa,pea,3,-3.7185059000000003,8.504063119881259,17.35809123321802
hAe,hae,3,-2.8171339,5.061549343388696,8.690497387184147
Epo,e + po,3,-4.8271359,16.098446735800984,40.648572630323066
OnE,one,3,-3.8938129000000004,9.407045074897692,19.85809725554583
teU,teu,3,-4.5162899,13.460849697775634,32.02063695536759
ENi,eNi,3,-4.6000279,14.125602309079879,34.146219939073234
OwA,o + wa,3,-4.5938559,14.075504663245008,33.984845508018296
heA,hea,3,-2.8801449000000003,5.248512368666368,9.121122741541436
maA,ma + a,3,-3.4851129,7.434952957589267,14.51123248459769
ikE,ike,3,-4.5154619,13.454435312923996,32.00029387359889
fEa,fea,3,-3.0800069000000003,5.888459942232585,10.633322029718729
pUA,pua,3,-2.6887989,4.701102549943986,7.875285371712686
Uru,uru,3,-3.1542629,6.145620308915685,11.256955950717861
opE,o + pe,3,-4.7702799,15.58009046311274,38.91287330037574
kaU,kau,3,-2.6415599000000003,4.57498816572659,7.594863392109494
opO,o + po,3,-4.5557499,13.770112075129362,33.00527077112628
ufe,u + fe,3,-5.3855519,22.201789208795937,62.39991048434417
upe,upe,3,-4.6745129,14.744438047349641,36.15521651688591
ONa,o + Na,3,-4.0700849,10.411689907746302,22.735000425366096
UkO,u + ko,3,-4.3772099,12.425173878888199,28.778620130587434
eNo,eNo,3,-4.7978209000000005,15.829063634215112,39.74418844347285
nUmu,nu + mu,4,-5.2912409,11.435316256237316,21.02859346033579
Uafu,ua + fu,4,-7.2087469,27.65345376298412,63.41423022630798
kApI,ka + pi,4,-3.6887599,5.467036582891738,8.359686190274322
pikE,pike,4,-4.1578049,6.7851738554811805,10.950935600487911
humo,hu + mo,4,-4.484558900000001,7.886998895369742,13.21720801306643
pAfi,pa + fi,4,-4.262383900000001,7.119947314528013,11.630435443014395
Urii,uri + i,4,-5.9106239,15.209844709972998,30.036959916968307
AkiA,akia,4,-4.3251339,7.328697228590119,12.058227545874587
meNU,me + Nu,4,-5.7371229,14.041858101362736,27.18195724330586
wOpI,wo + pi,4,-5.9446149,15.449804205280234,30.630474530922296
UNeo,u + Ne + o,4,-8.0904709,41.50440382735096,105.34592115455352
oupo,ou + po,4,-5.8054189,14.490513639213873,28.271882356328792
UrAA,ura + a,4,-5.1622129,10.775627749210708,19.523299873625348
rIwi,ri + wi,4,-4.6484669,8.50537330961367,14.525019529835525
oumi,ou + mi,4,-6.2677219,17.928517522421213,36.891853469679525
pAwI,pa + wi,4,-4.6779969,8.621828502172082,14.77403845155007
OAno,oa + no,4,-5.8855739,15.035392850594983,29.606936688628455
pefO,pe + fo,4,-6.596640900000001,20.860666497291778,44.58206954462908
OhOi,ohoi,4,-4.6871269,8.65815547104551,14.85189003490719
NAmi,Na + mi,4,-4.2230859,6.992253741497289,11.370288257950701
imAI,i + mai,4,-5.2265699,11.099770005143471,20.260141536597242
Aape,a + a + pe,4,-5.7935859,14.411765270471713,28.079959366093554
OAka,o + aka,4,-4.6420449,8.48025633516024,14.471422561994501
fInA,fina,4,-4.2958509000000005,7.230530792887319,11.856669793554756
NikA,Ni + ka,4,-3.7242839000000005,5.5572096348092765,8.532395441301215
AiwE,ai + we,4,-5.5648399,12.97083635071372,24.61557443340593
utOI,u + toi,4,-5.7543039,14.1533999749202,27.452125459440175
eife,ei + fe,4,-6.7485629000000005,22.37240022915615,48.65648423826616
upio,u + pio,4,-6.9389639,24.422649682244202,54.29264188753642
wIpu,wi + pu,4,-4.8477879,9.323040696781536,16.290971165773247
AanO,a + ano,4,-5.7049919000000004,13.835612180189095,26.68381831728574
wurI,wuri,4,-5.9851239000000005,15.74072675434938,31.353135184555015
fihE,fi + he,4,-4.7333049,8.844249383726595,15.251979925919551
IrIi,iri + i,4,-5.7236289000000005,13.954869515857531,26.9716319660684
Iwea,iwea,4,-5.8447369,14.755277445116137,28.919063507840466
ofAO,o + fao,4,-6.0062819,15.894848030049713,31.737336386760013
NOto,Noto,4,-4.5608629,8.169069294540455,13.810701065336344
OkAI,okai,4,-4.5426589,8.100872185787635,13.666733474799077
Iwie,iwi + e,4,-6.2332399,17.646069281141713,36.16679087719241
hEha,he + ha,4,-4.1052149,6.622820432721164,10.624383165030425
wuri,wuri,4,-5.9851239000000005,15.74072675434938,31.353135184555015
OtOI,otoi,4,-5.0261359,10.12108751194569,18.0523595580961
rAwI,ra + wi,4,-4.5495449,8.12660179942039,13.721014554184343
UaNu,ua + Nu,4,-5.9953519,15.815043106705241,31.53827785305351
NAme,Na + me,4,-4.4612029,7.802622217051055,13.040694621379025
wewE,we + we,4,-5.4801989,12.474977758577996,23.44497235611157
niNA,ni + Na,4,-4.3933079,7.562433696356523,12.540850048489704
wEni,weni,4,-4.907348900000001,9.582300363911832,16.859210182151582
NAiE,Nai + e,4,-5.717427900000001,13.915075914655606,26.875526130420045
ONoe,oNoe,4,-6.8058429,22.970401166717267,50.28757867103016
IrAA,ira + a,4,-5.4613929,12.367404913892738,23.19253523141932
nIno,ni + no,4,-5.1316389000000004,10.624971651934235,19.182699563729276
eIho,ei + ho,4,-6.1206929,16.754774225845782,33.8979336273661
witI,witi,4,-4.1576929,6.784823899446379,10.950229590337326
NUta,Nu + ta,4,-4.2404199,7.048293494142389,11.484311796957284
oaiE,oai + e,4,-7.429425900000001,30.61154010165738,72.00397542377966
aema,ae + ma,4,-4.8801659,9.463094564321183,16.597454050852324
AfiU,afiu,4,-3.9781459000000003,6.246391202716946,9.874985691003635
pIhu,pi + hu,4,-4.2627179,7.1210425369633,11.632671793611989
mEri,meri,4,-4.3936799,7.563729345477634,12.54353583886446
wEnu,wenu,4,-4.6325479000000005,8.443248664675684,14.392524419953796
ahEa,a + hea,4,-4.5230699,8.028122302116152,13.513488456773906
nEhE,nehe,4,-3.9807309,6.253831562513945,9.889691058588028
ehuI,ehui,4,-5.2312829,11.123887294241031,20.31518235341793
AmAo,a + mao,4,-4.5464859,8.115161740077893,13.696874453314827
iNii,iNi + i,4,-6.6763999,21.641132298111152,46.67668181101436
Omou,omou,4,-5.2693189,11.320452323401001,20.764894311822612
tImu,ti + mu,4,-4.1987479,6.914321669278474,11.21210032141621
uirE,ui + re,4,-4.9827929,9.921071510186298,17.607521403984304
EpEO,e + pe + o,4,-7.466450900000001,31.137961691406527,73.55508894833667
NaeA,Na + ea,4,-4.9864339,9.937720546255138,17.644464203731733
ApOI,a + poi,4,-4.7575919,8.943723823249181,15.466711153630882
neNu,ne + Nu,4,-5.229964900000001,11.117137572313705,20.299775033759538
tuei,tu + ei,4,-5.5083679000000005,12.637861163512802,23.82824051033007
apaI,a + pai,4,-4.1924969,6.894446089171951,11.171827595115731
hUku,huku,4,-3.8967419000000003,6.016561772570812,9.422919370765381
hOre,hore,4,-3.4194329000000003,4.829326632607448,7.159096640668388
Aeni,ae + ni,4,-5.6879359,13.727364956084342,26.423112570752824
tukE,tuke,4,-3.5217219,5.062259219504104,7.593298539254267
etOu,e + tou,4,-6.0355619,16.110624670395925,32.276800283963404
wAiE,wai + e,4,-4.9274399,9.671369587595596,17.05532403478227
tANI,taNi,4,-2.8970279000000003,3.7966938604444405,5.299769420957463
upaI,u + pai,4,-5.2040499,10.985250886543128,19.999193159881166
mini,mini,4,-3.7943679,5.739493653560625,8.88366094804676
wEhE,wehe,4,-3.6959439000000005,5.485153428616645,8.394328776412067
NEni,Ne + ni,4,-5.7164769,13.908983117988894,26.860817429418017
mAtO,ma + to,4,-3.5930279,5.231251260703632,7.911466163663014
iAfa,ia + fa,4,-4.8684319,9.41209668973,16.485722112811548
ewea,e + wea,4,-6.279978900000001,18.030002211852082,37.15307164070214
eEtu,e + e + tu,4,-7.2009889000000005,27.554832792797185,63.13166233638503
Eheu,eheu,4,-6.5600669,20.512253732106302,43.6532643109699
Aiha,ai + ha,4,-4.6345289,8.450954821714275,14.408946372636423
eaNi,ea + Ni,4,-5.6839399,13.70212673123505,26.36240179983412
UnoA,u + noa,4,-6.2002359,17.379896266737777,35.486157437368014
punE,pune,4,-3.8495599,5.887243244205391,9.170435803725596
fEfa,fe + fa,4,-4.8466239,9.318044496380788,16.28005901995471
EreU,ereu,4,-5.8177309,14.572906551324863,28.4729670149382
EtOI,e + toi,4,-6.1278329000000005,16.80995612863291,34.03754472444461
fakI,faki,4,-2.3403459,2.9381176357801655,3.8466836806478613
nInI,nini,4,-5.172668900000001,10.827639306646436,19.641164138684708
ikOi,ikoi,4,-5.0961029,10.452509718029944,18.7942813955546
nEhu,nehu,4,-4.0929229000000005,6.5854367057849466,10.549472029561647
Aanu,a + anu,4,-5.7000369,13.804077217796483,26.607815777846177
tifi,ti + fi,4,-4.2730389,7.154969387944061,11.701990063424981
Irui,i + rui,4,-6.2475149000000005,17.762454563164248,36.46521050624643
fouA,foua,4,-6.5457889,20.37782273363078,43.29594517725817
uerE,uere,4,-5.4037499,12.043424100788238,22.435588973012603
aoku,ao + ku,4,-5.2982769,11.472429036062175,21.113937176572502
OAiE,oai + e,4,-7.429425900000001,30.61154010165738,72.00397542377966
rupo,ru + po,4,-4.2359529,7.033809144714591,11.454818836435281
pOfe,po + fe,4,-4.8282429,9.239502344463599,16.108708586118144
Ataa,ata + a,4,-4.5088189000000005,7.975607626905273,13.403083555113218
uaNI,ua + Ni,4,-5.2524209,11.232700516875262,20.563887770720253
onoA,onoa,4,-4.6770869,8.618216105280823,14.76630127388158
wOnE,wone,4,-5.8237999,14.613693014160532,28.57261405565992
ikoA,ikoa,4,-5.2667519,11.307077789425634,20.734233019509926
wEtO,we + to,4,-4.6732469000000005,8.602989245610777,14.733696684497398
rUNU,ru + Nu,4,-5.1383989,10.658099737229294,19.257491950448852
aepI,ae + pi,4,-5.4434739,12.265768960347488,22.954533705115075
haeo,hae + o,4,-5.2458129,11.198570282844024,20.48581398857135
ikou,ikou,4,-5.5715309,13.010865279310247,24.710567814485707
onOu,onou,4,-5.1346679,10.639802830811277,19.216176320409332
tOpE,to + pe,4,-4.2168609,6.972237622750134,11.329616903515133
rIkA,ri + ka,4,-3.2740109,4.516501720426604,6.5841956121317775
mIra,mira,4,-3.9114949,6.057577511683809,9.503284369996669
itUA,itua,4,-4.6443169,8.489133825557756,14.490361659517506
upeu,upeu,4,-7.0413929,25.602276289490877,57.590152028871174
Aniu,aniu,4,-5.2502489,11.221470704418804,20.53819273228934
nihU,ni + hu,4,-4.770828900000001,8.998410055888021,15.585015014159776
ArIi,ari + i,4,-5.6701849,13.615606138673298,26.154488138382668
aerU,ae + ru,4,-5.1436809000000006,10.684056598040808,19.316134688103034
nOhI,nohi,4,-3.9001139,6.025911928940189,9.441227767149414
Anoa,anoa,4,-5.2527949000000005,11.234635329297673,20.568315481812057
enio,eni + o,4,-7.1798509,27.287904092007263,62.36813033302929
eiwE,ei + we,4,-6.7631969000000005,22.52368162984224,49.068098114526826
mONO,moNo,4,-4.8232539,9.218298775659843,16.0625123650925
nOro,noro,4,-4.0564179000000005,6.475653165630063,10.330098793927341
puaU,pu + au,4,-4.3945169,7.566645367671286,12.54958097046245
AtaI,atai,4,-3.6565439,5.386526242292309,8.206084316956668
nAwI,na + wi,4,-4.8517799,9.340195789045632,16.328450537363814
toAi,to + ai,4,-4.5790279,8.23769256831246,13.955871918161654
ekEa,ekea,4,-4.5489219,8.124270594707005,13.716094701528089
UkaI,ukai,4,-4.7032019,8.722487987184687,14.98996003605089
opui,o + pui,4,-6.0131319,15.945068158122417,31.86272938165577
reUa,re + ua,4,-4.9282189,9.674839743799625,17.06297384231735
nIkA,ni + ka,4,-4.0898709,6.576187389526024,10.530954224518155
ItOA,itoa,4,-5.2753949,11.352172454328155,20.83764932252452
oarE,oa + re,4,-5.2377069,11.15684449784533,20.390445990589498
uhai,u + hai,4,-5.6414399,13.43655641780974,25.725271978237277
nOwi,no + wi,4,-5.4691929,12.411908919385699,23.29690480038334
AerI,ae + ri,4,-4.9325969,9.694365285667697,17.106029828845642
NUNA,Nu + Na,4,-4.6322799,8.44220667537719,14.39030421040156
apOI,a + poi,4,-4.7575919,8.943723823249181,15.466711153630882
nAiE,nai + e,4,-6.0885999,16.508970063320987,33.27744505214493
rONU,ro + Nu,4,-5.1205189,10.570700789123231,19.060299695268313
UkAI,ukai,4,-4.7032019,8.722487987184687,14.98996003605089
nunE,nu + ne,4,-5.0475509,10.221395195928553,18.276276717478332
furi,furi,4,-5.6675949,13.59937595427044,26.115522842654578
Nehi,Ne + hi,4,-4.8378259,9.280367617498719,16.197816512254906
NONU,No + Nu,4,-5.8082699,14.509551222348975,28.31831934654075
wifa,wi + fa,4,-5.0711809,10.333231995100864,18.526578672763847
mApi,ma + pi,4,-3.9998309,6.309082115820529,9.999026629527515
ekoa,ekoa,4,-5.4050249,12.050497584460304,22.45206159536055
uaeA,ua + ea,4,-6.2286479,17.608792669880284,36.07131499537832
kIfa,ki + fa,4,-4.0750999000000006,6.531606010343776,10.441790489240491
Numo,Nu + mo,4,-5.3274119,11.627393759084207,21.471034758790232
Ootu,o + otu,4,-6.4327359,19.344039930488734,40.568035259051186
NauI,Na + ui,4,-4.6911119,8.674059162851389,14.885998640744884
utEA,utea,4,-4.9018769,9.558183853438585,16.80618829383081
