item,item.bestsplit,length,logprob,ppl,ppl1
IwA,iwa,3,-3.7911120000000005,8.867026369343089,18.352870492156626
Awa,awa,3,-3.293268,6.65758929300356,12.524373194216958
etA,e + ta,3,-4.2118649999999995,11.297081191051824,25.348659633837393
reU,reu,3,-4.292082,11.830974001471036,26.958392989038714
oau,o + au,3,-5.134397,19.21317993402232,51.45951238712036
ImO,i + mo,3,-4.938168999999999,17.16098651319534,44.26457852390112
epo,e + po,3,-4.871319,16.513143311562565,42.05067775841639
ONU,o + Nu,3,-5.579554,24.824956719079864,72.41880152995631
One,one,3,-4.000588,10.003385372994918,21.55407220233478
iAu,i + au,3,-4.943657999999999,17.215296223200312,44.4514569434654
kaO,kao,3,-3.5163949999999997,7.570050034612841,14.86386207195717
Iwe,iwe,3,-5.103229,18.87153600509317,50.24308910228819
Aeo,ae + o,3,-5.663656,26.05637524525833,77.2476601358399
Ofa,o + fa,3,-4.6779079999999995,14.773282410161823,36.249553925899015
UkE,uke,3,-4.004865,10.02804444236289,21.62494442381975
ApU,a + pu,3,-3.548137,7.709642676379271,15.230435905994135
aii,ai + i,3,-5.467426,23.273221345889063,66.4469931871522
owA,o + wa,3,-4.626137999999999,14.339516234807073,34.837421250025784
IkA,ika,3,-3.715889,8.491262169088806,17.323261716302728
Aue,au + e,3,-5.279502,20.886972743211373,57.52200294634414
orE,ore,3,-3.416643,7.147608390917399,13.76832154692624
upO,u + po,3,-4.5632079999999995,13.829357384357115,33.19474473716097
Amo,a + mo,3,-3.8872430000000002,9.371535399450472,19.758213168753834
uno,u + no,3,-4.941039,17.18936169439154,44.36219229366342
OpO,o + po,3,-4.48569,13.225816717949542,31.277353602502945
enI,eni,3,-4.890707,16.698472665764626,42.681106181784614
nue,nu + e,3,-5.359596,21.872528948696054,61.169087234331776
epE,e + pe,3,-5.1875729999999995,19.810400244176662,53.603234936016854
feu,feu,3,-4.9730229999999995,17.508774525539025,45.46470037728512
Owi,o + wi,3,-5.501442,23.73342957321606,68.20465241311189
etI,eti,3,-4.121468999999999,10.724257913001665,23.649556454899244
Ire,ire,3,-4.095618999999999,10.565857521130932,23.184959058826358
tOA,toa,3,-3.328231,6.792939552425603,12.865016078856623
AhU,ahu,3,-3.3464460000000003,6.864540948044403,13.04613895798183
eme,eme,3,-4.559627,13.800879057500525,33.10363361582298
erU,eru,3,-4.507338,13.391662635988967,31.801382466437996
IwI,iwi,3,-3.650116,8.17577629840766,16.470445007461716
unO,u + no,3,-4.941039,17.18936169439154,44.36219229366342
fAo,fao,3,-3.314592,6.739815375158577,12.731043439598972
oeA,oea,3,-5.487004,23.536994182592412,67.4530098578676
uii,ui + i,3,-5.774026999999999,27.765580002823103,84.07670180357157
aiO,aio,3,-4.850777,16.319026587928604,41.39288211855215
inE,ine,3,-3.485891,7.438283896009089,14.519901381521743
Ira,ira,3,-3.6845710000000005,8.339552556815859,16.9118194444748
upi,u + pi,3,-4.897711999999999,16.76594356622263,42.911200695350516
epi,e + pi,3,-5.062804,18.437456131480143,48.70811618846712
OmO,omo,3,-4.2855609999999995,11.786646267828349,26.823801916443372
Noa,Noa,3,-3.8373269999999997,9.106086050952856,19.015554758058975
Oua,oua,3,-4.92357,17.017372288195357,43.77135590915674
ahO,a + ho,3,-3.71839,8.503495769800633,17.356547186203144
nOi,noi,3,-4.365538,12.341970385726,28.521957823174215
eNu,eNu,3,-5.325610999999999,21.448787670549578,59.59415506571772
tAe,tae,3,-3.017779,5.681261111933471,10.137394168519055
ome,o + me,3,-5.279342,20.885049070518082,57.51493941705624
paI,pai,3,-2.666424,4.6409404945995885,7.741194867507084
nAi,nai,3,-3.6816169999999997,8.325383539185912,16.873519070198057
UpA,u + pa,3,-4.276751,11.727022272911919,26.643033243503805
eNU,eNu,3,-5.325610999999999,21.448787670549578,59.59415506571772
kEa,kea,3,-3.5673809999999997,7.795522870261582,15.457063817548864
puA,pua,3,-2.627949,4.539282900460304,7.515934731076222
eaa,ea + a,3,-5.256685,20.614426163332013,56.5234072435302
opo,o + po,3,-4.48569,13.225816717949542,31.277353602502945
AwE,awe,3,-3.8736,9.29822390585381,19.552396696208874
awE,awe,3,-3.8736,9.29822390585381,19.552396696208874
oNu,o + Nu,3,-5.579554,24.824956719079864,72.41880152995631
auA,aua,3,-3.7767399999999998,8.793970410613849,18.151533993810663
ItI,iti,3,-3.355719,6.901281620241112,13.139323335926335
unA,una,3,-3.645056,8.151996790246029,16.406602898693567
tUa,tua,3,-2.4983210000000002,4.212891264006436,6.804146669768596
InI,ini,3,-3.281869,6.614046593017675,12.415274704276907
UrA,ura,3,-3.429782,7.201873686152586,13.907871411781125
ONO,oNo,3,-4.440707,12.887739526665383,30.215909194246176
OtI,oti,3,-3.7413700000000003,8.616730301480043,17.66539421030752
ofi,o + fi,3,-5.105734,18.898768274834396,50.33978233150788
Ome,o + me,3,-5.279342,20.885049070518082,57.51493941705624
Awi,a + wi,3,-4.4770319999999995,13.160063959297226,31.07019650638305
ENe,eNe,3,-5.546276,24.353927004421564,70.59251693152036
kiO,kio,3,-3.887586,9.373385960611598,19.76341544474436
ItU,itu,3,-3.9105399999999997,9.498061996139691,20.114689516319267
aiu,aiu,3,-5.0814319999999995,18.636227353340747,49.409523618909866
Eka,eka,3,-3.5327629999999997,7.641713477717622,15.051773231724887
aNU,a + Nu,3,-4.668939,14.697204937132911,36.00087032408253
pAu,pau,3,-2.918299,5.365062059954569,9.39217840286652
AkE,ake,3,-3.642419,8.139631615909336,16.373429970810793
Eko,eko,3,-4.151114,10.908838191429563,24.193832337015117
irU,i + ru,3,-4.711919999999999,15.065376859648602,37.20831472662679
ire,ire,3,-4.095618999999999,10.565857521130932,23.184959058826358
uko,u + ko,3,-4.383616,12.471078128739332,28.920469116459852
kIi,ki + i,3,-4.601559,14.138057707678504,34.18637088969045
mie,mie,3,-4.898059,16.76929288549071,42.922630857991344
Ero,ero,3,-3.95726,9.756970681718613,20.84906900133814
rOi,roi,3,-3.7329399999999997,8.575017203253381,17.551463422748597
iwA,iwa,3,-3.7911120000000005,8.867026369343089,18.352870492156626
iwI,iwi,3,-3.650116,8.17577629840766,16.470445007461716
eoA,e + oa,3,-6.298443,37.550069918466626,125.74218420693042
uNi,u + Ni,3,-4.901058,16.79826777857135,43.0215447207803
tEa,tea,3,-2.7910880000000002,4.986226471293844,8.518490956265977
Iwi,iwi,3,-3.650116,8.17577629840766,16.470445007461716
epu,e + pu,3,-4.687778,14.857457615441461,36.5252053825414
eha,e + ha,3,-4.470069,13.107421034748334,30.90459097215853
IkI,iki,3,-3.7145820000000005,8.484876003575087,17.305892434028117
uti,uti,3,-4.0056709999999995,10.032698242660794,21.638326355738172
koA,koa,3,-3.145427,6.114440877216214,11.180871768847641
imA,i + ma,3,-4.298572999999999,11.875263364485036,27.093035538239935
enA,ena,3,-4.169067999999999,11.022167333511076,24.52953600854131
iwe,iwe,3,-5.103229,18.87153600509317,50.24308910228819
upE,upe,3,-4.693242,14.904262811317077,36.67870552265991
irI,iri,3,-3.078382,5.882954642556534,10.620068875524701
ape,a + pe,3,-4.088934,10.525276170052656,23.06630339082532
Afu,a + fu,3,-5.741167,27.245309766847388,81.9827219276782
ErE,ere,3,-3.5076389999999997,7.53199026456661,14.764304719807555
etO,e + to,3,-4.768743,15.566312685052347,38.866998179692516
IrI,iri,3,-3.078382,5.882954642556534,10.620068875524701
tiU,tiu,3,-4.047109,10.274891629100622,22.337590926210346
Otu,otu,3,-3.976086,9.86328313177303,21.152514430330434
ekA,eka,3,-3.5327629999999997,7.641713477717622,15.051773231724887
pie,pi + e,3,-4.781356,15.679745163688537,39.24509035728584
UNu,u + Nu,3,-5.675745,26.23833363141103,77.96774973175114
kOi,koi,3,-2.946965,5.454327987353773,9.601114890825855
oae,o + ae,3,-5.636443,25.65138092315525,75.65094080457023
Ohe,ohe,3,-3.742518,8.622426480020637,17.68096644723446
pUa,pua,3,-2.627949,4.539282900460304,7.515934731076222
epO,e + po,3,-4.871319,16.513143311562565,42.05067775841639
OhO,oho,3,-3.516143,7.568951981143292,14.860987424161799
rIi,ri + i,3,-4.638063,14.438289648313413,35.157744039372545
kOu,kou,3,-3.473239,7.384307101414184,14.37958437092931
eae,e + ae,3,-5.7861329999999995,27.95974781884242,84.86155783340028
orO,oro,3,-3.106964,5.98054827006564,10.85562085456592
uhE,u + he,3,-4.773535,15.609311589890808,39.01021405274364
oeo,oe + o,3,-6.55962,43.64203567723887,153.65263061172914
etE,ete,3,-4.22882,11.407881466554203,25.680688716787927
uNu,u + Nu,3,-5.675745,26.23833363141103,77.96774973175114
Upu,upu,3,-4.0386299999999995,10.224863053409965,22.192692722263935
eto,e + to,3,-4.768743,15.566312685052347,38.866998179692516
AwI,a + wi,3,-4.4770319999999995,13.160063959297226,31.07019650638305
AkU,a + ku,3,-3.746236,8.640900415210377,17.731494159294684
ipi,ipi,3,-4.588594,14.032934561207103,33.84786914330524
taI,tai,3,-2.337581,3.8405661516841496,6.0144188106323435
Ano,ano,3,-3.956145,9.750710222408243,20.831234123129935
ume,ume,3,-4.3461989999999995,12.20533629267757,28.10172632563277
OkO,oko,3,-3.5683010000000004,7.799652430254571,15.467982308127263
uae,uae,3,-4.833431,16.15688932265308,40.845448265903066
onO,ono,3,-3.390024,7.038919524959832,13.489877316351164
emu,emu,3,-4.455673999999999,12.999256102118574,30.565018758755752
ihE,ihe,3,-4.2707239999999995,11.686406803059448,26.520070037104496
aNu,a + Nu,3,-4.668939,14.697204937132911,36.00087032408253
eaA,ea + a,3,-5.256685,20.614426163332013,56.5234072435302
Ini,ini,3,-3.281869,6.614046593017675,12.415274704276907
otA,ota,3,-3.7691250000000003,8.755506000391163,18.045752638642227
keA,kea,3,-3.5673809999999997,7.795522870261582,15.457063817548864
apI,a + pi,3,-3.9343299999999997,9.629029117867224,20.485347400704963
Iro,iro,3,-3.576311,7.835699095897002,15.563370869889287
Imi,imi,3,-4.782216,15.68750943411081,39.271003587883534
pEi,pei,3,-3.32543,6.7819955425004315,12.837387972038815
Oio,oi + o,3,-6.086322,33.23383811131252,106.84987046462093
Onu,onu,3,-4.317296,12.003945085817952,27.485185136880375
Ino,ino,3,-3.5123919999999997,7.552626359738239,14.818264187380375
ahE,a + he,3,-3.866394,9.259733763569843,19.444554618791905
NAo,Na + o,3,-4.172371,11.043144373759521,24.591800860134462
Eru,eru,3,-4.507338,13.391662635988967,31.801382466437996
OnI,oni,3,-4.2025689999999996,11.236789622787452,25.168442060767887
Etu,e + tu,3,-4.439462,12.878506455497247,30.187049483855542
afu,a + fu,3,-5.741167,27.245309766847388,81.9827219276782
rAu,rau,3,-2.503399,4.2252241168224804,6.830717639544872
hAo,hao,3,-3.629489,8.079272381200447,16.21174136817763
aie,ai + e,3,-5.38223,22.159374640045577,62.24101504838194
Ore,ore,3,-3.416643,7.147608390917399,13.76832154692624
aAe,a + ae,3,-4.977862999999999,17.55762423099962,45.63390843693848
Ani,ani,3,-3.8389510000000002,9.114602851722822,19.039271779907555
ahU,ahu,3,-3.3464460000000003,6.864540948044403,13.04613895798183
ItO,ito,3,-3.9506390000000002,9.719854189700643,20.743386847481375
unE,une,3,-4.3992569999999995,12.58387078005302,29.2697491214494
pEa,pea,3,-3.75355,8.677357691886327,17.831313407257802
hAe,hae,3,-2.809946,5.040649500511968,8.642684644022143
Epo,e + po,3,-4.871319,16.513143311562565,42.05067775841639
OnE,one,3,-4.000588,10.003385372994918,21.55407220233478
teU,teu,3,-4.585654,14.00920530750619,33.77157640729099
ENi,eNi,3,-4.6412889999999996,14.4651269669676,35.24490411023053
OwA,o + wa,3,-4.626137999999999,14.339516234807073,34.837421250025784
heA,hea,3,-2.923788,5.382040976895665,9.431830773107563
maA,ma + a,3,-3.5054529999999997,7.522518249424721,14.739553687947494
ikE,ike,3,-4.578976,13.95545497818021,33.598921209462965
fEa,fea,3,-3.117927,6.01840971699773,10.947349918698352
pUA,pua,3,-2.627949,4.539282900460304,7.515934731076222
Uru,uru,3,-3.1428570000000002,6.105401794506482,11.158838701545246
opE,ope,3,-4.521712999999999,13.50293726750918,32.15419688356487
kaU,kau,3,-2.655249,4.61118185299828,7.675081573320513
opO,o + po,3,-4.48569,13.225816717949542,31.277353602502945
ufe,u + fe,3,-5.351654,21.772760732272264,60.79735234625427
upe,upe,3,-4.693242,14.904262811317077,36.67870552265991
ONa,o + Na,3,-4.131053,10.783587087166358,23.824163817114034
UkO,u + ko,3,-4.383616,12.471078128739332,28.920469116459852
eNo,eNo,3,-4.844824999999999,16.263209254844963,41.20421709209405
nUmu,nu + mu,4,-5.307010999999999,11.518666385179902,21.220360128800923
Uafu,ua + fu,4,-7.250169,28.18602287148796,64.94448092348824
kApI,ka + pi,4,-3.6686710000000002,5.4166927264875095,8.26357075508502
pikE,pike,4,-4.1830989999999995,6.864672140672193,11.11155269019333
humo,hu + mo,4,-4.497516,7.934201028909516,13.316159853717378
pAfi,pa + fi,4,-4.264101999999999,7.125582947787634,11.641943841478898
Urii,uri + i,4,-5.8967789999999995,15.113178090043114,29.798523804424185
AkiA,akia,4,-4.326915,7.334710888864896,12.070596988558162
meNU,me + Nu,4,-5.777496999999999,14.305380044574097,27.821096971436564
wOpI,wo + pi,4,-6.007458,15.903459235077326,31.758830396588955
UNeo,u + Neo,4,-8.13903,42.442992810521595,108.33218432318216
oupo,ou + po,4,-5.9215599999999995,15.286638659872846,30.22664879806419
UrAA,ura + a,4,-5.191901,10.923962484521883,19.859817350568616
rIwi,ri + wi,4,-4.656871,8.53835485163566,14.595458754958164
oumi,ou + mi,4,-6.40079,19.061540667789025,39.828825516362066
pAwI,pa + wi,4,-4.669155,8.586793126938488,14.699032495259308
OAno,oa + no,4,-5.954733999999999,15.521968580353047,30.809418395187198
pefO,pe + fo,4,-6.624003999999999,21.125198576426538,45.28986227400373
OhOi,ohoi,4,-4.706907999999999,8.73738756149658,15.021973793539734
NAmi,Na + mi,4,-4.264747,7.127699798838491,11.646267202866436
imAI,i + mai,4,-5.218915,11.060709853871126,20.17106133670664
Aape,a + a + pe,4,-5.850369,14.793597555670347,29.012974079091915
OAka,o + aka,4,-4.701391999999999,8.715220911772901,14.974350696262858
fInA,fi + na,4,-4.296927999999999,7.23411819124271,11.864023547471659
NikA,Ni + ka,4,-3.698882,5.492580111509838,8.408538170517227
AiwE,ai + we,4,-5.577324,13.04562228287774,24.793109586178996
utOI,u + toi,4,-5.743084,14.080458600286164,27.275391940038926
eife,ei + fe,4,-7.024202,25.400390884910717,57.023057514911216
upio,u + pio,4,-7.027984,25.44466866752838,57.14733731833473
wIpu,wi + pu,4,-4.842193,9.299050366718916,16.23858750731007
AanO,a + ano,4,-5.717866,13.917883599309638,26.88230474106366
wurI,wuri,4,-6.016119,15.967017452867976,31.917564890168897
fihE,fi + he,4,-4.697128999999999,8.698128112729181,14.937648989246819
IrIi,iri + i,4,-5.717486999999999,13.915454640249456,26.876440470043875
Iwea,iwea,4,-5.933071999999999,15.367895545685192,30.4276211305521
ofAO,o + fao,4,-5.879674,14.994597068950048,29.50655452683525
NOto,Noto,4,-4.613855999999999,8.370881615529198,14.238492145311504
OkAI,okai,4,-4.571661,8.209792866776896,13.89681416640495
Iwie,iwi + e,4,-6.284344,18.066282626744737,37.24654554251939
hEha,he + ha,4,-4.068452,6.511640265255192,10.40190780061284
wuri,wuri,4,-6.016119,15.967017452867976,31.917564890168897
OtOI,otoi,4,-5.043297,10.20139115105163,18.23157758753987
rAwI,ra + wi,4,-4.53698,8.079714219570105,13.622129354906924
UaNu,ua + Nu,4,-6.0330189999999995,16.091769386274006,32.22958771519147
NAme,Na + me,4,-4.465186999999999,7.816951186801846,13.070636894026666
wewE,we + we,4,-5.478892999999999,12.46747769745458,23.42735453820247
niNA,ni + Na,4,-4.385333999999999,7.534714482871698,12.483417630507892
wEni,weni,4,-4.869529999999999,9.416857531751148,16.496146315174215
NAiE,Nai + e,4,-5.729972999999999,13.99569920268719,27.070311297000913
ONoe,oNoe,4,-6.760586999999999,22.496626603078454,48.994434573258545
IrAA,ira + a,4,-5.446689999999999,12.283948867383637,22.997069621240417
nIno,nino,4,-4.853466999999999,9.347455364285144,16.344315987642574
eIho,ei + ho,4,-6.366461999999999,18.762573217103476,39.049502029474944
witI,witi,4,-4.189349,6.884458716858866,11.151601715319407
NUta,Nu + ta,4,-4.293322,7.222115007433795,11.839421981757459
oaiE,oai + e,4,-7.501889,31.650297750326928,75.07100846630672
aema,ae + ma,4,-4.935268,9.706297535808446,17.132352441921554
AfiU,afiu,4,-3.964618,6.20759822107492,9.798385003685638
pIhu,pi + hu,4,-4.283402,7.189197258071516,11.772006683601912
mEri,meri,4,-4.385024,7.533638901731265,12.481190159081041
wEnu,wenu,4,-4.635440999999999,8.45450528587625,14.416513732646036
ahEa,a + hea,4,-4.591175,8.2839029065557,14.053799391989791
nEhE,nehe,4,-3.9779250000000004,6.245755800844325,9.873730065072838
ehuI,ehui,4,-5.22331,11.083119094388776,20.22215803256424
AmAo,a + mao,4,-4.533951,8.068451634278693,13.598398061944433
iNii,iNi + i,4,-6.7124999999999995,22.003917096373975,47.65681344026019
Omou,omou,4,-5.373578999999999,11.87724732320221,22.049297133575077
tImu,ti + mu,4,-4.134586,6.713008545008387,10.8055406132453
uirE,ui + re,4,-5.035589,10.165243821515267,18.150861796077844
EpEO,e + pe + o,4,-7.539662999999999,32.20568938763743,76.72126412006264
NaeA,Naea,4,-4.768977,8.990739200080236,15.568409627712727
ApOI,a + poi,4,-4.770212,8.995854034132037,15.579481505647074
neNu,ne + Nu,4,-5.291779999999999,11.438155594318987,21.035120295481256
tuei,tuei,4,-5.730772999999999,14.000856358748132,27.08278050697328
apaI,a + pai,4,-4.249701,7.078483107915808,11.5458324275568
hUku,huku,4,-3.957054,6.18601259626531,9.755813738171868
hOre,hore,4,-3.4374370000000005,4.869533971903395,7.233679288056802
Aeni,ae + ni,4,-5.718389999999999,13.921242541832514,26.89041470617685
tukE,tuke,4,-3.47012,4.943380043596953,7.371060910642645
etOu,e + tou,4,-6.030443999999999,16.07269857171441,32.181849536528766
wAiE,wai + e,4,-4.882340999999999,9.47257821657518,16.61824854292036
tANI,taNi,4,-2.927689,3.850683286881337,5.394140447365117
upaI,u + pai,4,-5.194243999999999,10.935755707067424,19.886621136691584
mini,mini,4,-3.856297,5.905537070131384,9.206069516557791
wEhE,wehe,4,-3.5802549999999997,5.200570642056221,7.853509076518228
NEni,Ne + ni,4,-5.722969,13.950629342582872,26.961388225622812
mAtO,ma + to,4,-3.561665,5.1562385322388185,7.769914681440327
iAfa,ia + fa,4,-4.812294,9.171889207543583,15.961492566865465
ewea,e + wea,4,-6.362107,18.72498161661539,38.951729895220794
eEtu,e + e + tu,4,-7.192405,27.446122664893966,62.820479936171225
Eheu,ehe + u,4,-6.575346,20.657092774089904,44.038903786039135
Aiha,ai + ha,4,-4.637466,8.462393186448633,14.433328626282705
eaNi,ea + Ni,4,-5.716964,13.912103501000873,26.868350186125905
UnoA,u + noa,4,-6.28018,18.031672047180518,37.157372820830815
punE,pune,4,-3.8723899999999998,5.949466178609204,9.291749650472081
fEfa,fe + fa,4,-4.806216999999999,9.146256991056019,15.905753585181655
EreU,ereu,4,-5.842349,14.739060448287244,28.879339084215214
EtOI,e + toi,4,-6.0383309999999994,16.13118232870902,32.32829124474186
fakI,faki,4,-2.331114,2.9256528995417748,3.826295438289262
nInI,nini,4,-4.744058,8.888154598172191,15.346682206543678
ikOi,ikoi,4,-5.146573,10.698295759413693,19.348319486307318
nEhu,nehu,4,-4.124097,6.680660466237693,10.740493831018075
Aanu,a + anu,4,-5.736682999999999,14.03901376969181,27.175074914806704
tifi,ti + fi,4,-4.0611999999999995,6.489929812441008,10.358574645826813
Irui,i + rui,4,-6.296144999999999,18.164732220675944,37.50043020643831
fouA,foua,4,-6.586454,20.763033276686706,44.321403041998224
uerE,uere,4,-5.3922159999999995,11.979624352306015,22.28712249221186
aoku,ao + ku,4,-5.33367,11.66095179412868,21.5485226190124
OAiE,oai + e,4,-7.501889,31.650297750326928,75.07100846630672
rupo,ru + po,4,-4.2401279999999995,7.047346091547994,11.48238223698931
pOfe,po + fe,4,-4.800745999999999,9.123242105799466,15.855739426620161
Ataa,ata + a,4,-4.5468139999999995,8.116387998223209,13.699461620033917
uaNI,ua + Ni,4,-5.249917,11.21975568308331,20.53426914166635
onoA,onoa,4,-4.729165999999999,8.827407999907642,15.215684692301824
wOnE,wone,4,-5.904799,15.169099498282701,29.93641219460947
ikoA,ikoa,4,-5.345034999999999,11.722142592574183,21.689959944985446
wEtO,we + to,4,-4.67714,8.618426853005966,14.766752639610372
rUNU,ru + Nu,4,-5.1668199999999995,10.798514107616334,19.57514555376195
aepI,ae + pi,4,-5.499718,12.587619310548831,23.70988786477906
haeo,hae + o,4,-5.262712,11.286061175220347,20.686070477831098
ikou,ikou,4,-5.672847,13.632308322796197,26.194598732315402
onOu,onou,4,-5.2225589999999995,11.079286679457478,20.213417673732888
tOpE,tope,4,-4.20785,6.943365065176751,11.27100130325236
rIkA,ri + ka,4,-3.263007,4.493672316405554,6.54262079994862
mIra,mira,4,-3.9675550000000004,6.215999917087586,9.814964881306501
itUA,itua,4,-4.627489,8.423601242946901,14.350672387052178
upeu,upe + u,4,-7.1005329999999995,26.309136850682386,59.58449323085431
Aniu,aniu,4,-5.276285,11.356826734024718,20.84832891032709
nihU,ni + hu,4,-4.805249,9.142180676917318,15.896892961128438
ArIi,ari + i,4,-5.697709,13.789286657867475,26.572183934717874
aerU,ae + ru,4,-5.162995,10.779509509944631,19.53209149496358
nOhI,nohi,4,-3.9349330000000005,6.123314981652109,9.632372075608757
Anoa,anoa,4,-5.295287999999999,11.456648796439241,21.077640843758452
enio,enio,4,-7.1025789999999995,26.33393747021137,59.65471153747593
eiwE,ei + we,4,-7.058618999999999,25.806184623887603,58.164064851726756
mONO,moNo,4,-4.87744,9.451222773863348,16.571430509327474
nOro,noro,4,-4.1133939999999996,6.6478130851267965,10.674523557500471
puaU,pu + au,4,-4.449217,7.759672641558582,12.951028229098462
AtaI,atai,4,-3.6797910000000003,5.444502480420858,8.316637075636704
nAwI,na + wi,4,-4.8477749999999995,9.322985311842158,16.29085019212718
toAi,toai,4,-4.590049,8.279608467145106,14.04469298417602
ekEa,ekea,4,-4.589907999999999,8.279070865613798,14.043553077137851
UkaI,ukai,4,-4.694724,8.688499890908096,14.91698317898199
opui,opui,4,-5.859749,14.85763893251808,29.17005513549604
reUa,re + ua,4,-4.935251,9.706221547547447,17.132184785769702
nIkA,ni + ka,4,-4.089732,6.575766751800764,10.530112231857892
ItOA,itoa,4,-5.200996999999999,10.969817437618614,19.964077632547145
oarE,oa + re,4,-5.31987,11.587079854615357,21.378021032003232
uhai,u + hai,4,-5.678097999999999,13.66531351821334,26.27389742105264
nOwi,no + wi,4,-5.442450999999999,12.259992372836203,22.94102139839832
AerI,ae + ri,4,-4.997103,9.986667717366478,17.753163386302884
NUNA,Nu + Na,4,-4.6143529999999995,8.372797736720807,14.242566306549978
apOI,a + poi,4,-4.770212,8.995854034132037,15.579481505647074
nAiE,nai + e,4,-6.133109999999999,16.850857267918514,34.14109924228835
rONU,ro + Nu,4,-5.151667,10.723422070045666,19.405138644300525
UkAI,ukai,4,-4.694724,8.688499890908096,14.91698317898199
nunE,nu + ne,4,-5.073638,10.344931040585209,18.552801585395613
furi,furi,4,-5.695373,13.774460564056985,26.53647607511511
Nehi,Ne + hi,4,-4.912367,9.604469903946343,16.90798095609793
NONU,No + Nu,4,-5.869094,14.921717032422416,29.327395771642102
wifa,wi + fa,4,-5.043418,10.201959614512452,18.232847519469708
mApi,ma + pi,4,-4.013973999999999,6.35030814953582,10.08076521568575
ekoa,ekoa,4,-5.477549,12.459763528259744,23.409236539387326
uaeA,uaea,4,-5.714212,13.894483264105439,26.825819619149375
kIfa,ki + fa,4,-4.078905,6.5430614643158105,10.4646871669668
Numo,Nu + mo,4,-5.361211,11.80979067657143,21.892872609901662
Ootu,o + otu,4,-6.5129779999999995,20.072228856137013,42.48586844450763
NauI,Na + ui,4,-4.733878,8.846583886445543,15.257012428083423
utEA,utea,4,-4.913803,9.61082346389712,16.921963345719323
rinE,ri + ne,4,-4.265021,7.1285992405984935,11.64810427944664
wOue,wou + e,4,-7.469118999999999,31.176244589253056,73.66814767253733
auhU,au + hu,4,-4.824892999999999,9.225259682715635,16.077675169270993
umAI,umai,4,-4.967867,9.853111559204903,17.45688496226872
tuAi,tu + ai,4,-4.378067,7.509541125155937,12.431305803535917
