item,item.bestsplit,length,logprob,ppl,ppl1
AwIhiNaA,awi + hi + Na + a,8,-9.2242136,10.590406303067002,14.224162331936125
nirerONU,ni + rero + Nu,8,-9.2645306,10.700209698201455,14.390183268524936
rOtIkiii,ro + tiki + i + i,8,-10.1512166,13.424958614308148,18.573856033677036
eEhaeaui,e + e + haea + ui,8,-11.9699066,21.379110019768362,31.35005629312786
hIonataI,hi + ona + tai,8,-7.1405646,6.214355109026626,7.808553226777623
epAewaNA,e + pae + waNa,8,-8.8062846,9.51647402772177,12.612046839731534
oeianoau,oe + ia + no + au,8,-11.5981766,19.43955364929282,28.169041848838436
otAihEkE,otai + heke,8,-7.791880600000001,7.341156983083906,9.418572280234418
uenaiikI,ue + nai + iki,8,-11.3047966,18.033852411931584,25.888064084144226
tUwAwaNe,tu + wawa + Ne,8,-8.6491066,9.141381722755005,12.054198115732088
ainIkiaa,a + inikia + a,8,-9.2345476,10.618443106467737,14.266533154379879
eaeaipAA,e + ae + ai + pa + a,8,-11.9614066,21.332668161307197,31.27345222907692
fOnefAnA,fone + fana,8,-9.6016466,11.664056702678302,15.856444982399877
heuNarEi,he + uNa + rei,8,-8.8022086,9.506555276525107,12.597259476973742
forohumU,foro + hu + mu,8,-10.2417166,13.739423525481197,19.06402395263978
IweerikO,iwe + eri + ko,8,-10.7454666,15.62934339840365,22.038565617764363
tIhAnipo,ti + hani + po,8,-7.6386196,7.05887532056621,9.012130045734144
UrerokIi,urero + ki + i,8,-9.6637566,11.850883623258957,16.14245465040361
ONukiamO,o + Nu + kia + mo,8,-10.8176466,15.920647742596007,22.501207519523806
airinoae,a + iri + no + ae,8,-9.8976766,12.581772972587665,17.26670920672956
aoionOpA,aoi + ono + pa,8,-10.1897066,13.557812461111808,18.78076701176039
tumopAnO,tu + mo + pano,8,-8.0057066,7.753949274191825,10.016438411394589
OAneaoNo,oa + ne + aoNo,8,-11.3773466,18.371711726831123,26.434331075702737
utemuANI,ute + mua + Ni,8,-9.7092066,11.989490649780237,16.35501041412444
OotOwAmo,o + oto + wa + mo,8,-10.5759566,14.96601888442415,20.98913664829078
oarAuihO,o + araui + ho,8,-9.4311066,11.166079955799256,15.096919002760911
NEraiOrA,Nerai + ora,8,-9.0612266,10.157877136335348,13.572296073059205
ukUkiomE,uku + kio + me,8,-10.4697066,14.564672827617859,20.356978830008668
OpoaumAI,o + po + au + mai,8,-9.6655966,11.856463748698232,16.15100587089547
nAwIpuha,na + wi + pu + ha,8,-8.6172176,9.067104523840715,11.944066150460747
NauNAkaI,Nau + Na + kai,8,-7.2664736,6.4177966993824045,8.096721476454848
eoitOeao,eoi + toe + ao,8,-11.9102666,21.05537378154988,30.816500925158703
orEiafAO,oreia + fao,8,-8.9195986,9.796400033314878,13.030162294150411
mokIonAu,moki + onau,8,-8.5452226,8.901622602500263,11.69911001579592
tENawAmA,te + Na + wa + ma,8,-7.4138286,6.6643643623776585,8.447507285467632
UNiawIte,u + Nia + wite,8,-9.5273266,11.44436879336244,15.520861553090397
EtAtUerA,e + ta + tu + era,8,-9.5269666,11.443314776583156,15.519253421706253
winANAio,wina + Na + io,8,-9.843846600000001,12.409684301794446,17.001248879535872
omOmuepi,omo + mue + pi,8,-11.4557866,18.744125257888903,27.03792288145857
eoiotONa,eoi + oto + Na,8,-10.5001466,14.678543207451279,20.53611676510517
mIrIwipa,miri + wi + pa,8,-7.8544006,7.459525068435,9.589590785210904
pAipOnao,pai + ponao,8,-8.4139136,8.60754474288158,11.265207613083774
oNukotOI,o + Nu + kotoi,8,-10.3200066,14.017397852698693,19.49848303750128
oniNamAI,oni + Na + mai,8,-8.6339986,9.106115987986874,12.001895056100336
fAmimopE,fa + mi + mo + pe,8,-9.3168506,10.844402344545884,14.608523549861074
AperufAe,a + pe + ru + fae,8,-9.5559266,11.52841554146095,15.649152581343909
iwienufI,iwi + enu + fi,8,-10.7061566,15.472944064951655,21.790619386196155
ruNAapIi,ru + Na + a + pi + i,8,-10.1201366,13.318632088799962,18.408443758626614
nUmaaowa,nu + ma + ao + wa,8,-9.6647466,11.853885646902405,16.147055016008853
