V1	size	type
103800.364921944	12k	unweighted
103783.970487299	12k	unweighted
103826.067956786	12k	unweighted
103723.121156783	12k	unweighted
103763.806056057	12k	unweighted
103753.522617136	12k	unweighted
103814.590186554	12k	unweighted
103886.733058311	12k	unweighted
103898.544805754	12k	unweighted
103877.033555093	12k	unweighted
103874.607635183	12k	unweighted
103890.221737174	12k	unweighted
103709.163358065	12k	unweighted
103885.227438947	12k	unweighted
103839.288708282	12k	unweighted
103825.003652143	12k	unweighted
103902.078564661	12k	unweighted
103650.533506832	12k	unweighted
103887.790931146	12k	unweighted
103689.187497173	12k	unweighted
103964.300502046	12k	unweighted
103852.649367287	12k	unweighted
103979.035412377	12k	unweighted
103917.18830798	12k	unweighted
103764.089042644	12k	unweighted
104014.072137299	12k	unweighted
103933.295953299	12k	unweighted
103961.129450565	12k	unweighted
103837.551106708	12k	unweighted
103635.083979294	12k	unweighted
103721.928159906	12k	unweighted
103919.214092951	12k	unweighted
103691.65391457	12k	unweighted
103912.778171421	12k	unweighted
103743.811595249	12k	unweighted
103693.438041194	12k	unweighted
103929.514994015	12k	unweighted
103906.363281081	12k	unweighted
103814.803587025	12k	unweighted
103961.699361276	12k	unweighted
103870.689172613	12k	unweighted
103832.801851811	12k	unweighted
103824.590267332	12k	unweighted
103819.568393912	12k	unweighted
103741.370937828	12k	unweighted
103790.023799231	12k	unweighted
103702.131524458	12k	unweighted
103896.787596124	12k	unweighted
103745.179880974	12k	unweighted
103947.546358512	12k	unweighted
103898.249990538	12k	unweighted
103907.990028169	12k	unweighted
103787.62169245	12k	unweighted
103725.473268188	12k	unweighted
103724.964199451	12k	unweighted
103679.580821653	12k	unweighted
103758.196265251	12k	unweighted
103721.536005851	12k	unweighted
103806.416064933	12k	unweighted
103770.727364323	12k	unweighted
103906.706490969	12k	unweighted
103726.18855938	12k	unweighted
104004.113040519	12k	unweighted
103798.77948467	12k	unweighted
103683.658181753	12k	unweighted
103958.590691883	12k	unweighted
103808.218645408	12k	unweighted
104013.232052464	12k	unweighted
103859.811873825	12k	unweighted
103816.664549339	12k	unweighted
103826.744477205	12k	unweighted
103730.472989773	12k	unweighted
103829.882264361	12k	unweighted
103748.783953745	12k	unweighted
103713.766909862	12k	unweighted
103822.147701488	12k	unweighted
103755.185320236	12k	unweighted
103560.315348369	12k	unweighted
103764.072004593	12k	unweighted
103690.807366919	12k	unweighted
103834.302891686	12k	unweighted
103925.933540614	12k	unweighted
103644.148074293	12k	unweighted
103777.097783928	12k	unweighted
103756.543658295	12k	unweighted
103630.66883923	12k	unweighted
103795.532776159	12k	unweighted
103952.752917008	12k	unweighted
103720.159036177	12k	unweighted
103710.277245039	12k	unweighted
103791.46382303	12k	unweighted
103887.9506661	12k	unweighted
103927.018306929	12k	unweighted
103683.054440756	12k	unweighted
103896.388028309	12k	unweighted
103666.060474399	12k	unweighted
103772.990290007	12k	unweighted
103719.921752515	12k	unweighted
103771.23803324	12k	unweighted
103901.067750499	12k	unweighted
103799.945128318	12k	unweighted
103783.06234207	12k	unweighted
103832.847676283	12k	unweighted
103858.471830315	12k	unweighted
103693.12145165	12k	unweighted
103967.734176291	12k	unweighted
103950.848781603	12k	unweighted
103758.580496847	12k	unweighted
103717.75404373	12k	unweighted
103966.612319782	12k	unweighted
103762.384584813	12k	unweighted
103712.624240246	12k	unweighted
103756.246440198	12k	unweighted
103940.577695396	12k	unweighted
103874.606176966	12k	unweighted
103768.009784208	12k	unweighted
103939.844378847	12k	unweighted
104022.127784394	12k	unweighted
103861.956845841	12k	unweighted
103794.113040933	12k	unweighted
103754.082211762	12k	unweighted
103917.662067239	12k	unweighted
103868.362070883	12k	unweighted
103863.503353338	12k	unweighted
103903.43311106	12k	unweighted
103972.238506279	12k	unweighted
103722.222302688	12k	unweighted
103857.731014296	12k	unweighted
103850.028408444	12k	unweighted
103844.081151307	12k	unweighted
103861.613422336	12k	unweighted
103727.806516332	12k	unweighted
103759.47244073	12k	unweighted
104007.824420054	12k	unweighted
103996.060171975	12k	unweighted
103731.0771342	12k	unweighted
103694.91361938	12k	unweighted
103917.854515815	12k	unweighted
103707.194591468	12k	unweighted
103747.801588624	12k	unweighted
103786.081579411	12k	unweighted
103823.292194993	12k	unweighted
103751.680838833	12k	unweighted
104024.315433558	12k	unweighted
103822.564431524	12k	unweighted
103859.062194375	12k	unweighted
103929.859964474	12k	unweighted
103803.072645518	12k	unweighted
103741.886320061	12k	unweighted
104007.74025404	12k	unweighted
103880.373566156	12k	unweighted
103834.713035865	12k	unweighted
103958.243458681	12k	unweighted
103726.844226231	12k	unweighted
103915.209103243	12k	unweighted
103684.311667222	12k	unweighted
103952.588363434	12k	unweighted
103669.440507802	12k	unweighted
103910.111966563	12k	unweighted
103978.423748116	12k	unweighted
103761.462399529	12k	unweighted
104097.394108247	12k	unweighted
103916.045900606	12k	unweighted
103861.363513922	12k	unweighted
103763.13348427	12k	unweighted
103782.105350297	12k	unweighted
103833.500526248	12k	unweighted
103833.091426283	12k	unweighted
103923.441891913	12k	unweighted
103692.570634472	12k	unweighted
103833.782194822	12k	unweighted
103950.805141254	12k	unweighted
103888.375828406	12k	unweighted
103984.128967297	12k	unweighted
103843.255914026	12k	unweighted
103685.064249214	12k	unweighted
103919.190921451	12k	unweighted
103701.125567938	12k	unweighted
103793.777037767	12k	unweighted
103749.313821715	12k	unweighted
103888.660802888	12k	unweighted
103931.597962567	12k	unweighted
103868.733347327	12k	unweighted
103815.835761146	12k	unweighted
103787.420758209	12k	unweighted
103762.981715316	12k	unweighted
103773.821292907	12k	unweighted
103897.50868932	12k	unweighted
103775.703847364	12k	unweighted
103822.954039191	12k	unweighted
103807.922745156	12k	unweighted
103865.708998494	12k	unweighted
103742.940240172	12k	unweighted
103753.047653318	12k	unweighted
103748.578619606	12k	unweighted
103881.350376293	12k	unweighted
103727.098594231	12k	unweighted
103898.700862208	12k	unweighted
103759.831191243	12k	unweighted
103696.628803256	12k	unweighted
103801.150886865	12k	unweighted
103809.755674701	12k	unweighted
103986.226349564	12k	unweighted
103908.490661613	12k	unweighted
103727.422902015	12k	unweighted
103721.470487782	12k	unweighted
103747.324665796	12k	unweighted
103825.990095898	12k	unweighted
103702.050596363	12k	unweighted
103993.583361189	12k	unweighted
103930.854963896	12k	unweighted
103899.331743542	12k	unweighted
103881.660576093	12k	unweighted
103962.21676912	12k	unweighted
103706.890713621	12k	unweighted
103638.669536761	12k	unweighted
103999.352513967	12k	unweighted
104008.184318982	12k	unweighted
103867.431280129	12k	unweighted
103845.589259911	12k	unweighted
103916.630614978	12k	unweighted
103779.078836036	12k	unweighted
103883.032513481	12k	unweighted
103784.547167755	12k	unweighted
103683.268735278	12k	unweighted
103700.436434092	12k	unweighted
103942.04989031	12k	unweighted
103971.232188236	12k	unweighted
103814.787998989	12k	unweighted
103953.067899744	12k	unweighted
103914.329664263	12k	unweighted
103900.270319925	12k	unweighted
103848.013829919	12k	unweighted
103910.394410211	12k	unweighted
103844.744659722	12k	unweighted
103964.277779277	12k	unweighted
103948.899820468	12k	unweighted
103972.589391935	12k	unweighted
103867.866445413	12k	unweighted
103753.222020386	12k	unweighted
103787.813649915	12k	unweighted
103971.052494098	12k	unweighted
103903.546884253	12k	unweighted
103861.041479998	12k	unweighted
103943.26177424	12k	unweighted
103873.414124885	12k	unweighted
103916.436549891	12k	unweighted
103896.319102649	12k	unweighted
103849.112388483	12k	unweighted
103787.665303917	12k	unweighted
103804.164482768	12k	unweighted
103711.731240225	12k	unweighted
103960.256374464	12k	unweighted
103795.53760872	12k	unweighted
103934.608045969	12k	unweighted
103673.039210767	12k	unweighted
103736.58650289	12k	unweighted
103940.828115181	12k	unweighted
103893.173401906	12k	unweighted
103950.868541116	12k	unweighted
103845.317298117	12k	unweighted
103693.671990466	12k	unweighted
103893.415641499	12k	unweighted
103943.394166349	12k	unweighted
104011.621328182	12k	unweighted
103698.713857995	12k	unweighted
103769.385350712	12k	unweighted
103927.901231246	12k	unweighted
103693.770048536	12k	unweighted
103883.368939161	12k	unweighted
103814.142802607	12k	unweighted
103893.542646109	12k	unweighted
103721.515030595	12k	unweighted
103991.63135698	12k	unweighted
103922.566310375	12k	unweighted
103690.481469946	12k	unweighted
103791.698815006	12k	unweighted
103657.147714499	12k	unweighted
103675.366334869	12k	unweighted
103710.021078144	12k	unweighted
103873.840166606	12k	unweighted
103943.275898187	12k	unweighted
103837.745448976	12k	unweighted
103734.536808143	12k	unweighted
103786.436738045	12k	unweighted
103753.480083944	12k	unweighted
103853.422930651	12k	unweighted
103861.173541823	12k	unweighted
103652.676888156	12k	unweighted
103836.426134059	12k	unweighted
103769.559741651	12k	unweighted
103987.68257881	12k	unweighted
103724.670190623	12k	unweighted
103904.865797289	12k	unweighted
103745.763587523	12k	unweighted
103845.273185332	12k	unweighted
103675.481040511	12k	unweighted
103804.806899173	12k	unweighted
103849.926382607	12k	unweighted
103856.917940391	12k	unweighted
103816.541778216	12k	unweighted
103770.958877812	12k	unweighted
103791.368575756	12k	unweighted
103978.487627973	12k	unweighted
104021.880779366	12k	unweighted
103761.956787864	12k	unweighted
104001.098710495	12k	unweighted
103819.820972573	12k	unweighted
103962.040696882	12k	unweighted
103952.592447722	12k	unweighted
103772.456095506	12k	unweighted
103829.412971909	12k	unweighted
103880.296092865	12k	unweighted
103702.256914574	12k	unweighted
103759.663512358	12k	unweighted
103692.4325361	12k	unweighted
103816.255044077	12k	unweighted
103813.32158397	12k	unweighted
103743.168565416	12k	unweighted
103644.151279508	12k	unweighted
103818.93439621	12k	unweighted
103878.86461411	12k	unweighted
103860.772497259	12k	unweighted
103824.797654584	12k	unweighted
103961.368858628	12k	unweighted
103937.011544335	12k	unweighted
103936.491947829	12k	unweighted
103904.158669025	12k	unweighted
103856.633750186	12k	unweighted
103892.980925795	12k	unweighted
103665.685719929	12k	unweighted
103797.627753902	12k	unweighted
103841.592747975	12k	unweighted
103764.787959582	12k	unweighted
103946.013523977	12k	unweighted
103949.22524554	12k	unweighted
103677.601439879	12k	unweighted
103786.840100094	12k	unweighted
103732.193035372	12k	unweighted
103816.564991547	12k	unweighted
103673.041360667	12k	unweighted
103815.87810331	12k	unweighted
103891.810045472	12k	unweighted
103774.573947119	12k	unweighted
103917.780758183	12k	unweighted
103926.411703208	12k	unweighted
103699.669809136	12k	unweighted
103970.713813203	12k	unweighted
103659.637142937	12k	unweighted
103756.830010522	12k	unweighted
103732.974350285	12k	unweighted
103677.677688903	12k	unweighted
103695.054880035	12k	unweighted
103876.207596931	12k	unweighted
103897.023079421	12k	unweighted
103773.060342162	12k	unweighted
103782.703509126	12k	unweighted
103772.578428924	12k	unweighted
103689.121359162	12k	unweighted
103921.289576096	12k	unweighted
103729.874888861	12k	unweighted
103662.033500231	12k	unweighted
103824.261404157	12k	unweighted
103905.331764405	12k	unweighted
103750.961196709	12k	unweighted
103796.87181211	12k	unweighted
103753.712510104	12k	unweighted
103871.790437135	12k	unweighted
103803.554755232	12k	unweighted
103807.459041853	12k	unweighted
103698.852892554	12k	unweighted
103713.478161343	12k	unweighted
103694.03831879	12k	unweighted
103844.041439773	12k	unweighted
103929.549729049	12k	unweighted
103818.408666437	12k	unweighted
103719.975642595	12k	unweighted
103757.159115351	12k	unweighted
103872.908558797	12k	unweighted
103869.418987237	12k	unweighted
103994.069945992	12k	unweighted
103767.045866779	12k	unweighted
103780.193597083	12k	unweighted
103877.964616813	12k	unweighted
103666.957451608	12k	unweighted
103915.508521877	12k	unweighted
103809.122180917	12k	unweighted
103834.18621392	12k	unweighted
103753.346915214	12k	unweighted
103734.400259973	12k	unweighted
103755.559532302	12k	unweighted
103890.240700841	12k	unweighted
103680.544106503	12k	unweighted
103931.635133928	12k	unweighted
103698.163862325	12k	unweighted
103766.667707028	12k	unweighted
103671.709321614	12k	unweighted
103837.411510526	12k	unweighted
103685.190138615	12k	unweighted
103785.531458583	12k	unweighted
103898.461050687	12k	unweighted
103835.787115612	12k	unweighted
103954.150628755	12k	unweighted
103949.991844303	12k	unweighted
103919.894780521	12k	unweighted
103649.751985126	12k	unweighted
103798.368300243	12k	unweighted
103802.414102714	12k	unweighted
103887.477565076	12k	unweighted
103878.82162006	12k	unweighted
103849.378186803	12k	unweighted
103878.361612914	12k	unweighted
103686.777005198	12k	unweighted
103726.556535009	12k	unweighted
103880.331420832	12k	unweighted
103662.249968927	12k	unweighted
103822.200428253	12k	unweighted
103950.981812888	12k	unweighted
103854.521303856	12k	unweighted
103799.85979421	12k	unweighted
103941.796571652	12k	unweighted
103727.618814249	12k	unweighted
103851.966948379	12k	unweighted
103756.431153868	12k	unweighted
103774.619096984	12k	unweighted
103875.156231938	12k	unweighted
103665.038051258	12k	unweighted
103924.80694758	12k	unweighted
103826.494318584	12k	unweighted
103840.49296762	12k	unweighted
103906.121439601	12k	unweighted
103909.172115029	12k	unweighted
103890.454930388	12k	unweighted
103814.167751645	12k	unweighted
103716.18414251	12k	unweighted
103733.570768704	12k	unweighted
103961.886896507	12k	unweighted
103861.381621888	12k	unweighted
103788.216531378	12k	unweighted
103636.936736498	12k	unweighted
103713.372684166	12k	unweighted
103745.280976293	12k	unweighted
103760.158607768	12k	unweighted
103673.823357958	12k	unweighted
103750.81819064	12k	unweighted
103894.511538518	12k	unweighted
103813.72764155	12k	unweighted
103734.10890619	12k	unweighted
103718.457323574	12k	unweighted
103773.680852004	12k	unweighted
103758.588851234	12k	unweighted
103861.833562249	12k	unweighted
103998.73204943	12k	unweighted
103792.146379638	12k	unweighted
103906.401773338	12k	unweighted
103855.07774454	12k	unweighted
103717.91284175	12k	unweighted
103767.3124126	12k	unweighted
103828.532850527	12k	unweighted
103886.404836955	12k	unweighted
103764.878019941	12k	unweighted
103820.6077014	12k	unweighted
103781.89509262	12k	unweighted
103711.349334983	12k	unweighted
103688.595486274	12k	unweighted
103821.396526024	12k	unweighted
103703.623022859	12k	unweighted
103775.894364564	12k	unweighted
103809.250555272	12k	unweighted
103801.263734671	12k	unweighted
103953.190564167	12k	unweighted
103744.694983215	12k	unweighted
103744.407012184	12k	unweighted
103746.960701502	12k	unweighted
103655.039055657	12k	unweighted
103678.928095317	12k	unweighted
103691.595052186	12k	unweighted
103807.884408296	12k	unweighted
103821.418701182	12k	unweighted
103854.834970088	12k	unweighted
103748.122241606	12k	unweighted
103674.964365379	12k	unweighted
103938.132278676	12k	unweighted
103937.624455345	12k	unweighted
103650.889725755	12k	unweighted
103767.084417973	12k	unweighted
103693.837517101	12k	unweighted
103676.206559781	12k	unweighted
103739.379120769	12k	unweighted
103964.200312304	12k	unweighted
103907.1680295	12k	unweighted
103688.428976342	12k	unweighted
103851.57194903	12k	unweighted
103827.006157707	12k	unweighted
103937.655796814	12k	unweighted
103967.517755911	12k	unweighted
103827.74929626	12k	unweighted
103682.432561434	12k	unweighted
103763.998474078	12k	unweighted
103769.499258646	12k	unweighted
103776.440611431	12k	unweighted
103923.759070747	12k	unweighted
103794.801708504	12k	unweighted
103774.74414179	12k	unweighted
103912.884698643	12k	unweighted
103978.133222052	12k	unweighted
103879.276855311	12k	unweighted
103846.003795707	12k	unweighted
103745.19531206	12k	unweighted
103943.139079781	12k	unweighted
103774.8736303	12k	unweighted
103849.163980944	12k	unweighted
103886.703922681	12k	unweighted
103774.683814102	12k	unweighted
103964.634054133	12k	unweighted
104044.99172094	12k	unweighted
103894.462017437	12k	unweighted
103740.606698775	12k	unweighted
103906.902436452	12k	unweighted
103849.44021986	12k	unweighted
103717.794758665	12k	unweighted
103841.513022556	12k	unweighted
103892.214267676	12k	unweighted
103786.596178124	12k	unweighted
103893.560957309	12k	unweighted
103658.123267673	12k	unweighted
103871.414291434	12k	unweighted
103926.227394242	12k	unweighted
103761.5375696	12k	unweighted
104052.919851787	12k	unweighted
103772.108071597	12k	unweighted
103825.834268809	12k	unweighted
103943.116355524	12k	unweighted
103683.65485822	12k	unweighted
103809.313538843	12k	unweighted
103830.048748498	12k	unweighted
103772.680364906	12k	unweighted
103745.149883821	12k	unweighted
103931.229105439	12k	unweighted
103813.362216424	12k	unweighted
103823.111067596	12k	unweighted
103875.177317159	12k	unweighted
103648.415154768	12k	unweighted
103896.208235551	12k	unweighted
103718.797859008	12k	unweighted
104015.268864353	12k	unweighted
103808.516902658	12k	unweighted
103671.527048638	12k	unweighted
103792.995971002	12k	unweighted
103909.85530546	12k	unweighted
103740.569013525	12k	unweighted
103791.720001726	12k	unweighted
103703.450230952	12k	unweighted
103745.819275273	12k	unweighted
103739.211443052	12k	unweighted
103937.699901237	12k	unweighted
103791.604312335	12k	unweighted
103732.807056619	12k	unweighted
103705.971579753	12k	unweighted
103827.779891227	12k	unweighted
103722.111447569	12k	unweighted
103811.63913824	12k	unweighted
103872.278529848	12k	unweighted
103880.963484846	12k	unweighted
103685.205121246	12k	unweighted
103820.633885185	12k	unweighted
103692.567777311	12k	unweighted
103965.459916002	12k	unweighted
103873.810951676	12k	unweighted
103835.023225607	12k	unweighted
103724.66021546	12k	unweighted
103722.091011544	12k	unweighted
103672.555501051	12k	unweighted
103978.949164317	12k	unweighted
103771.642810158	12k	unweighted
103786.883825514	12k	unweighted
103704.487151899	12k	unweighted
103911.686311299	12k	unweighted
103827.200735189	12k	unweighted
103725.089596397	12k	unweighted
103839.359916606	12k	unweighted
103713.610666685	12k	unweighted
103833.016179843	12k	unweighted
103788.164829847	12k	unweighted
103866.179086807	12k	unweighted
103885.555867818	12k	unweighted
103704.47698125	12k	unweighted
103700.220847609	12k	unweighted
103945.255998968	12k	unweighted
103771.830318477	12k	unweighted
103985.990135117	12k	unweighted
103734.153969925	12k	unweighted
103858.997907011	12k	unweighted
103803.400522875	12k	unweighted
103769.339762519	12k	unweighted
103833.275147146	12k	unweighted
103752.86747046	12k	unweighted
103949.373840738	12k	unweighted
103951.53822978	12k	unweighted
103787.059192233	12k	unweighted
103672.279712119	12k	unweighted
103708.627991097	12k	unweighted
103973.174004859	12k	unweighted
103881.418340572	12k	unweighted
103836.17379652	12k	unweighted
103754.081192228	12k	unweighted
103827.644893984	12k	unweighted
103748.307582146	12k	unweighted
103752.399944878	12k	unweighted
103725.213167865	12k	unweighted
104006.064370631	12k	unweighted
103835.905126873	12k	unweighted
103807.528246557	12k	unweighted
103829.983812177	12k	unweighted
103775.031614512	12k	unweighted
103886.758484182	12k	unweighted
103723.803672247	12k	unweighted
103938.653245003	12k	unweighted
103740.574174609	12k	unweighted
103672.15357008	12k	unweighted
103779.722457371	12k	unweighted
103769.732392648	12k	unweighted
103838.431655634	12k	unweighted
103762.805375341	12k	unweighted
103810.537992076	12k	unweighted
103793.247426119	12k	unweighted
103900.9543415	12k	unweighted
103763.772463621	12k	unweighted
103906.341770712	12k	unweighted
103776.333780454	12k	unweighted
103780.682634261	12k	unweighted
103668.582748185	12k	unweighted
103893.20420813	12k	unweighted
103695.285201942	12k	unweighted
103978.167407496	12k	unweighted
103941.693719988	12k	unweighted
103851.811765064	12k	unweighted
103760.121596502	12k	unweighted
103823.275830388	12k	unweighted
103984.884532076	12k	unweighted
103866.655624883	12k	unweighted
103978.699733422	12k	unweighted
103951.033164033	12k	unweighted
103757.712987677	12k	unweighted
103845.063579285	12k	unweighted
103911.155234663	12k	unweighted
103857.183242326	12k	unweighted
103615.648839822	12k	unweighted
103812.940333039	12k	unweighted
103713.323841797	12k	unweighted
103737.060205551	12k	unweighted
103636.998261952	12k	unweighted
103877.960339061	12k	unweighted
103734.102017133	12k	unweighted
103828.728499738	12k	unweighted
103836.075988342	12k	unweighted
103896.841743037	12k	unweighted
103797.068193013	12k	unweighted
103778.856825297	12k	unweighted
103860.991228179	12k	unweighted
103791.846946854	12k	unweighted
103818.360714797	12k	unweighted
103632.069084793	12k	unweighted
103820.906215312	12k	unweighted
103619.704227599	12k	unweighted
103681.931208351	12k	unweighted
103896.176816965	12k	unweighted
103860.285619266	12k	unweighted
103643.928747761	12k	unweighted
103744.1278936	12k	unweighted
103915.736152548	12k	unweighted
103921.341551107	12k	unweighted
103824.119770145	12k	unweighted
103768.201163781	12k	unweighted
103747.702485874	12k	unweighted
103751.502026996	12k	unweighted
103954.639861077	12k	unweighted
103742.916728535	12k	unweighted
103931.531819927	12k	unweighted
103731.576012513	12k	unweighted
103829.995920558	12k	unweighted
103803.086059081	12k	unweighted
103898.639831517	12k	unweighted
103761.113305642	12k	unweighted
103873.569100617	12k	unweighted
103706.478223473	12k	unweighted
103913.053650091	12k	unweighted
103803.303403948	12k	unweighted
103711.923915065	12k	unweighted
103829.76848064	12k	unweighted
103844.641255922	12k	unweighted
103840.274815993	12k	unweighted
103796.724713813	12k	unweighted
103773.247605504	12k	unweighted
103673.583304433	12k	unweighted
103778.678779346	12k	unweighted
103875.885883759	12k	unweighted
103813.47441274	12k	unweighted
103767.307342792	12k	unweighted
103727.882648521	12k	unweighted
103854.867146933	12k	unweighted
103890.6583365	12k	unweighted
103971.473899663	12k	unweighted
103812.598622321	12k	unweighted
103970.318018578	12k	unweighted
103795.018665162	12k	unweighted
103768.326122536	12k	unweighted
103719.361510927	12k	unweighted
103842.598452719	12k	unweighted
103945.416528598	12k	unweighted
103703.344735203	12k	unweighted
103946.969857892	12k	unweighted
103779.23897094	12k	unweighted
103901.48493709	12k	unweighted
103821.102854304	12k	unweighted
103777.624543803	12k	unweighted
103934.241237686	12k	unweighted
103768.684381836	12k	unweighted
103753.168802728	12k	unweighted
103791.395185366	12k	unweighted
103900.283745368	12k	unweighted
103711.31698317	12k	unweighted
103780.581654196	12k	unweighted
103694.048467466	12k	unweighted
103844.39566931	12k	unweighted
103739.436096891	12k	unweighted
103831.077888049	12k	unweighted
103785.716392663	12k	unweighted
103642.697201093	12k	unweighted
103933.074275315	12k	unweighted
103888.618161663	12k	unweighted
103847.188140847	12k	unweighted
103699.663130869	12k	unweighted
103908.714498383	12k	unweighted
103787.76388182	12k	unweighted
103741.339568172	12k	unweighted
103727.754671891	12k	unweighted
103698.240898227	12k	unweighted
103735.430123196	12k	unweighted
104011.393944334	12k	unweighted
103829.277305373	12k	unweighted
103830.694370039	12k	unweighted
103637.961383546	12k	unweighted
103982.411671583	12k	unweighted
103762.636932134	12k	unweighted
103722.3119975	12k	unweighted
103934.648857109	12k	unweighted
103809.431170582	12k	unweighted
103798.573612988	12k	unweighted
103830.02726636	12k	unweighted
103890.642721761	12k	unweighted
103991.8849256	12k	unweighted
103711.14560026	12k	unweighted
103910.319966067	12k	unweighted
103826.520008813	12k	unweighted
103769.105990714	12k	unweighted
103967.801174298	12k	unweighted
103878.26745377	12k	unweighted
103953.784943523	12k	unweighted
103714.600721846	12k	unweighted
104016.900097361	12k	unweighted
103709.676989817	12k	unweighted
103798.499399622	12k	unweighted
103994.445684485	12k	unweighted
103752.945804137	12k	unweighted
103769.518174976	12k	unweighted
103746.222270371	12k	unweighted
104000.554593825	12k	unweighted
103904.683636759	12k	unweighted
103767.829947392	12k	unweighted
103727.157425499	12k	unweighted
103810.436379589	12k	unweighted
103856.460165277	12k	unweighted
103830.231706686	12k	unweighted
103707.491183335	12k	unweighted
103852.017118762	12k	unweighted
103787.171870991	12k	unweighted
103791.475337489	12k	unweighted
103743.692848892	12k	unweighted
103735.620490496	12k	unweighted
103880.392049039	12k	unweighted
103963.464842187	12k	unweighted
103782.078361552	12k	unweighted
103733.425120087	12k	unweighted
103718.769364671	12k	unweighted
103873.71559205	12k	unweighted
103905.704467306	12k	unweighted
103832.874147026	12k	unweighted
103786.324195518	12k	unweighted
104149.189534541	12k	unweighted
103838.406185905	12k	unweighted
103837.106876451	12k	unweighted
103834.293951638	12k	unweighted
103687.750334106	12k	unweighted
103864.454361092	12k	unweighted
103719.539335894	12k	unweighted
103812.707026889	12k	unweighted
103882.577879671	12k	unweighted
103742.979712363	12k	unweighted
103706.92045315	12k	unweighted
103966.764500097	12k	unweighted
103990.80654115	12k	unweighted
103895.851085356	12k	unweighted
103778.533247608	12k	unweighted
103900.364796105	12k	unweighted
103686.774330738	12k	unweighted
103751.253118952	12k	unweighted
103742.869856848	12k	unweighted
103931.195175958	12k	unweighted
103756.373777655	12k	unweighted
103922.779989999	12k	unweighted
103813.29167785	12k	unweighted
103820.556330582	12k	unweighted
103779.348280042	12k	unweighted
103759.681002526	12k	unweighted
103804.305552911	12k	unweighted
103878.99078464	12k	unweighted
103938.758176283	12k	unweighted
103770.62181687	12k	unweighted
103787.47817776	12k	unweighted
103896.74797616	12k	unweighted
103696.898163182	12k	unweighted
104052.523153037	12k	unweighted
103864.033082637	12k	unweighted
103791.919529632	12k	unweighted
103888.055738709	12k	unweighted
103709.874471252	12k	unweighted
103844.55603495	12k	unweighted
103777.247330703	12k	unweighted
103734.133194285	12k	unweighted
103716.566263884	12k	unweighted
103717.20767731	12k	unweighted
103900.118971487	12k	unweighted
103786.315473855	12k	unweighted
103856.210194173	12k	unweighted
103718.737623476	12k	unweighted
103911.119461289	12k	unweighted
103661.057829575	12k	unweighted
103892.516972896	12k	unweighted
103812.287338867	12k	unweighted
103688.283386425	12k	unweighted
103864.859586154	12k	unweighted
103915.278896457	12k	unweighted
103848.565040145	12k	unweighted
103928.105765056	12k	unweighted
103898.228233375	12k	unweighted
103912.734251526	12k	unweighted
103715.160881736	12k	unweighted
103884.328567913	12k	unweighted
103932.775763333	12k	unweighted
103783.031659323	12k	unweighted
103746.657025459	12k	unweighted
103702.91401492	12k	unweighted
103880.768395818	12k	unweighted
103869.663727576	12k	unweighted
103766.927865465	12k	unweighted
103808.897922254	12k	unweighted
103780.028780899	12k	unweighted
103719.127389204	12k	unweighted
103964.081619184	12k	unweighted
103842.975179985	12k	unweighted
103953.486110289	12k	unweighted
103772.113228702	12k	unweighted
103947.664163256	12k	unweighted
103737.827210966	12k	unweighted
103865.898253847	12k	unweighted
103680.251690821	12k	unweighted
103858.957084019	12k	unweighted
103966.35381646	12k	unweighted
103838.505569132	12k	unweighted
103717.513721746	12k	unweighted
103903.610061629	12k	unweighted
103845.065465389	12k	unweighted
103673.759567068	12k	unweighted
103831.963736638	12k	unweighted
103935.268924875	12k	unweighted
103784.022250269	12k	unweighted
103720.639585111	12k	unweighted
103959.075749042	12k	unweighted
104003.934512003	12k	unweighted
103949.841251277	12k	unweighted
103909.722638609	12k	unweighted
104050.103443026	12k	unweighted
103649.030780086	12k	unweighted
103864.941366723	12k	unweighted
103904.845779221	12k	unweighted
103826.149256318	12k	unweighted
103803.37858339	12k	unweighted
103718.408457535	12k	unweighted
103835.050726168	12k	unweighted
103817.215569708	12k	unweighted
103953.080758134	12k	unweighted
103722.289381682	12k	unweighted
103765.483891075	12k	unweighted
103974.91976448	12k	unweighted
103711.798742413	12k	unweighted
103729.478684169	12k	unweighted
103771.911734681	12k	unweighted
103734.456125608	12k	unweighted
103907.491927399	12k	unweighted
103707.215763953	12k	unweighted
103818.518101328	12k	unweighted
103964.530249112	12k	unweighted
103759.992567964	12k	unweighted
103894.350807712	12k	unweighted
103765.811637651	12k	unweighted
103932.565992303	12k	unweighted
103701.537144375	12k	unweighted
103745.825486056	12k	unweighted
103842.688904514	12k	unweighted
103892.827194518	12k	unweighted
103780.856224894	12k	unweighted
103659.01142217	12k	unweighted
103746.461219591	12k	unweighted
103901.551489409	12k	unweighted
104004.143108064	12k	unweighted
103790.058970036	12k	unweighted
103871.541280412	12k	unweighted
103620.606251583	12k	unweighted
103749.063151386	12k	unweighted
103928.056691018	12k	unweighted
103937.352771903	12k	unweighted
103804.732924473	12k	unweighted
103849.302388865	12k	unweighted
103723.248860702	12k	unweighted
103950.497547156	12k	unweighted
103721.925937997	12k	unweighted
103899.852727841	12k	unweighted
103692.728510254	12k	unweighted
103742.60365792	12k	unweighted
103754.72413695	12k	unweighted
103667.317573284	12k	unweighted
