V1 Size
9.54168936393244 1k
9.34494684916139 1k
9.4409547661976 1k
9.9389408616676 1k
9.38614959620359 1k
9.17300335432915 1k
10.1991230098185 1k
10.0270547451181 1k
8.95027510322188 1k
8.88028352320277 1k
10.0307922757814 1k
10.0613996390602 1k
9.35017161440943 1k
9.41116861975902 1k
10.0915610494105 1k
9.54951751553594 1k
8.71890060305953 1k
10.0661562073431 1k
9.53048681703227 1k
9.53318258744829 1k
9.1163076434193 1k
10.3151108119848 1k
8.26313879071172 1k
9.82643761745899 1k
9.59585791768656 1k
9.20864392856867 1k
9.64673284607214 1k
9.33686931079038 1k
9.2395554205483 1k
9.35794691113808 1k
9.6700905509061 1k
9.83482531289995 1k
9.10645029964536 1k
9.79715645358429 1k
9.19155717426527 1k
8.61441969846992 1k
9.32232746742337 1k
10.2508290488216 1k
9.89579985576739 1k
9.73498736853069 1k
9.71302427235075 1k
8.83247704025368 1k
9.54054433646381 1k
9.39527611492539 1k
9.79427105156479 1k
9.82460992072972 1k
9.15968499873838 1k
9.41193585978286 1k
9.47650641731384 1k
9.38893930153046 1k
10.2047440341983 1k
9.46882745280857 1k
9.53410856968658 1k
9.91127634300279 1k
9.81276153000538 1k
8.27715679550382 1k
9.28560129792661 1k
9.73209260634756 1k
9.76572399218355 1k
9.24266245464016 1k
9.94136367978515 1k
9.88439371591851 1k
9.45486687535217 1k
9.41351166617645 1k
8.69751273171584 1k
9.56841327821031 1k
8.49602448503176 1k
10.0452652610993 1k
8.93434716614436 1k
9.73920580687789 1k
8.80426455096598 1k
9.3711267104092 1k
9.72559840702612 1k
9.76047741405959 1k
8.99751334202952 1k
9.54753232790356 1k
9.67909374243451 1k
9.03654248004245 1k
9.80652149031691 1k
9.55236939156586 1k
9.22073421744175 1k
10.0921373494082 1k
9.08571713987487 1k
9.5535956127462 1k
10.106708865706 1k
10.1502461375195 1k
9.46550970505248 1k
8.80115017393348 1k
10.2275176124297 1k
9.59234001915958 1k
9.82703551955733 1k
9.51114243767615 1k
9.27611723434987 1k
9.12005378060738 1k
10.1619701713417 1k
9.75996845744143 1k
9.35079369311981 1k
9.4441619994243 1k
9.39311574376875 1k
9.66045243988105 1k
10.0591180351665 1k
9.41256990989953 1k
9.65650880124357 1k
