V1	size	type
36743.9618538329	2k	frequency-weighted parsed
36691.4579875822	2k	frequency-weighted parsed
36688.2538352718	2k	frequency-weighted parsed
36702.1052932113	2k	frequency-weighted parsed
36715.8419328899	2k	frequency-weighted parsed
36697.1379674461	2k	frequency-weighted parsed
36684.2111865304	2k	frequency-weighted parsed
36731.0029525629	2k	frequency-weighted parsed
36708.4532628232	2k	frequency-weighted parsed
36720.7483799056	2k	frequency-weighted parsed
36728.2371039078	2k	frequency-weighted parsed
36692.6892152408	2k	frequency-weighted parsed
36686.8081742267	2k	frequency-weighted parsed
36681.4303647898	2k	frequency-weighted parsed
36718.2551724375	2k	frequency-weighted parsed
36735.4161703974	2k	frequency-weighted parsed
36715.0674673086	2k	frequency-weighted parsed
36747.8071931386	2k	frequency-weighted parsed
36711.2437610665	2k	frequency-weighted parsed
36688.2354409839	2k	frequency-weighted parsed
36692.3506212376	2k	frequency-weighted parsed
36740.8576159559	2k	frequency-weighted parsed
36662.9991935099	2k	frequency-weighted parsed
36711.8334192614	2k	frequency-weighted parsed
36674.4024275016	2k	frequency-weighted parsed
36684.1533984615	2k	frequency-weighted parsed
36723.7012460765	2k	frequency-weighted parsed
36712.3829824512	2k	frequency-weighted parsed
36716.7342077824	2k	frequency-weighted parsed
36720.056596168	2k	frequency-weighted parsed
36739.7664329466	2k	frequency-weighted parsed
36705.8839528851	2k	frequency-weighted parsed
36742.8481532233	2k	frequency-weighted parsed
36714.1628265193	2k	frequency-weighted parsed
36720.4155036095	2k	frequency-weighted parsed
36685.4309678029	2k	frequency-weighted parsed
36724.4882302597	2k	frequency-weighted parsed
36713.8667623634	2k	frequency-weighted parsed
36677.0358160024	2k	frequency-weighted parsed
36711.6804854307	2k	frequency-weighted parsed
36696.5088587646	2k	frequency-weighted parsed
36662.1076522886	2k	frequency-weighted parsed
36747.1055512057	2k	frequency-weighted parsed
36691.9193874366	2k	frequency-weighted parsed
36686.0587159738	2k	frequency-weighted parsed
36688.7559424073	2k	frequency-weighted parsed
36706.977949856	2k	frequency-weighted parsed
36724.7464523853	2k	frequency-weighted parsed
36736.6533199585	2k	frequency-weighted parsed
36701.2375406202	2k	frequency-weighted parsed
36686.8882414753	2k	frequency-weighted parsed
36732.5192443277	2k	frequency-weighted parsed
36669.748429303	2k	frequency-weighted parsed
36723.5076218298	2k	frequency-weighted parsed
36718.3333131703	2k	frequency-weighted parsed
36695.4124194797	2k	frequency-weighted parsed
36719.4550381619	2k	frequency-weighted parsed
36707.978438891	2k	frequency-weighted parsed
36728.1068108417	2k	frequency-weighted parsed
36690.2234620054	2k	frequency-weighted parsed
36691.4976936134	2k	frequency-weighted parsed
36702.2825760264	2k	frequency-weighted parsed
36715.5830920559	2k	frequency-weighted parsed
36692.7895934611	2k	frequency-weighted parsed
36717.4795850927	2k	frequency-weighted parsed
36690.4234908833	2k	frequency-weighted parsed
36703.3485235538	2k	frequency-weighted parsed
36677.6706522008	2k	frequency-weighted parsed
36685.8315010924	2k	frequency-weighted parsed
36718.3472623061	2k	frequency-weighted parsed
36672.7489717468	2k	frequency-weighted parsed
36702.7148178015	2k	frequency-weighted parsed
36721.4271301446	2k	frequency-weighted parsed
36728.1437018017	2k	frequency-weighted parsed
36690.1693950893	2k	frequency-weighted parsed
36669.3758265487	2k	frequency-weighted parsed
36706.3362951401	2k	frequency-weighted parsed
36720.2414777263	2k	frequency-weighted parsed
36693.2042414823	2k	frequency-weighted parsed
36714.9789820387	2k	frequency-weighted parsed
36688.3864318375	2k	frequency-weighted parsed
36720.4691314473	2k	frequency-weighted parsed
36727.9690639386	2k	frequency-weighted parsed
36717.1561636614	2k	frequency-weighted parsed
36697.4818217458	2k	frequency-weighted parsed
36687.5118904616	2k	frequency-weighted parsed
36738.0362981575	2k	frequency-weighted parsed
36692.5807399278	2k	frequency-weighted parsed
36769.020134107	2k	frequency-weighted parsed
36719.1650087289	2k	frequency-weighted parsed
36734.7800720725	2k	frequency-weighted parsed
36710.2953763139	2k	frequency-weighted parsed
36723.0470860242	2k	frequency-weighted parsed
36750.0520122726	2k	frequency-weighted parsed
36700.9110390661	2k	frequency-weighted parsed
36729.2809537729	2k	frequency-weighted parsed
36718.1866779172	2k	frequency-weighted parsed
36713.8345021584	2k	frequency-weighted parsed
36711.1849972251	2k	frequency-weighted parsed
36721.8548453134	2k	frequency-weighted parsed
36723.0484748908	2k	frequency-weighted parsed
36706.5238667048	2k	frequency-weighted parsed
36718.5914410474	2k	frequency-weighted parsed
36732.6968439891	2k	frequency-weighted parsed
36702.196036593	2k	frequency-weighted parsed
36699.2337372055	2k	frequency-weighted parsed
36767.0679331101	2k	frequency-weighted parsed
36712.4507087688	2k	frequency-weighted parsed
36708.8214106121	2k	frequency-weighted parsed
36717.4649701252	2k	frequency-weighted parsed
36712.9764436632	2k	frequency-weighted parsed
36729.9128547126	2k	frequency-weighted parsed
36701.5439817919	2k	frequency-weighted parsed
36727.9216984908	2k	frequency-weighted parsed
36721.2895663559	2k	frequency-weighted parsed
36683.138954343	2k	frequency-weighted parsed
36696.3400333324	2k	frequency-weighted parsed
36708.3246890704	2k	frequency-weighted parsed
36762.8067588877	2k	frequency-weighted parsed
36702.3078543049	2k	frequency-weighted parsed
36723.8176023719	2k	frequency-weighted parsed
36733.3687150722	2k	frequency-weighted parsed
36755.4059634588	2k	frequency-weighted parsed
36756.5492682782	2k	frequency-weighted parsed
36707.6259953024	2k	frequency-weighted parsed
36704.3655852375	2k	frequency-weighted parsed
36729.2559291852	2k	frequency-weighted parsed
36688.2334786637	2k	frequency-weighted parsed
36678.8258651497	2k	frequency-weighted parsed
36697.1290719436	2k	frequency-weighted parsed
36699.3692538713	2k	frequency-weighted parsed
36710.0483630197	2k	frequency-weighted parsed
36741.8512875629	2k	frequency-weighted parsed
36742.0359534487	2k	frequency-weighted parsed
36731.4157372478	2k	frequency-weighted parsed
36721.4427707975	2k	frequency-weighted parsed
36666.3610029084	2k	frequency-weighted parsed
36687.6958790707	2k	frequency-weighted parsed
36723.7515066622	2k	frequency-weighted parsed
36732.6346013421	2k	frequency-weighted parsed
36687.7955330604	2k	frequency-weighted parsed
36721.3157254161	2k	frequency-weighted parsed
36733.2061254057	2k	frequency-weighted parsed
36701.8964764958	2k	frequency-weighted parsed
36749.5245921829	2k	frequency-weighted parsed
36707.2937762127	2k	frequency-weighted parsed
36743.4010099995	2k	frequency-weighted parsed
36754.974368491	2k	frequency-weighted parsed
36713.6872992562	2k	frequency-weighted parsed
36701.6958542936	2k	frequency-weighted parsed
36685.5123120169	2k	frequency-weighted parsed
36722.6180512315	2k	frequency-weighted parsed
36707.734197619	2k	frequency-weighted parsed
36719.6894815172	2k	frequency-weighted parsed
36725.8206200135	2k	frequency-weighted parsed
36678.9433914767	2k	frequency-weighted parsed
36682.0407556257	2k	frequency-weighted parsed
36703.6636390538	2k	frequency-weighted parsed
36723.1584502998	2k	frequency-weighted parsed
36742.4452574771	2k	frequency-weighted parsed
36699.8941640549	2k	frequency-weighted parsed
36727.5968352431	2k	frequency-weighted parsed
36685.3987744607	2k	frequency-weighted parsed
36704.0058751583	2k	frequency-weighted parsed
36724.8020587065	2k	frequency-weighted parsed
36688.8189436894	2k	frequency-weighted parsed
36699.5883972816	2k	frequency-weighted parsed
36694.4619671036	2k	frequency-weighted parsed
36697.0689421173	2k	frequency-weighted parsed
36698.1852040863	2k	frequency-weighted parsed
36714.5395144814	2k	frequency-weighted parsed
36744.0116519884	2k	frequency-weighted parsed
36685.8772310962	2k	frequency-weighted parsed
36717.051990162	2k	frequency-weighted parsed
36697.7900936932	2k	frequency-weighted parsed
36707.2993149825	2k	frequency-weighted parsed
36705.9263868452	2k	frequency-weighted parsed
36692.0067110286	2k	frequency-weighted parsed
36741.389192754	2k	frequency-weighted parsed
36732.5377325216	2k	frequency-weighted parsed
36761.953501072	2k	frequency-weighted parsed
36696.3839028745	2k	frequency-weighted parsed
36690.2082482641	2k	frequency-weighted parsed
36714.4447879071	2k	frequency-weighted parsed
36692.1199902567	2k	frequency-weighted parsed
36701.601416837	2k	frequency-weighted parsed
36692.7746456401	2k	frequency-weighted parsed
36696.7164254133	2k	frequency-weighted parsed
36692.5729687451	2k	frequency-weighted parsed
36654.8819239368	2k	frequency-weighted parsed
36731.0523452846	2k	frequency-weighted parsed
36709.9842203685	2k	frequency-weighted parsed
36702.2947569566	2k	frequency-weighted parsed
36711.519458502	2k	frequency-weighted parsed
36691.5159257605	2k	frequency-weighted parsed
36735.3224608868	2k	frequency-weighted parsed
36709.1577016671	2k	frequency-weighted parsed
36726.0085734769	2k	frequency-weighted parsed
36721.7167814258	2k	frequency-weighted parsed
36703.5674496665	2k	frequency-weighted parsed
36750.5725650873	2k	frequency-weighted parsed
36712.9180384743	2k	frequency-weighted parsed
36724.307379311	2k	frequency-weighted parsed
36732.0288205755	2k	frequency-weighted parsed
36712.5617414666	2k	frequency-weighted parsed
36703.1971160776	2k	frequency-weighted parsed
36724.0897006303	2k	frequency-weighted parsed
36687.1275198841	2k	frequency-weighted parsed
36721.5523668681	2k	frequency-weighted parsed
36718.2992703537	2k	frequency-weighted parsed
36693.5955536512	2k	frequency-weighted parsed
36745.9790881377	2k	frequency-weighted parsed
36690.1256641152	2k	frequency-weighted parsed
36691.5734298634	2k	frequency-weighted parsed
36723.0188285147	2k	frequency-weighted parsed
36714.4182298636	2k	frequency-weighted parsed
36713.0039480424	2k	frequency-weighted parsed
36698.1793671382	2k	frequency-weighted parsed
36718.7336513721	2k	frequency-weighted parsed
36722.4821603813	2k	frequency-weighted parsed
36750.3961536553	2k	frequency-weighted parsed
36726.1158385014	2k	frequency-weighted parsed
36713.4629434213	2k	frequency-weighted parsed
36694.9592090223	2k	frequency-weighted parsed
36737.1826354607	2k	frequency-weighted parsed
36729.3124549529	2k	frequency-weighted parsed
36679.0925945531	2k	frequency-weighted parsed
36749.8996540511	2k	frequency-weighted parsed
36735.9386420361	2k	frequency-weighted parsed
36750.0441414568	2k	frequency-weighted parsed
36696.7452406783	2k	frequency-weighted parsed
36701.6605369023	2k	frequency-weighted parsed
36719.1911410421	2k	frequency-weighted parsed
36691.4439199161	2k	frequency-weighted parsed
36724.3134013497	2k	frequency-weighted parsed
36720.8758344209	2k	frequency-weighted parsed
36698.0189479643	2k	frequency-weighted parsed
36699.780217233	2k	frequency-weighted parsed
36730.3357203324	2k	frequency-weighted parsed
36712.6368978298	2k	frequency-weighted parsed
36709.2112040571	2k	frequency-weighted parsed
36730.8631720326	2k	frequency-weighted parsed
36743.0777273453	2k	frequency-weighted parsed
36715.9256025552	2k	frequency-weighted parsed
36708.6038743945	2k	frequency-weighted parsed
36722.4928849722	2k	frequency-weighted parsed
36724.3742196503	2k	frequency-weighted parsed
36710.972428231	2k	frequency-weighted parsed
36741.8715164404	2k	frequency-weighted parsed
36717.897309706	2k	frequency-weighted parsed
36733.0508623663	2k	frequency-weighted parsed
36726.3654254817	2k	frequency-weighted parsed
36675.0228712953	2k	frequency-weighted parsed
36708.0847277401	2k	frequency-weighted parsed
36711.6820276067	2k	frequency-weighted parsed
36703.0910749628	2k	frequency-weighted parsed
36672.5512389428	2k	frequency-weighted parsed
36740.4920961274	2k	frequency-weighted parsed
36732.3104973967	2k	frequency-weighted parsed
36718.1819727371	2k	frequency-weighted parsed
36713.9387666437	2k	frequency-weighted parsed
36712.9107550273	2k	frequency-weighted parsed
36752.9081043278	2k	frequency-weighted parsed
36676.3402839322	2k	frequency-weighted parsed
36778.888648368	2k	frequency-weighted parsed
36678.5780214933	2k	frequency-weighted parsed
36709.3266830909	2k	frequency-weighted parsed
36742.2653499804	2k	frequency-weighted parsed
36761.8548124316	2k	frequency-weighted parsed
36789.7213128036	2k	frequency-weighted parsed
36712.5309330312	2k	frequency-weighted parsed
36727.2117439303	2k	frequency-weighted parsed
36688.379517303	2k	frequency-weighted parsed
36722.012351826	2k	frequency-weighted parsed
36700.8124751924	2k	frequency-weighted parsed
36686.4874815813	2k	frequency-weighted parsed
36716.699030606	2k	frequency-weighted parsed
36675.9256209905	2k	frequency-weighted parsed
36730.2412951665	2k	frequency-weighted parsed
36679.2636143438	2k	frequency-weighted parsed
36724.4308594151	2k	frequency-weighted parsed
36720.8414392154	2k	frequency-weighted parsed
36692.0872004968	2k	frequency-weighted parsed
36717.3229485581	2k	frequency-weighted parsed
36729.1733273274	2k	frequency-weighted parsed
36716.8689389339	2k	frequency-weighted parsed
36706.6010594737	2k	frequency-weighted parsed
36675.5049927624	2k	frequency-weighted parsed
36719.5099879899	2k	frequency-weighted parsed
36712.1423428444	2k	frequency-weighted parsed
36730.4863955428	2k	frequency-weighted parsed
36694.1766889642	2k	frequency-weighted parsed
36740.8959655678	2k	frequency-weighted parsed
36704.215851563	2k	frequency-weighted parsed
36731.1879767853	2k	frequency-weighted parsed
36712.9753443064	2k	frequency-weighted parsed
36696.4123550257	2k	frequency-weighted parsed
36716.5637316853	2k	frequency-weighted parsed
36682.4765149372	2k	frequency-weighted parsed
36733.9466875793	2k	frequency-weighted parsed
36718.5117694528	2k	frequency-weighted parsed
36711.4152434243	2k	frequency-weighted parsed
36671.985239238	2k	frequency-weighted parsed
36685.084538846	2k	frequency-weighted parsed
36737.9902374304	2k	frequency-weighted parsed
36705.5676370042	2k	frequency-weighted parsed
36717.9255988044	2k	frequency-weighted parsed
36719.7767551099	2k	frequency-weighted parsed
36748.3605494283	2k	frequency-weighted parsed
36709.3060689815	2k	frequency-weighted parsed
36719.8023312483	2k	frequency-weighted parsed
36723.7326719449	2k	frequency-weighted parsed
36711.8261630677	2k	frequency-weighted parsed
36684.9463459027	2k	frequency-weighted parsed
36693.8210826452	2k	frequency-weighted parsed
36717.4313429141	2k	frequency-weighted parsed
36721.2899933022	2k	frequency-weighted parsed
36701.6053342841	2k	frequency-weighted parsed
36703.3445107908	2k	frequency-weighted parsed
36703.3110915356	2k	frequency-weighted parsed
36695.5183932153	2k	frequency-weighted parsed
36748.1245586192	2k	frequency-weighted parsed
36708.6641819737	2k	frequency-weighted parsed
36733.4896924653	2k	frequency-weighted parsed
36706.4916696376	2k	frequency-weighted parsed
36720.975802884	2k	frequency-weighted parsed
36743.5086946941	2k	frequency-weighted parsed
36741.4034813914	2k	frequency-weighted parsed
36688.6519816643	2k	frequency-weighted parsed
36695.5440466673	2k	frequency-weighted parsed
36673.3065358806	2k	frequency-weighted parsed
36721.52269939	2k	frequency-weighted parsed
36740.1887692936	2k	frequency-weighted parsed
36729.4898826772	2k	frequency-weighted parsed
36689.226071309	2k	frequency-weighted parsed
36733.6040500261	2k	frequency-weighted parsed
36736.1951263934	2k	frequency-weighted parsed
36688.5203197524	2k	frequency-weighted parsed
36693.9386361088	2k	frequency-weighted parsed
36723.3288327784	2k	frequency-weighted parsed
36724.0181450622	2k	frequency-weighted parsed
36699.9262422107	2k	frequency-weighted parsed
36683.0847973246	2k	frequency-weighted parsed
36655.1693655752	2k	frequency-weighted parsed
36731.6105463421	2k	frequency-weighted parsed
36723.7385132357	2k	frequency-weighted parsed
36708.8658474504	2k	frequency-weighted parsed
36735.1292405161	2k	frequency-weighted parsed
36701.3050075266	2k	frequency-weighted parsed
36718.8247496894	2k	frequency-weighted parsed
36684.1030945349	2k	frequency-weighted parsed
36680.6703060402	2k	frequency-weighted parsed
36713.4557802593	2k	frequency-weighted parsed
36712.5681682211	2k	frequency-weighted parsed
36668.3354224448	2k	frequency-weighted parsed
36661.9881122963	2k	frequency-weighted parsed
36734.8149070729	2k	frequency-weighted parsed
36710.2310442137	2k	frequency-weighted parsed
36707.7507040573	2k	frequency-weighted parsed
36742.9075659887	2k	frequency-weighted parsed
36726.4066267787	2k	frequency-weighted parsed
36727.7127787444	2k	frequency-weighted parsed
36705.267577464	2k	frequency-weighted parsed
36734.5659794534	2k	frequency-weighted parsed
36684.8553185589	2k	frequency-weighted parsed
36672.7648636127	2k	frequency-weighted parsed
36689.6673992787	2k	frequency-weighted parsed
36723.080760036	2k	frequency-weighted parsed
36732.6369554909	2k	frequency-weighted parsed
36702.82005837	2k	frequency-weighted parsed
36685.7936833771	2k	frequency-weighted parsed
36721.3224619894	2k	frequency-weighted parsed
36722.7093427683	2k	frequency-weighted parsed
36683.454628764	2k	frequency-weighted parsed
36704.2401707335	2k	frequency-weighted parsed
36670.3953047503	2k	frequency-weighted parsed
36717.1080483358	2k	frequency-weighted parsed
36688.8679820759	2k	frequency-weighted parsed
36696.9005042183	2k	frequency-weighted parsed
36736.8731346101	2k	frequency-weighted parsed
36716.7016653888	2k	frequency-weighted parsed
36700.4338455424	2k	frequency-weighted parsed
36711.6019356975	2k	frequency-weighted parsed
36702.2394309435	2k	frequency-weighted parsed
36706.2469863458	2k	frequency-weighted parsed
36702.9816262883	2k	frequency-weighted parsed
36767.0646713493	2k	frequency-weighted parsed
36744.01745668	2k	frequency-weighted parsed
36686.7247332131	2k	frequency-weighted parsed
36722.4095010698	2k	frequency-weighted parsed
36708.6089992211	2k	frequency-weighted parsed
36730.0719855299	2k	frequency-weighted parsed
36703.2043065124	2k	frequency-weighted parsed
36717.0037923978	2k	frequency-weighted parsed
36691.3441915011	2k	frequency-weighted parsed
36701.1364606094	2k	frequency-weighted parsed
36731.0442825677	2k	frequency-weighted parsed
36726.0050862858	2k	frequency-weighted parsed
36741.5446790701	2k	frequency-weighted parsed
36734.0651980443	2k	frequency-weighted parsed
36738.1690616766	2k	frequency-weighted parsed
36725.1701681805	2k	frequency-weighted parsed
36701.7543339746	2k	frequency-weighted parsed
36677.921650628	2k	frequency-weighted parsed
36674.2506592508	2k	frequency-weighted parsed
36729.720454681	2k	frequency-weighted parsed
36746.0847050707	2k	frequency-weighted parsed
36710.2010815562	2k	frequency-weighted parsed
36760.6589909069	2k	frequency-weighted parsed
36724.3528716099	2k	frequency-weighted parsed
36704.2688273032	2k	frequency-weighted parsed
36673.8614545905	2k	frequency-weighted parsed
36720.6558169421	2k	frequency-weighted parsed
36735.3872310995	2k	frequency-weighted parsed
36722.0503380474	2k	frequency-weighted parsed
36725.1515333601	2k	frequency-weighted parsed
36757.3059493397	2k	frequency-weighted parsed
36722.8606026176	2k	frequency-weighted parsed
36720.7429029728	2k	frequency-weighted parsed
36701.2975716787	2k	frequency-weighted parsed
36698.7656386935	2k	frequency-weighted parsed
36721.6622319521	2k	frequency-weighted parsed
36710.5982185853	2k	frequency-weighted parsed
36681.7984587501	2k	frequency-weighted parsed
36748.02291017	2k	frequency-weighted parsed
36730.3801608983	2k	frequency-weighted parsed
36694.7865026946	2k	frequency-weighted parsed
36708.5085023862	2k	frequency-weighted parsed
36706.9617351941	2k	frequency-weighted parsed
36706.7973610471	2k	frequency-weighted parsed
36726.7985490271	2k	frequency-weighted parsed
36750.8212918196	2k	frequency-weighted parsed
36693.9532213761	2k	frequency-weighted parsed
36730.2857163965	2k	frequency-weighted parsed
36716.3874871905	2k	frequency-weighted parsed
36728.5472492829	2k	frequency-weighted parsed
36716.4938796486	2k	frequency-weighted parsed
36738.8368895082	2k	frequency-weighted parsed
36668.3965580674	2k	frequency-weighted parsed
36712.81673228	2k	frequency-weighted parsed
36688.9685357114	2k	frequency-weighted parsed
36662.5198828837	2k	frequency-weighted parsed
36696.1894891341	2k	frequency-weighted parsed
36712.6655382664	2k	frequency-weighted parsed
36726.4459038213	2k	frequency-weighted parsed
36747.8910697991	2k	frequency-weighted parsed
36690.5718049625	2k	frequency-weighted parsed
36710.8557552857	2k	frequency-weighted parsed
36700.7788398706	2k	frequency-weighted parsed
36718.7155441182	2k	frequency-weighted parsed
36726.4846866618	2k	frequency-weighted parsed
36701.2042093994	2k	frequency-weighted parsed
36708.4203369023	2k	frequency-weighted parsed
36734.4390602658	2k	frequency-weighted parsed
36708.233779691	2k	frequency-weighted parsed
36707.3289071927	2k	frequency-weighted parsed
36679.6353194273	2k	frequency-weighted parsed
36728.9118067101	2k	frequency-weighted parsed
36731.9016562744	2k	frequency-weighted parsed
36693.6358037315	2k	frequency-weighted parsed
36727.8758574699	2k	frequency-weighted parsed
36723.9488547889	2k	frequency-weighted parsed
36702.6071299984	2k	frequency-weighted parsed
36731.7612041639	2k	frequency-weighted parsed
36688.3807242774	2k	frequency-weighted parsed
36718.6961070064	2k	frequency-weighted parsed
36721.6998374172	2k	frequency-weighted parsed
36719.4106383855	2k	frequency-weighted parsed
36683.2302511346	2k	frequency-weighted parsed
36673.8449895111	2k	frequency-weighted parsed
36720.2277607196	2k	frequency-weighted parsed
36740.5811678951	2k	frequency-weighted parsed
36703.9531588698	2k	frequency-weighted parsed
36676.5717124484	2k	frequency-weighted parsed
36735.6172368268	2k	frequency-weighted parsed
36702.1313350811	2k	frequency-weighted parsed
36705.9777967322	2k	frequency-weighted parsed
36719.9490796826	2k	frequency-weighted parsed
36690.47360817	2k	frequency-weighted parsed
36724.3741839456	2k	frequency-weighted parsed
36740.8785400181	2k	frequency-weighted parsed
36717.30474972	2k	frequency-weighted parsed
36713.9368273934	2k	frequency-weighted parsed
36710.5962016489	2k	frequency-weighted parsed
36700.7079769642	2k	frequency-weighted parsed
36692.4525431053	2k	frequency-weighted parsed
36702.9714968266	2k	frequency-weighted parsed
36715.9033513634	2k	frequency-weighted parsed
36707.7878515188	2k	frequency-weighted parsed
36707.3774463745	2k	frequency-weighted parsed
36715.2171164838	2k	frequency-weighted parsed
36697.5076683499	2k	frequency-weighted parsed
36711.7839955491	2k	frequency-weighted parsed
36738.7336402459	2k	frequency-weighted parsed
36731.5153799319	2k	frequency-weighted parsed
36680.3586861069	2k	frequency-weighted parsed
36709.6346454299	2k	frequency-weighted parsed
36726.2367639295	2k	frequency-weighted parsed
36698.0225996932	2k	frequency-weighted parsed
36757.4372211869	2k	frequency-weighted parsed
36721.4246739165	2k	frequency-weighted parsed
36712.3775733537	2k	frequency-weighted parsed
36688.272539889	2k	frequency-weighted parsed
36713.6154735728	2k	frequency-weighted parsed
36724.1461903933	2k	frequency-weighted parsed
36697.0849237048	2k	frequency-weighted parsed
36736.2196217612	2k	frequency-weighted parsed
36725.3551294798	2k	frequency-weighted parsed
36704.4744812659	2k	frequency-weighted parsed
36725.6103002355	2k	frequency-weighted parsed
36710.7259489976	2k	frequency-weighted parsed
36715.2573371988	2k	frequency-weighted parsed
36694.4417652846	2k	frequency-weighted parsed
36703.7934705189	2k	frequency-weighted parsed
36710.2687322568	2k	frequency-weighted parsed
36718.4242849392	2k	frequency-weighted parsed
36746.6595382599	2k	frequency-weighted parsed
36707.1496102687	2k	frequency-weighted parsed
36709.0428952388	2k	frequency-weighted parsed
36717.8697813475	2k	frequency-weighted parsed
36706.7581078595	2k	frequency-weighted parsed
36712.6491941725	2k	frequency-weighted parsed
36702.3547919717	2k	frequency-weighted parsed
36670.8675304148	2k	frequency-weighted parsed
36726.0330348095	2k	frequency-weighted parsed
36729.0610345753	2k	frequency-weighted parsed
36718.2997604717	2k	frequency-weighted parsed
36718.0281406411	2k	frequency-weighted parsed
36708.0401584283	2.5k	frequency-weighted parsed
36718.8079277472	2.5k	frequency-weighted parsed
36716.3645129455	2.5k	frequency-weighted parsed
36709.262498554	2.5k	frequency-weighted parsed
36749.1563030637	2.5k	frequency-weighted parsed
36702.6663392925	2.5k	frequency-weighted parsed
36722.2512896973	2.5k	frequency-weighted parsed
36690.1463386495	2.5k	frequency-weighted parsed
36718.6676218306	2.5k	frequency-weighted parsed
36781.0929412965	2.5k	frequency-weighted parsed
36702.664480105	2.5k	frequency-weighted parsed
36710.3440153868	2.5k	frequency-weighted parsed
36713.454978606	2.5k	frequency-weighted parsed
36736.7620586355	2.5k	frequency-weighted parsed
36712.1275733261	2.5k	frequency-weighted parsed
36711.8131112286	2.5k	frequency-weighted parsed
36712.9480838898	2.5k	frequency-weighted parsed
36727.7375986156	2.5k	frequency-weighted parsed
36728.2739841804	2.5k	frequency-weighted parsed
36696.1163651119	2.5k	frequency-weighted parsed
36701.5560648888	2.5k	frequency-weighted parsed
36700.7787056258	2.5k	frequency-weighted parsed
36702.6997774673	2.5k	frequency-weighted parsed
36725.4035985441	2.5k	frequency-weighted parsed
36702.4615357674	2.5k	frequency-weighted parsed
36693.549449466	2.5k	frequency-weighted parsed
36707.0794403444	2.5k	frequency-weighted parsed
36738.006189816	2.5k	frequency-weighted parsed
36711.5727016036	2.5k	frequency-weighted parsed
36707.7574016145	2.5k	frequency-weighted parsed
36690.9168097447	2.5k	frequency-weighted parsed
36710.3314904303	2.5k	frequency-weighted parsed
36746.635578087	2.5k	frequency-weighted parsed
36697.0495385091	2.5k	frequency-weighted parsed
36714.4208307743	2.5k	frequency-weighted parsed
36720.4229568002	2.5k	frequency-weighted parsed
36702.1786807415	2.5k	frequency-weighted parsed
36722.4747873598	2.5k	frequency-weighted parsed
36694.9811718835	2.5k	frequency-weighted parsed
36703.3176551345	2.5k	frequency-weighted parsed
36689.2571585577	2.5k	frequency-weighted parsed
36702.198263943	2.5k	frequency-weighted parsed
36735.1634114123	2.5k	frequency-weighted parsed
36702.1504766811	2.5k	frequency-weighted parsed
36755.2180360639	2.5k	frequency-weighted parsed
36700.1536698175	2.5k	frequency-weighted parsed
36733.9396526972	2.5k	frequency-weighted parsed
36714.1006683697	2.5k	frequency-weighted parsed
36730.7355640242	2.5k	frequency-weighted parsed
36733.4491164411	2.5k	frequency-weighted parsed
36673.9162711392	2.5k	frequency-weighted parsed
36706.2529144248	2.5k	frequency-weighted parsed
36707.9587126405	2.5k	frequency-weighted parsed
36701.1046707194	2.5k	frequency-weighted parsed
36741.6741797197	2.5k	frequency-weighted parsed
36716.5147276191	2.5k	frequency-weighted parsed
36703.0259395384	2.5k	frequency-weighted parsed
36707.805590329	2.5k	frequency-weighted parsed
36713.2506201817	2.5k	frequency-weighted parsed
36701.8139568663	2.5k	frequency-weighted parsed
36700.369120819	2.5k	frequency-weighted parsed
36715.2350459108	2.5k	frequency-weighted parsed
36689.7533344155	2.5k	frequency-weighted parsed
36704.7379357368	2.5k	frequency-weighted parsed
36698.1198246882	2.5k	frequency-weighted parsed
36702.6544101641	2.5k	frequency-weighted parsed
36729.3236813921	2.5k	frequency-weighted parsed
36699.4829290062	2.5k	frequency-weighted parsed
36717.3974758761	2.5k	frequency-weighted parsed
36752.8645074616	2.5k	frequency-weighted parsed
36722.76850113	2.5k	frequency-weighted parsed
36683.2760236822	2.5k	frequency-weighted parsed
36714.1894693182	2.5k	frequency-weighted parsed
36701.3196100755	2.5k	frequency-weighted parsed
36699.3062992723	2.5k	frequency-weighted parsed
36732.9647805912	2.5k	frequency-weighted parsed
36710.6631579684	2.5k	frequency-weighted parsed
36713.8529102909	2.5k	frequency-weighted parsed
36707.9972050101	2.5k	frequency-weighted parsed
36698.1529777195	2.5k	frequency-weighted parsed
36752.842148428	2.5k	frequency-weighted parsed
36740.9678742747	2.5k	frequency-weighted parsed
36732.7251543929	2.5k	frequency-weighted parsed
36732.7699215403	2.5k	frequency-weighted parsed
36714.0418375663	2.5k	frequency-weighted parsed
36696.376656923	2.5k	frequency-weighted parsed
36727.8615204157	2.5k	frequency-weighted parsed
36706.8807639694	2.5k	frequency-weighted parsed
36710.8462844577	2.5k	frequency-weighted parsed
36699.9202694076	2.5k	frequency-weighted parsed
36717.9197564079	2.5k	frequency-weighted parsed
36699.7529807794	2.5k	frequency-weighted parsed
36716.8679962264	2.5k	frequency-weighted parsed
36716.712833872	2.5k	frequency-weighted parsed
36737.7893387364	2.5k	frequency-weighted parsed
36744.4978223471	2.5k	frequency-weighted parsed
36703.4041342598	2.5k	frequency-weighted parsed
36700.3871663443	2.5k	frequency-weighted parsed
36712.5494009678	2.5k	frequency-weighted parsed
36705.8371917492	2.5k	frequency-weighted parsed
36705.5594622253	2.5k	frequency-weighted parsed
