V1 Size
8.25122025488511 4k
7.97827907763017 4k
8.30547341673708 4k
8.43007764948111 4k
8.1288949758306 4k
8.85257169572966 4k
8.67385995028783 4k
9.24530305451392 4k
8.50372184781333 4k
8.11893725379668 4k
8.89944785728835 4k
8.36969234298301 4k
8.24442510116656 4k
8.56240274018141 4k
8.73364460756605 4k
7.86997858341945 4k
8.61830926990782 4k
8.28633978075501 4k
8.32048732911068 4k
7.94534894252544 4k
8.91471393125472 4k
8.42240281042077 4k
8.40075231590999 4k
8.21680084400726 4k
8.77727237276179 4k
8.05392311713232 4k
8.54168862616955 4k
8.21820377993327 4k
8.65518775516515 4k
8.14128368805892 4k
9.0577921558424 4k
8.52423198942846 4k
8.47524602541441 4k
8.38025079747148 4k
8.49290512842333 4k
7.99713319362264 4k
8.44344341220711 4k
7.96173371382043 4k
8.35174144389516 4k
7.74552334800118 4k
8.8362448571084 4k
8.02601671090733 4k
8.36921295582045 4k
9.20271407178137 4k
8.56256508459256 4k
8.21038325088615 4k
8.4386394939697 4k
8.94603399832024 4k
8.01267691696113 4k
8.21099353375631 4k
8.36810805893368 4k
7.8183516288147 4k
7.94117090928238 4k
8.26688727175312 4k
8.42025181159483 4k
8.46382210926048 4k
8.7200916442041 4k
9.01276631831557 4k
9.03927461332697 4k
8.04144123949857 4k
8.84395859871693 4k
8.29071496605134 4k
8.85923768527015 4k
8.34786139443535 4k
8.10270029201896 4k
8.06365407658734 4k
8.44910521345257 4k
8.52765658249868 4k
8.20290003446457 4k
8.36641254646074 4k
7.81930686568967 4k
8.29793387473745 4k
8.61205267428959 4k
8.73630548516536 4k
8.36882962906621 4k
7.87282729194805 4k
8.98438425211987 4k
8.00228503806866 4k
7.96499262307664 4k
8.53797038175804 4k
8.15798295019108 4k
8.25482423556788 4k
8.58455326518389 4k
8.73704060077845 4k
7.92701086045323 4k
8.09448885065885 4k
8.49061021137761 4k
8.00234219086575 4k
8.76664415020313 4k
8.33577995872066 4k
8.60516806397952 4k
8.19298579634924 4k
8.92781933214408 4k
7.88929644791153 4k
8.27143880606965 4k
8.52155839116132 4k
8.58956540512469 4k
7.58194311994057 4k
8.33898867961061 4k
8.5030008545096 4k
8.82648123454581 4k
8.01175162517139 4k
8.67165048313786 4k
8.4043887612804 4k
8.53139377128664 4k
8.33750930216946 4k
8.85344089068143 4k
8.31244081093657 4k
8.19165354167189 4k
8.90126440206407 4k
8.90050377828376 4k
8.72429530207841 4k
8.42730338495579 4k
8.90586320119844 4k
8.45240615161412 4k
8.63814035512973 4k
8.1552379798762 4k
8.2116186832225 4k
8.05871568206537 4k
8.18525291505277 4k
8.47006905820911 4k
7.996886550886 4k
8.21690307936361 4k
8.48757698501725 4k
7.9037028759761 4k
8.26410140545025 4k
8.43846162198264 4k
8.50214403489162 4k
7.73108744383999 4k
8.28043088966496 4k
8.2653304506481 4k
8.69127755444238 4k
7.55003484791067 4k
8.32521768855884 4k
8.72105755168098 4k
8.35055515069834 4k
8.65072328819071 4k
8.05495563415985 4k
7.72822956645144 4k
8.17891690078489 4k
8.07284582334583 4k
8.39406769460861 4k
7.78501603812151 4k
8.25671754489416 4k
8.46261320317434 4k
8.19655831692139 4k
8.26108095960989 4k
8.561901558155 4k
7.65313904679122 4k
7.81898871020458 4k
8.49594068786435 4k
8.81331963484662 4k
8.00438061540747 4k
8.13165756566053 4k
8.08676892501021 4k
9.12159449141144 4k
8.05995407505569 4k
8.23790466457433 4k
8.22262299547134 4k
8.39296103883594 4k
8.75715890254171 4k
8.3209939750952 4k
8.11315347053868 4k
7.95425759598857 4k
8.99816861274628 4k
7.997056164222 4k
8.21548737065758 4k
8.04155227654359 4k
8.18988741005498 4k
8.87925988830117 4k
7.95998089236892 4k
8.73722467339472 4k
8.20605212467452 4k
8.63317664734318 4k
8.18745392607626 4k
8.13234368612711 4k
8.79749913070448 4k
8.24248196091727 4k
8.26649855387349 4k
7.9289337765339 4k
8.97110884741772 4k
8.37080196155357 4k
8.16906885434794 4k
8.13951300437351 4k
8.25102921852133 4k
7.83525242547181 4k
8.09621049213606 4k
8.52295073467628 4k
8.45231150037361 4k
7.81488312335752 4k
8.20966613849374 4k
7.62735019340684 4k
8.25734060561412 4k
8.20939775036142 4k
8.32175854891359 4k
8.15363953356622 4k
8.47474777775947 4k
8.37118757509489 4k
8.49446859088233 4k
8.57339451939056 4k
8.64308506074931 4k
8.53690469866973 4k
8.12480066025204 4k
8.55095939953612 4k
8.41892037766934 4k
8.75040496038736 4k
8.22941007833194 4k
8.90360331395603 4k
8.2940259512632 4k
8.20488724472624 4k
8.1906648235549 4k
8.52057540310066 4k
8.03511396154698 4k
8.43232902520907 4k
8.67745043017309 4k
7.60836025579131 4k
7.98718039547119 4k
8.26901257285174 4k
8.44100380746686 4k
8.62070677982118 4k
8.78502455118903 4k
8.78522268785304 4k
8.2819539451224 4k
8.26797802318983 4k
8.43407737998219 4k
8.55737804564825 4k
8.40220196237965 4k
8.37916065058253 4k
8.44019654286883 4k
9.10368967181038 4k
8.50551099377632 4k
8.3289007313919 4k
8.08562293451151 4k
8.29419247987457 4k
8.01238240323264 4k
8.45571350404365 5k
8.30792607999873 5k
8.34077210881877 5k
8.48470459169648 5k
8.83339747940878 5k
8.43480503143039 5k
8.16967342386876 5k
8.33509838807565 5k
8.27205430572628 5k
8.67125246174142 5k
8.12845276799662 5k
8.7667534118494 5k
8.39191481686023 5k
8.52069375634171 5k
8.20333738394571 5k
8.38028935540128 5k
8.13847801978626 5k
7.58210495110991 5k
7.40641265030194 5k
8.27181567496036 5k
8.68349703747525 5k
8.43198256557377 5k
8.74368003699201 5k
8.51009627674956 5k
8.96133692627654 5k
8.61790980559351 5k
8.30576643460188 5k
8.66950395023288 5k
8.54789254615718 5k
8.50049330259662 5k
8.47045570839887 5k
8.37246668763408 5k
8.5174463148436 5k
8.26599694492467 5k
8.70156846785396 5k
8.86499246227232 5k
8.74912653409715 5k
8.17438049302365 5k
8.28126999747295 5k
8.69993975101917 5k
8.1031313843228 5k
8.80905700281253 5k
8.58470043424761 5k
8.25278362646789 5k
8.36371675768524 5k
8.90674729661089 5k
8.18704525859212 5k
8.25289659961336 5k
8.85653933590524 5k
8.46162002873849 5k
8.382675164707 5k
8.10492133986854 5k
8.31466091871581 5k
8.93616636684239 5k
7.98980565533157 5k
8.48143491745326 5k
8.96861156241578 5k
7.88951907488882 5k
8.52546984418015 5k
7.88298628621745 5k
8.42833386308386 5k
8.11237872210439 5k
8.71657409214009 5k
8.01296048136466 5k
8.8204893080685 5k
8.65457345057825 5k
8.27984442200012 5k
8.28974403747741 5k
8.74768261380525 5k
8.99390858801908 5k
8.52610898150572 5k
8.44061927555331 5k
8.53062491284826 5k
7.75160864226595 5k
8.16511320013427 5k
8.71448002045043 5k
8.70570852140047 5k
8.75421261877614 5k
8.5441156484443 5k
8.29724211778155 5k
8.47241340405635 5k
7.98109462183264 5k
8.87571019144878 5k
8.53437788682872 5k
8.41066957635007 5k
8.27660964190605 5k
8.36234882519359 5k
8.9993439345348 5k
8.42057962089643 5k
8.25889031160301 5k
7.93468058291161 5k
9.04436922568253 5k
8.53527198787385 5k
8.86999125407467 5k
8.72477761871241 5k
8.58840815498605 5k
8.74143622915715 5k
8.25073553133279 5k
8.03627574757167 5k
8.03242810413781 5k
8.66917964056135 5k
8.88103765315762 5k
8.67152746160711 5k
8.4267389059812 5k
8.79372631824998 5k
8.09902798144657 5k
8.43133819799682 5k
8.61655171601469 5k
8.53133202215984 5k
8.87264665540164 5k
8.46851222699327 5k
8.72076070797777 5k
8.20536562552423 5k
8.26026389900441 5k
7.99352869043303 5k
8.23898308397539 5k
7.88647339654209 5k
8.29296457860173 5k
8.50820012638356 5k
8.41326693012007 5k
8.67211451088496 5k
8.82200854410703 5k
8.5143719231054 5k
8.61427085733596 5k
8.25566585057061 5k
9.02751264588187 5k
7.58053081006886 5k
8.17644107287551 5k
8.46997578297514 5k
8.15695619468286 5k
8.37836466790441 5k
8.5607224753712 5k
8.58901898034407 5k
8.55002598685496 5k
8.25717327304637 5k
8.42262137662505 5k
8.35865199147973 5k
8.74055802827602 5k
8.71154324257091 5k
7.95925631068475 5k
8.34411128602409 5k
8.70360934827558 5k
8.35932617049419 5k
8.42896178751116 5k
8.10160925872987 5k
8.17305472956914 5k
8.01117956646948 5k
8.23821443863307 5k
8.25352849986005 5k
8.88796733400808 5k
8.50858002605064 5k
8.14882763397513 5k
8.75575685392509 5k
8.56069531273924 5k
8.7877981311311 5k
8.64474197422612 5k
8.79667652955651 5k
8.01478309651812 5k
8.42096941524691 5k
8.48377891653842 5k
8.14201618609572 5k
8.87425750392144 5k
8.67305665457682 5k
8.23359570727446 5k
8.92593537103968 5k
8.44826224031837 5k
8.2343706265229 5k
8.11846258655044 5k
8.34355907400489 5k
8.41233723917743 5k
8.12252950982592 5k
8.70023848984587 5k
8.2690519657009 5k
8.97410010409885 5k
8.76564370833284 5k
8.33078150783068 5k
8.04374190295406 5k
8.55649487315225 5k
8.56718069991385 5k
8.62329896293331 5k
8.26064400736137 5k
8.31109861048432 5k
8.6743325670519 5k
8.57068742979176 5k
8.40799281409796 5k
8.46052203225559 5k
8.3521944212184 5k
8.79872216259042 5k
8.37726758555105 5k
8.87719949509989 5k
8.62347446679885 5k
8.5754975460727 5k
8.01073322068168 5k
8.30468178595274 5k
8.36295021838124 5k
8.59663720135661 5k
8.3639639040019 5k
8.61765316005038 5k
8.70370929798053 5k
8.8327489389602 5k
8.40915014071643 5k
8.46331186496476 5k
8.55019821193705 5k
8.8386216231757 5k
8.65534680210286 5k
8.98235399948412 5k
8.47879171397835 5k
8.66999820796522 5k
8.29973945319034 5k
8.6682534602846 5k
7.89032033949646 5k
8.48935525143818 5k
8.43922172778449 5k
8.6420023682141 5k
8.44454108081691 5k
8.24113631719691 5k
8.80839100781348 5k
8.17008658550875 5k
8.57644635635464 5k
8.74803093717752 5k
8.67044322727687 5k
8.68442352551209 5k
8.33358216434425 5k
8.39909562456977 5k
8.40198656668928 5k
8.57958329749526 5k
8.41635374275448 5k
8.55847448682043 5k
8.52901715911372 5k
9.04356219975381 5k
8.37033913874236 5k
8.22595535909041 5k
8.66469586863746 5k
8.99552813136402 5k
8.46092518976647 5k
8.5677791696042 5k
9.27355158460357 5k
7.92170478255068 5k
8.59778692209727 5k
8.83693020405351 5k
8.06431295377101 5k
8.34531371535567 5k
8.11365971042149 5k
8.9654703125028 5k
8.507997662825 5k
8.28820649853393 5k
8.63503427141576 5k
8.41334497873484 5k
8.27700824359075 5k
8.39456506378948 5k
8.38216833580159 5k
8.99212478199826 5k
8.70304898823703 5k
8.76142990359515 5k
8.16293653173386 5k
8.36317670552379 5k
8.50454066250357 5k
8.5024103935187 5k
8.52201473829874 5k
8.36399594895015 5k
8.01111826357345 5k
8.39781572114573 5k
8.58104433601981 5k
8.15735777037703 5k
8.01375032926205 5k
8.708669778131 5k
8.94880828788754 5k
8.94632340220173 5k
8.16806947177366 5k
8.79521743628743 5k
8.22109328660285 5k
8.64015646926175 5k
8.50796428057294 5k
8.45524784105607 5k
8.46668060454651 5k
8.43032458205067 5k
8.52151524676926 5k
8.53584859545576 5k
8.82268065811496 5k
8.8764147148413 5k
8.58954954115137 5k
8.87964053596377 5k
8.44937858994392 5k
8.54668553048778 5k
7.92091678960007 5k
8.5056845498815 5k
8.03240495803095 5k
8.17214050146418 5k
8.19542909938529 5k
8.42519084083 5k
8.41748982445624 5k
8.46526651506463 5k
8.69419631215858 5k
8.5883494091135 5k
8.46725395409169 5k
8.15824831825392 5k
8.63270674099814 5k
8.15208381422888 5k
8.29151167083904 5k
8.45586850716174 5k
8.81812793999834 5k
9.38013531689463 5k
8.96376347952912 5k
8.40608778901112 5k
8.18353007348839 5k
8.69450055298813 5k
8.77099901851884 5k
8.11689661825024 5k
8.37586665241608 5k
8.30609024157022 5k
8.55306399642899 5k
8.67043658781476 5k
8.46697088710835 5k
8.57450866611224 5k
8.80780189299669 5k
8.18622423119273 5k
8.55735418159032 5k
8.08024406109663 5k
8.65768346342528 5k
8.85635583417527 5k
9.12610338939566 5k
8.71167562283453 5k
8.39361190346618 5k
8.75885750465234 5k
8.30421159607404 5k
8.80171024845824 5k
8.31184563100672 5k
8.29868486404501 5k
8.88641508563856 5k
8.41570535772105 5k
8.30839068648412 5k
8.41918932421135 5k
9.28973610242666 5k
8.61628046087325 5k
8.46071384761162 5k
8.08796738753654 5k
8.1763283164606 5k
9.10983452390515 5k
8.72735485644721 5k
8.67173236775783 5k
8.42391275940707 5k
8.80027913968766 5k
8.02063558315963 5k
8.84638277988793 5k
8.27917984100707 5k
8.45365674290204 5k
8.2238241318327 5k
8.8886558793454 5k
8.50362238195324 5k
8.22183857871491 5k
8.65516453165089 5k
8.1931158163567 5k
7.69529950886343 5k
8.41536799882787 5k
8.72787779684622 5k
8.02833243663428 5k
8.4799443150536 5k
8.42998448412315 5k
8.63058042474362 5k
8.38364285738784 5k
8.32180362757554 5k
8.47513500351632 5k
7.9006318638562 5k
8.39961548353173 5k
8.77410912805721 5k
8.18681959025181 5k
8.57029127555383 5k
8.32834842066198 5k
8.46793068520998 5k
8.73922087793919 5k
8.57348034636922 5k
8.63572871000959 5k
8.78245935466106 5k
8.39093195505152 5k
8.69504615169451 5k
8.00653144151982 5k
8.30670782026485 5k
8.73475431432436 5k
8.94951082729639 5k
8.66024181722657 5k
8.47758229371018 5k
8.74867630747716 5k
8.55220417092108 5k
8.92225803169316 5k
8.32864070345047 5k
8.58774325246416 5k
8.55802613082618 5k
8.43772607732492 5k
8.69698571784817 5k
8.81496152767494 5k
8.54298431711834 5k
8.01268125097397 5k
8.14166065371898 5k
8.80621917323956 5k
8.7039118001503 5k
8.93630677554185 5k
8.72233128971575 5k
8.39379925130236 5k
8.71392456602392 5k
8.47158337309854 5k
8.45977823236066 5k
8.28400288047045 5k
8.4488373160176 5k
8.23959007749153 5k
8.17904986905872 5k
8.76199409324908 5k
9.33650471199608 5k
8.28180557844379 5k
8.38088951164544 5k
8.43539854008683 5k
8.17535835613257 5k
8.84529815267413 5k
8.55329197688141 5k
8.24352861872311 5k
8.63398057182385 5k
8.05242772420817 5k
8.33762541622795 5k
8.64687523552278 5k
8.43636989575868 5k
8.6480606152044 5k
8.54299314538358 5k
8.53137479038281 5k
8.23707410393521 5k
8.28015384356524 5k
8.41367574456472 5k
9.04000037193791 5k
8.66889229365508 5k
7.94379364026928 5k
8.74246901015707 5k
8.32296008876722 5k
8.27424064616432 5k
8.00800950365595 5k
8.52516520467297 5k
8.56341642460314 5k
8.75078413082255 5k
8.48403075480378 5k
8.11372085783549 5k
8.30664887659836 5k
8.73142728417728 5k
8.55075564814045 5k
8.40652544271595 5k
8.77484267390383 5k
8.14574814205027 5k
8.57005338409542 5k
8.33970894095925 5k
8.49290237090046 5k
8.08802698986936 5k
8.45570186021271 5k
8.77251912661389 5k
8.41438640075816 5k
7.80953028129905 5k
8.69601828537978 5k
8.65248667411929 5k
8.74072885919599 5k
8.60305138757346 5k
8.26343120696663 5k
8.41470536504601 5k
8.29182784555347 5k
8.46537503696627 5k
7.90327589485817 5k
8.49465210949289 5k
8.54463398366179 5k
9.06164553425028 5k
8.46231642068062 5k
8.36491406718812 5k
8.65879202942419 5k
8.65306501330821 5k
8.73641625594058 5k
8.8462592946581 5k
8.2646041239545 5k
8.35586652408251 5k
7.8881731820297 5k
8.83909502905209 5k
8.29080697268449 5k
8.7458074813047 5k
8.79504939516857 5k
7.81244833219342 5k
8.31111504995247 5k
8.21710233271768 5k
7.78941197859615 5k
7.8342073311555 5k
8.22501816117747 5k
8.58259161269094 5k
8.59174178927765 5k
7.92835983423885 5k
8.01911761555946 5k
8.37638597218135 5k
8.95090029873951 5k
8.62872938411817 5k
8.38742534174435 5k
8.56967689715288 5k
8.89901311240374 5k
9.01760509025985 5k
8.4982760595167 5k
8.5071782908681 5k
8.81063145340359 5k
8.48944961970413 5k
8.44677636401607 5k
8.8744307649739 5k
8.1627707307797 5k
8.26126229532509 5k
8.65270585911297 5k
8.61884418078962 5k
8.84457820643276 5k
8.71118898689496 5k
8.10779612801289 5k
8.40873532275389 5k
8.6606024730701 5k
8.46677549065739 5k
8.37363875812994 5k
8.62118017230446 5k
8.47587508312215 5k
8.47343208380579 5k
8.26919229570944 5k
8.51426632281515 5k
8.35895314156774 5k
8.11399188617869 5k
8.60694683555556 5k
7.94996430431789 5k
8.42449169254149 5k
8.91318520849678 5k
8.54244493824076 5k
8.84795274224941 5k
8.1540910256793 5k
8.49272313944254 5k
8.68041959004028 5k
8.31465691850504 5k
8.34355918645266 5k
8.8737684623908 5k
7.94486764931648 5k
8.06783692892132 5k
8.59770971785608 5k
8.501138925359 5k
8.50622735500843 5k
9.08164225917757 5k
8.63182193402645 5k
8.19904427247831 5k
8.15477486169864 5k
8.44818687803386 5k
8.35368483859309 5k
8.42008727845251 5k
8.50907597278981 5k
8.74952192859154 5k
8.70461883743747 5k
8.30559505326146 5k
8.85877288733906 5k
8.18761407948714 5k
8.60781560452168 5k
8.41122439935748 5k
9.03455121100025 5k
8.25983197913011 5k
9.22649016329005 5k
8.08761877988149 5k
8.46527654367911 5k
8.57154984515587 5k
8.22390361171154 5k
8.16589445102783 5k
8.76508739184253 5k
7.9606586899361 5k
8.11179035180273 5k
8.94427312260991 5k
8.29319247949697 5k
8.52036133046057 5k
8.46236285468886 5k
8.13780231782308 5k
8.87385864438388 5k
9.01598381021924 5k
8.75609314019868 5k
8.41585107011672 5k
8.54241132590495 5k
8.52613976833136 5k
8.61829860457632 5k
8.77459545865933 5k
8.58339613563296 5k
7.86339766960375 5k
8.715465240611 5k
9.078729106782 5k
8.2685067734121 5k
8.83620346802015 5k
8.63552189717878 5k
8.77100755656217 5k
8.85078643599295 5k
8.84492384471902 5k
8.80374607272232 5k
8.81935815465552 5k
8.97761785490734 5k
8.73686974614747 5k
8.29519170055502 5k
8.82074631957432 5k
8.39745268629653 5k
8.26816944526095 5k
8.55257771268891 5k
8.61112238855291 5k
8.50711115843677 5k
8.11383051207413 5k
8.52526866656335 5k
8.13627077138906 5k
9.01078031106718 5k
8.4690077158637 5k
8.46020938423595 5k
8.37050902715138 5k
8.43640138154517 5k
8.30725002754821 5k
8.30844768012036 5k
8.24418300846506 5k
8.33395013245643 5k
7.8791180307792 5k
8.34664761657195 5k
9.34304381018469 5k
8.19476950169237 5k
8.66015567933699 5k
8.31944009072868 5k
9.024472935631 5k
8.18633792576019 5k
8.66998327725913 5k
8.39527922721809 5k
8.7080954030007 5k
8.33164239939624 5k
8.35431735227677 5k
8.70658195673096 5k
8.76411484159825 5k
8.05206656424136 5k
8.47043311795453 5k
8.7375765033158 5k
8.2029631957547 5k
8.28190653285802 5k
8.90479588373106 5k
7.89889942711549 5k
8.47824897668263 5k
8.72119181174258 5k
9.14891432462377 5k
8.51844504763326 5k
8.72359705838293 5k
7.86218899115671 5k
8.9268066196904 5k
8.8817057638972 5k
8.67517333138744 5k
8.2172114191195 5k
8.00919858959341 5k
8.6260311322384 5k
8.68725988235467 5k
8.8402909235662 5k
8.24386539105325 5k
8.14124369648506 5k
8.31055011584198 5k
8.65112903049392 5k
8.55796225777389 5k
8.79924377800824 5k
8.79257771229369 5k
8.50566167553556 5k
8.46944838631005 5k
8.27502535981313 5k
8.83676209548858 5k
8.5170709172124 5k
8.40928165132718 5k
8.83610120451198 5k
8.16702303560051 5k
8.61654177001244 5k
8.27583085211014 5k
7.95299244260298 5k
8.31091262541431 5k
8.58731433832305 5k
9.03659174108577 5k
8.57512653250538 5k
8.46324571289278 5k
8.13629052670512 5k
9.11000650346634 5k
8.94135669860966 5k
8.79391049801156 5k
8.97590482807715 5k
8.83301204074755 5k
8.36669264354897 5k
8.2354937250495 5k
8.37130284979459 5k
7.94644392180866 5k
8.32213709441525 5k
8.38327428093194 5k
8.30123773880286 5k
8.62821058827928 5k
8.28101648878319 5k
8.75894732365298 5k
8.02079910331482 5k
8.61998247125448 5k
8.75034544888404 5k
8.33631753438892 5k
8.94216641572944 5k
8.38731755861986 5k
8.96701957338334 5k
8.8240744889868 5k
8.39943388888487 5k
8.39599309428611 5k
8.55225392896872 5k
7.92263457498572 5k
8.45199734575043 5k
8.81576474580789 5k
8.85328434350629 5k
8.36570492570391 5k
8.53306512024974 5k
8.69611642962152 5k
8.43533788390202 5k
8.60421076528428 5k
8.70064524897322 5k
8.82128202977994 5k
8.67587054990975 5k
8.77279789809146 5k
8.054660074598 5k
8.76226663605487 5k
8.78335927295832 5k
8.35818202426535 5k
9.13563788837948 5k
8.70520269498136 5k
8.08149609715375 5k
8.91222149891495 5k
8.79819932598402 5k
8.92533027259718 5k
8.74200243694159 5k
8.96463304588455 5k
7.8270849759532 5k
8.52139166735263 5k
8.5907991352526 5k
8.47550962814238 5k
8.68433689568352 5k
8.63883760924453 5k
8.26057006658951 5k
8.84604488633075 5k
7.99370663371902 5k
8.27338388106461 5k
8.53735469101296 5k
8.90442502845012 5k
8.09132972672139 5k
8.25408668180987 5k
8.10934675229817 5k
8.39754741510641 5k
8.7852905006345 5k
8.19477444037479 5k
8.61724539182845 5k
9.0697813827421 5k
8.29826285856829 5k
8.47337747444123 5k
8.55075613616543 5k
8.92789045990716 5k
7.88536990957316 5k
8.86129135560098 5k
8.64532278758835 5k
8.32300083517269 5k
8.18187841298649 5k
8.8355402957168 5k
8.77006081115922 5k
8.20149206515667 5k
8.52237492154264 5k
8.79602713712055 5k
8.06873350993452 5k
8.02235289421608 5k
9.03155386289266 5k
8.33954506043993 5k
8.23903404580156 5k
8.37631027490121 5k
8.2829430482321 5k
7.9409024193446 5k
8.66784230737928 5k
8.39228259681382 5k
8.45547054649663 5k
8.36450133120212 5k
8.54095247574639 5k
8.61327960661765 5k
8.87052924219511 5k
8.66371640786205 5k
8.22487814061579 5k
8.66015665481886 5k
8.32955109941002 5k
8.05207435942027 5k
8.08791980034301 5k
8.63429325664121 5k
8.84344796733655 5k
8.64412376967818 5k
8.347604982142 5k
8.66782232254467 5k
8.36494893225178 5k
8.3132236373358 5k
8.68611626326146 5k
8.50602153512835 5k
8.19493731654435 5k
8.36572756605737 5k
8.41534513054566 5k
8.24606328755775 5k
8.68073421818878 5k
8.21625992387995 5k
8.42060130237558 5k
8.53037541045236 5k
8.50872312989978 5k
8.59742272274051 5k
9.20150441627082 5k
8.58113485707588 5k
8.12722976497435 5k
8.64454853520905 5k
8.49543775900504 5k
8.39197470544586 5k
8.71011087507912 5k
8.29436955202789 5k
8.01994458910453 5k
8.48894172344189 5k
8.30076689774608 5k
8.55906686240694 5k
8.45518067298879 5k
8.37471147868762 5k
8.74351755660008 5k
8.43656679213042 5k
8.78108529110058 5k
8.3699534421194 5k
9.02646078102931 5k
8.6547472588674 5k
8.75785917328165 5k
8.36742878153889 5k
8.92481623454329 5k
8.35057288398172 5k
8.1620130342903 5k
8.45473869845293 5k
8.28099606531224 5k
8.58025876776368 5k
8.58633960892252 5k
8.74927902087103 5k
8.43157355677876 5k
8.46373970707538 5k
8.65755818617169 5k
8.49543062153291 5k
8.77403496388612 5k
8.52719057622196 5k
8.41637126528606 5k
8.13306558628996 5k
8.15979811303126 5k
8.49463591768306 5k
8.62368675424553 5k
8.47552962434925 5k
8.35989387384643 5k
8.56312407979182 5k
8.74565850415867 5k
8.70706730501177 5k
8.47826680921025 5k
8.70022761130089 5k
8.52372495482668 5k
8.22401616227714 5k
8.16089442151641 5k
8.50926405226049 5k
8.51858050720601 5k
8.2764113506808 5k
8.5149291599074 5k
8.52512060636887 5k
8.24912040817134 5k
8.57795875966722 5k
8.24129079882029 5k
8.55121249872006 5k
8.5603983429948 5k
8.79826638325045 5k
8.6025804346298 5k
8.23941870934775 5k
8.23695121510111 5k
8.87521479208781 5k
8.72747254635832 5k
8.80327278709117 5k
8.86575020858588 5k
8.44424130696165 5k
8.49804897307046 5k
8.991217111514 5k
8.34587841723716 5k
8.22295374443475 5k
8.00132468048657 5k
8.85671963751187 5k
8.71196472700884 5k
8.26294346957669 5k
8.52669007121259 5k
8.6336680355081 5k
8.73103562589085 5k
8.44697411435712 5k
8.43315228533946 5k
8.87093171597098 5k
8.62117436033503 5k
8.54175321310867 5k
8.23279949268078 5k
8.22540825443091 5k
8.38927322011654 5k
7.81437951678989 5k
8.59543110062938 5k
8.91051511094294 5k
8.84249045961425 5k
8.0841472771067 5k
8.22529093005323 5k
9.14056824938238 5k
8.50805207747126 5k
8.30209202384848 5k
9.21076872068894 5k
8.84433218657553 5k
8.45879280180775 5k
8.5794330212569 5k
7.89177502300986 5k
8.98565061825128 5k
8.59201928016245 5k
8.41951843038149 5k
8.8137037289184 5k
8.70879597797782 5k
8.32934212887374 5k
8.69954630523213 5k
8.88048110045343 5k
8.19562145087649 5k
8.60145751694485 5k
8.89068102252447 5k
8.74675409222271 5k
8.81263447438094 5k
8.35983672315728 5k
8.40208887990532 5k
8.32590331799155 5k
8.84685944989597 5k
8.4811839776909 5k
7.80347517006633 5k
8.27383350448624 5k
8.12316910546309 5k
8.41994863127151 5k
8.10535120178188 5k
8.67576864760181 5k
8.77793281312325 5k
8.1266295082533 5k
8.64392174197083 5k
8.8065150904694 5k
8.22180736426847 5k
8.56665435549336 5k
8.44241861106176 5k
8.83046075179263 5k
8.66031375349723 5k
9.23324799360651 5k
8.25265977639378 5k
8.42924845431553 5k
8.62786453306239 5k
8.26507908494894 5k
8.07309143014949 5k
8.79128769688582 5k
8.529289812301 5k
8.68318158316298 5k
8.61327023409009 5k
8.43453068556799 5k
8.5078214693409 5k
8.4184038847529 5k
8.32803801743562 5k
8.93301842471264 5k
8.43629741666838 5k
8.60731695476703 5k
8.47840024233113 5k
8.51698332749729 5k
8.83118584880104 5k
9.11005378338324 5k
8.24089475805073 5k
8.58240589679457 5k
8.57575403769817 5k
7.99858587221938 5k
8.64646823359091 5k
7.90129066077639 5k
8.40711149623906 5k
8.33408502925895 5k
7.94853752202148 5k
8.62732607653611 5k
8.51881972006991 5k
8.10433409004571 5k
8.62237394902049 5k
8.5767956847533 5k
8.46535530586147 5k
8.08612971947294 5k
8.45143002095708 5k
8.35943646817923 5k
8.81193523158225 5k
8.36923881233605 5k
8.63829823576396 5k
8.24918339392436 5k
8.7269586098912 5k
8.54103514031495 5k
8.446640273821 5k
8.56157418560402 5k
8.68497153554545 5k
8.40424410681961 5k
8.20815563310385 5k
8.52473041060829 5k
8.25771759238051 5k
8.809422246869 5k
8.52958132774566 5k
8.16858427243072 5k
8.36198762337473 5k
8.65747912113205 5k
8.75694373184201 5k
8.17629233823624 5k
8.46461913219032 5k
8.77524877631262 5k
8.66797218594252 5k
9.02529808793853 5k
8.59884010682371 5k
8.69844869743302 5k
8.3371898680327 5k
8.39217087234631 5k
8.4855300420486 5k
8.48530727634384 5k
8.34005092276674 5k
8.40968098486946 5k
8.44008681224568 5k
8.70229444821615 5k
9.00192263344451 6k
8.94851535695648 6k
8.32006109615937 6k
8.50965398265168 6k
8.68274356844813 6k
8.17188234615484 6k
8.53419582482231 6k
8.53854748014094 6k
8.41662805274264 6k
8.44748018471006 6k
8.88495710967288 6k
8.78977261289144 6k
8.87722889093477 6k
8.61699502301603 6k
8.67574758059702 6k
8.5668805658784 6k
8.64964839071953 6k
9.23301311107669 6k
8.88567105206128 6k
8.68979343872687 6k
8.62467333352701 6k
8.77532399660586 6k
8.89328243428757 6k
8.18202035671273 6k
9.30552036879163 6k
9.01178545947153 6k
8.83929423325185 6k
8.82324956925614 6k
8.78737575680471 6k
8.38452524646662 6k
8.52843408321357 6k
8.79395968572329 6k
8.53417029330048 6k
9.13634428411554 6k
8.61967602305898 6k
8.79356739095631 6k
8.86351345195891 6k
8.3064444354514 6k
