V1	size	type
103338.774275987	2.5k	frequency-weighted parsed
103414.959689658	2.5k	frequency-weighted parsed
103350.918075968	2.5k	frequency-weighted parsed
103432.784021221	2.5k	frequency-weighted parsed
103426.279149719	2.5k	frequency-weighted parsed
103336.302998424	2.5k	frequency-weighted parsed
103470.626358849	2.5k	frequency-weighted parsed
103297.1626651	2.5k	frequency-weighted parsed
103467.881553323	2.5k	frequency-weighted parsed
103241.750533557	2.5k	frequency-weighted parsed
103357.742631825	2.5k	frequency-weighted parsed
103391.599003514	2.5k	frequency-weighted parsed
103614.256625139	2.5k	frequency-weighted parsed
103478.137049774	2.5k	frequency-weighted parsed
103493.725942877	2.5k	frequency-weighted parsed
103512.640774006	2.5k	frequency-weighted parsed
103451.41114674	2.5k	frequency-weighted parsed
103424.922920816	2.5k	frequency-weighted parsed
103499.885691716	2.5k	frequency-weighted parsed
103232.687436945	2.5k	frequency-weighted parsed
103354.951850228	2.5k	frequency-weighted parsed
103505.061834586	2.5k	frequency-weighted parsed
103459.86352884	2.5k	frequency-weighted parsed
103392.53394546	2.5k	frequency-weighted parsed
103378.801707302	2.5k	frequency-weighted parsed
103326.137054664	2.5k	frequency-weighted parsed
103517.961961584	2.5k	frequency-weighted parsed
103333.667277664	2.5k	frequency-weighted parsed
103444.507590482	2.5k	frequency-weighted parsed
103455.981466125	2.5k	frequency-weighted parsed
103377.083643071	2.5k	frequency-weighted parsed
103403.777189396	2.5k	frequency-weighted parsed
103517.212300282	2.5k	frequency-weighted parsed
103424.388435569	2.5k	frequency-weighted parsed
103403.277702862	2.5k	frequency-weighted parsed
103362.204950446	2.5k	frequency-weighted parsed
103477.440641199	2.5k	frequency-weighted parsed
103475.529515429	2.5k	frequency-weighted parsed
103374.681291552	2.5k	frequency-weighted parsed
103447.634132272	2.5k	frequency-weighted parsed
103576.712731351	2.5k	frequency-weighted parsed
103523.092916365	2.5k	frequency-weighted parsed
103328.967850348	2.5k	frequency-weighted parsed
103424.5047329	2.5k	frequency-weighted parsed
103313.262541023	2.5k	frequency-weighted parsed
103404.764368569	2.5k	frequency-weighted parsed
103544.443402735	2.5k	frequency-weighted parsed
103349.563023197	2.5k	frequency-weighted parsed
103282.808115912	2.5k	frequency-weighted parsed
103369.746753628	2.5k	frequency-weighted parsed
103505.131017293	2.5k	frequency-weighted parsed
103435.789102785	2.5k	frequency-weighted parsed
103335.476846055	2.5k	frequency-weighted parsed
103474.83283611	2.5k	frequency-weighted parsed
103508.182046908	2.5k	frequency-weighted parsed
103404.510666434	2.5k	frequency-weighted parsed
103313.933252883	2.5k	frequency-weighted parsed
103449.128973067	2.5k	frequency-weighted parsed
103477.583928836	2.5k	frequency-weighted parsed
103465.988990463	2.5k	frequency-weighted parsed
103499.881191492	2.5k	frequency-weighted parsed
103409.389132784	2.5k	frequency-weighted parsed
103397.240951719	2.5k	frequency-weighted parsed
103442.190340554	2.5k	frequency-weighted parsed
103506.548356525	2.5k	frequency-weighted parsed
103509.625756704	2.5k	frequency-weighted parsed
103517.323754801	2.5k	frequency-weighted parsed
103381.74565807	2.5k	frequency-weighted parsed
103522.943115488	2.5k	frequency-weighted parsed
103407.212049083	2.5k	frequency-weighted parsed
103476.097735228	2.5k	frequency-weighted parsed
103392.575845731	2.5k	frequency-weighted parsed
103532.495567372	2.5k	frequency-weighted parsed
103353.490528031	2.5k	frequency-weighted parsed
103255.277257262	2.5k	frequency-weighted parsed
103497.582916512	2.5k	frequency-weighted parsed
103410.809387207	2.5k	frequency-weighted parsed
103485.940759304	2.5k	frequency-weighted parsed
103291.929925955	2.5k	frequency-weighted parsed
103295.835446376	2.5k	frequency-weighted parsed
103470.853083895	2.5k	frequency-weighted parsed
103339.491278219	2.5k	frequency-weighted parsed
103386.839274628	2.5k	frequency-weighted parsed
103399.433911932	2.5k	frequency-weighted parsed
103503.346253208	2.5k	frequency-weighted parsed
103441.426264358	2.5k	frequency-weighted parsed
103509.874250975	2.5k	frequency-weighted parsed
103508.397568597	2.5k	frequency-weighted parsed
103450.201023859	2.5k	frequency-weighted parsed
103300.233303597	2.5k	frequency-weighted parsed
103431.129734198	2.5k	frequency-weighted parsed
103383.051703363	2.5k	frequency-weighted parsed
103310.495206728	2.5k	frequency-weighted parsed
103266.685985081	2.5k	frequency-weighted parsed
103441.699851612	2.5k	frequency-weighted parsed
103360.980503935	2.5k	frequency-weighted parsed
103338.093836486	2.5k	frequency-weighted parsed
103431.89079969	2.5k	frequency-weighted parsed
103460.562687205	2.5k	frequency-weighted parsed
103480.6399502	2.5k	frequency-weighted parsed
103278.264679863	2.5k	frequency-weighted parsed
103394.417281586	2.5k	frequency-weighted parsed
103470.863197889	2.5k	frequency-weighted parsed
103569.976448256	2.5k	frequency-weighted parsed
103487.679785385	2.5k	frequency-weighted parsed
103484.687172652	2.5k	frequency-weighted parsed
103483.923729744	2.5k	frequency-weighted parsed
103458.233830767	2.5k	frequency-weighted parsed
103482.556034017	2.5k	frequency-weighted parsed
103269.717543308	2.5k	frequency-weighted parsed
103303.611261081	2.5k	frequency-weighted parsed
103468.348390241	2.5k	frequency-weighted parsed
103294.741160756	2.5k	frequency-weighted parsed
103393.100407841	2.5k	frequency-weighted parsed
103488.808658733	2.5k	frequency-weighted parsed
103466.601466688	2.5k	frequency-weighted parsed
103360.098399093	2.5k	frequency-weighted parsed
103474.981399097	2.5k	frequency-weighted parsed
103365.737221042	2.5k	frequency-weighted parsed
103431.483415275	2.5k	frequency-weighted parsed
103435.83071209	2.5k	frequency-weighted parsed
103453.676524799	2.5k	frequency-weighted parsed
103356.088847349	2.5k	frequency-weighted parsed
103351.511558155	2.5k	frequency-weighted parsed
103212.337050739	2.5k	frequency-weighted parsed
103390.565084443	2.5k	frequency-weighted parsed
103536.665716185	2.5k	frequency-weighted parsed
103393.456628742	2.5k	frequency-weighted parsed
103475.630513891	2.5k	frequency-weighted parsed
103472.597972119	2.5k	frequency-weighted parsed
103224.45835825	2.5k	frequency-weighted parsed
103431.846126577	2.5k	frequency-weighted parsed
103247.906694363	2.5k	frequency-weighted parsed
103500.028331201	2.5k	frequency-weighted parsed
103492.048406192	2.5k	frequency-weighted parsed
103362.084331498	2.5k	frequency-weighted parsed
103580.722823791	2.5k	frequency-weighted parsed
103397.637270098	2.5k	frequency-weighted parsed
103345.331291729	2.5k	frequency-weighted parsed
103440.158091874	2.5k	frequency-weighted parsed
103389.916019188	2.5k	frequency-weighted parsed
103402.179449804	2.5k	frequency-weighted parsed
103343.135703894	2.5k	frequency-weighted parsed
103341.83697273	2.5k	frequency-weighted parsed
103532.613092388	2.5k	frequency-weighted parsed
103374.942920447	2.5k	frequency-weighted parsed
103419.261599369	2.5k	frequency-weighted parsed
103272.210673532	2.5k	frequency-weighted parsed
103452.330562987	2.5k	frequency-weighted parsed
103363.106822015	2.5k	frequency-weighted parsed
103475.805180444	2.5k	frequency-weighted parsed
103490.71811331	2.5k	frequency-weighted parsed
103290.231460916	2.5k	frequency-weighted parsed
103454.78433416	2.5k	frequency-weighted parsed
103376.450570954	2.5k	frequency-weighted parsed
103401.776540287	2.5k	frequency-weighted parsed
103440.830773966	2.5k	frequency-weighted parsed
103372.895072372	2.5k	frequency-weighted parsed
103331.55820974	2.5k	frequency-weighted parsed
103360.360349796	2.5k	frequency-weighted parsed
103489.603884866	2.5k	frequency-weighted parsed
103273.21649802	2.5k	frequency-weighted parsed
103469.214891157	2.5k	frequency-weighted parsed
103392.247135647	2.5k	frequency-weighted parsed
103469.819976124	2.5k	frequency-weighted parsed
103451.516670206	2.5k	frequency-weighted parsed
103370.911310256	2.5k	frequency-weighted parsed
103351.014620694	2.5k	frequency-weighted parsed
103265.897468692	2.5k	frequency-weighted parsed
103392.527681957	2.5k	frequency-weighted parsed
103281.513594404	2.5k	frequency-weighted parsed
103449.019933788	2.5k	frequency-weighted parsed
103545.687132278	2.5k	frequency-weighted parsed
103433.710736234	2.5k	frequency-weighted parsed
103343.424800395	2.5k	frequency-weighted parsed
103311.966184094	2.5k	frequency-weighted parsed
103434.197808165	2.5k	frequency-weighted parsed
103288.610971495	2.5k	frequency-weighted parsed
103456.194118667	2.5k	frequency-weighted parsed
103243.313187766	2.5k	frequency-weighted parsed
103478.094168837	2.5k	frequency-weighted parsed
103490.638303882	2.5k	frequency-weighted parsed
103503.305927284	2.5k	frequency-weighted parsed
103301.952564354	2.5k	frequency-weighted parsed
103499.550132584	2.5k	frequency-weighted parsed
103417.286854915	2.5k	frequency-weighted parsed
103596.354178094	2.5k	frequency-weighted parsed
103549.076913206	2.5k	frequency-weighted parsed
103391.08853304	2.5k	frequency-weighted parsed
103315.95575843	2.5k	frequency-weighted parsed
103245.057406721	2.5k	frequency-weighted parsed
103496.998145919	2.5k	frequency-weighted parsed
103508.265545735	2.5k	frequency-weighted parsed
103457.475380862	2.5k	frequency-weighted parsed
103518.559331754	2.5k	frequency-weighted parsed
103453.296939235	2.5k	frequency-weighted parsed
103272.332120809	2.5k	frequency-weighted parsed
103506.280058924	2.5k	frequency-weighted parsed
103488.186480021	2.5k	frequency-weighted parsed
103427.452030779	2.5k	frequency-weighted parsed
103485.854733835	2.5k	frequency-weighted parsed
103387.063480944	2.5k	frequency-weighted parsed
103308.066118959	2.5k	frequency-weighted parsed
103386.214868717	2.5k	frequency-weighted parsed
103415.90820756	2.5k	frequency-weighted parsed
103475.001409664	2.5k	frequency-weighted parsed
103469.220723441	2.5k	frequency-weighted parsed
103517.476858962	2.5k	frequency-weighted parsed
103298.979172532	2.5k	frequency-weighted parsed
103542.046082315	2.5k	frequency-weighted parsed
103439.16253751	2.5k	frequency-weighted parsed
103459.439242688	2.5k	frequency-weighted parsed
103440.702938521	2.5k	frequency-weighted parsed
103471.804287592	2.5k	frequency-weighted parsed
103443.303066088	2.5k	frequency-weighted parsed
103397.88056035	2.5k	frequency-weighted parsed
103452.597298061	2.5k	frequency-weighted parsed
103493.971394835	2.5k	frequency-weighted parsed
103446.988874142	2.5k	frequency-weighted parsed
103467.768408706	2.5k	frequency-weighted parsed
103403.356571531	2.5k	frequency-weighted parsed
103309.024248022	2.5k	frequency-weighted parsed
103386.598799926	2.5k	frequency-weighted parsed
103533.904196336	2.5k	frequency-weighted parsed
103328.362153558	2.5k	frequency-weighted parsed
103432.171486978	2.5k	frequency-weighted parsed
103396.769057761	2.5k	frequency-weighted parsed
103396.951056242	2.5k	frequency-weighted parsed
103385.854333485	2.5k	frequency-weighted parsed
103266.007884549	2.5k	frequency-weighted parsed
103365.872846475	2.5k	frequency-weighted parsed
103378.091795131	2.5k	frequency-weighted parsed
103408.634694075	2.5k	frequency-weighted parsed
103422.877825336	2.5k	frequency-weighted parsed
103467.406909136	2.5k	frequency-weighted parsed
103182.84460532	2.5k	frequency-weighted parsed
103400.200110454	2.5k	frequency-weighted parsed
103395.487583467	2.5k	frequency-weighted parsed
103502.685798407	2.5k	frequency-weighted parsed
103488.030827239	2.5k	frequency-weighted parsed
103407.921061702	2.5k	frequency-weighted parsed
103355.441369737	2.5k	frequency-weighted parsed
103283.316491357	2.5k	frequency-weighted parsed
103410.511949887	2.5k	frequency-weighted parsed
103432.412710775	2.5k	frequency-weighted parsed
103446.881067596	2.5k	frequency-weighted parsed
103461.902167094	2.5k	frequency-weighted parsed
103288.631876676	2.5k	frequency-weighted parsed
103392.8241316	2.5k	frequency-weighted parsed
103424.708426891	2.5k	frequency-weighted parsed
103472.700558735	2.5k	frequency-weighted parsed
103263.321235741	2.5k	frequency-weighted parsed
103473.140151991	2.5k	frequency-weighted parsed
103293.783960386	2.5k	frequency-weighted parsed
103384.150727806	2.5k	frequency-weighted parsed
103255.203310176	2.5k	frequency-weighted parsed
103196.413453619	2.5k	frequency-weighted parsed
103327.4959876	2.5k	frequency-weighted parsed
103384.788428931	2.5k	frequency-weighted parsed
103468.624166726	2.5k	frequency-weighted parsed
103388.667694313	2.5k	frequency-weighted parsed
103350.162311975	2.5k	frequency-weighted parsed
103506.286520113	2.5k	frequency-weighted parsed
103424.031712378	2.5k	frequency-weighted parsed
103598.731539506	2.5k	frequency-weighted parsed
103523.7851496	2.5k	frequency-weighted parsed
103454.892544047	2.5k	frequency-weighted parsed
103433.985059975	2.5k	frequency-weighted parsed
103418.06015803	2.5k	frequency-weighted parsed
103367.540709475	2.5k	frequency-weighted parsed
103471.096697636	2.5k	frequency-weighted parsed
103308.757842487	2.5k	frequency-weighted parsed
103389.90587651	2.5k	frequency-weighted parsed
103333.404362443	2.5k	frequency-weighted parsed
103411.896772864	2.5k	frequency-weighted parsed
103442.625295538	2.5k	frequency-weighted parsed
103576.575455449	2.5k	frequency-weighted parsed
103325.213537791	2.5k	frequency-weighted parsed
103340.754041419	2.5k	frequency-weighted parsed
103282.162037741	2.5k	frequency-weighted parsed
103413.686080743	2.5k	frequency-weighted parsed
103216.416800933	2.5k	frequency-weighted parsed
103196.362661122	2.5k	frequency-weighted parsed
103630.364975109	2.5k	frequency-weighted parsed
103303.264644991	2.5k	frequency-weighted parsed
103366.311385373	2.5k	frequency-weighted parsed
103361.554513939	2.5k	frequency-weighted parsed
103404.805950761	2.5k	frequency-weighted parsed
103380.246406479	2.5k	frequency-weighted parsed
103266.165120668	2.5k	frequency-weighted parsed
103448.259638549	2.5k	frequency-weighted parsed
103519.22547769	2.5k	frequency-weighted parsed
103288.14591012	2.5k	frequency-weighted parsed
103376.916506811	2.5k	frequency-weighted parsed
103358.861679154	2.5k	frequency-weighted parsed
103413.143430053	2.5k	frequency-weighted parsed
103207.26593757	2.5k	frequency-weighted parsed
103431.362667392	2.5k	frequency-weighted parsed
103457.251710866	2.5k	frequency-weighted parsed
103320.811762543	2.5k	frequency-weighted parsed
103485.168171555	2.5k	frequency-weighted parsed
103441.399910227	2.5k	frequency-weighted parsed
103285.594751251	2.5k	frequency-weighted parsed
103461.300726837	2.5k	frequency-weighted parsed
103363.630901309	2.5k	frequency-weighted parsed
103269.154889688	2.5k	frequency-weighted parsed
103448.433080397	2.5k	frequency-weighted parsed
103339.394615339	2.5k	frequency-weighted parsed
103471.526520951	2.5k	frequency-weighted parsed
103457.81532804	2.5k	frequency-weighted parsed
103534.544470786	2.5k	frequency-weighted parsed
103418.846475373	2.5k	frequency-weighted parsed
103347.762478345	2.5k	frequency-weighted parsed
103356.751080109	2.5k	frequency-weighted parsed
103324.957845493	2.5k	frequency-weighted parsed
103486.140303026	2.5k	frequency-weighted parsed
103514.468197928	2.5k	frequency-weighted parsed
103443.731372415	2.5k	frequency-weighted parsed
103336.760276287	2.5k	frequency-weighted parsed
103358.764702641	2.5k	frequency-weighted parsed
103315.79663673	2.5k	frequency-weighted parsed
103474.34037884	2.5k	frequency-weighted parsed
103441.657288192	2.5k	frequency-weighted parsed
103246.316742438	2.5k	frequency-weighted parsed
103359.417123037	2.5k	frequency-weighted parsed
103531.305687042	2.5k	frequency-weighted parsed
103390.865712578	2.5k	frequency-weighted parsed
103580.28617888	2.5k	frequency-weighted parsed
103477.117674316	2.5k	frequency-weighted parsed
103488.977275292	2.5k	frequency-weighted parsed
103269.94404463	2.5k	frequency-weighted parsed
103347.160115298	2.5k	frequency-weighted parsed
103407.864914557	2.5k	frequency-weighted parsed
103200.776168194	2.5k	frequency-weighted parsed
103383.217881978	2.5k	frequency-weighted parsed
103392.618214172	2.5k	frequency-weighted parsed
103245.488199797	2.5k	frequency-weighted parsed
103375.460388896	2.5k	frequency-weighted parsed
103446.903247981	2.5k	frequency-weighted parsed
103508.8539057	2.5k	frequency-weighted parsed
103423.445089005	2.5k	frequency-weighted parsed
103481.619410584	2.5k	frequency-weighted parsed
103463.998497073	2.5k	frequency-weighted parsed
103505.683375237	2.5k	frequency-weighted parsed
103483.787091078	2.5k	frequency-weighted parsed
103433.122439995	2.5k	frequency-weighted parsed
103421.66278563	2.5k	frequency-weighted parsed
103371.693376218	2.5k	frequency-weighted parsed
103300.708944478	2.5k	frequency-weighted parsed
103306.151628559	2.5k	frequency-weighted parsed
103447.433144138	2.5k	frequency-weighted parsed
103417.58086096	2.5k	frequency-weighted parsed
103416.64963297	2.5k	frequency-weighted parsed
103293.781924562	2.5k	frequency-weighted parsed
103372.485682195	2.5k	frequency-weighted parsed
103262.929091905	2.5k	frequency-weighted parsed
103441.280274012	2.5k	frequency-weighted parsed
103251.824778221	2.5k	frequency-weighted parsed
103468.104337205	2.5k	frequency-weighted parsed
103492.59148357	2.5k	frequency-weighted parsed
103482.11802656	2.5k	frequency-weighted parsed
103493.426639467	2.5k	frequency-weighted parsed
103412.006509629	2.5k	frequency-weighted parsed
103374.75309054	2.5k	frequency-weighted parsed
103205.113494801	2.5k	frequency-weighted parsed
103514.562956436	2.5k	frequency-weighted parsed
103412.654826432	2.5k	frequency-weighted parsed
103444.890437249	2.5k	frequency-weighted parsed
103412.090797101	2.5k	frequency-weighted parsed
103423.399638809	2.5k	frequency-weighted parsed
103364.333421127	2.5k	frequency-weighted parsed
103410.543642038	2.5k	frequency-weighted parsed
103297.629159432	2.5k	frequency-weighted parsed
103523.892033154	2.5k	frequency-weighted parsed
103302.282995752	2.5k	frequency-weighted parsed
103314.719600575	2.5k	frequency-weighted parsed
103234.755972766	2.5k	frequency-weighted parsed
103547.225832312	2.5k	frequency-weighted parsed
103323.909158379	2.5k	frequency-weighted parsed
103219.995190906	2.5k	frequency-weighted parsed
103374.333824411	2.5k	frequency-weighted parsed
103385.621509308	2.5k	frequency-weighted parsed
103465.989459841	2.5k	frequency-weighted parsed
103337.625252425	2.5k	frequency-weighted parsed
103365.379761673	2.5k	frequency-weighted parsed
103518.116744616	2.5k	frequency-weighted parsed
103483.366884353	2.5k	frequency-weighted parsed
103358.901363804	2.5k	frequency-weighted parsed
103489.651736743	2.5k	frequency-weighted parsed
103495.395780264	2.5k	frequency-weighted parsed
103418.82166813	2.5k	frequency-weighted parsed
103497.394029334	2.5k	frequency-weighted parsed
103425.956533702	2.5k	frequency-weighted parsed
103336.966317027	2.5k	frequency-weighted parsed
103504.280133939	2.5k	frequency-weighted parsed
103506.704255254	2.5k	frequency-weighted parsed
103239.039027055	2.5k	frequency-weighted parsed
103339.642886512	2.5k	frequency-weighted parsed
103345.896788356	2.5k	frequency-weighted parsed
103357.660601884	2.5k	frequency-weighted parsed
103397.652038109	2.5k	frequency-weighted parsed
103443.012233088	2.5k	frequency-weighted parsed
103416.6978394	2.5k	frequency-weighted parsed
103475.794056163	2.5k	frequency-weighted parsed
103396.868716831	2.5k	frequency-weighted parsed
103384.836033532	2.5k	frequency-weighted parsed
103463.800303473	2.5k	frequency-weighted parsed
103262.040026073	2.5k	frequency-weighted parsed
103420.902861831	2.5k	frequency-weighted parsed
103418.498650593	2.5k	frequency-weighted parsed
103490.481059041	2.5k	frequency-weighted parsed
103363.756441412	2.5k	frequency-weighted parsed
103476.464973128	2.5k	frequency-weighted parsed
103411.262844876	2.5k	frequency-weighted parsed
103553.84645572	2.5k	frequency-weighted parsed
103481.374012988	2.5k	frequency-weighted parsed
103495.772078624	2.5k	frequency-weighted parsed
103330.714883572	2.5k	frequency-weighted parsed
103469.807706434	2.5k	frequency-weighted parsed
103288.707446208	2.5k	frequency-weighted parsed
103312.543593483	2.5k	frequency-weighted parsed
103558.259027423	2.5k	frequency-weighted parsed
103401.280478867	2.5k	frequency-weighted parsed
103491.022933009	2.5k	frequency-weighted parsed
103470.188585714	2.5k	frequency-weighted parsed
103457.42103346	2.5k	frequency-weighted parsed
103509.680888698	2.5k	frequency-weighted parsed
103512.775134978	2.5k	frequency-weighted parsed
103454.765528158	2.5k	frequency-weighted parsed
103238.746983684	2.5k	frequency-weighted parsed
103426.892606782	2.5k	frequency-weighted parsed
103459.298632528	2.5k	frequency-weighted parsed
103450.571684163	2.5k	frequency-weighted parsed
103416.277260224	2.5k	frequency-weighted parsed
103423.481290757	2.5k	frequency-weighted parsed
103402.506963259	2.5k	frequency-weighted parsed
103454.315310631	2.5k	frequency-weighted parsed
103259.70321302	2.5k	frequency-weighted parsed
103496.60910282	2.5k	frequency-weighted parsed
103404.933487016	2.5k	frequency-weighted parsed
103474.551975181	2.5k	frequency-weighted parsed
103389.766679136	2.5k	frequency-weighted parsed
103430.276752055	2.5k	frequency-weighted parsed
103449.037117205	2.5k	frequency-weighted parsed
103449.076743339	2.5k	frequency-weighted parsed
103363.414837226	2.5k	frequency-weighted parsed
103289.507075613	2.5k	frequency-weighted parsed
103493.542281483	2.5k	frequency-weighted parsed
103415.127193804	2.5k	frequency-weighted parsed
103411.05693023	2.5k	frequency-weighted parsed
103411.229948364	2.5k	frequency-weighted parsed
103453.294530223	2.5k	frequency-weighted parsed
103406.553025725	2.5k	frequency-weighted parsed
103530.607635524	2.5k	frequency-weighted parsed
103457.594099025	2.5k	frequency-weighted parsed
103482.872004565	2.5k	frequency-weighted parsed
103420.470876605	2.5k	frequency-weighted parsed
103444.368949921	2.5k	frequency-weighted parsed
103411.788076684	2.5k	frequency-weighted parsed
103384.41051408	2.5k	frequency-weighted parsed
103553.689728469	2.5k	frequency-weighted parsed
103364.737631792	2.5k	frequency-weighted parsed
103279.59671889	2.5k	frequency-weighted parsed
103559.726574544	2.5k	frequency-weighted parsed
103444.766878786	2.5k	frequency-weighted parsed
103475.561007273	2.5k	frequency-weighted parsed
103291.798404909	2.5k	frequency-weighted parsed
103342.051537786	2.5k	frequency-weighted parsed
103552.71109953	2.5k	frequency-weighted parsed
103270.998589874	2.5k	frequency-weighted parsed
103520.606594628	2.5k	frequency-weighted parsed
103392.815997552	2.5k	frequency-weighted parsed
103324.87158808	2.5k	frequency-weighted parsed
103291.047765798	2.5k	frequency-weighted parsed
103337.054252695	2.5k	frequency-weighted parsed
103438.016889273	2.5k	frequency-weighted parsed
103318.432479464	2.5k	frequency-weighted parsed
103510.459132932	2.5k	frequency-weighted parsed
103296.828791525	2.5k	frequency-weighted parsed
103486.400471108	2.5k	frequency-weighted parsed
103389.525882593	2.5k	frequency-weighted parsed
103488.357706174	2.5k	frequency-weighted parsed
103519.084509006	2.5k	frequency-weighted parsed
103336.661471705	2.5k	frequency-weighted parsed
103551.902409967	2.5k	frequency-weighted parsed
103140.668990694	2.5k	frequency-weighted parsed
103263.344383655	2.5k	frequency-weighted parsed
103458.120637816	2.5k	frequency-weighted parsed
103479.761032347	2.5k	frequency-weighted parsed
103446.231070438	2.5k	frequency-weighted parsed
103489.060731068	2.5k	frequency-weighted parsed
103470.496555987	2.5k	frequency-weighted parsed
103437.608094845	2.5k	frequency-weighted parsed
103470.107267053	2.5k	frequency-weighted parsed
103393.642948723	2.5k	frequency-weighted parsed
103478.502835823	2.5k	frequency-weighted parsed
103489.179736106	2.5k	frequency-weighted parsed
103375.596781327	2.5k	frequency-weighted parsed
103587.875416268	2.5k	frequency-weighted parsed
103479.085954694	2.5k	frequency-weighted parsed
103402.715074631	2.5k	frequency-weighted parsed
103506.830627582	2.5k	frequency-weighted parsed
103399.702553495	2.5k	frequency-weighted parsed
103430.654744273	2.5k	frequency-weighted parsed
103450.835453439	2.5k	frequency-weighted parsed
103364.267058102	2.5k	frequency-weighted parsed
103434.520818071	2.5k	frequency-weighted parsed
103369.902306209	2.5k	frequency-weighted parsed
103486.772301369	2.5k	frequency-weighted parsed
103395.040036403	2.5k	frequency-weighted parsed
103609.972604796	2.5k	frequency-weighted parsed
103445.569089143	2.5k	frequency-weighted parsed
103269.527676492	2.5k	frequency-weighted parsed
103356.802915954	2.5k	frequency-weighted parsed
103489.012031684	2.5k	frequency-weighted parsed
103367.295970998	2.5k	frequency-weighted parsed
103397.372412425	2.5k	frequency-weighted parsed
103430.216528282	2.5k	frequency-weighted parsed
103431.467991557	2.5k	frequency-weighted parsed
103292.919526264	2.5k	frequency-weighted parsed
103369.140775892	2.5k	frequency-weighted parsed
103515.271709408	2.5k	frequency-weighted parsed
103458.197003577	2.5k	frequency-weighted parsed
103409.99245792	2.5k	frequency-weighted parsed
103353.006796268	2.5k	frequency-weighted parsed
103484.325099545	2.5k	frequency-weighted parsed
103458.509329628	2.5k	frequency-weighted parsed
103300.197625489	2.5k	frequency-weighted parsed
103262.602403068	2.5k	frequency-weighted parsed
103574.058175492	2.5k	frequency-weighted parsed
103397.561394489	2.5k	frequency-weighted parsed
103303.449975788	2.5k	frequency-weighted parsed
103349.55941247	2.5k	frequency-weighted parsed
103491.185474818	2.5k	frequency-weighted parsed
103509.089574337	2.5k	frequency-weighted parsed
103357.382727667	2.5k	frequency-weighted parsed
103457.010039204	2.5k	frequency-weighted parsed
103555.540974348	2.5k	frequency-weighted parsed
103197.160474524	2.5k	frequency-weighted parsed
103477.538918894	2.5k	frequency-weighted parsed
103455.02940497	2.5k	frequency-weighted parsed
103200.692910454	2.5k	frequency-weighted parsed
103335.881823777	2.5k	frequency-weighted parsed
103375.935676966	2.5k	frequency-weighted parsed
103271.754346852	2.5k	frequency-weighted parsed
103405.465222417	2.5k	frequency-weighted parsed
103476.350083394	2.5k	frequency-weighted parsed
103358.592509174	2.5k	frequency-weighted parsed
103371.177988603	2.5k	frequency-weighted parsed
103254.745113345	2.5k	frequency-weighted parsed
103322.251080795	2.5k	frequency-weighted parsed
103280.618214919	2.5k	frequency-weighted parsed
103499.748795006	2.5k	frequency-weighted parsed
103603.953859069	2.5k	frequency-weighted parsed
103501.923857728	2.5k	frequency-weighted parsed
103439.652663368	2.5k	frequency-weighted parsed
103394.844950567	2.5k	frequency-weighted parsed
103242.842330165	2.5k	frequency-weighted parsed
103451.635277866	2.5k	frequency-weighted parsed
103273.62708814	2.5k	frequency-weighted parsed
103331.853676309	2.5k	frequency-weighted parsed
103253.089162142	2.5k	frequency-weighted parsed
103443.765444071	2.5k	frequency-weighted parsed
103327.554001371	2.5k	frequency-weighted parsed
103477.673635125	2.5k	frequency-weighted parsed
103509.789104605	2.5k	frequency-weighted parsed
103379.673858477	2.5k	frequency-weighted parsed
103624.416866614	2.5k	frequency-weighted parsed
103529.608815489	2.5k	frequency-weighted parsed
103430.3044493	2.5k	frequency-weighted parsed
103391.960802359	2.5k	frequency-weighted parsed
103478.604886185	2.5k	frequency-weighted parsed
103589.040529773	2.5k	frequency-weighted parsed
103390.137526361	2.5k	frequency-weighted parsed
103391.182396981	2.5k	frequency-weighted parsed
103414.525584395	2.5k	frequency-weighted parsed
103283.029917129	2.5k	frequency-weighted parsed
103396.814465737	2.5k	frequency-weighted parsed
103487.753039511	2.5k	frequency-weighted parsed
103434.608288232	2.5k	frequency-weighted parsed
103256.102495998	2.5k	frequency-weighted parsed
103577.526941992	2.5k	frequency-weighted parsed
103385.097700006	2.5k	frequency-weighted parsed
103378.069089167	2.5k	frequency-weighted parsed
103349.742047289	2.5k	frequency-weighted parsed
103484.526805322	2.5k	frequency-weighted parsed
103400.619515877	2.5k	frequency-weighted parsed
103421.120949345	2.5k	frequency-weighted parsed
103368.977477042	2.5k	frequency-weighted parsed
103413.625623217	2.5k	frequency-weighted parsed
103483.519065669	2.5k	frequency-weighted parsed
103368.711807744	2.5k	frequency-weighted parsed
103456.300994058	2.5k	frequency-weighted parsed
103286.688282788	2.5k	frequency-weighted parsed
103552.428309937	2.5k	frequency-weighted parsed
103462.319483424	2.5k	frequency-weighted parsed
103501.232849121	2.5k	frequency-weighted parsed
103469.757398694	2.5k	frequency-weighted parsed
103470.019637139	2.5k	frequency-weighted parsed
103464.424366716	2.5k	frequency-weighted parsed
103447.89850745	2.5k	frequency-weighted parsed
103490.838821678	2.5k	frequency-weighted parsed
103272.888856377	2.5k	frequency-weighted parsed
103309.388403946	2.5k	frequency-weighted parsed
103321.934038939	2.5k	frequency-weighted parsed
103436.961733734	2.5k	frequency-weighted parsed
103509.233521699	2.5k	frequency-weighted parsed
103429.31941434	2.5k	frequency-weighted parsed
