V1	size	type
36700.3941570415	12k	unweighted
36684.4966187342	12k	unweighted
36704.3702110194	12k	unweighted
36658.1830404447	12k	unweighted
36714.2669196873	12k	unweighted
36690.8037174228	12k	unweighted
36657.1193046191	12k	unweighted
36725.364119821	12k	unweighted
36738.9236817789	12k	unweighted
36699.1227347015	12k	unweighted
36729.7753643354	12k	unweighted
36726.1865814227	12k	unweighted
36719.0461640437	12k	unweighted
36646.11414305	12k	unweighted
36720.8023040773	12k	unweighted
36718.0270091284	12k	unweighted
36683.0153136137	12k	unweighted
36689.382741778	12k	unweighted
36680.5363232891	12k	unweighted
36717.1505490123	12k	unweighted
36706.7785465896	12k	unweighted
36666.4402481119	12k	unweighted
36702.0999695376	12k	unweighted
36683.0218095995	12k	unweighted
36659.318761179	12k	unweighted
36760.0895862779	12k	unweighted
36708.7123897514	12k	unweighted
36708.0326359662	12k	unweighted
36704.4855608259	12k	unweighted
36737.6142559943	12k	unweighted
36705.1760325608	12k	unweighted
36677.8380719821	12k	unweighted
36664.311602477	12k	unweighted
36712.548303987	12k	unweighted
36732.492272714	12k	unweighted
36696.159449133	12k	unweighted
36663.7704109159	12k	unweighted
36717.9799556522	12k	unweighted
36687.8087177289	12k	unweighted
36658.9153519665	12k	unweighted
36653.1665795465	12k	unweighted
36719.1528110314	12k	unweighted
36677.3765602555	12k	unweighted
36679.6466511371	12k	unweighted
36723.7188036924	12k	unweighted
36718.4306514048	12k	unweighted
36748.3871554826	12k	unweighted
36728.64691283	12k	unweighted
36750.6444901292	12k	unweighted
36673.9521692904	12k	unweighted
36697.1603899807	12k	unweighted
36721.965014133	12k	unweighted
36693.5300836033	12k	unweighted
36692.5200123245	12k	unweighted
36689.3203318804	12k	unweighted
36695.4491220309	12k	unweighted
36681.6343218452	12k	unweighted
36728.0535015028	12k	unweighted
36692.7609090258	12k	unweighted
36692.5628648976	12k	unweighted
36742.442326492	12k	unweighted
36670.2110754418	12k	unweighted
36673.4810637239	12k	unweighted
36691.1701699392	12k	unweighted
36679.4585036104	12k	unweighted
36699.4372405473	12k	unweighted
36685.5456885575	12k	unweighted
36709.7409148979	12k	unweighted
36728.3081112027	12k	unweighted
36685.1809092221	12k	unweighted
36730.1043838579	12k	unweighted
36688.9783308161	12k	unweighted
36713.0359020306	12k	unweighted
36668.6091379976	12k	unweighted
36703.641644777	12k	unweighted
36714.5184067361	12k	unweighted
36726.2969135838	12k	unweighted
36698.5608920267	12k	unweighted
36664.5979543393	12k	unweighted
36642.0657728736	12k	unweighted
36712.0568268822	12k	unweighted
36746.9745208457	12k	unweighted
36696.1516079636	12k	unweighted
36699.0373384225	12k	unweighted
36653.7979023566	12k	unweighted
36665.7803797899	12k	unweighted
36695.1912676489	12k	unweighted
36720.7394069521	12k	unweighted
36697.4755124164	12k	unweighted
36665.3072612563	12k	unweighted
36668.8392000807	12k	unweighted
36696.3136315939	12k	unweighted
36675.7083903912	12k	unweighted
36720.3469696092	12k	unweighted
36658.8601403123	12k	unweighted
36683.018184941	12k	unweighted
36668.1148927512	12k	unweighted
36673.7080584444	12k	unweighted
36730.9922423898	12k	unweighted
36685.4730819123	12k	unweighted
36706.4755940551	12k	unweighted
36729.595445233	12k	unweighted
36725.6658287706	12k	unweighted
36674.4850366789	12k	unweighted
36670.1181334562	12k	unweighted
36709.8131928017	12k	unweighted
36697.2120275792	12k	unweighted
36661.7661864386	12k	unweighted
36721.4306876044	12k	unweighted
36684.0681961646	12k	unweighted
36675.2382529215	12k	unweighted
36713.9697151337	12k	unweighted
36686.0850648292	12k	unweighted
36663.386918784	12k	unweighted
36670.4856453176	12k	unweighted
36698.7472547114	12k	unweighted
36676.0076033189	12k	unweighted
36660.1330426855	12k	unweighted
36688.2398364816	12k	unweighted
36725.1535057249	12k	unweighted
36659.93485773	12k	unweighted
36697.3070465301	12k	unweighted
36657.6098238861	12k	unweighted
36679.9732622328	12k	unweighted
36696.9461326048	12k	unweighted
36704.412689279	12k	unweighted
36705.9509892737	12k	unweighted
36690.2937793466	12k	unweighted
36704.8098889248	12k	unweighted
36686.4317851762	12k	unweighted
36677.0693498951	12k	unweighted
36679.0233444231	13k	unweighted
36734.7607454773	13k	unweighted
36732.1715881311	13k	unweighted
36665.8543270558	13k	unweighted
36685.292000948	13k	unweighted
36690.3690167328	13k	unweighted
36681.1822267225	13k	unweighted
36710.7798200697	13k	unweighted
36694.4431702163	13k	unweighted
36689.5709302274	13k	unweighted
36668.9378253047	13k	unweighted
36683.4997198409	13k	unweighted
36681.8225106497	13k	unweighted
36725.291911747	13k	unweighted
36697.1630070582	13k	unweighted
36680.1293688657	13k	unweighted
36668.5110330387	13k	unweighted
36714.8489846183	13k	unweighted
36715.0075280962	13k	unweighted
36680.0534618109	13k	unweighted
36668.7339237142	13k	unweighted
36696.7609448847	13k	unweighted
36685.0746475656	13k	unweighted
36708.0770599705	13k	unweighted
36677.4472594466	13k	unweighted
36660.9205861052	13k	unweighted
36682.742259582	13k	unweighted
36669.2389748018	13k	unweighted
36677.2751312594	13k	unweighted
36741.8950771691	13k	unweighted
36683.2025793467	13k	unweighted
36673.8860511851	13k	unweighted
36691.9936703746	13k	unweighted
36680.1444617273	13k	unweighted
36722.8010615755	13k	unweighted
36724.8713694568	13k	unweighted
36738.3821261797	13k	unweighted
36671.9242926417	13k	unweighted
36684.1459790669	13k	unweighted
36729.333132206	13k	unweighted
36708.8884610971	13k	unweighted
36694.9086697308	13k	unweighted
36691.3430443726	13k	unweighted
36720.1375223327	13k	unweighted
36690.6767431838	13k	unweighted
36650.10918741	13k	unweighted
36726.199303693	13k	unweighted
36670.1840838312	13k	unweighted
36662.0093858694	13k	unweighted
36688.8521393536	13k	unweighted
36731.386532026	13k	unweighted
36698.8232303203	13k	unweighted
36686.2268152301	13k	unweighted
36680.5185870148	13k	unweighted
36672.6356598203	13k	unweighted
36702.4433275221	13k	unweighted
36668.9835215016	13k	unweighted
36701.4568570042	13k	unweighted
36672.8394611014	13k	unweighted
36747.2117315865	13k	unweighted
36682.5144186005	13k	unweighted
36691.1057865536	13k	unweighted
36656.9758704743	13k	unweighted
36731.5107226593	13k	unweighted
36674.6431817244	13k	unweighted
36689.9731400821	13k	unweighted
36667.6388793587	13k	unweighted
36696.7823373729	13k	unweighted
36694.7808233011	13k	unweighted
36695.1858767446	13k	unweighted
36684.8834074898	13k	unweighted
36704.8246519501	13k	unweighted
36696.2541674502	13k	unweighted
36682.9441315091	13k	unweighted
36703.6710343381	13k	unweighted
36679.0809461588	13k	unweighted
36658.1448147954	13k	unweighted
36714.0938982466	13k	unweighted
36692.527854088	13k	unweighted
36682.4770245436	13k	unweighted
36683.1324732958	13k	unweighted
36702.9255472062	13k	unweighted
36677.8109169742	13k	unweighted
36709.4081128871	13k	unweighted
36681.2458970427	13k	unweighted
36720.1443748848	13k	unweighted
36676.2278649046	13k	unweighted
36691.2872145595	13k	unweighted
36702.8465386004	13k	unweighted
36732.2976343589	13k	unweighted
36720.6764528737	13k	unweighted
36667.647358528	13k	unweighted
36671.9194594736	13k	unweighted
36717.7009773467	13k	unweighted
36695.3845682671	13k	unweighted
36671.8646425592	13k	unweighted
36716.0393153193	13k	unweighted
36687.747393885	13k	unweighted
36722.1075562541	13k	unweighted
36695.4684677938	13k	unweighted
36704.1843162499	13k	unweighted
36681.3421903306	13k	unweighted
36701.7127967856	13k	unweighted
36729.9684643523	13k	unweighted
36685.8234963659	13k	unweighted
36665.5540106879	13k	unweighted
36721.91883176	13k	unweighted
36712.638169031	13k	unweighted
36682.8615896394	13k	unweighted
36710.72823954	13k	unweighted
36714.0707783473	13k	unweighted
36741.7917695298	13k	unweighted
36676.9470194881	13k	unweighted
36675.3654155289	13k	unweighted
36662.4098317851	13k	unweighted
36765.8982384797	13k	unweighted
36682.3468775611	13k	unweighted
36713.1141802713	13k	unweighted
36669.9938816972	13k	unweighted
36681.7677781252	13k	unweighted
36715.9910970417	13k	unweighted
36670.2891316575	13k	unweighted
36675.8097099139	13k	unweighted
36718.2963097238	13k	unweighted
36757.3133136839	13k	unweighted
36723.4427791391	13k	unweighted
36708.7573589609	13k	unweighted
36719.5678954801	13k	unweighted
36661.1556787563	13k	unweighted
36716.1563842367	13k	unweighted
36665.2708715532	13k	unweighted
36715.9765985302	13k	unweighted
36727.6929383887	13k	unweighted
36707.2157208996	13k	unweighted
36697.1107477809	13k	unweighted
36676.2215070911	13k	unweighted
36667.2045349187	13k	unweighted
36665.3723531622	13k	unweighted
36677.88729186	13k	unweighted
36658.4523262511	13k	unweighted
36665.4546772977	13k	unweighted
36648.8784647679	13k	unweighted
36695.6572032501	13k	unweighted
36676.2560129801	13k	unweighted
36690.7033131075	13k	unweighted
36684.7008234522	13k	unweighted
36710.2434812719	13k	unweighted
36657.9733792144	13k	unweighted
36672.4077341863	13k	unweighted
36719.7580983121	13k	unweighted
36679.4807026211	13k	unweighted
36707.3077350755	13k	unweighted
36668.1687464104	13k	unweighted
36675.9685397818	13k	unweighted
36735.1793576573	13k	unweighted
36708.8761495526	13k	unweighted
36669.5772861982	13k	unweighted
36690.3525597953	13k	unweighted
36726.399235242	13k	unweighted
36736.800491501	13k	unweighted
36711.7063395776	13k	unweighted
36724.9912545585	13k	unweighted
36715.1381740296	13k	unweighted
36707.4086480741	13k	unweighted
36690.3297235609	13k	unweighted
36701.0238094747	13k	unweighted
36696.4989701846	13k	unweighted
36676.987884959	13k	unweighted
36677.2929996547	13k	unweighted
36691.4163602322	13k	unweighted
36667.0540466023	13k	unweighted
36684.5151447744	13k	unweighted
36678.4693121362	13k	unweighted
36682.4522777713	13k	unweighted
36682.4745961967	13k	unweighted
36684.8714489902	13k	unweighted
36669.8296083502	13k	unweighted
36695.0468876439	13k	unweighted
36700.195897966	13k	unweighted
36683.2678396988	13k	unweighted
36716.7889688977	13k	unweighted
36657.0748853034	13k	unweighted
36672.6803630435	13k	unweighted
36688.0657902184	13k	unweighted
36712.0494032757	13k	unweighted
36697.0128939227	13k	unweighted
36682.3936111489	13k	unweighted
36674.7499084531	13k	unweighted
36723.8849343841	13k	unweighted
36662.6747249377	13k	unweighted
36714.314507101	13k	unweighted
36674.4227552407	13k	unweighted
36736.7121535533	13k	unweighted
36728.1163103536	13k	unweighted
36718.849460176	13k	unweighted
36681.5113041523	13k	unweighted
36666.2342904713	13k	unweighted
36665.6594043366	13k	unweighted
36689.4310249653	13k	unweighted
36667.1386905244	13k	unweighted
36723.2722809869	13k	unweighted
36684.6059400906	13k	unweighted
36668.5154170343	13k	unweighted
36731.9226706675	13k	unweighted
36697.3400505409	13k	unweighted
36698.662035658	13k	unweighted
36679.1991762665	13k	unweighted
36679.4803211135	13k	unweighted
36682.2820277934	13k	unweighted
36739.0195083024	13k	unweighted
36683.784501139	13k	unweighted
36691.7554119114	13k	unweighted
36674.0823220509	13k	unweighted
36666.3370537356	13k	unweighted
36742.0092661502	13k	unweighted
36685.6717239303	13k	unweighted
36673.9413344684	13k	unweighted
36710.7016236242	13k	unweighted
36718.5599917132	13k	unweighted
36735.8947526182	13k	unweighted
36683.6246545469	13k	unweighted
36692.0940422424	13k	unweighted
36671.4712820163	13k	unweighted
36730.8674262337	13k	unweighted
36716.3678259251	13k	unweighted
36668.005274545	13k	unweighted
36731.0477283586	13k	unweighted
36737.0261215073	13k	unweighted
36730.734874362	13k	unweighted
36711.044336577	13k	unweighted
36694.340739678	13k	unweighted
36666.569048846	13k	unweighted
36660.5719812143	13k	unweighted
36688.8579420015	13k	unweighted
36703.8520620188	13k	unweighted
36697.4986021255	13k	unweighted
36697.1798252828	13k	unweighted
36690.5147570979	13k	unweighted
36676.1429076928	13k	unweighted
36678.5641007505	13k	unweighted
36659.0290328719	13k	unweighted
36680.4308791952	13k	unweighted
36665.0795657052	13k	unweighted
36716.0362643749	13k	unweighted
36679.6578975153	13k	unweighted
36699.711072997	13k	unweighted
36745.5940283483	13k	unweighted
36736.0767337112	13k	unweighted
36728.4422621146	13k	unweighted
36685.4573813793	13k	unweighted
36701.3438491085	13k	unweighted
36733.8307025696	13k	unweighted
36710.4496012012	13k	unweighted
36709.7397697022	13k	unweighted
36677.9563445177	13k	unweighted
36661.7656524085	13k	unweighted
36676.593939096	13k	unweighted
36681.809805849	13k	unweighted
36682.2498348713	13k	unweighted
36690.4979623688	13k	unweighted
36681.5178212649	13k	unweighted
36653.2437804251	13k	unweighted
36735.606471559	13k	unweighted
36721.2170232628	13k	unweighted
36666.2518292139	13k	unweighted
36678.3690250592	13k	unweighted
36689.0520911948	13k	unweighted
36726.1686707636	13k	unweighted
36704.6110970595	13k	unweighted
36683.4576407915	13k	unweighted
36677.0532971497	13k	unweighted
36683.0307452787	13k	unweighted
36711.4977653211	13k	unweighted
36683.5538214488	13k	unweighted
36680.016713609	13k	unweighted
36715.0598823703	13k	unweighted
36681.9298371926	13k	unweighted
36694.9101726417	13k	unweighted
36657.5422765966	13k	unweighted
36701.9105121638	13k	unweighted
36707.6395886777	13k	unweighted
36674.6821644436	13k	unweighted
36679.1554878007	13k	unweighted
36670.2744529517	13k	unweighted
36688.2334930999	13k	unweighted
36680.2638137367	13k	unweighted
36666.97944952	13k	unweighted
36712.0882769352	13k	unweighted
36669.0749535623	13k	unweighted
36680.5207640031	13k	unweighted
36667.0451301799	13k	unweighted
36723.0857031739	13k	unweighted
36692.9861367888	13k	unweighted
36666.4380323296	13k	unweighted
36709.2869759247	13k	unweighted
36738.0465784274	13k	unweighted
36682.8639227544	13k	unweighted
36683.5900508588	13k	unweighted
36673.803290615	13k	unweighted
36669.6228714748	13k	unweighted
36672.5392522855	13k	unweighted
36668.2439692043	13k	unweighted
36673.8032875665	13k	unweighted
36713.9971372617	13k	unweighted
36710.456738596	13k	unweighted
36669.4202023075	13k	unweighted
36728.1306409242	13k	unweighted
36691.370053753	13k	unweighted
36723.2585603785	13k	unweighted
36655.9214824249	13k	unweighted
36670.8709801283	13k	unweighted
36722.1275178988	13k	unweighted
36729.5884707137	13k	unweighted
36674.0702966875	13k	unweighted
36714.1024216006	13k	unweighted
36669.7414855194	13k	unweighted
36645.0313111226	13k	unweighted
36664.4379432893	13k	unweighted
36678.0029351892	13k	unweighted
36677.391101312	13k	unweighted
36700.6225569802	13k	unweighted
36744.62405008	13k	unweighted
36665.7418705931	13k	unweighted
36718.6620717879	13k	unweighted
36717.4847031664	13k	unweighted
36660.7266724767	13k	unweighted
36693.5545695644	13k	unweighted
36693.315632592	13k	unweighted
36687.2151790709	13k	unweighted
36732.8209430952	13k	unweighted
36684.5531166315	13k	unweighted
36718.6570725102	13k	unweighted
36717.1599643414	13k	unweighted
36728.5823347057	13k	unweighted
36726.1062218463	13k	unweighted
36691.3925466068	13k	unweighted
36701.7593588886	13k	unweighted
36701.9588817164	13k	unweighted
36695.8408499958	13k	unweighted
36683.0637516963	13k	unweighted
36674.4364738627	13k	unweighted
36684.069735061	13k	unweighted
36690.3092986032	13k	unweighted
36710.9601929055	13k	unweighted
36716.2721501378	13k	unweighted
36670.4450608376	13k	unweighted
36690.853698233	13k	unweighted
36668.6135157003	13k	unweighted
36699.7005470232	13k	unweighted
36662.3779434587	13k	unweighted
36665.8668683219	13k	unweighted
36666.856674819	13k	unweighted
36673.5999389546	13k	unweighted
36662.4436759285	13k	unweighted
36714.5286111417	13k	unweighted
36688.0152726788	13k	unweighted
36689.109060393	13k	unweighted
36678.0215188118	13k	unweighted
36688.2198634594	13k	unweighted
36691.8556694086	13k	unweighted
36691.6024369696	13k	unweighted
36669.8027488866	13k	unweighted
36679.2530622334	13k	unweighted
36679.1730063864	13k	unweighted
36715.9842869792	13k	unweighted
36686.9976949161	13k	unweighted
36691.505822934	13k	unweighted
36670.1964221661	13k	unweighted
36703.5309293263	13k	unweighted
36668.2538794667	13k	unweighted
36694.4573172212	13k	unweighted
36714.017733311	13k	unweighted
36672.1768185268	13k	unweighted
36706.2508692963	13k	unweighted
36687.6259252647	13k	unweighted
36706.758762353	13k	unweighted
36699.3368452886	13k	unweighted
36664.7558376888	13k	unweighted
36713.753081174	13k	unweighted
36684.347734004	13k	unweighted
36687.0277380704	13k	unweighted
36692.9958888834	13k	unweighted
36717.0795174524	13k	unweighted
36664.4388914605	13k	unweighted
36673.7905681746	13k	unweighted
36732.2340110499	13k	unweighted
36711.0723479553	13k	unweighted
36679.805833786	13k	unweighted
36671.301554812	13k	unweighted
36687.3544197979	13k	unweighted
36663.410213781	13k	unweighted
36748.2688497415	13k	unweighted
36718.4262501091	13k	unweighted
36696.0292416193	13k	unweighted
36673.0537821351	13k	unweighted
36685.0889435112	13k	unweighted
36686.6679257457	13k	unweighted
36677.2426861988	13k	unweighted
36660.2890156588	13k	unweighted
36725.9765059816	13k	unweighted
36698.1357782665	13k	unweighted
36682.4303268016	13k	unweighted
36680.7700051757	13k	unweighted
36721.98208794	13k	unweighted
36693.065388126	13k	unweighted
36699.2110582478	13k	unweighted
36686.3346626219	13k	unweighted
36720.6753907495	13k	unweighted
36682.5053477149	13k	unweighted
36684.8710199361	13k	unweighted
36713.1799216132	13k	unweighted
36742.97106592	13k	unweighted
36680.5643783684	13k	unweighted
36667.3882091717	13k	unweighted
36657.937772032	13k	unweighted
36648.242129097	13k	unweighted
36690.1626940488	13k	unweighted
36728.0952116468	13k	unweighted
36726.7415874998	13k	unweighted
36692.0703808725	13k	unweighted
36671.5461861999	13k	unweighted
36680.571954439	13k	unweighted
36673.1072449913	13k	unweighted
36706.0426050541	13k	unweighted
36670.8258005622	13k	unweighted
36686.6239500152	13k	unweighted
36716.5666339733	13k	unweighted
36670.4175067879	13k	unweighted
36696.2349656994	13k	unweighted
36683.7010258141	13k	unweighted
36722.3259713059	13k	unweighted
36734.8672091574	13k	unweighted
36675.5478039035	13k	unweighted
36693.6783392201	13k	unweighted
36702.9831583391	13k	unweighted
36674.1441486762	13k	unweighted
36671.3203761192	13k	unweighted
36672.3099700952	13k	unweighted
36695.3864089727	13k	unweighted
36662.3874307369	13k	unweighted
36739.3172884686	13k	unweighted
36664.7513811099	13k	unweighted
36673.2148561967	13k	unweighted
36731.1812633989	13k	unweighted
36683.2881823723	13k	unweighted
36670.5319711128	13k	unweighted
36680.6519680308	13k	unweighted
36679.4416210991	13k	unweighted
36688.7146865097	13k	unweighted
36712.0245314468	13k	unweighted
36714.575236874	13k	unweighted
36735.3553396162	13k	unweighted
36677.6997449701	13k	unweighted
36700.1665001762	13k	unweighted
36704.4428820679	13k	unweighted
36664.921050871	13k	unweighted
36726.8450646068	13k	unweighted
36686.9801971623	13k	unweighted
36656.8275091696	13k	unweighted
36725.1471858539	13k	unweighted
36682.9601228413	13k	unweighted
36753.777443845	13k	unweighted
36690.1991478393	13k	unweighted
36650.4152195309	13k	unweighted
36674.0401550087	13k	unweighted
36696.0226587057	13k	unweighted
36755.5083524472	13k	unweighted
36687.0196400406	13k	unweighted
36704.5328238161	13k	unweighted
36706.3382401146	13k	unweighted
36635.0377580821	13k	unweighted
36683.7402488498	13k	unweighted
36670.1259935008	13k	unweighted
36664.8893047269	13k	unweighted
36747.2930125217	13k	unweighted
36710.5021699004	13k	unweighted
36670.354163373	13k	unweighted
36695.2580024062	13k	unweighted
36732.1308847475	13k	unweighted
36722.5760790526	13k	unweighted
36678.9434530451	13k	unweighted
36670.1398501997	13k	unweighted
36684.8152170011	13k	unweighted
36690.441789927	13k	unweighted
36715.6522932415	13k	unweighted
36702.3713336881	13k	unweighted
36703.7872803049	13k	unweighted
36663.5279125202	13k	unweighted
36717.929879519	13k	unweighted
36683.1178773989	13k	unweighted
36664.7407463408	13k	unweighted
36660.8293672446	13k	unweighted
36693.6751850313	13k	unweighted
36677.2636467229	13k	unweighted
36662.2104046569	13k	unweighted
36716.1878034336	13k	unweighted
36677.8394148647	13k	unweighted
36661.5584565647	13k	unweighted
36728.7411877761	13k	unweighted
36697.7307338373	13k	unweighted
36722.9643254331	13k	unweighted
36694.3298786411	13k	unweighted
36713.8878269482	13k	unweighted
36722.5748582991	13k	unweighted
36668.8832471928	13k	unweighted
36687.7836493385	13k	unweighted
36679.9547595494	13k	unweighted
36725.6706981767	13k	unweighted
36715.7397832416	13k	unweighted
36723.5557370266	13k	unweighted
36699.5603453707	13k	unweighted
36725.8899973024	13k	unweighted
36713.86205985	13k	unweighted
36666.6452861941	13k	unweighted
36692.2955302324	13k	unweighted
36701.7457596473	13k	unweighted
36723.2872091601	13k	unweighted
36696.6581369798	13k	unweighted
36727.3432205854	13k	unweighted
36685.4366936698	13k	unweighted
36702.1522880234	13k	unweighted
36730.5597246564	13k	unweighted
36741.3707554977	13k	unweighted
36704.8995132474	13k	unweighted
36717.5809714043	13k	unweighted
36710.3825949053	13k	unweighted
36697.6643306642	13k	unweighted
36686.2103923731	13k	unweighted
36693.3852658197	13k	unweighted
36671.9894732319	13k	unweighted
36679.7692247777	13k	unweighted
36685.5578361318	13k	unweighted
36677.1905300979	13k	unweighted
36699.6872924094	13k	unweighted
36692.5353556937	13k	unweighted
36690.7184386607	13k	unweighted
36703.6908827537	13k	unweighted
36711.5793818477	13k	unweighted
36694.2213568145	13k	unweighted
36734.3743390904	13k	unweighted
36705.4111717362	13k	unweighted
36714.0973001051	13k	unweighted
36693.6212059419	13k	unweighted
36685.8062315963	13k	unweighted
36665.6508398425	13k	unweighted
36692.3277288259	13k	unweighted
36671.409342276	13k	unweighted
36668.2634615647	13k	unweighted
36668.8912650426	13k	unweighted
36700.0724926357	13k	unweighted
36674.1773163017	13k	unweighted
36683.5503518861	13k	unweighted
36688.5748671047	13k	unweighted
36686.7568275942	13k	unweighted
36728.1263823798	13k	unweighted
36693.4812068729	13k	unweighted
36683.8171367553	13k	unweighted
36709.759150345	13k	unweighted
36719.4761305382	13k	unweighted
36672.3127926462	13k	unweighted
36686.3727883286	13k	unweighted
36711.4743696526	13k	unweighted
36679.1881143483	13k	unweighted
36686.0322187038	13k	unweighted
36740.8801504055	13k	unweighted
36690.6898819754	13k	unweighted
36663.5156698808	13k	unweighted
36672.2949602697	13k	unweighted
36737.7277296239	13k	unweighted
36680.0486328832	13k	unweighted
36688.973174972	13k	unweighted
36716.0536715714	13k	unweighted
36689.9968164526	13k	unweighted
36688.305076025	13k	unweighted
36691.9347742827	13k	unweighted
36690.4002914243	13k	unweighted
36690.0301923575	13k	unweighted
36718.7961870892	13k	unweighted
36703.2443259616	13k	unweighted
36710.3321512436	13k	unweighted
36691.067696001	13k	unweighted
36708.5413818242	13k	unweighted
36708.9883324874	13k	unweighted
36667.8630597338	13k	unweighted
36680.0121889081	13k	unweighted
36676.4354513458	13k	unweighted
36716.4987419746	13k	unweighted
36672.134035833	13k	unweighted
36701.1131681908	13k	unweighted
36688.1314698079	13k	unweighted
36672.9097121911	13k	unweighted
36696.7246517077	13k	unweighted
36684.3078273676	13k	unweighted
36724.3748918967	13k	unweighted
36681.9292829911	13k	unweighted
36686.6449685996	13k	unweighted
36725.9904025906	13k	unweighted
36676.1136670196	13k	unweighted
36706.8493605275	13k	unweighted
36681.2412020662	13k	unweighted
36709.2932364722	13k	unweighted
36699.4630567846	13k	unweighted
36694.696525182	13k	unweighted
36675.8191127448	13k	unweighted
36653.2565317799	13k	unweighted
36696.200502013	13k	unweighted
36666.5811498532	13k	unweighted
36680.2357660659	13k	unweighted
36708.9859658074	13k	unweighted
36729.1900887557	13k	unweighted
36680.7725938503	13k	unweighted
36662.6434478715	13k	unweighted
36666.8191988158	13k	unweighted
36696.4280469095	13k	unweighted
36653.3784349948	13k	unweighted
36672.2529972041	13k	unweighted
36741.4202857913	13k	unweighted
36717.0354362453	13k	unweighted
36656.6270622293	13k	unweighted
36716.7479269857	13k	unweighted
36684.336125548	13k	unweighted
36674.0070465918	13k	unweighted
36668.5060388345	13k	unweighted
36683.7107805368	13k	unweighted
36698.4119015135	13k	unweighted
36677.929281744	13k	unweighted
36667.5716303868	13k	unweighted
36689.6648234155	13k	unweighted
36726.5265029356	13k	unweighted
36683.7468879374	13k	unweighted
36686.4574709847	13k	unweighted
36755.61200085	13k	unweighted
36719.140468483	13k	unweighted
36727.1746898119	13k	unweighted
36711.5248178372	13k	unweighted
36660.5199896483	13k	unweighted
36687.5093547244	13k	unweighted
36688.4172532991	13k	unweighted
36694.3208279826	13k	unweighted
36680.0854252852	13k	unweighted
36726.840688218	13k	unweighted
36706.0563755881	13k	unweighted
36687.2971207278	13k	unweighted
36671.4883090779	13k	unweighted
36724.6488985683	13k	unweighted
36710.131446927	13k	unweighted
36664.940518018	13k	unweighted
36670.9507828007	13k	unweighted
36712.9516531783	13k	unweighted
36687.1938845097	13k	unweighted
36723.2334625123	13k	unweighted
36698.4400719489	13k	unweighted
36697.7837422654	13k	unweighted
36707.3122005079	13k	unweighted
36677.1919914967	13k	unweighted
36675.3055203633	13k	unweighted
36723.5252208154	13k	unweighted
36670.3331219263	13k	unweighted
36670.8097635183	13k	unweighted
36640.766656742	13k	unweighted
36687.0136150508	13k	unweighted
36704.9421933963	13k	unweighted
36661.1085638353	13k	unweighted
36757.5799552157	13k	unweighted
36697.5144510728	13k	unweighted
36734.9204387339	13k	unweighted
36672.5952016571	13k	unweighted
36701.0505591402	13k	unweighted
36721.7324170709	13k	unweighted
36713.1063833683	13k	unweighted
36680.6532700522	13k	unweighted
36714.6496445835	13k	unweighted
36707.030312103	13k	unweighted
36701.5902319513	13k	unweighted
36700.4208201386	13k	unweighted
36674.2445210526	13k	unweighted
36721.7478108535	13k	unweighted
36740.4836743492	13k	unweighted
36715.4858572056	13k	unweighted
36713.343091349	13k	unweighted
36659.2347460839	13k	unweighted
36695.2677275679	13k	unweighted
36743.0684529399	13k	unweighted
36706.1379399543	13k	unweighted
36673.6245672132	13k	unweighted
36720.1748959753	13k	unweighted
36684.9861016456	13k	unweighted
36680.621775713	13k	unweighted
36695.0726397473	13k	unweighted
36687.692343424	13k	unweighted
36723.1455811327	13k	unweighted
36666.7525424655	13k	unweighted
36657.8212369948	13k	unweighted
36695.0892178713	13k	unweighted
36693.410742282	13k	unweighted
36666.1561501823	13k	unweighted
36672.5832791572	13k	unweighted
36668.3459934988	13k	unweighted
36679.3159676975	13k	unweighted
36729.4544420576	13k	unweighted
36775.6285520235	13k	unweighted
36697.8004928049	13k	unweighted
36719.3979527179	13k	unweighted
36689.5216692286	13k	unweighted
36723.2436563057	13k	unweighted
36679.445366665	13k	unweighted
36681.6029074852	13k	unweighted
36734.9977087885	13k	unweighted
36684.5669921481	13k	unweighted
36713.2817514397	13k	unweighted
36729.1503276946	13k	unweighted
36699.4035481142	13k	unweighted
36689.8512097906	13k	unweighted
36690.6267143836	13k	unweighted
36720.7535883674	13k	unweighted
36711.132943843	13k	unweighted
36705.5467485811	13k	unweighted
36715.5757533168	13k	unweighted
36675.492815842	13k	unweighted
36730.0181751917	13k	unweighted
36646.4806674426	13k	unweighted
36686.219773463	13k	unweighted
36658.1885537603	13k	unweighted
36677.4966408476	13k	unweighted
36718.0616965762	13k	unweighted
36748.8089668318	13k	unweighted
36664.4696604912	13k	unweighted
36686.8519259014	13k	unweighted
36654.9833691993	13k	unweighted
36671.8391968409	13k	unweighted
36693.1006558871	13k	unweighted
36717.3174447876	13k	unweighted
36693.4481133947	13k	unweighted
36698.4024318243	13k	unweighted
36667.9273402641	13k	unweighted
36682.2206382892	13k	unweighted
36659.5697841507	13k	unweighted
36691.1777522245	13k	unweighted
36683.2307445318	13k	unweighted
36681.4188255722	13k	unweighted
36687.2797266403	13k	unweighted
36680.33467053	13k	unweighted
36703.303000459	13k	unweighted
36723.5034030757	13k	unweighted
36728.3031283949	13k	unweighted
36703.152942527	13k	unweighted
36736.6110403574	13k	unweighted
36717.4629923722	13k	unweighted
36653.2840428823	13k	unweighted
36703.9280217247	13k	unweighted
