item,logprob
anE,-3.5873382
Aea,-4.3361692000000005
OrA,-3.5850762
irE,-3.6952182
Eku,-4.4310372000000005
atU,-3.5117971999999997
hiA,-3.3028022
Imo,-4.472412200000001
omO,-4.242428200000001
wAi,-3.0606372
IwE,-4.386993200000001
atE,-3.7459972
ikU,-4.1946221999999995
epA,-4.2308162
ANU,-4.358413199999999
awi,-4.2979532
peu,-3.9625872
ANA,-3.1031942
Oru,-3.7245652000000002
AhE,-3.8699562000000003
NOu,-4.1239112
Ure,-3.3741461999999998
OhI,-3.2709682
aiE,-4.7375822
upU,-4.1205131999999995
OfI,-4.8229682
enu,-4.1746532
Opu,-4.310973199999999
iao,-4.609600200000001
Uni,-3.6616302
Ihe,-4.0714852
Ine,-3.3287142
nia,-3.2945832000000004
Ahe,-3.8699562000000003
une,-3.8852872
uaA,-5.109052200000001
huI,-3.4926771999999997
Ane,-3.5873382
mIi,-4.4453262
Ihu,-4.1209782
OhE,-3.6479272000000003
Oni,-4.0273062
ihU,-4.1209782
EhE,-3.5849832000000004
kAu,-2.6075582
Apa,-3.5607572
otU,-3.8855692000000004
IwA,-3.5482261999999998
Awa,-3.2601792
etA,-4.063504200000001
reU,-3.6663951999999997
oau,-4.700483200000001
ImO,-4.472412200000001
epo,-4.5742162
ONU,-5.131814200000001
One,-3.8438142
iAu,-4.742319200000001
kaO,-3.0852662
Iwe,-4.386993200000001
Aeo,-5.6728852
Ofa,-4.6216522
UkE,-3.7294942
ApU,-3.6114782
aii,-5.0051682
owA,-4.4230202
IkA,-3.6353742
Aue,-4.6780562
orE,-3.2825212
upO,-4.4180042
Amo,-3.8838801999999997
uno,-4.4145702
OpO,-4.3658512
enI,-4.1385372
nue,-4.867229200000001
epE,-4.4974422
feu,-4.1635922
Owi,-5.006126200000001
etI,-3.8930672000000004
Ire,-3.6952182
tOA,-3.2715962
AhU,-3.3624962000000003
eme,-4.7835502000000005
erU,-3.9086452
IwI,-3.8334312
unO,-4.4145702
fAo,-3.7529451999999996
oeA,-5.0502932000000005
uii,-5.2877782
aiO,-4.409917200000001
inE,-3.3287142
Ira,-3.5877882
upi,-4.420662200000001
epi,-4.4796602
OmO,-4.242428200000001
Noa,-4.1789082
Oua,-4.161960199999999
ahO,-3.8664722
nOi,-3.8063452000000004
eNu,-5.284024199999999
tAe,-3.3045272000000003
ome,-4.864444199999999
paI,-2.9450572
nAi,-3.5347202
UpA,-4.219063200000001
eNU,-5.284024199999999
kEa,-3.0287302
puA,-2.6078272
eaa,-5.5123312
opo,-4.3658512
AwE,-3.4818642
awE,-3.4818642
oNu,-5.131814200000001
auA,-3.3338502
ItI,-3.2781492
unA,-3.2706622
tUa,-2.7893222
InI,-3.2192202
UrA,-3.4961572000000003
ONO,-4.748300199999999
OtI,-3.4625972
ofi,-4.8229682
Ome,-4.864444199999999
Awi,-4.2979532
ENe,-5.3789002
kiO,-3.4026232000000003
ItU,-4.0160561999999995
aiu,-4.430009200000001
Eka,-3.6297722
aNU,-4.358413199999999
pAu,-3.1412252
AkE,-3.3430572
Eko,-4.033132200000001
irU,-4.297133199999999
ire,-3.6952182
uko,-4.0733912
kIi,-4.1257942
mie,-4.198247200000001
Ero,-3.7678152
rOi,-3.2162612
iwA,-3.5482261999999998
iwI,-3.8334312
eoA,-5.505373199999999
uNi,-5.016479200000001
tEa,-2.9280472
Iwi,-3.8334312
epu,-4.3710492
eha,-3.7898532
IkI,-3.4336392000000004
uti,-3.7507642000000003
koA,-3.3089562000000003
imA,-4.1283601999999995
enA,-3.6132252
iwe,-4.386993200000001
upE,-4.3884942
irI,-3.2849512
ape,-3.8655652000000003
Afu,-4.9568162000000004
ErE,-3.3234062000000004
etO,-4.475139199999999
IrI,-3.2849512
tiU,-3.6721462
Otu,-3.8855692000000004
ekA,-3.6297722
pie,-4.1686222
UNu,-5.3684482
kOi,-3.2123882
oae,-5.2150882
Ohe,-3.6479272000000003
pUa,-2.6078272
epO,-4.5742162
OhO,-3.5510552
rIi,-4.2236452
kOu,-3.0659012
eae,-5.5856712
orO,-3.2256312
uhE,-4.2146422
oeo,-5.841091199999999
etE,-4.2249882
uNu,-5.3684482
Upu,-4.1205131999999995
eto,-4.475139199999999
AwI,-4.2979532
AkU,-3.5324132
ipi,-4.1879311999999995
taI,-2.7371362
Ano,-3.6950102
ume,-3.8899512
OkO,-3.3857572
uae,-4.9913732
onO,-3.5576931999999997
emu,-4.444727200000001
ihE,-4.0714852
aNu,-4.358413199999999
eaA,-5.5123312
Ini,-3.2192202
otA,-3.5846611999999998
keA,-3.0287302
apI,-3.5379631999999996
Iro,-3.6436482
Imi,-4.3632702000000005
pEi,-3.5513542
Oio,-5.3195742
Onu,-3.8731161999999997
Ino,-3.5451352000000003
ahE,-3.8699562000000003
NAo,-3.9771452000000003
Eru,-3.9086452
OnI,-4.0273062
Etu,-4.2645322
afu,-4.9568162000000004
rAu,-2.9385712
hAo,-3.2755912
aie,-4.7375822
Ore,-3.2825212
aAe,-5.7840092
Ani,-3.4641892000000003
ahU,-3.3624962000000003
ItO,-4.039956200000001
unE,-3.8852872
pEa,-3.2009712
hAe,-3.1702942
Epo,-4.5742162
OnE,-3.8438142
teU,-3.9183722
ENi,-4.4874042
OwA,-4.4230202
heA,-2.8990862
maA,-3.9942092
ikE,-3.8996432000000003
fEa,-2.9832172
pUA,-2.6078272
Uru,-3.2092782
opE,-4.3275302
kaU,-2.6075582
opO,-4.3658512
ufe,-4.216153200000001
upe,-4.3884942
ONa,-3.7999202000000003
UkO,-4.0733912
eNo,-4.9037162
nUmu,-4.8235382
Uafu,-6.5352672
kApI,-3.3763571999999997
pikE,-3.8209382
humo,-4.3759642
pAfi,-4.2930522
Urii,-5.558161200000001
AkiA,-4.242081199999999
meNU,-5.3839232
wOpI,-5.1243982
UNeo,-7.0883512
oupo,-5.539756199999999
UrAA,-5.7320291999999995
rIwi,-4.3985921999999995
