item,logprob
anE,-3.5674280000000005
Aea,-4.29047
OrA,-3.5743780000000003
irE,-3.763268
Eku,-4.178545000000001
atU,-3.5837710000000005
hiA,-3.074911
Imo,-4.522919
omO,-4.013026
wAi,-3.142431
IwE,-4.441829
atE,-3.8102270000000003
ikU,-4.303987
epA,-4.2169110000000005
ANU,-4.3984060000000005
awi,-4.468736
peu,-4.072679
ANA,-3.02008
Oru,-3.7297020000000005
AhE,-3.6941430000000004
NOu,-3.9244590000000006
Ure,-3.512027
OhI,-3.239217
aiE,-4.843154
upU,-4.215116
OfI,-4.921117000000001
enu,-4.209135
Opu,-4.258214000000001
iao,-4.63387
Uni,-3.7074750000000005
Ihe,-4.020139
Ine,-3.348648
nia,-3.353466
Ahe,-3.6941430000000004
une,-3.8687070000000006
uaA,-5.312863
huI,-3.5660040000000004
Ane,-3.5674280000000005
mIi,-4.51247
Ihu,-4.273271
OhE,-3.531687
Oni,-3.9122140000000005
ihU,-4.273271
EhE,-3.546024
kAu,-2.6274179999999996
Apa,-3.500895
otU,-3.8926870000000005
IwA,-3.622565
Awa,-3.303756
etA,-3.8747300000000005
reU,-3.9579460000000006
oau,-4.894496
ImO,-4.522919
epo,-4.675807
ONU,-5.361359
One,-3.816745
iAu,-4.9061200000000005
kaO,-3.224074
Iwe,-4.441829
Aeo,-5.88328
Ofa,-4.726276
UkE,-3.4413990000000005
ApU,-3.544983
aii,-5.145429
owA,-4.587414
IkA,-3.6925980000000003
Aue,-4.855874
orE,-3.295026
upO,-4.526738
Amo,-4.019667
uno,-4.519145
OpO,-4.304194
enI,-4.046987000000001
nue,-4.728855
epE,-4.607709
feu,-4.248985
Owi,-5.2229030000000005
etI,-3.6199640000000004
Ire,-3.763268
tOA,-3.3142890000000005
AhU,-3.235708
eme,-4.57008
erU,-3.992782
IwI,-3.922725
unO,-4.519145
fAo,-3.3072920000000003
oeA,-4.495588000000001
uii,-5.3989400000000005
aiO,-4.2579400000000005
inE,-3.348648
Ira,-3.625317
upi,-4.439292
epi,-4.545181
OmO,-4.013026
Noa,-3.9066100000000006
Oua,-4.361121
ahO,-3.9080200000000005
nOi,-3.464462
eNu,-4.754067
tAe,-3.1524340000000004
ome,-4.284773
paI,-3.036341
nAi,-3.672232
UpA,-4.178259000000001
eNU,-4.754067
kEa,-3.0548640000000002
puA,-2.6258489999999997
eaa,-5.640066
opo,-4.304194
AwE,-3.623425
awE,-3.623425
oNu,-5.361359
auA,-3.4756360000000006
ItI,-3.3892190000000006
unA,-3.375757
tUa,-2.816517
InI,-3.219855
UrA,-3.557676
ONO,-4.61785
OtI,-3.60403
ofi,-4.921117000000001
Ome,-4.284773
Awi,-4.468736
ENe,-4.8949110000000005
kiO,-3.580522
ItU,-4.13076
aiu,-4.554202
Eka,-3.681331
aNU,-4.3984060000000005
pAu,-3.27198
AkE,-3.411129
Eko,-3.9874650000000003
irU,-4.393857000000001
ire,-3.763268
uko,-4.014182
kIi,-4.248157
mie,-4.297348
Ero,-3.971012
rOi,-3.234591
iwA,-3.622565
iwI,-3.922725
eoA,-5.563208
uNi,-5.022226
tEa,-3.004671
Iwi,-3.922725
epu,-4.451475
eha,-3.788978
IkI,-3.4950140000000003
uti,-3.855258
koA,-3.306757
imA,-4.2284250000000005
enA,-3.739878
iwe,-4.441829
upE,-4.500524
irI,-3.28008
ape,-4.043544
Afu,-4.887647
ErE,-3.38377
etO,-4.3876170000000005
IrI,-3.28008
tiU,-3.828539
Otu,-3.8926870000000005
ekA,-3.681331
pie,-4.392003
UNu,-5.342077000000001
kOi,-3.263451
oae,-5.332577000000001
Ohe,-3.531687
pUa,-2.6258489999999997
epO,-4.675807
OhO,-3.574941
rIi,-4.356771
kOu,-3.1201689999999997
eae,-5.569016
orO,-3.2834380000000003
uhE,-4.2353320000000005
oeo,-6.019385000000001
etE,-3.952852
uNu,-5.342077000000001
Upu,-4.215116
eto,-4.3876170000000005
AwI,-4.468736
AkU,-3.549252
ipi,-4.2534860000000005
taI,-2.764665
Ano,-3.7875320000000006
ume,-3.926616
OkO,-3.501755
uae,-4.5642700000000005
onO,-3.7281250000000004
emu,-4.4973730000000005
ihE,-4.020139
aNu,-4.3984060000000005
eaA,-5.640066
Ini,-3.219855
otA,-3.687531
keA,-3.0548640000000002
apI,-3.621377
Iro,-3.731712
Imi,-4.381903
pEi,-3.226387
Oio,-5.531975
Onu,-3.9811070000000006
Ino,-3.7043980000000003
ahE,-3.6941430000000004
NAo,-4.007045000000001
Eru,-3.992782
OnI,-3.9122140000000005
Etu,-4.105827000000001
afu,-4.887647
rAu,-3.0259340000000003
hAo,-3.2906180000000003
aie,-4.843154
Ore,-3.295026
aAe,-6.0709610000000005
Ani,-3.4387
ahU,-3.235708
ItO,-4.133757
unE,-3.8687070000000006
pEa,-3.2251260000000004
hAe,-3.202197
Epo,-4.675807
OnE,-3.816745
teU,-3.938841
ENi,-3.9508140000000003
OwA,-4.587414
heA,-3.0146360000000003
maA,-4.17547
ikE,-4.022925
fEa,-3.06304
pUA,-2.6258489999999997
Uru,-3.1442680000000003
opE,-4.100083000000001
kaU,-2.6274179999999996
opO,-4.304194
ufe,-4.258033
upe,-4.500524
ONa,-3.8562780000000005
UkO,-4.014182
eNo,-4.334398
nUmu,-4.26949
Uafu,-6.195287
kApI,-3.416805
pikE,-3.9395
humo,-4.459771
pAfi,-4.306284
Urii,-5.69758
AkiA,-4.436602000000001
meNU,-5.269556000000001
wOpI,-5.0947640000000005
UNeo,-7.240309
oupo,-5.766945000000001
UrAA,-5.9200230000000005
rIwi,-4.548021
oumi,-5.5998540000000006
pAwI,-4.610078000000001
OAno,-5.627128
pefO,-6.346267
OhOi,-4.510803
NAmi,-4.130888000000001
imAI,-5.12415
Aape,-6.353428
OAka,-4.9018310000000005
fInA,-3.9697250000000004
NikA,-4.370336
AiwE,-5.194664
utOI,-5.437913
eife,-6.297774
upio,-5.697031
wIpu,-4.816
AanO,-6.118361
wurI,-5.489213
fihE,-4.530841000000001
IrIi,-5.574181
Iwea,-5.176036
ofAO,-5.718381
NOto,-4.219494
OkAI,-4.686344
Iwie,-5.941257
hEha,-4.068347
wuri,-5.489213
OtOI,-4.959251
rAwI,-4.436776
UaNu,-5.832077
NAme,-4.413151
wewE,-3.944484
niNA,-4.036077000000001
wEni,-3.999277
NAiE,-5.557724
ONoe,-6.4581990000000005
IrAA,-5.9876640000000005
nIno,-4.369943
eIho,-5.655793
witI,-3.5602
NUta,-4.5969180000000005
oaiE,-6.90196
aema,-5.791543
AfiU,-4.386169000000001
pIhu,-4.245771
mEri,-3.9244150000000007
wEnu,-4.1644000000000005
ahEa,-4.470034
nEhE,-4.0232730000000005
ehuI,-5.088323
AmAo,-4.723576
iNii,-5.963137000000001
Omou,-5.466088
tImu,-3.7572910000000004
uirE,-4.95015
EpEO,-6.382348
NaeA,-4.1576010000000005
ApOI,-4.974945
neNu,-5.090849
tuei,-5.182167000000001
apaI,-4.641168
hUku,-3.7059890000000006
hOre,-3.362653
Aeni,-5.721541
tukE,-3.6018
etOu,-5.284344
wAiE,-5.08596
tANI,-3.7142550000000005
upaI,-5.318532
mini,-3.5581060000000004
wEhE,-3.6337160000000006
NEni,-4.97997
mAtO,-3.52057
iAfa,-5.426857
ewea,-5.312358000000001
eEtu,-6.4728900000000005
Eheu,-5.4551810000000005
Aiha,-4.371916000000001
eaNi,-5.801507
UnoA,-6.001899
punE,-3.6747950000000005
fEfa,-4.7860570000000004
EreU,-5.353068
EtOI,-5.537243
fakI,-3.5137460000000003
nInI,-4.028755
ikOi,-5.2243260000000005
nEhu,-4.1469890000000005
Aanu,-6.013495
tifi,-3.953132
Irui,-5.712579
fouA,-6.006001
uerE,-5.301381
aoku,-5.155674
OAiE,-6.90196
rupo,-4.306097
pOfe,-4.905414
Ataa,-4.999519
uaNI,-5.463211
onoA,-5.210879
wOnE,-4.966789
ikoA,-5.267632
wEtO,-4.241369000000001
rUNU,-5.104335
aepI,-6.018239
haeo,-5.2214030000000005
ikou,-5.0810450000000005
onOu,-5.227881
tOpE,-4.005406
rIkA,-3.61862
mIra,-3.6142760000000003
itUA,-4.8751240000000005
upeu,-6.226547
Aniu,-5.406428
nihU,-4.388641
ArIi,-5.400099
aerU,-5.548768
nOhI,-3.6385709999999998
Anoa,-5.2702860000000005
enio,-5.9604
eiwE,-5.974762
mONO,-4.635
nOro,-4.015191000000001
puaU,-4.421691
AtaI,-4.290206
nAwI,-4.657291
toAi,-4.701285
ekEa,-4.3491290000000005
UkaI,-4.770514
opui,-5.25839
reUa,-4.9035340000000005
nIkA,-3.8727460000000002
ItOA,-5.329782
oarE,-5.02142
uhai,-5.234209
nOwi,-5.1131590000000005
AerI,-5.4711050000000006
NUNA,-4.416191
apOI,-4.974945
nAiE,-5.6147990000000005
rONU,-5.1494930000000005
UkAI,-4.770514
nunE,-4.78726
furi,-4.73961
Nehi,-4.61953
NONU,-5.528169
wifa,-4.998894
mApi,-3.8235350000000006
ekoa,-5.385307
uaeA,-4.9736460000000005
kIfa,-4.2063120000000005
Numo,-5.216922
Ootu,-6.2718560000000005
NauI,-4.691749000000001
utEA,-4.913538
rinE,-4.0229040000000005
wOue,-6.352629
auhU,-4.834239
umAI,-4.735917000000001
tuAi,-4.575292
howi,-4.961594
uhOu,-5.12051
nAfI,-4.5040450000000005
aehi,-5.280317
winE,-4.572256
raNI,-3.87362
OuaU,-6.026434
mEni,-4.136496
kUro,-4.193698
Nipo,-4.963906000000001
UaNe,-5.986067
Urio,-5.168003000000001
mAko,-3.47028
ofEa,-5.476415
wUra,-5.572508
nIrI,-4.04777
itaI,-4.836539
nEri,-4.350201
oera,-5.6656450000000005
ONue,-7.14626
NuNA,-4.416191
ONAe,-5.664739
OAke,-5.159501000000001
otEA,-4.872122
AkaU,-4.105672
raNE,-4.8880740000000005
hOke,-3.7255650000000005
Iheo,-5.392051
uaiE,-6.722333
erIi,-6.210202
aAha,-5.53559
AkUI,-4.598708
fafu,-5.524605
amIi,-6.450266
kOkE,-3.4805140000000003
OAkO,-5.209015
kuaA,-5.5058810000000005
OotI,-5.9877530000000005
eina,-4.853344
fefO,-6.600033
kinI,-3.6907550000000002
eNaO,-5.390537
rEro,-3.8496060000000005
NoNA,-4.161857
AakI,-5.528633
muNi,-4.978515
nopo,-4.568579000000001
hItU,-3.9993980000000002
Nufe,-5.5664370000000005
rerI,-3.768446
opOI,-5.248125
kitO,-3.923534
fOno,-5.794219
ANea,-6.2090570000000005
Niwe,-5.032872
moeo,-5.375356
hEpi,-4.362783
OAki,-4.96398
Aupu,-4.8302760000000005
aoNu,-6.016058
fEre,-3.4927720000000004
eEra,-6.097997
orIi,-5.649978
nutE,-4.731076
tItA,-3.452825
anaA,-5.241955
Urowe,-6.512518
Uniko,-5.417059
wIheo,-6.159503
mAhOu,-4.567296
EpakU,-5.796086
eaiAo,-7.127134
iuaiE,-8.415563
aAihi,-6.130129
wOpOI,-6.261045
upawI,-6.892269000000001
pOkAI,-4.515989
tAatO,-5.233734
nEtue,-5.972952
ufafu,-7.129794
eaipU,-7.160340000000001
eikUI,-6.804089
moNue,-7.0017510000000005
uNeNi,-7.489387000000001
rOkeA,-4.708337
paaNI,-5.7363100000000005
ImEpi,-6.962941
noane,-5.6715860000000005
ENaAu,-6.111757
Nouhu,-5.834735
iNonE,-6.057379
afanE,-5.358766
arEhE,-4.901894
unArE,-5.209293000000001
mUmOu,-5.994512
hUtaI,-4.801711
ihEri,-5.666623
kaanE,-5.268827
wureU,-7.527946
OheNu,-6.1769110000000005
rOpOI,-5.292644
NukAI,-5.756544
Erewi,-6.074917
pEorI,-5.491107
pAnOu,-5.339777
kOnie,-6.028288
omipu,-5.892387
kINau,-5.198353
OiauE,-7.826914
ONUti,-7.072329
UkahI,-5.053965
amApU,-5.39046
ahekI,-5.420257
fiuiA,-5.540708
