item,logprob
anE,-3.5404446000000003
Aea,-4.053968599999999
OrA,-3.7082376
irE,-3.9510586
Eku,-4.3900406
atU,-3.7751496
hiA,-2.8536586
Imo,-4.6591106
omO,-4.2289666
wAi,-3.1262496
IwE,-4.8446506
atE,-3.7607176
ikU,-4.4197776
epA,-4.1987916
ANU,-4.6636576
awi,-4.016968599999999
peu,-4.1917816
ANA,-3.0837976
Oru,-3.9529206
AhE,-3.5569256
NOu,-3.9779956000000003
Ure,-3.6914656000000003
OhI,-3.4045966
aiE,-4.6464685999999995
upU,-3.8766496
OfI,-5.268976599999999
enu,-4.292360599999999
Opu,-4.0712006
iao,-4.9639766
Uni,-3.9256536
Ihe,-3.8916176000000005
Ine,-3.5417906
nia,-3.4299725999999997
Ahe,-3.5569256
une,-4.094318599999999
uaA,-5.1436056
huI,-3.4324026
Ane,-3.5404446000000003
mIi,-4.9048716
Ihu,-4.346897599999999
OhE,-3.5783026
Oni,-3.9306786
ihU,-4.346897599999999
EhE,-3.6419226000000005
kAu,-2.7694246000000002
Apa,-3.6790206
otU,-4.091681599999999
IwA,-4.0480456
Awa,-3.3134856000000004
etA,-4.084888599999999
reU,-3.9190216
oau,-4.8204536
ImO,-4.6591106
epo,-4.9397826
ONU,-5.7051346
One,-4.0832276
iAu,-5.044221599999999
kaO,-3.2113506000000003
Iwe,-4.8446506
Aeo,-4.884521599999999
Ofa,-5.0803085999999995
UkE,-3.8719386000000005
ApU,-3.7284796000000004
aii,-5.5643806
owA,-4.0913585999999995
IkA,-3.8741966
Aue,-4.557145599999999
orE,-3.3863396
upO,-4.7018926
Amo,-4.1531246
uno,-5.0939986
OpO,-4.1006706
enI,-4.219864599999999
nue,-5.071480599999999
epE,-3.9157996
feu,-4.445401599999999
Owi,-4.3077575999999995
etI,-3.7264196000000003
Ire,-3.9510586
tOA,-3.1139736
AhU,-3.5162055999999997
eme,-4.2496756
erU,-4.069835599999999
IwI,-4.0554125999999995
unO,-5.0939986
fAo,-3.4981756
oeA,-4.7337066
uii,-6.021429599999999
aiO,-4.4166186
inE,-3.5417906
Ira,-3.8060926
upi,-4.3196886
epi,-4.4638886
OmO,-4.2289666
Noa,-3.5837445999999997
Oua,-3.9465266
ahO,-3.9477705999999997
nOi,-3.4469616000000003
eNu,-4.8073586
tAe,-3.2376816
ome,-4.4857346
paI,-2.9100886
nAi,-3.6776516000000004
UpA,-3.8827046
eNU,-4.8073586
kEa,-2.9749816
puA,-2.6590956
eaa,-5.6314126
opo,-4.1006706
AwE,-3.5337606000000004
awE,-3.5337606000000004
oNu,-5.7051346
auA,-3.4053625999999997
ItI,-3.6435446
unA,-3.5754566000000003
tUa,-2.5512016
InI,-3.3355175999999997
UrA,-3.7740606
ONO,-4.4153636
OtI,-3.8626526
ofi,-5.268976599999999
Ome,-4.4857346
Awi,-4.016968599999999
ENe,-4.1988916
kiO,-3.8838605999999998
ItU,-4.4083006
aiu,-4.9483516
Eka,-3.9904056000000003
aNU,-4.6636576
pAu,-3.1620236
AkE,-3.6935636000000005
Eko,-4.1667726
irU,-4.5741716
ire,-3.9510586
uko,-4.5476946
kIi,-4.7038595999999995
mie,-4.5786916
Ero,-3.9797436000000004
rOi,-3.1888396
iwA,-4.0480456
iwI,-4.0554125999999995
eoA,-5.4263736
uNi,-4.9262456
tEa,-2.8081586
Iwi,-4.0554125999999995
epu,-4.3600276
eha,-3.9747736000000002
IkI,-3.3982546
uti,-3.9248086
koA,-2.6607626
imA,-4.454754599999999
enA,-3.8553425999999997
iwe,-4.8446506
upE,-4.014452599999999
irI,-3.5323486
ape,-3.8359726000000003
Afu,-6.192630599999999
ErE,-3.3250796
etO,-4.1755346
IrI,-3.5323486
tiU,-3.3903486
Otu,-4.091681599999999
ekA,-3.9904056000000003
pie,-4.2803016
UNu,-4.4954936
kOi,-3.0018896
oae,-5.6336246
Ohe,-3.5783026
pUa,-2.6590956
epO,-4.9397826
OhO,-3.7737516
rIi,-4.7330606
kOu,-3.0025306
eae,-5.1865466
orO,-3.3736396
uhE,-3.9414176
oeo,-6.2472726
etE,-3.7008486
uNu,-4.4954936
Upu,-3.8766496
eto,-4.1755346
AwI,-4.016968599999999
AkU,-3.9313396
ipi,-3.9723286000000004
taI,-2.8051306
Ano,-3.8516576
ume,-4.1648146
OkO,-3.6737135999999997
uae,-4.9238626
onO,-4.0076126
emu,-4.4532966
ihE,-3.8916176000000005
aNu,-4.6636576
eaA,-5.6314126
Ini,-3.3355175999999997
otA,-3.9101605999999998
keA,-2.9749816
apI,-3.8832435999999997
Iro,-3.9908416
Imi,-4.3110656
pEi,-3.5548536
Oio,-4.5272516
Onu,-4.3463346
Ino,-3.8719976
ahE,-3.5569256
NAo,-3.6982896000000003
Eru,-4.069835599999999
OnI,-3.9306786
Etu,-4.2714946
afu,-6.192630599999999
rAu,-3.1304526
hAo,-3.4969075999999997
aie,-4.6464685999999995
Ore,-3.3863396
aAe,-6.3150526
Ani,-3.4928126
ahU,-3.5162055999999997
ItO,-4.2661536
unE,-4.094318599999999
pEa,-2.8683336
hAe,-3.3803256000000004
Epo,-4.9397826
OnE,-4.0832276
teU,-4.1034096
ENi,-3.8588346000000002
OwA,-4.0913585999999995
heA,-3.0881586000000003
maA,-3.4112716000000005
ikE,-4.2323526
fEa,-2.9386946000000003
pUA,-2.6590956
Uru,-3.4350636
opE,-3.9858046000000003
kaU,-2.7694246000000002
opO,-4.1006706
ufe,-4.6854195999999995
upe,-4.014452599999999
ONa,-3.6833956000000003
UkO,-4.5476946
eNo,-4.3327946
nUmu,-4.4619376
Uafu,-6.5691926
kApI,-3.7218856
pikE,-4.0871606
humo,-4.6669316
pAfi,-4.1661676
Urii,-6.3300316
AkiA,-4.4296346
meNU,-5.0115696
wOpI,-5.4997815999999995
UNeo,-6.3605925999999995
oupo,-5.8565786
UrAA,-5.541469599999999
rIwi,-4.5621366
oumi,-5.488990599999999
pAwI,-4.4632226
OAno,-5.6650186
pefO,-6.1359056
OhOi,-4.9073465999999994
NAmi,-4.2827566
imAI,-5.277948599999999
Aape,-6.3419206
OAka,-4.8980846
fInA,-4.2580016
NikA,-4.4304216
AiwE,-5.5020126
utOI,-5.2826716
eife,-6.7032055999999995
upio,-5.7018206
wIpu,-4.999354599999999
AanO,-6.4149145999999995
wurI,-4.5517886
fihE,-4.7460466
IrIi,-6.0842165999999995
Iwea,-5.408769599999999
ofAO,-6.156583599999999
NOto,-4.1593966
OkAI,-4.7779786
Iwie,-6.4270236
hEha,-4.1527236
wuri,-4.5517886
OtOI,-5.0357145999999995
rAwI,-4.3395996
UaNu,-5.6474886
NAme,-4.5194126
wewE,-4.2379256
niNA,-4.3399626
wEni,-4.2577016
NAiE,-4.9824106
ONoe,-6.676675599999999
IrAA,-5.573501599999999
nIno,-4.6421176
eIho,-6.0338715999999994
witI,-4.0873786
NUta,-4.4109576
oaiE,-6.4929776
aema,-5.7316726
AfiU,-4.8156305999999995
pIhu,-4.2896676
mEri,-4.3175206
wEnu,-4.3475506
ahEa,-4.387278599999999
nEhE,-4.0984206
ehuI,-5.0418186
AmAo,-4.6942426
iNii,-6.501946599999999
Omou,-5.1715056
tImu,-3.9017786000000005
uirE,-5.0674176
EpEO,-5.3803126
NaeA,-4.166006599999999
ApOI,-4.9061015999999995
neNu,-5.2275106
tuei,-5.394903599999999
apaI,-4.5577296
hUku,-3.6673886
hOre,-3.3673436000000003
Aeni,-5.6603166
tukE,-3.7270226
etOu,-5.4864526
wAiE,-4.7403466
tANI,-3.6461076
upaI,-4.7614136
mini,-3.7114226
wEhE,-3.9499505999999998
NEni,-4.6803336
mAtO,-3.4913446
iAfa,-5.4499976
ewea,-4.8208236
eEtu,-7.0687826
Eheu,-4.7867726
Aiha,-4.6441786
eaNi,-5.6858096
UnoA,-6.006204599999999
punE,-3.8816576
fEfa,-4.259597599999999
EreU,-5.1651966
EtOI,-5.3579406
fakI,-3.5284576
nInI,-4.2679415999999994
ikOi,-5.0749146
nEhu,-4.284677599999999
Aanu,-6.2424786
tifi,-3.9659556000000005
Irui,-6.1711675999999995
fouA,-5.4864786
uerE,-4.6667106
aoku,-5.302012599999999
OAiE,-6.4929776
rupo,-4.659036599999999
pOfe,-4.9643445999999996
Ataa,-4.8670146
uaNI,-5.062693599999999
onoA,-4.919818599999999
wOnE,-4.6259196
ikoA,-4.7337886
wEtO,-4.2363526
rUNU,-4.8734126
aepI,-5.8368556
haeo,-4.637501599999999
ikou,-5.0755566
onOu,-5.557635599999999
tOpE,-3.9564946000000005
rIkA,-3.7431845999999998
mIra,-3.6536006000000003
itUA,-4.8732836
upeu,-5.8820505999999995
Aniu,-5.0416495999999995
nihU,-4.6257386
ArIi,-5.846587599999999
aerU,-5.4317986
nOhI,-3.7627916000000003
Anoa,-4.7638636
enio,-6.5803826
eiwE,-6.5914876
mONO,-4.456667599999999
nOro,-4.1007646
puaU,-4.559040599999999
AtaI,-4.441035599999999
nAwI,-4.5519946
toAi,-4.634705599999999
ekEa,-4.3538406
UkaI,-4.9878506
opui,-5.204081599999999
reUa,-4.354898599999999
nIkA,-4.1617606
ItOA,-5.2320736
oarE,-5.0861066
uhai,-5.4739775999999996
nOwi,-5.161469599999999
AerI,-5.4163336
NUNA,-4.4190195999999995
apOI,-4.9061015999999995
nAiE,-5.2076956
rONU,-5.2157006
UkAI,-4.9878506
nunE,-4.7862136
furi,-4.5614376
Nehi,-4.3544415999999995
NONU,-5.4081535999999995
wifa,-5.1518276
mApi,-4.0804735999999995
ekoa,-4.8981936
uaeA,-5.3066346
kIfa,-4.473588599999999
Numo,-5.420091599999999
Ootu,-6.9053455999999995
NauI,-4.8136246
utEA,-4.5369025999999995
rinE,-4.3400786
wOue,-6.097806599999999
auhU,-4.7512516
umAI,-5.1190185999999995
tuAi,-4.2966666
howi,-4.8965846
uhOu,-5.7291346
nAfI,-4.6672226
aehi,-5.1555016
winE,-4.5224306
raNI,-3.7846416
OuaU,-5.8245265999999996
mEni,-4.1269696
kUro,-4.2657096
Nipo,-5.083337599999999
UaNe,-5.3207686
Urio,-5.4497146
mAko,-3.6011686
ofEa,-5.664170599999999
wUra,-4.554915599999999
nIrI,-4.499430599999999
itaI,-5.0295416
nEri,-4.5443986
oera,-5.9849825999999995
ONue,-7.3329086
NuNA,-4.4190195999999995
ONAe,-5.5065636
OAke,-5.1744436
otEA,-4.635131599999999
AkaU,-4.5317625999999995
raNE,-4.1742056
hOke,-3.7563286000000002
Iheo,-5.5952556
uaiE,-6.121387599999999
erIi,-6.6509326
aAha,-5.9616796
AkUI,-5.107579599999999
fafu,-6.0465776
amIi,-6.3457056
kOkE,-3.4009966000000005
OAkO,-5.1673186
kuaA,-5.2021766
OotI,-6.6792786
eina,-5.2878256
fefO,-6.213001599999999
kinI,-3.7925966
eNaO,-5.129489599999999
rEro,-3.9661386000000003
NoNA,-3.4290086
AakI,-5.972273599999999
muNi,-4.969635599999999
nopo,-4.7497376
hItU,-4.075707599999999
Nufe,-5.553797599999999
rerI,-4.0090775999999995
opOI,-4.930468599999999
kitO,-4.1445186
fOno,-5.4544125999999995
ANea,-5.0408316
Niwe,-5.2141546
moeo,-5.4676056
hEpi,-4.4409095999999995
OAki,-4.944359599999999
Aupu,-4.7185196
aoNu,-6.3754566
fEre,-3.4562126
eEra,-6.6768076
orIi,-6.1464006
nutE,-4.939383599999999
tItA,-3.5307666
anaA,-4.4452506
Urowe,-6.7756786
Uniko,-5.7381036
wIheo,-6.2835626
mAhOu,-4.837226599999999
EpakU,-5.6458346
eaiAo,-7.486080599999999
iuaiE,-8.3400646
aAihi,-6.866011599999999
wOpOI,-6.4655705999999995
upawI,-6.3145476
pOkAI,-4.672723599999999
tAatO,-5.2409726
nEtue,-6.0992695999999995
ufafu,-7.649109599999999
eaipU,-7.3383746
eikUI,-7.4353146
moNue,-7.0145896
uNeNi,-6.5871146
rOkeA,-4.697174599999999
paaNI,-5.573889599999999
ImEpi,-7.4530946
noane,-5.484473599999999
ENaAu,-6.0977396
Nouhu,-5.8955986
iNonE,-6.4973676
afanE,-5.2801016
arEhE,-4.8431776
unArE,-5.4987395999999995
mUmOu,-5.731784599999999
hUtaI,-4.975316599999999
ihEri,-5.7675446
kaanE,-5.1751296
wureU,-6.305831599999999
OheNu,-6.1656705999999994
rOpOI,-5.1943576
NukAI,-5.720715599999999
Erewi,-6.0495876
pEorI,-5.5194746
pAnOu,-5.4004666
kOnie,-5.960454599999999
omipu,-6.3856246
kINau,-5.463002599999999
OiauE,-6.9521926
ONUti,-7.1695116
UkahI,-5.4539756
amApU,-5.6209466
ahekI,-5.2611956
fiuiA,-5.407498599999999
UrUta,-5.1295876
OtAue,-6.5710646
tIfea,-4.831698599999999
pUtio,-5.452479599999999
NunAe,-6.4832116
ImuhU,-5.9944326
ouaaa,-8.228865599999999
paaiE,-6.460885599999999
apefO,-7.6476936
UrApI,-5.7115626
awAkU,-5.1243346
pupAu,-4.975996599999999
hikIi,-6.013442599999999
IhAmi,-5.9291556
rahuI,-4.9672415999999995
tAifO,-6.6207346
ouomO,-7.6393086
oufAi,-6.5589965999999995
eiafa,-7.0771086
OwiwI,-5.9607855999999995
OotoA,-7.6439205999999995
tiroA,-4.489664599999999
tIeNU,-6.421940599999999
kEiaA,-6.812312599999999
Owanu,-5.984917599999999
AitOI,-6.1151886
hoaoA,-5.8162176
orEwe,-5.399059599999999
kOnoi,-4.3513296
apiui,-6.487860599999999
uaAfu,-8.7463626
pofae,-6.0100316
eNUhe,-6.6724646
pAumo,-5.580122599999999
ahUhO,-5.6125346
OrUke,-5.703191599999999
OrIhu,-5.7553545999999995
mIeke,-5.5325266
hIkeu,-5.8570595999999995
fAepe,-5.7449236
Aiwea,-6.066131599999999
EnawI,-6.352884599999999
OtaNu,-6.4246136
hemAI,-5.0903066
hiNoA,-5.4592366
eriNA,-5.4128055999999996
NakaU,-4.5845986
hAuii,-6.9301736
NaurE,-5.1754815999999995
koNoU,-5.5959715999999995
iumoI,-8.110848599999999
etinI,-5.462302599999999
iwEki,-6.137616599999999
OAteU,-7.1253816
EnaNI,-6.088237599999999
ufANI,-5.5994386
eweNU,-7.1141976
kOutu,-4.499482599999999
pEiNa,-4.8361436
OipUA,-5.8763096
ewauE,-6.9597156
imAmO,-6.4639976
nErue,-6.1859366
pEofe,-6.3642655999999995
imutO,-6.254456599999999
remue,-6.198921599999999
ONUpO,-8.0528396
rUtAa,-5.380995599999999
meAnO,-5.6681995999999994
awiwE,-6.290694599999999
uhaiE,-7.0282675999999995
kowea,-4.901556599999999
ImOne,-6.1016606
wAhIi,-6.4555636
wOpEO,-6.9924116
epEmu,-6.1803646
poifA,-5.6353165999999995
niehA,-6.4247065999999995
IkikO,-5.1968226
aNene,-5.7482026
wapEO,-5.9562276
ENiwE,-6.3699096
ENifI,-6.3249486
pOpaI,-4.8643576
eNaNE,-5.8508705999999995
wahIi,-6.4555636
unAnA,-4.8757386
ueuta,-7.013060599999999
omaAi,-7.1933386
OukuI,-6.2764516
foukO,-6.926237599999999
itUwI,-7.1496916
aNEnE,-5.7482026
Awita,-5.6128946
eNefO,-8.0127796
ErapU,-5.711115599999999
Ukepu,-6.0952886
kIore,-5.119366599999999
opANu,-6.6692826
maaNO,-5.789061599999999
Afuiu,-8.8183186
NAiwI,-5.5996706
uhukO,-5.8224396
eomAI,-7.2970556
nUmeo,-6.743533599999999
ImEni,-6.7506046
ErAwA,-5.5265645999999995
ikEme,-6.6222366
OtaNI,-5.7042725999999995
uiteU,-7.3402975999999995
tIahu,-4.7432136
omErE,-5.4715216
tUkEA,-4.509756599999999
kUtOI,-5.3825946
ipupo,-6.741373599999999
uakie,-6.8618326
ekUte,-6.3703236
owAmo,-6.4764935999999995
ImEnA,-6.3838235999999995
enekE,-5.0627236
mofAO,-5.8285105999999995
fiAma,-5.5039856
NOotU,-6.6352626
AfaNi,-5.492968599999999
NOpEO,-6.2119675999999995
NuunO,-8.0154906
topIi,-6.334196599999999
EhehO,-5.770311599999999
wAiwI,-5.4440615999999995
tAinE,-4.295632599999999
oNONo,-6.0178366
Omiko,-5.8686596
OfIri,-6.454887599999999
ahIue,-6.723315599999999
Imuri,-5.9258476
hIewI,-6.8691135999999995
AfAeA,-5.5978666
nUpEO,-6.496145599999999
kiOmo,-6.0112806
eIhoA,-6.7565146
rUriU,-5.4475245999999995
wakUI,-5.2526025999999995
hiUrA,-5.702473599999999
Iwepe,-6.6653296
eaifI,-7.6071086
noAtO,-5.3281686
noepE,-6.2384366
ienie,-8.5275246
ErANI,-5.6242066
epUmu,-6.1695876
opeNU,-6.744805599999999
fEawe,-5.3536285999999995
AnOkI,-5.3143546
wEneA,-4.390856599999999
nekIi,-6.7635536
utAwE,-5.7022775999999995
pENaO,-5.5526466
kuIhu,-5.4811286
NeipU,-6.413521599999999
Iteru,-6.1747705999999996
iwiti,-5.3584536
otErE,-5.2025146
EpufI,-6.500955599999999
omofe,-6.7733935999999995
iowaA,-7.556142599999999
Okoie,-7.0359245999999995
poiNO,-5.5201286
ahekU,-5.573095599999999
hUnao,-5.493801599999999
nimei,-6.1885116
tUNoa,-5.580828599999999
tUAmo,-4.9390396
tOami,-5.3630526
EkerO,-5.3240305999999995
nuaiO,-6.439421599999999
enofi,-7.1034346
iwIpU,-6.2704296
uneNu,-6.8693066
huomO,-6.4931576
ItIfi,-5.6891856
AirAu,-5.7996516
wEpEO,-5.8130396
rArUa,-4.3893455999999995
ameAo,-6.4331065999999995
NApui,-5.297030599999999
pEpEO,-5.2207186
iwirE,-5.733158599999999
UareU,-6.491017599999999
oNUho,-7.8616876
UahIi,-7.506393599999999
AwIwI,-5.669996599999999
rUhAu,-5.0091806
iwawE,-5.745072599999999
UrIia,-6.1980276
okEru,-5.4391636
piaao,-6.3625066
OmOmA,-5.8278246
ukIho,-5.8648846
UrIfa,-6.0789266
apuhU,-5.3067405999999995
ufahe,-6.0760656
hUorO,-5.6378626
AakIi,-8.5592066
EiNAu,-7.1970196
tiNoU,-5.687388599999999
AiakE,-5.2747566
wAmao,-5.2808566
