item,logprob
wEhE,-3.747428
NEni,-6.078468
mAtO,-4.036851
iAfa,-7.222416
ewea,-6.223524
eEtu,-8.606172
Eheu,-5.787138
Aiha,-4.893098
eaNi,-6.325781
UnoA,-6.969953
punE,-4.128503
fEfa,-6.77738
EreU,-6.590574
EtOI,-6.512091
fakI,-2.223481
nInI,-4.923237
ikOi,-5.469017
nEhu,-4.81238
Aanu,-8.13428
tifi,-4.853149
Irui,-6.016773
fouA,-6.394482
uerE,-6.028283
aoku,-6.179839
OAiE,-8.34062
rupo,-5.28493
pOfe,-5.717454
Ataa,-6.179586
uaNI,-5.760287
onoA,-5.016335
wOnE,-5.851976
ikoA,-5.509675
wEtO,-5.238599
rUNU,-5.316372
aepI,-7.604106
haeo,-5.839837
ikou,-5.877099
onOu,-5.641016
tOpE,-4.781066
rIkA,-4.505216
mIra,-4.221443
itUA,-5.214298
upeu,-8.18734
Aniu,-5.618409
nihU,-5.217637
ArIi,-5.719958
aerU,-6.51078
nOhI,-3.7228
Anoa,-5.504797
enio,-7.681479
eiwE,-7.84376
mONO,-4.94416
nOro,-4.521337
puaU,-4.472553
AtaI,-4.50592
nAwI,-6.10152
toAi,-5.419347
ekEa,-4.578929
UkaI,-5.248467
opui,-6.323982
reUa,-5.854235
nIkA,-5.075945
ItOA,-5.987634
oarE,-5.874245
uhai,-5.782286
nOwi,-6.951349
AerI,-6.440197
NUNA,-4.068711
apOI,-5.155398
nAiE,-6.894214
rONU,-6.476582
UkAI,-5.248467
nunE,-6.162175
furi,-5.665145
Nehi,-5.19591
NONU,-7.341206
wifa,-6.59548
mApi,-4.741947
ekoa,-5.686997
uaeA,-6.068588
kIfa,-6.15056
Numo,-6.663667
Ootu,-8.456722
NauI,-5.681859
utEA,-5.057491
rinE,-4.956821
wOue,-7.735909
auhU,-5.116688
umAI,-5.135368
tuAi,-4.754659
howi,-7.027385
uhOu,-5.599706
nAfI,-6.718185
aehi,-6.27915
winE,-4.572151
raNI,-3.42548
OuaU,-6.74426
mEni,-4.734992
kUro,-4.532832
Nipo,-7.606695
UaNe,-7.751413
Urio,-5.432093
mAko,-4.325993
ofEa,-6.573562
wUra,-6.062209
nIrI,-5.158952
itaI,-5.384903
nEri,-5.552767
oera,-6.657439
ONue,-9.459335
NuNA,-4.068711
ONAe,-6.940161
OAke,-6.405878
otEA,-4.95219
AkaU,-4.1009
raNE,-5.416606
hOke,-3.93083
Iheo,-6.722969
uaiE,-7.922238
erIi,-7.377611
aAha,-6.979123
AkUI,-5.05403
fafu,-7.740607
amIi,-7.76167
kOkE,-4.124701
OAkO,-6.504045
kuaA,-7.222592
OotI,-7.653683
eina,-5.664293
fefO,-9.333509
kinI,-3.987896
eNaO,-6.779021
rEro,-4.06059
NoNA,-4.555513
AakI,-6.293399
muNi,-5.505589
nopo,-5.946613
hItU,-4.902088
Nufe,-6.209091
rerI,-4.493753
opOI,-6.20452
kitO,-4.607885
fOno,-5.872939
ANea,-7.237548
Niwe,-7.738197
moeo,-6.069477
hEpi,-6.042558
OAki,-5.951081
Aupu,-5.032146
aoNu,-8.075432
fEre,-3.514448
eEra,-7.283524
orIi,-6.211066
nutE,-6.122359
tItA,-4.307272
anaA,-6.217584
Urowe,-7.644185
Uniko,-6.357074
wIheo,-7.702932
mAhOu,-4.760363
EpakU,-7.305363
eaiAo,-9.712988
iuaiE,-10.32119
aAihi,-8.260443
wOpOI,-7.16511
upawI,-9.052395
pOkAI,-4.722158
tAatO,-5.902737
nEtue,-7.594512
ufafu,-10.69444
eaipU,-8.670321
eikUI,-8.114448
moNue,-9.703293
uNeNi,-8.956257
rOkeA,-5.875118
paaNI,-7.391534
ImEpi,-9.895368
noane,-6.4541
ENaAu,-9.213562
Nouhu,-7.720081
iNonE,-6.793404
afanE,-5.874487
arEhE,-4.782762
unArE,-6.439091
mUmOu,-7.433206
hUtaI,-5.177528
ihEri,-6.658232
kaanE,-6.377661
wureU,-8.873242
OheNu,-7.900008
rOpOI,-5.951457
NukAI,-6.404838
Erewi,-7.500015
pEorI,-6.998613
pAnOu,-6.066783
kOnie,-7.484212
omipu,-7.239157
kINau,-5.968398
OiauE,-9.656561
ONUti,-8.960937
UkahI,-5.683106
amApU,-6.002385
ahekI,-5.691017
fiuiA,-5.15359
UrUta,-5.658857
OtAue,-6.887778
tIfea,-6.266903
pUtio,-5.809189
NunAe,-7.291269
ImuhU,-8.31812
ouaaa,-11.88513
paaiE,-9.393884
apefO,-9.918061
UrApI,-6.145398
awAkU,-5.929637
pupAu,-5.518607
hikIi,-7.44438
IhAmi,-7.012989
rahuI,-4.802824
tAifO,-7.625858
ouomO,-10.14674
oufAi,-8.667404
eiafa,-9.429016
OwiwI,-9.330677
OotoA,-9.093887
tiroA,-5.000606
tIeNU,-8.970329
kEiaA,-10.03355
Owanu,-7.817984
AitOI,-6.420859
hoaoA,-7.035694
orEwe,-5.710219
kOnoi,-5.538165
apiui,-6.441394
uaAfu,-13.5175
pofae,-6.664534
eNUhe,-8.6002
pAumo,-6.168537
ahUhO,-6.294983
OrUke,-6.170867
OrIhu,-6.201016
mIeke,-6.438611
hIkeu,-8.045799
fAepe,-6.595151
Aiwea,-6.554975
EnawI,-7.631352
OtaNu,-6.360217
hemAI,-5.7982
hiNoA,-5.744905
eriNA,-6.079947
NakaU,-5.521394
hAuii,-7.996111
NaurE,-6.123409
koNoU,-5.896848
iumoI,-9.903052
etinI,-6.015488
iwEki,-6.83118
OAteU,-8.740251
EnaNI,-6.400519
ufANI,-6.896002
eweNU,-9.326273
kOutu,-5.202808
pEiNa,-4.811445
OipUA,-6.95351
ewauE,-8.663884
imAmO,-7.847719
nErue,-8.132336
pEofe,-9.412799
imutO,-7.649327
remue,-7.585335
ONUpO,-10.02156
rUtAa,-7.200923
meAnO,-7.523035
awiwE,-8.708948
uhaiE,-8.30972
kowea,-6.360613
ImOne,-7.961799
wAhIi,-7.413029
wOpEO,-9.413903
epEmu,-9.063928
poifA,-6.936374
niehA,-8.77847
IkikO,-6.601975
aNene,-7.873273
wapEO,-8.493177
ENiwE,-8.368197
ENifI,-7.881473
pOpaI,-5.440503
eNaNE,-8.449852
wahIi,-7.413029
unAnA,-5.366299
ueuta,-9.361933
omaAi,-9.764442
OukuI,-6.98296
foukO,-8.340486
itUwI,-9.159556
aNEnE,-7.873273
Awita,-7.093533
eNefO,-11.60681
ErapU,-6.481684
Ukepu,-7.021224
kIore,-5.47757
opANu,-8.060465
maaNO,-8.868213
Afuiu,-10.04865
NAiwI,-6.170392
uhukO,-7.245643
eomAI,-8.762508
nUmeo,-8.621504
ImEni,-8.041075
ErAwA,-6.187427
ikEme,-7.478756
OtaNI,-5.411017
uiteU,-8.20414
tIahu,-5.402467
omErE,-6.266694
tUkEA,-4.791702
kUtOI,-5.898493
ipupo,-7.827317
uakie,-7.333047
ekUte,-7.323515
owAmo,-9.377657
ImEnA,-7.033663
enekE,-4.92433
mofAO,-7.428386
fiAma,-7.560222
NOotU,-9.24547
AfaNi,-5.995904
NOpEO,-9.242061
NuunO,-10.15207
topIi,-7.562986
EhehO,-7.540696
wAiwI,-4.804261
tAinE,-4.61994
oNONo,-6.570877
Omiko,-6.70878
OfIri,-5.879591
ahIue,-8.474414
Imuri,-6.582417
hIewI,-10.00771
AfAeA,-6.453834
nUpEO,-8.743283
kiOmo,-7.250439
eIhoA,-7.193783
rUriU,-5.971082
wakUI,-5.77996
hiUrA,-6.943238
Iwepe,-7.546639
eaifI,-8.617575
noAtO,-6.588989
noepE,-8.502839
ienie,-11.18393
ErANI,-5.746053
epUmu,-8.252835
opeNU,-9.084057
fEawe,-7.52956
AnOkI,-6.236618
wEneA,-5.448915
nekIi,-8.186916
utAwE,-6.600204
pENaO,-6.971338
kuIhu,-5.88695
NeipU,-7.755244
Iteru,-6.711445
iwiti,-5.850385
otErE,-5.649254
EpufI,-8.8824
omofe,-8.687318
iowaA,-11.75511
Okoie,-7.419789
poiNO,-5.954692
ahekU,-6.203942
hUnao,-5.93264
nimei,-8.002721
tUNoa,-5.875146
tUAmo,-6.498908
tOami,-7.351107
EkerO,-5.378085
nuaiO,-7.476119
enofi,-8.641073
iwIpU,-7.277878
uneNu,-8.489039
huomO,-8.951747
ItIfi,-6.611772
AirAu,-5.930555
wEpEO,-8.168586
rArUa,-4.705762
ameAo,-8.291128
NApui,-6.744078
pEpEO,-7.515813
iwirE,-6.460507
UareU,-7.729245
oNUho,-9.900148
UahIi,-9.124211
AwIwI,-7.98327
rUhAu,-5.417331
iwawE,-6.35935
UrIia,-5.839886
okEru,-6.399589
piaao,-9.614004
OmOmA,-6.444897
ukIho,-6.767305
UrIfa,-6.66206
apuhU,-5.840702
ufahe,-8.206569
hUorO,-6.663854
AakIi,-9.884699
EiNAu,-7.653948
tiNoU,-6.979968
AiakE,-7.030949
wAmao,-6.1733
Naefu,-11.27953
NEkEi,-6.337396
Ehaho,-7.380757
inohU,-5.377008
Oweru,-8.037595
eonoA,-8.370547
tuoke,-6.837994
unife,-9.007574
ukIro,-6.200285
AuNAo,-7.171849
afeNU,-8.055257
EpuNe,-9.499134
AtEme,-7.072079
iaerO,-8.044829
kANOo,-8.723928
OnutE,-7.422614
inaNI,-5.468656
eEteU,-10.2364
uhOnI,-6.709001
UnoNU,-9.857947
umeta,-6.358718
pIhIa,-3.609086
eomio,-10.048
Uarae,-6.727602
tUAme,-6.475374
aikIi,-8.290443
eoeiA,-9.927557
iniei,-8.282289
puAno,-5.749006
IrawE,-6.343475
oapEO,-10.53913
IreNU,-7.974032
aorAo,-6.957121
fipie,-8.441076
pApOi,-4.991648
irawi,-7.361854
hEaoA,-7.658629
aunOu,-8.43948
Eiati,-8.127874
itIhA,-6.209585
ENapa,-6.857867
inEti,-5.28519
amUhi,-6.18502
iNaiE,-8.106683
fatEA,-4.294368
rUkue,-7.054708
wekAo,-5.96351
wurUA,-6.474703
aAnaa,-10.31301
etewI,-8.719337
epepU,-7.595576
otifI,-6.438884
kIoNU,-8.933087
etueu,-9.863946
EfaiO,-8.562896
irAnO,-6.69757
kunio,-7.325036
Anemo,-7.615557
fAoku,-6.002914
iNAfu,-11.21119
uirIi,-7.441948
Eruhe,-7.456622
onEro,-6.519029
parIa,-3.932539
afEri,-5.589694
enAura,-7.291324
uroohI,-9.106529
aNAmAu,-7.738082
utUaiA,-6.791748
aAirii,-10.81289
futoNo,-6.796292
ANUtuA,-7.287647
emoIta,-9.578233
oweame,-10.57195
onIokI,-8.794892
tepUhE,-6.997759
konEpE,-7.137611
mIpewi,-10.61965
rOtife,-8.119904
wurife,-9.65149
etiNoU,-8.828064
nAtEtE,-7.099465
anIrIi,-8.688101
Omuneu,-10.82154
Nenuii,-9.717562
OuNAwe,-9.086173
Oiaomi,-9.803266
rApUpu,-6.238725
aetIro,-8.034905
AitiwE,-7.544112
Anuiui,-6.783784
roahOi,-7.492364
tOmemi,-7.471273
uniAkU,-8.588389
rurEwE,-6.676153
riAkuI,-7.64691
oNApAA,-10.89907
kOwAtu,-7.039651
iwEwau,-8.853082
tUhetE,-5.911449
kUfAfa,-9.028858
ihEpaa,-11.10862
OtUAro,-7.139656
opuehu,-8.844005
ehUtua,-6.560842
ehiAmo,-8.825617
kOfIfa,-6.354716
aNUreU,-9.390033
iriomo,-8.359461
foahai,-7.4489
newApu,-8.169268
otoena,-7.681868
tIrime,-6.767994
NUhikI,-6.690224
eotOfA,-11.7651
nUmUfa,-9.884364
fifanI,-6.523863
ouNinE,-9.580324
fOmeau,-10.83657
OhAtiU,-8.382466
mUfeNA,-7.57669
aohOpo,-7.639266
kUremi,-6.567864
ofAtOI,-9.298633
NAfipe,-9.51504
kofIfa,-6.354716
upipEO,-11.11276
toIatO,-7.732091
koAkiI,-8.747116
uiameA,-9.124145
tEpeha,-7.118234
ioutOu,-10.07555
kuunia,-9.031814
eEheha,-9.943226
ioeomO,-12.52905
eIhiaA,-10.3438
moNueo,-12.16194
iAmiwi,-10.42505
wUrapO,-8.670408
mIhaiE,-8.053741
EtotOI,-8.293533
IwIpEO,-10.67433
ekIoNU,-10.971
uAnuku,-7.390316
fEkopi,-7.387472
ImaAnO,-11.8838
okIfea,-8.465411
hawenI,-6.866329
apANOo,-10.43625
aetEkE,-7.521917
hIapei,-7.885375
fatAiE,-6.893289
NirAmi,-8.764836
ENaOki,-8.697204
riaenu,-9.090048
nOhoie,-7.916929
koutOi,-6.956971
apenaA,-8.387299
remunO,-9.052224
opAkii,-10.10705
hUkENi,-6.530524
mUtefa,-8.287837
NuimAi,-8.932434
anOtoI,-7.473467
meNUpi,-10.37105
epawie,-12.28522
nEnumi,-8.454143
UatANI,-6.279428
meiufa,-10.15567
hekiii,-10.77024
NotEfI,-9.210395
oufinI,-9.357078
uAhAta,-7.292877
ahEreo,-6.972635
uNehau,-9.878346
hInAhO,-6.568963
tofEnE,-7.416152
akuArE,-6.827895
noNUpO,-9.746211
kaiANO,-6.928655
foaene,-7.861659
wUnerO,-9.350874
OmAakI,-8.959593
pifIta,-6.634689
wiNAiE,-9.379122
OununO,-10.23316
UroeNi,-9.264386
hOpukI,-5.354947
wIpOkE,-7.462469
uNeNai,-10.29812
OfInAa,-9.510776
eofaNI,-10.36251
rUtofA,-9.475431
peniNi,-7.358027
nIrIia,-7.383793
kumukU,-6.328318
anIonI,-8.978559
ItIonI,-8.273888
ENetUI,-9.736349
oNoApi,-9.042642
ometOI,-9.096206
nOmOwA,-9.202323
ItamAI,-7.23633
eNuemi,-11.26648
winofi,-7.942615
ipiNAa,-11.39831
rEmemu,-6.941541
ruwihi,-9.310032
hahIkA,-6.141005
ANOpEO,-11.27852
uruuno,-9.638983
faeNoU,-8.310778
AahEnA,-9.462743
AkEwie,-11.95132
fIokAI,-6.521803
NoepEO,-11.62915
omOmAI,-7.320309
rErifi,-6.884734
AifOnE,-9.864928
EhiANU,-8.057917
anofEa,-8.56725
kupEnA,-5.573374
AmAmuA,-6.47623
rEtOea,-7.043997
hiaamU,-9.452478
eafIno,-9.858214
NEnAme,-8.259644
tiNAhi,-6.043505
tofefA,-10.59418
pUhUra,-5.519353
AutetO,-8.398295
aefOno,-12.57041
nikahU,-6.539619
OfepAA,-12.38184
muirEi,-8.238299
OAtueo,-10.41359
niwEpE,-8.204191
kENiua,-8.261206
rOpIfe,-9.118334
ekierI,-8.921548
ikuhEa,-7.890087
fItAfu,-10.23758
IhoNAe,-8.687427
hapAiE,-7.571504
Auaefu,-12.43653
EtiuNu,-9.513164
NerakU,-7.039583
nenanI,-7.46519
hAtEnE,-5.696022
rAwIpo,-8.994908
imIpOI,-9.330049
oekeku,-8.709704
waienA,-7.385628
oahufa,-9.952923
kONUre,-7.98982
hUkanI,-6.727467
tuUhiu,-9.67244
noemua,-7.709956
rAwaNI,-6.043468
ENatEi,-7.671069
piAkuA,-7.559542
fEretA,-5.593895
kAferU,-5.992043
AerEnE,-7.318388
pIwEkE,-6.914724
wOpAkA,-7.352152
AnAkiI,-8.761307
orEurO,-8.639723
UaNEna,-9.458527
heumoe,-8.030221
ukuhie,-8.902547
imiaiE,-11.24983
ahukiI,-9.130256
mArEpu,-6.194549
muhuwE,-11.18767
huteho,-8.231412
pIpakA,-5.779095
hUkarU,-6.040243
uhUpOI,-8.037733
eaekiI,-12.95677
ekeutE,-9.8549
OAnarO,-8.291755
teNowA,-9.073748
NOpefA,-9.137258
UritEA,-6.107298
wetoNU,-9.191247
akoNOu,-7.730306
eowehU,-10.33024
aukUko,-7.557248
imiNOo,-12.28113
tIpuhi,-5.690158
aefOmu,-13.57123
ewAiNO,-7.884208
EkotUI,-8.241919
rumiAu,-8.774182
iakufe,-10.03715
NONopa,-7.915138
oNepOu,-11.04409
pANOkI,-6.725066
Irouou,-10.2793
wUnopE,-11.49696
howaka,-8.026187
petOno,-6.817264
wurafA,-9.498271
ANohAo,-9.104454
tANefu,-11.25496
rEtApI,-6.480734
rimewI,-10.11108
witAkU,-6.66954
Enoteu,-10.56692
wOuNAi,-9.02511
nErAiE,-9.046356
hOrONA,-4.577545
pahUNo,-6.713104
mUpUfa,-8.69916
pofihe,-7.478918
mIkifO,-10.58799
tapopa,-6.08082
hahIhI,-6.205137
ahANaO,-7.102667
ponOio,-7.92356
wIpinE,-7.850504
nAnoei,-9.208526
UrEmiu,-8.651191
eperAA,-10.28566
iuhitE,-9.110232
InifAO,-8.572101
ioNafA,-11.48698
kUaNeo,-10.2582
NOukOu,-9.017525
tInoka,-7.045461
iAwarO,-8.506526
wEkohI,-6.20138
ofiNoA,-8.496306
Ukooko,-9.898598
ErEpeu,-9.881465
aNUNoA,-8.737614
NuuNeA,-11.50542
tOnomE,-7.68425
ienefO,-13.80533
ohOuea,-8.575733
EinunA,-9.205492
AarANu,-8.189789
rUkENa,-5.805992
OwaetU,-9.651407
hOnukE,-6.16306
Ureino,-7.328837
nefipO,-11.00122
AkuOka,-9.857914
aAmAto,-9.794067
utiNoU,-8.790263
owepOI,-9.898838
Okopeu,-9.278514
anehuI,-6.880959
OuNiua,-10.30155
fOnefO,-13.10226
taNONi,-5.834897
menowA,-8.683956
AikokI,-6.922008
rINawI,-7.735621
kiuapU,-8.701238
wOuNoA,-9.713096
pUmAou,-7.664733
fiorAA,-8.5061
Aparue,-7.665572
uehANU,-9.718638
oinUpE,-9.733492
eonAmu,-9.470771
aniuro,-8.049762
tihoNU,-8.932182
irAwAu,-7.342712
nUhano,-7.505857
rIfake,-5.716495
eakIwA,-8.657911
ariaeA,-8.136537
mIkaNI,-6.904837
afiwia,-7.179438
ikEkEA,-7.332058
kiNeki,-9.39694
hufitu,-7.156738
Imauui,-10.364
UtIkAu,-6.7687
uaoAra,-8.169612
wekIwI,-6.898145
ateehE,-8.868067
ururIia,-7.530194
UNohUpA,-10.45196
opopewE,-10.904
UrEniNu,-12.27031
okIroru,-7.988182
ameNiwI,-10.37876
rEmupEO,-10.38046
wiNiikE,-11.42483
wItUfia,-8.324012
AtANowa,-8.920814
ArAhENa,-6.561128
fiarUwi,-11.33611
Otupowi,-10.84761
ohuetaa,-10.05352
IwaarEi,-9.346609
OtENiii,-13.20628
arootUI,-11.71052
wineerO,-9.669878
EneotUa,-9.78627
eIhofEa,-11.13249
emiwaNE,-12.37571
enoehAi,-12.01647
inIkauE,-8.481585
uNoapEi,-11.43219
UNoukAI,-10.90311
umOtEnE,-8.306913
opArEhE,-7.991842
nAiNONA,-8.156398
urONaha,-8.039657
okaApue,-10.07688
eneNukO,-10.59746
ahArunE,-8.008148
rIfirio,-7.076457
AiwAtOI,-8.798574
OAnawei,-9.324113
UrUikii,-10.62305
hUotUpO,-10.88473
ehOpIwI,-10.08541
ErEwEnA,-7.266384
UNuhorE,-9.44362
pAifOmO,-10.28555
mUNurAA,-10.9267
mUpOahI,-8.590211
AmOmiru,-8.396296
IhaikEA,-8.873146
onowaiO,-9.347938
mumepEO,-12.34359
NAiamIi,-12.57404
IrumaAi,-12.03514
nEreAmO,-8.926689
rImuaiE,-10.19833
naonunE,-10.04085
otoeNaO,-9.74138
OninArA,-8.375002
aeoraiE,-12.68194
fiNopOI,-9.168174
EnokiNo,-10.17669
anienoi,-12.39304
IkAnuNe,-11.15244
tinuAnO,-8.614452
fiameNe,-11.74779
aofItao,-9.599718
tokOerE,-7.1117
eiaorIi,-11.75643
miurAfI,-9.330813
Upirowa,-9.465319
EpEofAO,-13.27467
poahAhu,-8.048487
NEnAfAO,-11.04671
AerErAo,-9.04346
eotEkuI,-11.29164
eaweuri,-12.02781
eareawE,-11.28344
IwewEta,-9.300404
pIiaAki,-10.87772
epEferA,-8.754412
hirIAfI,-8.013529
Anonipe,-9.760619
opINohe,-10.31569
hItAwau,-8.085334
oetounE,-10.99818
rArapIi,-9.359499
tumookE,-10.38723
inoiNoU,-10.31959
Anahufa,-9.008731
wAwihAo,-9.71674
AtIrena,-7.876872
hUihOrA,-6.895965
AkuhEpa,-9.274928
aurAreU,-9.058243
arOkifO,-11.56323
wOnIore,-10.24192
afIfeke,-7.489572
waiepAA,-11.67016
nomiAkU,-9.773927
nuapEtA,-9.43551
otunefi,-12.12918
tOtoihO,-7.967966
iukOwae,-11.60361
hehiekI,-9.523089
ohONOpE,-9.108798
nekItaA,-9.062701
AwAimIi,-9.450738
kUhoNoi,-7.54916
aNUhImE,-10.66621
EfErukU,-8.985788
AenAitu,-10.24017
eNaoerA,-11.42903
oarIauE,-11.54914
AhAutoI,-7.463585
tUmekIi,-9.437798
ekOruwe,-11.14889
AmakAwE,-7.15641
OiwErAa,-11.23143
hOpukUI,-6.170081
uhOkIia,-9.338711
UtOukaO,-9.341316
ErEpEpa,-8.490551
auouimA,-11.88277
peafItO,-9.417472
reuetaI,-10.06734
tOfIrui,-8.932017
iAfeuka,-11.75042
puhuuNe,-12.30264
nUmAanI,-11.68264
roItowa,-10.23641
mUmANoU,-10.022
ImehEki,-9.525527
ONanetO,-10.41754
nUpakoi,-8.1863
oeNUtou,-11.43825
hIaNAwi,-8.756319
ItOpENi,-9.114893
EtatamO,-8.696225
tOenanO,-8.586306
wiritUI,-7.759067
nAtUera,-8.549586
AhEaome,-11.29848
ueiuawe,-12.45537
heofinE,-8.825626
heawifO,-14.3362
ItUrApA,-8.211631
mOumoho,-8.716916
