item,logprob
anE,-4.054947
Aea,-5.203769
OrA,-3.83417
irE,-4.406179
Eku,-4.721998
atU,-3.97467
hiA,-2.379679
Imo,-6.138522
omO,-4.684433
wAi,-2.891761
IwE,-5.203056
atE,-4.046475
ikU,-5.012647
epA,-5.369565
ANU,-5.055931
awi,-4.728627
peu,-5.645856
ANA,-3.226489
Oru,-4.075037
AhE,-3.902862
NOu,-4.791579
Ure,-3.937048
OhI,-3.616862
aiE,-5.743686
upU,-4.637781
OfI,-5.62129
enu,-4.758507
Opu,-4.558314
iao,-5.684795
Uni,-4.198101
Ihe,-4.913402
Ine,-3.71088
nia,-3.577568
Ahe,-3.902862
une,-4.518572
uaA,-7.812964
huI,-3.233243
Ane,-4.054947
mIi,-6.082286
Ihu,-4.917258
OhE,-4.059127
Oni,-4.555786
ihU,-4.917258
EhE,-4.047468
kAu,-2.97849
Apa,-3.786756
otU,-4.637461
IwA,-4.342335
Awa,-3.511788
etA,-4.691659
reU,-6.137605
oau,-5.513682
ImO,-6.138522
epo,-6.115439
ONU,-7.391826
One,-4.146746
iAu,-6.582075
kaO,-3.328681
Iwe,-5.203056
Aeo,-7.2303
Ofa,-6.470086
UkE,-4.117018
ApU,-3.939459
aii,-6.519781
owA,-5.816675
IkA,-4.751661
Aue,-4.940714
orE,-3.564928
upO,-5.162717
Amo,-4.446671
uno,-5.70326
OpO,-5.000905
enI,-4.989064
nue,-5.92755
epE,-5.799612
feu,-5.632447
Owi,-7.005662
etI,-4.246699
Ire,-4.406179
tOA,-3.419187
AhU,-3.572938
eme,-5.451669
erU,-5.044153
IwI,-4.302189
unO,-5.70326
fAo,-3.383276
oeA,-5.091829
uii,-7.329608
aiO,-4.903727
inE,-3.71088
Ira,-3.926673
upi,-5.371869
epi,-6.086502
OmO,-4.684433
Noa,-3.913536
Oua,-5.189513
ahO,-4.067027
nOi,-4.352893
eNu,-6.775851
tAe,-3.311919
ome,-5.129511
paI,-3.146185
nAi,-4.411018
UpA,-4.612484
eNU,-6.775851
kEa,-3.710435
puA,-2.722509
eaa,-8.219499
opo,-5.000905
AwE,-4.141039
awE,-4.141039
oNu,-7.391826
auA,-3.818902
ItI,-4.030758
unA,-3.770242
tUa,-2.604508
InI,-3.544116
UrA,-3.686421
ONO,-4.874132
OtI,-3.92326
ofi,-5.62129
Ome,-5.129511
Awi,-4.728627
ENe,-5.459824
kiO,-4.258518
ItU,-4.778644
aiu,-5.372041
Eka,-4.428726
aNU,-5.055931
pAu,-3.332246
AkE,-3.918378
Eko,-4.74482
irU,-4.539311
ire,-4.406179
uko,-4.96659
kIi,-5.028934
mie,-5.306192
Ero,-4.507077
rOi,-3.91577
iwA,-4.342335
iwI,-4.302189
eoA,-6.325013
uNi,-4.932566
tEa,-2.988407
Iwi,-4.302189
epu,-5.642877
eha,-4.633291
IkI,-4.182111
uti,-4.135028
koA,-3.007231
imA,-5.534426
enA,-4.05585
iwe,-5.203056
upE,-5.109481
irI,-3.508557
ape,-4.677157
Afu,-7.237467
ErE,-4.003111
etO,-5.250759
IrI,-3.508557
tiU,-4.607608
Otu,-4.637461
ekA,-4.428726
pie,-5.301469
UNu,-5.800567
kOi,-3.078588
oae,-6.117235
Ohe,-4.059127
pUa,-2.722509
epO,-6.115439
OhO,-4.092731
rIi,-5.042445
kOu,-3.469098
eae,-6.917324
orO,-3.474748
uhE,-4.532522
oeo,-7.278013
etE,-4.362941
uNu,-5.800567
Upu,-4.637781
eto,-5.250759
AwI,-4.728627
AkU,-4.104192
ipi,-5.347334
taI,-2.886349
Ano,-4.315043
ume,-4.597191
OkO,-3.882529
uae,-5.416501
onO,-3.824
emu,-5.56926
ihE,-4.913402
aNu,-5.055931
eaA,-8.219499
Ini,-3.544116
otA,-4.495726
keA,-3.710435
apI,-4.270075
Iro,-4.022091
Imi,-5.554812
pEi,-3.527208
Oio,-6.605041
Onu,-4.693445
Ino,-3.765611
ahE,-3.902862
NAo,-5.325198
Eru,-5.044153
OnI,-4.555786
Etu,-5.281812
afu,-7.237467
rAu,-3.147529
hAo,-3.977595
aie,-5.743686
Ore,-3.564928
aAe,-6.027889
Ani,-4.095585
ahU,-3.572938
ItO,-4.851664
unE,-4.518572
pEa,-3.531195
hAe,-3.154193
Epo,-6.115439
OnE,-4.146746
teU,-5.895221
ENi,-4.500356
OwA,-5.816675
heA,-3.171526
maA,-5.683592
ikE,-4.820182
fEa,-3.246707
pUA,-2.722509
Uru,-3.517597
opE,-5.004571
kaU,-2.97849
opO,-5.000905
ufe,-4.543888
upe,-5.109481
ONa,-4.473771
UkO,-4.96659
eNo,-5.366281
nUmu,-5.439454
Uafu,-9.52364
kApI,-3.90807
pikE,-4.163284
humo,-5.634852
pAfi,-4.607171
Urii,-6.204548
AkiA,-4.378617
meNU,-7.649489
wOpI,-6.054326
UNeo,-9.092697
oupo,-7.208985
UrAA,-6.910687
rIwi,-4.620258
oumi,-6.901977
pAwI,-5.668437
OAno,-6.321779
pefO,-8.135434
OhOi,-5.202377
NAmi,-6.551553
imAI,-6.37575
Aape,-8.844746
OAka,-5.528622
fInA,-4.05269
NikA,-6.988639
AiwE,-6.005716
utOI,-5.831565
eife,-8.816678
upio,-6.873997
wIpu,-6.07969
AanO,-8.480078
wurI,-6.035993
fihE,-5.891379
IrIi,-6.109071
Iwea,-5.669675
ofAO,-7.388074
NOto,-5.059485
OkAI,-4.999232
Iwie,-7.243175
hEha,-5.067591
wuri,-6.035993
OtOI,-5.570393
rAwI,-5.182699
UaNu,-6.811125
NAme,-6.535885
wewE,-4.936196
niNA,-5.091814
wEni,-5.049134
NAiE,-6.757758
ONoe,-6.882231
IrAA,-7.15094
nIno,-5.240375
eIho,-6.466834
witI,-4.579818
NUta,-5.220147
oaiE,-8.099965
aema,-7.262862
AfiU,-4.309631
pIhu,-4.542722
mEri,-4.652826
wEnu,-4.818577
ahEa,-4.497422
nEhE,-4.461616
ehuI,-5.255174
AmAo,-4.826221
iNii,-8.401441
Omou,-5.322333
tImu,-4.446149
uirE,-5.919458
EpEO,-8.543154
NaeA,-5.438882
ApOI,-5.18062
neNu,-7.266876
tuei,-5.63944
apaI,-4.792766
hUku,-4.131709
hOre,-3.587191
Aeni,-7.443501
tukE,-3.614386
etOu,-6.533769
wAiE,-5.349194
tANI,-3.021937
upaI,-5.618494
mini,-4.224829
wEhE,-3.835128
NEni,-6.12973
mAtO,-3.922021
iAfa,-7.214294
ewea,-5.893138
eEtu,-8.309189
Eheu,-5.633642
Aiha,-4.939515
eaNi,-6.217069
UnoA,-6.918985
punE,-4.069822
fEfa,-5.758067
EreU,-7.707298
EtOI,-6.478968
fakI,-2.236927
nInI,-5.01888
ikOi,-5.584253
nEhu,-4.874565
Aanu,-8.250657
tifi,-4.837005
Irui,-6.130841
fouA,-6.531453
uerE,-5.04852
aoku,-6.292648
OAiE,-8.099965
rupo,-5.360487
pOfe,-5.423719
Ataa,-6.245844
uaNI,-5.795763
onoA,-5.039725
wOnE,-5.707616
ikoA,-5.512896
wEtO,-5.023173
rUNU,-5.390949
aepI,-7.829943
haeo,-5.784165
ikou,-5.974763
onOu,-5.833645
tOpE,-4.671459
rIkA,-4.505605
mIra,-4.34019
itUA,-5.176623
upeu,-7.942534
Aniu,-5.818021
nihU,-5.164457
ArIi,-5.915211
aerU,-6.658715
nOhI,-3.808517
Anoa,-5.530768
enio,-7.602639
eiwE,-7.881047
mONO,-4.953337
nOro,-4.599309
puaU,-4.428236
AtaI,-4.497797
nAwI,-5.704283
toAi,-5.471919
ekEa,-4.635786
UkaI,-5.149453
opui,-5.934958
reUa,-7.103728
nIkA,-5.094145
ItOA,-5.86072
oarE,-5.592896
uhai,-5.731378
nOwi,-7.469779
AerI,-6.492479
NUNA,-4.103312
apOI,-5.18062
nAiE,-6.868451
rONU,-6.639607
UkAI,-5.149453
nunE,-5.68978
furi,-5.296592
Nehi,-5.29178
NONU,-7.329038
wifa,-6.903787
mApi,-4.713456
ekoa,-5.602828
uaeA,-6.019942
kIfa,-6.461624
Numo,-6.512208
